MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58845.558909 -18.536  0.108  -140   15 o  0  10.08 185.72887  15.82360  3083.20  7874.99 2.33 1.96 -85.8 -0.426 19.75 21.29 01a58845o0746o
58845.562532 -19.034  0.200   -88   18 o  0  11.64 185.72887  15.82360  3061.41  7834.41 2.39 1.99 -84.0 -0.425 19.74 21.29 01a58845o0753o
58845.575747  18.400  0.121   158   19 o  0  17.24 185.72887  15.82360  3119.48  7913.71 2.36 2.00 -84.2 -0.417 19.75 21.31 01a58845o0779o
58845.588002 -18.647  0.134  -126   17 o  0  13.13 185.72887  15.82360  3140.05  7797.22 2.29 1.91 -83.7 -0.426 19.79 21.29 01a58845o0803o
58865.531370  14.273  0.068  7095  483 o  0   2.33 185.72887  15.82360  6999.50  9617.56 2.18 1.91  79.3 -0.469 14.66 15.46 01a58865o0317o
58865.534605  13.761  0.026 11361  293 o  0  13.98 185.72887  15.82360  6980.93  9578.26 2.24 1.85  88.4 -0.459 15.23 15.83 01a58865o0324o
58865.546592  14.223  0.031  7424  231 o  0   3.47 185.72887  15.82360  7041.82  9656.64 2.22 1.94 -77.8 -0.455 15.91 16.41 01a58865o0347o
58865.560004  14.117  0.019  8188  154 o  0   2.03 185.72887  15.82360  7062.89  9541.06 2.02 1.87 -68.6 -0.407 16.55 17.18 01a58865o0373o
58865.672844  14.859  0.908  4135 3753 o  0   2.22 185.72887  15.82360  3534.75   959.58 2.35 2.13  78.1 -0.455 14.07 14.83 01a58865o0600o
58869.470883  14.071  0.004  8543   36 o  0  26.48 185.72887  15.82360  6984.78  9623.50 2.60 2.17 -81.7 -0.395 19.58 21.36 01a58869o0510o
58869.476091  14.070  0.004  8551   34 o  0  24.56 185.72887  15.82360  6967.31  9585.19 2.73 2.32 -82.1 -0.392 19.58 21.39 01a58869o0521o
58869.493138  14.087  0.004  8414   35 o  0  19.63 185.72887  15.82360  7028.85  9662.36 2.46 2.06 -80.7 -0.397 19.67 21.40 01a58869o0554o
58869.499167  14.084  0.004  8444   34 o  0  27.06 185.72887  15.82360  7047.70  9542.93 2.60 2.14 -81.8 -0.406 19.61 21.41 01a58869o0565o
58871.498155  14.568  0.005  5406   29 c  0  42.55 185.72887  15.82360  8352.19  9177.61 2.73 2.40  38.4 -0.390 19.75 21.67 02a58871o0598c
58871.508340  14.578  0.005  5353   28 c  0  54.53 185.72887  15.82360  8374.23  9215.89 2.71 2.42  37.1 -0.392 19.78 21.70 02a58871o0618c
58871.512032  14.599  0.005  5251   28 c  0  44.96 185.72887  15.82360  8314.91  9139.04 2.79 2.45  37.2 -0.388 19.73 21.70 02a58871o0626c
58871.522878  14.575  0.005  5373   28 c  0  25.96 185.72887  15.82360  8295.22  9258.35 2.71 2.48  38.1 -0.392 19.79 21.71 02a58871o0647c
58873.570565  14.502  0.005  5744   31 o  0  18.64 185.72887  15.82360  2288.64  3332.30 2.44 1.88  87.1 -0.436 19.76 21.32 01a58873o0776o
