MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59419.495897  20.184  0.848    31   26 o  0   1.36 343.90608  19.17387 10372.43  6456.33 2.22 2.05 -59.2 -0.458 18.72 18.96 02a59419o0547o
59419.497726 -22.476  6.594    -4   24 o  0   2.53 343.90608  19.17387 10392.78  6495.74 2.24 2.03 -58.3 -0.461 18.72 18.95 02a59419o0551o
59419.499099  21.334  2.146    11   23 o  0   1.87 343.90608  19.17387   354.54  6447.23 1.94 1.73 -45.8 -0.394 18.73 18.98 02a59419o0554o
59419.501904  18.173  0.286   195   56 o  0   1.31 343.90608  19.17387   375.01  6488.43 1.93 1.74 -45.4 -0.403 17.31 17.46 02a59419o0560o
59419.503281  19.902  0.810    40   32 o  0   2.19 343.90608  19.17387 10335.31  6419.19 2.27 1.99 -55.3 -0.459 18.64 18.89 02a59419o0563o
59419.505569 -21.222  2.461   -12   29 o  0   1.49 343.90608  19.17387   316.70  6410.22 1.98 1.75 -46.1 -0.410 18.42 18.61 02a59419o0568o
59419.508315  18.485  0.319   147   47 o  0   1.67 343.90608  19.17387 10315.05  6537.89 2.28 2.01 -58.6 -0.455 18.01 18.20 02a59419o0574o
59421.466731  21.149  1.485    13   19 o  0   2.50 343.90608  19.17387   332.83  8010.97 1.97 1.66 -78.8 -0.434 18.69 18.86 01a59421o0089o
59421.468577  20.597  1.381    21   29 o  0   3.06 343.90608  19.17387   313.39  7972.72 1.93 1.63 -77.6 -0.446 18.07 18.07 01a59421o0093o
59421.471353  21.079  3.196    13   43 o  0   1.45 343.90608  19.17387   371.83  8049.19 2.03 1.80 -79.0 -0.421 18.47 18.52 01a59421o0099o
59421.476419  20.703  1.069    19   20 o  0   4.83 343.90608  19.17387   392.47  7932.51 1.87 1.62 -76.9 -0.444 18.85 19.03 01a59421o0110o
59421.478755 -20.706  0.940   -19   18 o  0   3.49 343.90608  19.17387 10357.42  8002.12 2.20 1.82  87.0 -0.392 18.69 18.96 01a59421o0115o
59421.480597 -21.397  3.545   -10   36 o  0   1.35 343.90608  19.17387 10338.03  7963.39 2.21 1.88  86.2 -0.392 18.32 18.25 01a59421o0119o
59421.483368  19.500  0.560    58   32 o  0   1.34 343.90608  19.17387 10397.06  8042.30 2.45 2.11  89.2 -0.384 18.46 18.66 01a59421o0125o
59421.488492 -20.026  1.092   -35   39 o  0   1.29 343.90608  19.17387 10416.44  7924.77 2.56 2.34  82.5 -0.374 18.36 18.61 01a59421o0136o
59425.551971  20.357  0.461    26   12 o  0   3.51 343.90608  19.17387   359.86  8935.43 1.96 1.73 -68.8 -0.453 19.48 20.30 01a59425o0670o
59425.555751  21.655  1.546     8   12 o  0   2.96 343.90608  19.17387   381.27  8973.63 1.97 1.73 -71.3 -0.451 19.45 20.28 01a59425o0678o
59425.556211  19.391  0.224    64   14 o  0   8.74 343.90608  19.17387 10519.80  8809.04 2.24 2.03  65.2 -0.397 19.50 20.35 01a59425o0679o
59425.567090  19.967  0.338    37   13 o  0   4.10 343.90608  19.17387 10503.94  8924.89 2.24 2.03  59.5 -0.402 19.46 20.33 01a59425o0701o
59425.568473 -21.600  1.835    -8   15 o  0   1.73 343.90608  19.17387   324.18  8893.31 2.28 2.02 -71.8 -0.441 19.37 20.25 01a59425o0704o
59425.574525 -20.897  0.684   -16   11 o  0   3.07 343.90608  19.17387   305.76  9009.31 2.21 1.99 -75.5 -0.439 19.37 20.22 01a59425o0717o
59429.523447  18.701  0.139   120   17 o  0   6.00 343.90608  19.17387 10517.61  8818.12 2.23 1.73  80.1 -0.410 19.86 21.05 01a59429o0610o
59429.530991  18.595  0.071   132    9 o  0   5.05 343.90608  19.17387   360.15  8940.54 1.78 1.52 -75.7 -0.465 19.89 21.02 01a59429o0625o
59429.533362  18.654  0.104   125   13 o  0   7.72 343.90608  19.17387 10502.44  8933.12 2.13 1.75  85.1 -0.422 19.84 21.03 01a59429o0630o
59429.534784  17.383  0.020   404    8 o  0 178.58 343.90608  19.17387   380.92  8979.95 1.78 1.53 -73.0 -0.463 19.85 21.00 01a59429o0633o
59429.541892  19.259  0.136    72   10 o  0  24.82 343.90608  19.17387   322.57  8899.45 1.79 1.52 -73.0 -0.462 19.82 20.99 01a59429o0647o
59429.552204  18.807  0.085   109    9 o  0   2.47 343.90608  19.17387   305.30  9015.44 1.77 1.55 -76.2 -0.467 19.85 21.04 01a59429o0668o
59431.579915  18.534  0.083   140   12 o  0   5.05 343.90608  19.17387  8418.79  8078.25 2.25 2.14  51.7 -0.440 19.63 20.96 02a59431o0718o
59431.589812  18.337  0.075   168   13 o  0   4.34 343.90608  19.17387  8398.70  8039.30 2.27 2.16  53.2 -0.443 19.65 21.03 02a59431o0737o
59431.612711  18.518  0.087   142   12 o  0   3.82 343.90608  19.17387  8447.00  8120.23 2.32 2.24  58.1 -0.436 19.62 20.97 02a59431o0782o
59431.618668  18.693  0.128   121   16 o  0   2.67 343.90608  19.17387  8472.32  8004.75 2.31 2.21  47.7 -0.438 19.54 20.86 02a59431o0794o
59433.446260  18.509  0.083   143   12 c  0   2.16 343.90608  19.17387  6488.37  8143.10 2.56 2.33 -60.5 -0.396 19.42 21.59 01a59433o0459c
59433.481820  18.427  0.053   155    8 c  0   5.12 343.90608  19.17387  6471.97  8102.72 2.59 2.46  88.5 -0.384 19.81 21.91 01a59433o0528c
59433.488316  18.314  0.055   172    9 c  0   2.84 343.90608  19.17387  6530.17  8179.59 2.53 2.42  87.4 -0.370 19.86 21.93 01a59433o0542c
59433.490177  18.406  0.050   158    8 c  0   6.85 343.90608  19.17387  6549.87  8062.73 2.43 2.30  86.8 -0.379 19.88 21.94 01a59433o0546c
59435.521295  18.156  0.064   198   13 o  0   8.14 343.90608  19.17387  8338.00  6131.15 2.20 2.09  58.3 -0.433 19.62 20.94 02a59435o0613o
59435.551752  18.324  0.066   170   11 o  0   3.81 343.90608  19.17387  8315.81  6094.56 2.21 2.05  57.0 -0.438 19.62 20.82 02a59435o0677o
59435.579982  18.401  0.073   158   12 o  0   4.66 343.90608  19.17387  8373.73  6175.46 2.11 1.99  67.9 -0.442 19.60 20.80 02a59435o0734o
59435.605857  18.478  0.090   148   13 o  0   1.78 343.90608  19.17387  8385.78  6058.58 2.17 2.04  60.1 -0.439 19.58 20.77 02a59435o0787o
