MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59640.444671 -20.564  0.556   -22   12 c  0   2.17 162.74075  -2.14980  6906.39  5492.14 2.63 2.35  42.4 -0.405 19.68 21.65 02a59640o0472c
59640.470271  21.219  1.064    12   13 c  0   2.05 162.74075  -2.14980  6880.58  5453.64 2.63 2.34  44.6 -0.403 19.65 21.67 02a59640o0522c
59640.473646  19.931  0.336    39   13 c  0   1.68 162.74075  -2.14980  6941.87  5531.75 2.60 2.36  48.6 -0.402 19.65 21.67 02a59640o0529c
59640.479107 -21.516  1.345    -9   12 c  0   1.46 162.74075  -2.14980  6963.11  5419.66 2.65 2.38  42.9 -0.406 19.67 21.66 02a59640o0540c
59642.407973  21.915  2.424     6   15 o  0   1.95 162.74075  -2.14980  6758.19  3533.86 2.90 2.73 -47.1 -0.462 19.31 20.81 01a59642o0428o
59642.409797  23.146  7.273     2   15 o  0   2.27 162.74075  -2.14980  6737.77  3493.28 2.87 2.65 -57.6 -0.465 19.32 20.79 01a59642o0432o
59642.437210  22.149  2.821     5   14 o  0   2.54 162.74075  -2.14980  3750.60  7022.98 2.86 2.64 -39.1 -0.463 19.36 20.92 01a59642o0489o
59642.443136 -22.353  3.333    -4   14 o  0   4.29 162.74075  -2.14980  3735.28  7139.66 2.79 2.56 -41.5 -0.474 19.42 20.94 01a59642o0502o
59643.247205  18.899  1.409   100  141 c  0   2.10 162.74075  -2.14980  1533.90  1288.83 2.74 2.04  46.9 -0.383 18.57 20.63 04a59643o0540c
59643.249918 -18.515  0.543  -142   77 c  0   1.54 162.74075  -2.14980  1555.86  1326.58 3.02 2.31  48.1 -0.368 17.22 19.31 04a59643o0546c
59643.270052 -16.811  0.621  -685  426 c  0   0.79 162.74075  -2.14980  1481.86  1350.59 2.99 2.21  46.9 -0.388 16.68 19.75 04a59643o0590c
59644.458622 -20.432  0.984   -24   24 c  0   1.41 162.74075  -2.14980  8850.54  5397.29 2.67 2.41 -86.3 -0.458 18.87 21.68 02a59644o0414c
59644.461508 -19.676  0.372   -49   18 c  0   2.76 162.74075  -2.14980  8831.48  5358.73 2.68 2.47 -79.5 -0.456 18.82 21.68 02a59644o0420c
59644.467508  19.732  0.481    46   22 c  0   1.51 162.74075  -2.14980  8889.68  5437.04 2.51 2.30 -76.4 -0.470 18.89 21.68 02a59644o0432c
59644.478476  21.447  2.385    10   23 c  0   1.41 162.74075  -2.14980  8910.90  5321.42 2.53 2.34 -74.2 -0.470 18.88 21.69 02a59644o0454c
59646.512789  17.939  0.339   242   82 o  0  13.41 162.74075  -2.14980  3809.54  7062.94 2.76 2.71 -87.9 -0.450 17.52 18.96 01a59646o0520o
59646.516000 -20.594  0.886   -21   19 o  0   2.29 162.74075  -2.14980  3830.77  7100.96 2.78 2.73 -82.2 -0.451 19.01 20.47 01a59646o0527o
59646.525928 -19.239  0.341   -73   25 o  0   1.63 162.74075  -2.14980  3771.35  7024.20 3.02 2.92 -59.8 -0.433 18.66 20.19 01a59646o0548o
59646.536979 -20.583  1.489   -21   32 o  0   1.68 162.74075  -2.14980  3756.99  7140.65 3.45 3.36 -72.1 -0.415 18.58 20.12 01a59646o0571o
59648.413934  19.547  0.272    55   15 o  0   2.58 162.74075  -2.14980  1734.74  5161.21 2.03 2.01 -27.1 -0.454 19.51 20.61 02a59648o0394o
59648.417139  19.630  0.251    51   13 o  0   2.76 162.74075  -2.14980  1753.97  5200.94 2.11 2.07   0.5 -0.453 19.44 20.61 02a59648o0401o
59648.429830  20.789  0.954    18   17 o  0   1.76 162.74075  -2.14980  8879.54  5427.89 2.35 2.25  40.7 -0.431 19.44 20.66 02a59648o0427o
59648.443122  19.507  0.274    57   16 o  0   1.67 162.74075  -2.14980  8899.32  5320.30 2.32 2.17  50.8 -0.430 19.46 20.74 02a59648o0455o
59650.378316  18.755  0.142   114   16 o  0   1.79 162.74075  -2.14980  2892.63  3792.29 2.74 2.58 -38.1 -0.485 19.14 20.25 01a59650o0349o
