,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
0,54873.49,-4.746813994956028,H,H,16451.8508,16451.8508,3.153808738459374e-16,-1.5656653087184793,7.884521846148435e-17,0.25,16.915245745372943,-2.7246855164779102,0.25,False
1,54875.48,-2.7568139949507895,H,H,17550.20258102572,17550.20258102572,2.1618987586974239e-16,-1.729665308718479,5.4047468967435597e-17,0.25,17.325245745372943,-3.1346855164779104,0.25,False
2,54879.45,1.2131860050430987,H,H,16451.8508,16451.8508,2.0837007697692118e-16,-1.745665308718479,6.251102309307636e-17,0.3,17.365245745372942,-3.1746855164779095,0.3,False
3,54881.47,3.2331860050471732,H,H,17550.20258102572,17550.20258102572,1.4283523451271435e-16,-1.9096653087184787,3.5708808628178587e-17,0.25,17.775245745372942,-3.5846855164779097,0.25,False
4,54884.47,6.233186005047173,H,H,17550.20258102572,17550.20258102572,1.2101392638437264e-16,-1.981665308718478,2.1782506749187075e-17,0.18,17.95524574537294,-3.7646855164779094,0.18,False
5,54888.44,10.203186005048337,H,H,16451.8508,16451.8508,1.537571612335963e-16,-1.8776653087184787,3.997686192073504e-17,0.26,17.695245745372944,-3.5046855164779114,0.26,False
6,54893.43,15.1931860050463,H,H,17550.20258102572,17550.20258102572,2.1618987586974239e-16,-1.729665308718479,5.4047468967435597e-17,0.25,17.325245745372943,-3.1346855164779104,0.25,False
7,54897.55,19.31318600504892,H,H,17550.20258102572,17550.20258102572,1.639967917831294e-16,-1.8496653087184782,2.951942252096329e-17,0.18,17.625245745372943,-3.434685516477911,0.18,False
8,54903.44,25.203186005048337,H,H,16451.8508,16451.8508,1.6249326015865248e-16,-1.8536653087184778,4.712304544600922e-17,0.29,17.63524574537294,-3.444685516477909,0.29,False
9,54906.44,28.203186005048337,H,H,17667.76760571429,17667.76760571429,1.4683694902578687e-16,-1.89766530871848,5.2861301649283276e-17,0.36,17.745245745372944,-3.554685516477912,0.36,False
10,54911.47,33.23318600504717,H,H,16451.8508,16451.8508,1.4819561458697087e-16,-1.8936653087184787,2.519325447978505e-17,0.17,17.735245745372943,-3.5446855164779105,0.17,False
11,54913.52,35.28318600504281,H,H,17685.224405677716,17685.224405677716,1.4956685172580846e-16,-1.8896653087184774,5.085272958677488e-17,0.34,17.72524574537294,-3.534685516477909,0.34,False
12,54915.48,37.24318600504921,H,H,14966.352199744002,14966.352199744002,1.2326374324973685e-16,-1.9736653087184788,4.0677035272413164e-17,0.33,17.935245745372942,-3.74468551647791,0.33,False
