# AT2016bln magnitudes from Swift UVOT                                                        
# generated Fri Aug 2 18:30:01 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V             0.0619969       0.160292
# B              0.263971       0.209747
# U              0.208574       0.138107
# UVW1          0.0469193      0.0337807
# UVM2          0.0303035      0.0126338
# UVW2          0.0621535      0.0234420
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW1     57500.8091  17.162   0.096  19.621  11.146   1.292   0.114   3.000      0.0110322     227.86    6100.16
UVW1     57503.6662  17.288   0.091  19.757  11.146   1.150   0.096   3.000      0.0110322     311.52   17163.07
UVW1     57509.5811  18.189   0.090  20.069  11.146   0.502   0.042   3.000      0.0110322    1375.44    6475.69
UVW1     57512.7878  18.612   0.120  20.023  11.146   0.340   0.038   3.000      0.0110322     883.02    6905.05
UVW1     57515.7944  18.807   0.153  19.921  11.146   0.284   0.040   3.000      0.0110322     541.58   34799.11
UVW1     57518.8209    NULL    NULL  19.495  11.146   0.142   0.048   3.000      0.0110322     174.72   16570.44
UVW1     57521.6747    NULL    NULL  19.971  11.146   0.096   0.029   3.000      0.0110322     706.49   51998.33
#                                                                                           
U        57483.3987  18.204   0.139  19.492  12.056   1.134   0.145   3.000      0.0110322     157.03    4467.85
U        57484.4321  17.778   0.117  19.441  12.056   1.678   0.181   3.000      0.0110322     129.22   23349.01
U        57485.4943  17.296   0.078  19.622  12.056   2.616   0.187   3.000      0.0110322     325.46   35823.00
U        57487.8280  16.207   0.065  19.515  12.055   7.134   0.429   3.000      0.0110322     205.43   23436.91
U        57489.3093  15.802   0.061  19.539  12.055  10.358   0.581   3.000      0.0110322     254.10   17457.96
U        57491.7581  15.489   0.084  18.509  12.055  13.813   1.069   5.000      0.0110322      22.40      22.76
U        57494.0102  15.319   0.058  19.414  12.055  16.153   0.859   5.000      0.0110322     158.47   35129.95
U        57496.1695  15.294   0.058  19.371  12.054  16.529   0.888   5.000      0.0110322     132.38   85989.08
U        57500.8101  15.553   0.069  19.189  12.055  13.026   0.828   3.000      0.0110322      75.32    5997.41
U        57503.6674  15.768   0.067  19.328  12.055  10.686   0.664   3.000      0.0110322     103.87   17077.60
U        57509.5868  16.496   0.062  19.665  12.055   5.464   0.310   3.000      0.0110322     549.75    6079.63
U        57512.7567  16.885   0.072  19.577  12.055   3.819   0.254   3.000      0.0110322     249.72     253.72
U        57515.7961  17.365   0.090  19.523  12.055   2.456   0.202   3.000      0.0110322     180.36   34553.30
U        57518.8216  17.682   0.148  19.137  12.055   1.832   0.249   3.000      0.0110322      57.63   16520.67
U        57521.6761  18.394   0.145  19.556  12.056   0.951   0.127   3.000      0.0110322     204.81   51854.95
#                                                                                           
B        57483.3997  19.157   0.214  19.744  12.840   0.958   0.188   3.000      0.0110322     157.02    4467.86
B        57484.4327  18.501   0.141  19.698  12.839   1.752   0.228   3.000      0.0110322     129.25   23394.21
B        57485.4950  17.859   0.083  19.847  12.839   3.165   0.241   3.000      0.0110322     325.42   35814.70
B        57487.8287  17.155   0.069  19.764  12.839   6.054   0.385   3.000      0.0110322     205.60   23412.32
