MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59534.594602  23.243  8.588     2   16 o  0   1.45 160.37546 -12.36625  2448.16  8976.50 2.13 1.95 -44.9 -0.443 18.98 19.70 02a59534o0564o
59534.598268  19.974  0.450    37   17 o  0   1.19 160.37546 -12.36625  2466.44  9014.98 2.13 1.92 -48.3 -0.442 19.07 19.83 02a59534o0572o
59534.605150 -21.129  0.924   -13   12 o  0   1.73 160.37546 -12.36625  2408.05  8936.95 2.04 1.85 -45.5 -0.456 19.29 20.16 02a59534o0587o
59534.617508 -21.100  1.086   -13   14 o  0   1.23 160.37546 -12.36625  2383.85  9054.55 2.00 1.85 -44.8 -0.462 19.36 20.29 02a59534o0614o
59538.627464  18.954  0.205    95   20 o  0   1.18 160.37546 -12.36625  1997.32  2477.02 2.05 1.96  40.6 -0.448 18.84 19.30 02a59538o0690o
59538.633007  19.013  0.201    90   18 o  0   1.37 160.37546 -12.36625  2016.63  2515.42 1.96 1.95  39.0 -0.449 18.91 19.33 02a59538o0702o
59538.651508  19.226  0.283    74   21 o  0   1.55 160.37546 -12.36625  1959.15  2436.62 2.11 2.02  36.3 -0.448 18.77 19.14 02a59538o0742o
59538.655646  18.701  0.211   120   25 o  0   1.23 160.37546 -12.36625  1939.06  2553.76 2.08 1.92  31.6 -0.450 18.46 18.64 02a59538o0751o
59540.583319  18.369  0.153   163   25 o  0   1.24 160.37546 -12.36625  7839.47  5941.24 2.96 2.92 -16.1 -0.455 18.69 19.55 01a59540o0881o
59540.586542  18.159  0.124   198   25 o  0   1.17 160.37546 -12.36625  7820.40  5902.36 2.92 2.87 -70.9 -0.465 18.69 19.55 01a59540o0888o
59540.592540  18.275  0.136   178   24 o  0   1.28 160.37546 -12.36625  7880.41  5976.86 2.97 2.93 -51.6 -0.459 18.72 19.60 01a59540o0901o
59540.602227  18.686  0.226   122   28 o  0   1.01 160.37546 -12.36625  7900.43  5859.68 2.98 2.94 -29.7 -0.453 18.75 19.67 01a59540o0922o
59542.591786  17.741  0.053   291   15 o  0   2.07 160.37546 -12.36625  1994.51  2480.66 2.05 2.03 -51.7 -0.442 19.05 19.61 02a59542o0891o
59542.595916  17.897  0.064   252   16 o  0   1.22 160.37546 -12.36625  2012.61  2519.42 2.04 1.99  35.2 -0.443 19.05 19.63 02a59542o0900o
59542.601930  17.792  0.063   277   18 o  0   1.04 160.37546 -12.36625  1952.83  2441.40 2.08 1.99  42.3 -0.441 19.05 19.65 02a59542o0913o
59542.613415  17.874  0.077   257   20 o  0   0.91 160.37546 -12.36625  1932.48  2557.21 2.05 2.02  54.7 -0.442 19.08 19.73 02a59542o0938o
59544.617774  17.560  0.058   344   20 o  0   1.20 160.37546 -12.36625  8739.50 10003.24 2.97 2.90  88.8 -0.453 18.90 19.80 01a59544o0924o
59544.621007  17.575  0.068   339   23 o  0   1.01 160.37546 -12.36625  8720.44  9963.28 3.12 2.97  64.6 -0.435 18.85 19.81 01a59544o0931o
59544.627462  17.572  0.064   340   22 o  0   1.23 160.37546 -12.36625  8783.01 10039.84 3.09 2.96  72.1 -0.439 18.89 19.84 01a59544o0945o
59544.646529  17.440  0.240   384   92 o  0   1.30 160.37546 -12.36625  8803.61  9915.35 3.11 2.99  57.6 -0.433 17.31 17.90 01a59544o0985o
59546.628898  17.360  0.045   413   19 o  0   0.84 160.37546 -12.36625  4760.79  6445.62 2.33 2.00  30.0 -0.417 19.15 19.91 02a59546o0977o
59546.633024  17.310  0.040   432   18 o  0   1.55 160.37546 -12.36625  4779.67  6483.98 2.45 2.16  33.0 -0.400 19.10 19.93 02a59546o0986o
59546.641834  17.362  0.038   412   16 o  0   1.64 160.37546 -12.36625  4721.68  6406.76 2.45 2.15  33.9 -0.404 19.04 19.86 02a59546o1005o
59546.653685  17.287  0.042   442   19 o  0   1.04 160.37546 -12.36625  4703.00  6523.83 2.31 1.99  30.6 -0.414 19.08 19.77 02a59546o1030o
59551.613833  17.086  0.032   532   17 o  0   1.58 160.37546 -12.36625  8769.71  9998.61 3.24 3.12  59.1 -0.411 19.03 20.54 01a59551o0913o
59551.616600  17.042  0.154   554   85 o  0   1.54 160.37546 -12.36625  8749.50  9959.05 3.63 3.16  46.3 -0.382 17.06 18.62 01a59551o0919o
59560.588726  17.171  0.033   492   16 o  0   1.04 160.37546 -12.36625  4279.64  7822.19 3.65 3.08  -2.9 -0.388 19.08 20.76 01a59560o0872o
59560.590576  17.185  0.033   486   16 o  0   1.25 160.37546 -12.36625  4260.28  7783.44 3.45 3.00  -5.3 -0.411 19.14 20.76 01a59560o0876o
59560.595920  17.203  0.035   478   17 o  0   1.18 160.37546 -12.36625  4322.09  7858.65 3.50 2.97  -3.3 -0.413 19.10 20.75 01a59560o0887o
