MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60046.309591  21.127  1.373    13   18 c  0   1.05 136.82488  37.50352  2617.16  5042.07 2.48 2.24  32.2 -0.412 18.99 20.55 02a60046o0160c
60046.312444 -22.591  5.923    -3   20 c  0   1.52 136.82488  37.50352  2598.69  5001.98 2.39 2.25  30.4 -0.416 18.76 20.33 02a60046o0166c
60046.317733 -21.880  3.348    -6   22 c  0   1.19 136.82488  37.50352  2657.26  5077.20 2.45 2.22  30.6 -0.412 18.67 20.22 02a60046o0177c
60046.328528  20.298  0.952    28   26 c  0   1.41 136.82488  37.50352  2678.11  4960.17 2.41 2.20  30.2 -0.412 18.46 19.97 02a60046o0200c
60048.299644 -22.284  2.000    -4    9 c  0   1.23 136.82488  37.50352  6199.63  1155.02 2.31 2.14 -71.3 -0.426 19.59 21.36 02a60048o0158c
60048.302827  20.876  0.512    16    8 c  0   1.35 136.82488  37.50352  6180.40  1114.91 2.33 2.16 -69.5 -0.426 19.58 21.37 02a60048o0165c
60048.313578  21.078  0.731    14   10 c  0   1.26 136.82488  37.50352  6240.73  1194.89 2.30 2.15 -78.3 -0.426 19.60 21.37 02a60048o0187c
60048.334341  22.251  2.382     5   11 c  0   1.05 136.82488  37.50352  6263.43  1072.04 2.34 2.17 -82.0 -0.421 19.57 21.32 02a60048o0225c
60050.033011  21.111  1.258    13   16 c  0   1.50 136.82488  37.50352  1970.41  3510.76 2.68 2.29  61.3 -0.371 18.88 20.36 04a60050o0161c
60050.036212 -23.776 17.000    -1   19 c  0   0.91 136.82488  37.50352  1993.65  3547.53 2.81 2.34  68.0 -0.365 18.85 20.37 04a60050o0168c
60050.041720 -20.143  0.504   -32   16 c  0   1.64 136.82488  37.50352  1940.77  3465.01 2.89 2.40  62.0 -0.357 18.84 20.39 04a60050o0180c
60050.051880  20.936  1.219    15   19 c  0   1.03 136.82488  37.50352  1931.84  3573.82 2.72 2.23  64.0 -0.375 18.89 20.39 04a60050o0202c
60051.369157 -22.654  4.333    -3   14 c  0   0.70 136.82488  37.50352  8786.34  7024.23 2.63 2.50  25.4 -0.414 19.45 21.21 02a60051o0250c
60051.379919  23.107  6.750     2   14 c  0   0.78 136.82488  37.50352  8770.59  6983.33 2.62 2.46  20.1 -0.414 19.46 21.17 02a60051o0273c
60051.383111 -21.082  0.870   -13   12 c  0   1.30 136.82488  37.50352  8829.00  7062.14 2.62 2.48  19.4 -0.412 19.47 21.15 02a60051o0280c
60051.388653  21.545  1.408     9   12 c  0   1.27 136.82488  37.50352  8850.37  6945.75 2.67 2.49  22.7 -0.408 19.43 21.12 02a60051o0292c
60052.287406 -20.706  0.620   -19   12 c  0   1.39 136.82488  37.50352  2151.25  2828.31 2.36 2.29  45.8 -0.414 19.19 20.71 02a60052o0127c
60052.290621 -21.643  1.714    -8   14 c  0   1.62 136.82488  37.50352  2131.69  2788.07 2.35 2.33  69.5 -0.416 19.11 20.58 02a60052o0134c
60052.298703  20.036  0.800    35   28 c  0   1.42 136.82488  37.50352  2192.10  2862.95 2.38 2.34  81.1 -0.415 18.26 19.66 02a60052o0151c
60052.311243  20.374  1.125    26   29 c  0   1.25 136.82488  37.50352  2213.09  2741.74 2.69 2.64  82.6 -0.395 18.29 19.91 02a60052o0176c
60055.340345  19.362  0.194    65   13 c  0   1.30 136.82488  37.50352  4831.50  6670.30 2.51 2.25  27.3 -0.407 19.47 21.00 02a60055o0250c
60055.343988  19.725  0.290    47   14 c  0   1.07 136.82488  37.50352  4813.59  6631.01 2.53 2.28  27.6 -0.406 19.44 20.98 02a60055o0258c
60055.350745  19.284  0.179    70   13 c  0   1.22 136.82488  37.50352  4873.13  6708.84 2.54 2.29  27.5 -0.404 19.46 20.95 02a60055o0272c
60055.363752  19.463  0.221    60   13 c  0   0.97 136.82488  37.50352  4897.42  6592.98 2.49 2.25  27.7 -0.403 19.39 20.89 02a60055o0300c
60057.290765  19.317  0.137    68    9 c  0   2.06 136.82488  37.50352  8279.58  3044.87 2.33 2.28  34.8 -0.400 19.53 21.09 02a60057o0137c
60057.293893  19.154  0.117    79    9 c  0   1.82 136.82488  37.50352  8260.68  3004.10 2.33 2.29  51.3 -0.396 19.50 21.09 02a60057o0143c
60057.299318  18.752  0.096   115   11 c  0   1.19 136.82488  37.50352  8320.35  3081.57 2.33 2.29  46.7 -0.398 19.52 21.08 02a60057o0155c
60057.318624  18.905  0.110   100   11 c  0   1.47 136.82488  37.50352  8345.49  2964.00 2.35 2.31  49.2 -0.401 19.50 21.04 02a60057o0197c
60059.278574  19.040  0.161    88   14 o  0   1.83 136.82488  37.50352  8498.85  9268.76 2.12 2.07 -81.2 -0.453 19.29 20.16 02a60059o0108o
60059.284795  18.722  0.130   118   15 o  0   1.54 136.82488  37.50352  8480.55  9228.48 2.12 2.04 -74.8 -0.453 19.26 20.14 02a60059o0121o
60059.288436  19.477  0.226    59   13 o  0   1.58 136.82488  37.50352  8538.48  9309.60 2.14 2.07 -77.9 -0.455 19.24 20.14 02a60059o0129o
60059.298528  19.346  0.253    66   17 o  0   1.12 136.82488  37.50352  8558.70  9186.52 2.18 2.07 -62.1 -0.451 19.26 20.17 02a60059o0151o
60061.249846  16.050  0.415  1380  573 o  0   2.16 136.82488  37.50352  4688.42  9392.76 2.19 2.14  30.8 -0.448 15.52 15.12 02a60061o0029o
60061.253022  16.843  0.364   665  242 o  0   1.20 136.82488  37.50352  4670.74  9359.57 2.12 2.03 -45.5 -0.501 16.41 16.17 02a60061o0036o
60066.253542  19.051  0.236    87   20 o  0   1.10 136.82488  37.50352   485.49  4702.84 2.17 2.08 -38.9 -0.439 18.89 19.33 02a60066o0051o
60066.256355  18.586  0.175   134   23 o  0   1.17 136.82488  37.50352   466.23  4663.41 2.27 2.08 -41.5 -0.436 18.84 19.30 02a60066o0057o
60066.263516  18.523  0.169   142   24 o  0   0.95 136.82488  37.50352   523.83  4737.76 2.27 1.98 -52.6 -0.427 18.88 19.32 02a60066o0072o
60066.273665  18.556  0.176   137   24 o  0   0.90 136.82488  37.50352   545.96  4618.89 2.28 1.90 -55.6 -0.445 18.86 19.28 02a60066o0093o
60066.274117  18.526  0.144   141   20 o  0   1.81 136.82488  37.50352 10389.66  4753.66 2.51 2.00 -63.7 -0.500 18.88 19.30 02a60066o0094o
60066.277375  18.625  0.192   129   25 o  0   1.04 136.82488  37.50352 10370.06  4711.68 2.85 1.98 -68.1 -0.493 18.79 19.29 02a60066o0101o
60066.282837  19.015  0.234    90   21 o  0   1.74 136.82488  37.50352 10428.95  4789.89 2.50 2.04 -63.8 -0.493 18.86 19.28 02a60066o0113o
60066.295266  19.343  0.347    66   23 o  0   1.36 136.82488  37.50352 10450.55  4671.88 2.48 1.98 -66.9 -0.505 18.84 19.20 02a60066o0139o
60067.334120  18.988  0.222    92   20 o  0   1.24 136.82488  37.50352   502.31  4682.43 1.95 1.88   7.3 -0.427 18.78 19.05 02a60067o0221o
60067.334571  19.092  0.256    84   21 o  0   1.81 136.82488  37.50352 10402.06  4742.35 2.19 1.99 -36.6 -0.492 18.74 19.08 02a60067o0222o
60067.340023  18.789  0.200   111   22 o  0   0.90 136.82488  37.50352   485.61  4642.77 1.94 1.85   8.1 -0.438 18.72 19.03 02a60067o0234o
