MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58867.582533  19.340  0.173    67   12 o  0   3.57 175.87400 -16.79810 10373.26  3116.02 2.81 2.01 -84.0 -0.378 19.49 20.69 01a58867o0799o
58867.585548  19.342  0.210    66   14 o  0   1.81 175.87400 -16.79810   187.35  7384.86 2.88 2.11  86.8 -0.387 19.52 20.70 01a58867o0805o
58867.592757  20.752  0.714    18   13 o  0   2.52 175.87400 -16.79810 10332.35  3076.24 2.88 2.12 -83.1 -0.371 19.44 20.68 01a58867o0820o
58867.612224  20.011  0.372    36   13 o  0   2.13 175.87400 -16.79810 10314.28  3191.10 2.67 2.19 -80.1 -0.372 19.50 20.70 01a58867o0861o
58867.613605  19.793  0.316    44   14 o  0   2.21 175.87400 -16.79810   216.72  3182.74 2.75 2.14  80.4 -0.391 19.42 20.70 01a58867o0864o
58867.620129 -21.218  1.250   -12   15 o  0   2.31 175.87400 -16.79810   238.28  3220.75 2.82 2.32  75.7 -0.377 19.39 20.71 01a58867o0877o
58867.628232  19.897  0.339    40   14 o  0   2.08 175.87400 -16.79810   178.12  3142.21 2.63 2.03  79.7 -0.399 19.43 20.67 01a58867o0893o
58867.635250  19.034  0.148    88   13 o  0   2.23 175.87400 -16.79810   160.02  3259.75 2.31 2.00  83.5 -0.397 19.51 20.67 01a58867o0907o
58869.578900  19.890  0.245    40   10 c  0   3.42 175.87400 -16.79810   278.58  9352.53 2.58 2.27 -41.8 -0.424 19.75 21.77 02a58869o0786c
58869.584144  19.394  0.181    63   12 c  0   3.48 175.87400 -16.79810   259.48  9310.16 2.63 2.30 -44.4 -0.410 19.70 21.77 02a58869o0797c
58869.587345  19.599  0.203    52   11 c  0   3.53 175.87400 -16.79810   318.51  9392.30 2.62 2.28 -44.2 -0.418 19.70 21.77 02a58869o0804c
58869.590720  20.251  0.395    29   11 c  0   7.83 175.87400 -16.79810    89.12  1183.62 2.73 2.33 -58.2 -0.409 19.75 21.75 02a58869o0811c
58869.596087  18.818  0.104   108   11 c  0   2.27 175.87400 -16.79810   110.04  1221.65 2.73 2.33 -57.5 -0.404 19.74 21.74 02a58869o0822c
58869.597002  20.391  0.517    25   13 c  0   1.13 175.87400 -16.79810    49.71  1143.17 2.86 2.34 -58.3 -0.398 19.72 21.73 02a58869o0824c
58869.601174  20.532  0.525    22   12 c  0   2.90 175.87400 -16.79810   344.16  9274.64 2.55 2.28 -45.9 -0.422 19.71 21.73 02a58869o0832c
58871.575323  18.325  0.078   170   13 o  0   2.47 175.87400 -16.79810 10374.45  3115.94 2.93 2.50 -85.4 -0.368 19.51 21.11 01a58871o0737o
58871.579264  18.376  0.079   162   13 o  0   1.98 175.87400 -16.79810   183.39  7386.21 2.53 2.14  85.0 -0.423 19.63 21.12 01a58871o0745o
58871.594369  18.706  0.102   120   12 o  0   3.05 175.87400 -16.79810 10335.99  3074.48 2.84 2.41 -83.4 -0.376 19.51 21.03 01a58871o0776o
58871.596211  18.834  0.140   106   15 o  0   2.18 175.87400 -16.79810   219.78  3183.17 2.57 2.33  65.2 -0.395 19.50 21.00 01a58871o0780o
58871.604609  18.364  0.084   164   14 o  0   2.23 175.87400 -16.79810 10316.44  3190.27 2.82 2.39 -82.3 -0.378 19.51 20.99 01a58871o0797o
58871.605990  18.676  0.111   123   14 o  0   2.17 175.87400 -16.79810   240.09  3220.68 2.49 2.26  63.3 -0.403 19.52 20.98 01a58871o0800o
58871.618519  18.179  0.064   194   12 o  0   2.87 175.87400 -16.79810   181.86  3141.86 2.60 2.23  74.9 -0.415 19.49 20.97 01a58871o0826o
58871.625083  18.760  0.119   114   14 o  0   2.08 175.87400 -16.79810   165.09  3258.27 2.49 2.13  70.3 -0.406 19.54 20.95 01a58871o0839o
58872.505511  18.100  0.066   209   14 o  0   2.20 175.87400 -16.79810  5566.80  1139.13 2.45 2.21  79.7 -0.414 19.67 21.47 01a58872o0665o
58872.511891  18.386  0.077   161   12 o  0   3.07 175.87400 -16.79810  5543.97  1097.94 2.48 2.29  76.5 -0.417 19.64 21.40 01a58872o0678o
58872.515143  18.202  0.075   190   14 o  0   1.61 175.87400 -16.79810  5603.49  1178.07 2.51 2.34  69.7 -0.409 19.57 21.35 01a58872o0685o
58872.526753  18.167  0.061   196   12 o  0   4.00 175.87400 -16.79810  5620.65  1061.94 2.49 2.31  75.8 -0.412 19.60 21.47 01a58872o0708o
58873.548338  18.444  0.080   152   12 c  0   3.12 175.87400 -16.79810 10274.49  1197.23 2.56 2.21 -55.2 -0.417 19.79 21.83 02a58873o0731c
58873.548795  18.482  0.083   147   12 c  0   5.86 175.87400 -16.79810    86.98  1180.91 2.57 2.33 -62.3 -0.404 19.75 21.79 02a58873o0732c
58873.551166  18.196  0.063   191   12 c  0   2.52 175.87400 -16.79810 10294.33  1237.91 2.53 2.13 -55.8 -0.425 19.77 21.83 02a58873o0737c
58873.551624  18.477  0.061   148    9 c  0   4.77 175.87400 -16.79810   107.40  1221.16 2.52 2.23 -58.4 -0.409 19.79 21.80 02a58873o0738c
58873.557649  18.370  0.078   163   13 c  0   2.37 175.87400 -16.79810 10236.53  1159.58 2.54 2.15 -59.1 -0.421 19.82 21.84 02a58873o0751c
58873.558106 -22.403  3.097    -4   12 c  0   1.41 175.87400 -16.79810    46.96  1142.78 2.59 2.26 -57.1 -0.406 19.76 21.80 02a58873o0752c
58873.566153  18.374  0.075   162   12 c  0   2.52 175.87400 -16.79810 10215.58  1280.61 2.43 2.30 -34.4 -0.420 19.77 21.85 02a58873o0769c
58873.567983 -19.031  0.380   -89   34 c  0   5.04 175.87400 -16.79810    30.68  1259.64 2.59 2.23 -58.8 -0.410 19.78 21.82 02a58873o0773c
58876.497992  17.634  0.043   321   14 o  0   2.41 175.87400 -16.79810  5562.51  1134.33 2.72 2.50   2.2 -0.368 19.43 21.11 01a58876o0631o
58876.501241  17.515  0.043   358   15 o  0   1.75 175.87400 -16.79810  5542.42  1095.41 3.01 2.57   1.3 -0.345 19.36 21.16 01a58876o0638o
58876.508260  17.644  0.044   318   14 o  0   2.36 175.87400 -16.79810  5599.52  1174.06 2.86 2.54   4.1 -0.371 19.40 21.18 01a58876o0653o
58876.519169  17.501  0.045   363   16 o  0   1.73 175.87400 -16.79810  5618.88  1059.18 2.79 2.53  -0.3 -0.380 19.43 21.24 01a58876o0676o
58877.566828  17.505  0.049   361   18 c  0   1.97 175.87400 -16.79810    65.80  5487.67 2.45 2.40 -42.7 -0.370 19.74 21.83 02a58877o0767c
58877.569572  17.569  0.036   341   12 c  0   3.52 175.87400 -16.79810 10174.16  5470.35 2.75 2.68  65.3 -0.399 19.73 21.78 02a58877o0773c
58877.572568  17.562  0.034   343   12 c  0   2.45 175.87400 -16.79810   407.44  5120.69 2.49 2.35  -6.9 -0.381 19.71 21.77 02a58877o0779c
58877.585707  17.498  0.041   364   15 c  0   2.41 175.87400 -16.79810    84.18  5372.19 2.47 2.45 -82.2 -0.371 19.74 21.77 02a58877o0807c
58877.588455  17.650  0.039   316   12 c  0   2.70 175.87400 -16.79810 10212.22  5511.78 2.73 2.65  78.4 -0.406 19.70 21.76 02a58877o0813c
58877.602647  17.882  0.047   256   12 c  0   3.47 175.87400 -16.79810 10231.58  5396.71 2.84 2.73  31.8 -0.394 19.66 21.74 02a58877o0843c
