MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58624.398453 -19.908  0.525   -40   21 o  0   1.47 196.66427  -1.54845  1031.59  8428.09 2.70 2.56 -54.7 -0.488 18.83 19.93 01a58624o0364o
58624.401220 -21.074  1.646   -14   22 o  0   1.17 196.66427  -1.54845  1052.64  8466.89 2.70 2.60 -58.4 -0.472 18.85 19.90 01a58624o0370o
58624.407679  21.175  1.949    12   24 o  0   1.25 196.66427  -1.54845   992.01  8390.32 2.66 2.49 -45.4 -0.496 18.83 19.88 01a58624o0384o
58624.417895  21.309  2.123    11   23 o  0   1.38 196.66427  -1.54845   972.69  8506.73 2.53 2.40 -53.4 -0.514 18.80 19.80 01a58624o0406o
58626.376939 -20.291  0.448   -28   12 o  0   1.71 196.66427  -1.54845  1922.32  8607.62 2.12 2.06 -66.9 -0.436 19.47 20.53 02a58626o0320o
58626.379724 -21.341  1.073   -11   11 o  0   1.86 196.66427  -1.54845  1904.42  8570.26 2.04 2.00 -65.4 -0.452 19.47 20.50 02a58626o0326o
58626.385364  20.773  0.750    18   13 o  0   1.21 196.66427  -1.54845  1963.61  8645.36 2.21 2.17  81.1 -0.466 19.38 20.42 02a58626o0338o
58626.395192 -22.153  2.682    -5   13 o  0   1.71 196.66427  -1.54845  1987.60  8528.76 2.26 2.11 -57.1 -0.449 19.31 20.29 02a58626o0359o
58628.327882 -19.594  0.325   -53   17 o  0   1.03 196.66427  -1.54845  1018.73  8442.18 5.06 3.21  -0.6 -0.401 19.03 21.22 01a58628o0215o
58628.330646 -19.689  0.296   -48   14 o  0   1.31 196.66427  -1.54845  1038.30  8479.92 4.41 2.93   0.3 -0.421 19.14 21.21 01a58628o0221o
58628.335743 -19.814  0.395   -43   17 o  0   0.99 196.66427  -1.54845   978.84  8403.93 4.26 2.99   0.5 -0.429 19.13 21.23 01a58628o0232o
58628.345895  22.769  5.067     3   14 o  0   1.14 196.66427  -1.54845   961.66  8519.96 2.99 2.78  -3.8 -0.450 19.37 21.25 01a58628o0254o
58630.324891 -21.567  1.172    -9   10 o  0   2.29 196.66427  -1.54845  1931.51  8604.98 2.18 1.80 -45.1 -0.468 19.63 20.89 02a58630o0205o
58630.328604  21.003  0.850    14   12 o  0   2.10 196.66427  -1.54845  1911.34  8566.34 2.13 1.83 -47.2 -0.469 19.62 20.87 02a58630o0213o
58630.334121  19.748  0.278    46   13 o  0   1.35 196.66427  -1.54845  1968.85  8643.91 2.17 1.83 -49.1 -0.469 19.62 20.89 02a58630o0225o
58630.346589  19.038  0.103    88    9 o  0   4.37 196.66427  -1.54845  1987.79  8526.99 2.02 1.83 -52.7 -0.465 19.64 20.91 02a58630o0252o
58632.345710  19.842  0.339    42   14 o  0   0.88 196.66427  -1.54845   372.67  1928.52 2.97 2.88   4.8 -0.456 19.44 21.33 01a58632o0214o
58632.348607  19.740  0.264    46   12 o  0   1.50 196.66427  -1.54845   393.09  1966.93 3.06 2.96  18.5 -0.455 19.42 21.30 01a58632o0220o
58632.352759 -21.389  1.735   -10   18 o  0   1.96 196.66427  -1.54845 10495.87  1723.51 3.11 2.99 -69.2 -0.438 19.42 21.27 01a58632o0229o
58632.355523  20.836  0.697    17   12 o  0   2.28 196.66427  -1.54845   332.37  1889.33 2.91 2.86  33.5 -0.463 19.44 21.33 01a58632o0235o
58632.362515  19.522  0.264    56   15 o  0   1.67 196.66427  -1.54845 10478.11  1842.59 3.14 2.91 -82.4 -0.447 19.44 21.23 01a58632o0250o
58632.367198  20.350  0.489    26   13 o  0   1.16 196.66427  -1.54845   317.84  2006.89 2.92 2.85  85.4 -0.464 19.43 21.31 01a58632o0260o
58634.333446  19.833  0.208    42    9 c  0   1.27 196.66427  -1.54845  1837.27  6660.91 2.34 2.32  79.2 -0.421 19.75 21.55 02a58634o0221c
58634.336193  19.350  0.123    66    8 c  0   1.77 196.66427  -1.54845  1817.70  6622.11 2.40 2.35  38.4 -0.415 19.73 21.55 02a58634o0227c
58634.341354  19.489  0.157    58    9 c  0   1.47 196.66427  -1.54845  1875.33  6699.61 2.44 2.36  52.6 -0.405 19.73 21.54 02a58634o0238c
58634.351118  19.502  0.158    57    9 c  0   1.32 196.66427  -1.54845  1897.45  6584.92 2.43 2.38 -84.5 -0.412 19.68 21.55 02a58634o0259c
58636.327320  19.343  0.237    66   16 o  0   1.28 196.66427  -1.54845   365.31  1927.07 2.95 2.73   9.1 -0.472 19.35 20.96 01a58636o0189o
58636.328750  19.510  0.325    57   19 o  0   2.26 196.66427  -1.54845 10490.31  1721.00 2.97 2.91 -28.9 -0.449 19.36 20.89 01a58636o0192o
58636.330593  19.181  0.188    77   14 o  0   0.82 196.66427  -1.54845   386.35  1965.75 2.82 2.70   2.8 -0.483 19.34 20.93 01a58636o0196o
58636.336173  19.151  0.178    79   14 o  0   1.15 196.66427  -1.54845   326.24  1886.93 2.92 2.75 -11.4 -0.458 19.34 20.95 01a58636o0208o
58636.338510  18.969  0.182    94   17 o  0   1.36 196.66427  -1.54845 10471.90  1837.95 3.02 2.89 -78.3 -0.445 19.33 20.91 01a58636o0213o
58636.346054  20.285  0.497    28   14 o  0   1.42 196.66427  -1.54845   310.42  2004.24 2.91 2.83 -27.0 -0.466 19.33 20.93 01a58636o0229o
58642.317392  19.244  0.147    73   11 c  0   1.45 196.66427  -1.54845  3780.16  6565.97 2.52 2.45 -87.8 -0.412 19.50 21.10 02a58642o0184c
