MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58900.627312  23.242 17.500     2   32 c  0   1.56 224.30792  49.67434  4555.56  2315.51 2.68 2.48 -57.6 -0.387 18.29 20.16 02a58900o0838c
58900.630346  20.479  0.512    23   12 c  0   1.17 224.30792  49.67434  4575.17  2355.33 2.61 2.45 -60.4 -0.382 19.40 21.44 02a58900o0844c
58900.637165  19.288  0.500    70   35 c  0   1.43 224.30792  49.67434  4519.96  2280.32 2.71 2.60 -58.9 -0.387 18.30 20.23 02a58900o0856c
58900.653225  20.470  0.687    24   16 c  0   0.98 224.30792  49.67434  6079.37  8182.88 2.70 2.55 -54.1 -0.399 19.13 21.03 02a58900o0886c
58902.558644  19.713  0.206    47   10 o  0   0.98 224.30792  49.67434  4088.26 10014.46 2.44 2.11 -75.2 -0.425 19.68 21.19 01a58902o0750o
58902.561868  20.103  0.309    33   10 o  0   1.26 224.30792  49.67434  4069.98  9974.55 2.59 2.27 -76.4 -0.416 19.61 21.16 01a58902o0757o
58902.568985  19.865  0.268    41   11 o  0   0.91 224.30792  49.67434  4125.48 10053.99 2.52 2.15 -75.0 -0.424 19.64 21.19 01a58902o0772o
58902.578808  20.218  0.319    30   10 o  0   1.04 224.30792  49.67434  4144.67  9934.71 2.61 2.26 -74.3 -0.422 19.60 21.16 01a58902o0793o
58906.571442  18.782  0.091   112   10 o  0   0.94 224.30792  49.67434  7318.11   338.63 2.12 2.00 -21.1 -0.401 19.72 21.04 01a58906o0692o
58910.545874  18.325  0.051   170    9 o  0   1.38 224.30792  49.67434  2297.92  8025.27 1.87 1.76 -72.2 -0.421 19.75 20.98 01a58910o0701o
58910.548786  18.341  0.053   167    9 o  0   1.26 224.30792  49.67434  2279.51  7987.08 1.81 1.70 -65.7 -0.430 19.80 20.98 01a58910o0707o
58910.555992  18.331  0.064   169   11 o  0   0.91 224.30792  49.67434  2335.35  8062.69 1.95 1.85 -68.3 -0.430 19.72 20.97 01a58910o0722o
58910.567900  18.273  0.051   178    9 o  0   1.50 224.30792  49.67434  2353.97  7946.96 1.95 1.81 -67.9 -0.430 19.73 21.01 01a58910o0747o
58914.604215  18.224  0.063   186   12 o  0   0.99 224.30792  49.67434 10471.25  2254.11 2.30 2.04 -20.4 -0.361 19.80 21.10 01a58914o0819o
58914.607031  18.237  0.049   184    9 o  0   1.77 224.30792  49.67434 10450.33  2213.17 2.29 2.06 -24.0 -0.359 19.82 21.12 01a58914o0825o
58914.613147  18.298  0.071   174   12 o  0   1.73 224.30792  49.67434 10509.41  2293.39 2.23 2.01 -18.6 -0.366 19.84 21.17 01a58914o0838o
58914.630557  18.260  0.053   180   10 o  0   1.06 224.30792  49.67434 10146.89  8233.48 2.09 2.00  48.9 -0.402 19.75 21.18 01a58914o0875o
58914.633784  18.281  0.049   177    9 o  0   2.09 224.30792  49.67434 10169.50  8271.82 2.08 2.00  44.3 -0.400 19.77 21.14 01a58914o0882o
58914.647484  18.201  0.049   190    9 o  0   1.62 224.30792  49.67434 10115.20  8196.79 2.15 2.00  18.1 -0.397 19.67 20.98 01a58914o0910o
58914.652850  18.296  0.066   174   12 o  0   1.49 224.30792  49.67434 10097.29  8315.50 2.33 2.07  14.7 -0.385 19.44 20.47 01a58914o0921o
58916.626749  18.032  0.094   222   21 o  0   1.04 224.30792  49.67434   948.12    86.48 2.44 2.03 -61.0 -0.428 18.71 19.27 02a58916o0175o
58916.628595  20.003  1.151    36   42 o  0   0.85 224.30792  49.67434   927.77    46.58 3.01 2.00 -56.7 -0.392 18.81 19.27 02a58916o0179o
58916.632753  19.041  0.767    88   67 o  0   1.86 224.30792  49.67434   990.90   122.98 3.02 1.97 -53.5 -0.392 17.53 17.61 02a58916o0188o
58916.655392  18.399  0.497   159   79 o  0   1.13 224.30792  49.67434   971.66    61.94 2.39 1.93 -58.2 -0.387 17.40 17.49 02a58916o0234o
58918.575001  18.180  0.134   194   26 o  0   0.77 224.30792  49.67434   392.53  2289.14 2.03 1.90  -8.2 -0.426 18.83 19.11 01a58918o0590o
58918.578236  18.285  0.092   176   16 o  0   2.31 224.30792  49.67434   370.44  2251.20 2.01 1.88  -2.4 -0.426 18.89 19.12 01a58918o0597o
58918.583426  18.464  0.152   150   23 o  0   1.25 224.30792  49.67434 10095.88  8201.90 2.52 2.09   7.2 -0.405 18.74 19.11 01a58918o0608o
58918.594319  18.362  0.130   164   21 o  0   1.22 224.30792  49.67434 10080.80  8317.99 2.31 2.05  12.6 -0.386 18.86 19.13 01a58918o0631o
