MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58999.329282 -21.485  1.300    -9   12 o  0   0.79 235.06369  25.00136  4729.67  7577.02 2.58 1.91  38.5 -0.403 19.51 20.56 02a58999o0192o
58999.331568  21.237  0.898    12   10 o  0   1.57 235.06369  25.00136  4751.09  7615.87 2.11 1.89  36.1 -0.439 19.56 20.56 02a58999o0197o
58999.334312  21.811  1.800     7   12 o  0   0.81 235.06369  25.00136  4691.99  7538.90 2.10 1.89  33.3 -0.437 19.58 20.57 02a58999o0203o
58999.339369  20.302  0.355    28   10 o  0   1.44 235.06369  25.00136  4671.15  7655.38 2.10 1.93  38.1 -0.436 19.55 20.60 02a58999o0214o
59001.409255  21.183  0.752    12    9 o  0   1.96 235.06369  25.00136  3480.68  3135.22 2.13 1.91  -4.0 -0.401 19.39 20.23 01a59001o0302o
59001.412948  19.935  0.292    39   11 o  0   1.34 235.06369  25.00136  3501.01  3174.34 2.40 1.86  -0.8 -0.394 19.32 20.22 01a59001o0310o
59001.419391  21.552  1.292     9   11 o  0   1.10 235.06369  25.00136  3444.42  3096.01 2.03 1.83  -7.2 -0.406 19.41 20.22 01a59001o0323o
59001.429433  20.422  0.435    25   11 o  0   1.36 235.06369  25.00136  3428.22  3211.47 2.25 1.78  -0.7 -0.397 19.37 20.20 01a59001o0344o
59003.408101  20.719  1.005    19   19 o  0   1.05 235.06369  25.00136  7794.23  2897.24 2.11 2.02 -39.0 -0.418 18.94 19.44 02a59003o0366o
59003.411318  21.514  2.096     9   19 o  0   1.19 235.06369  25.00136  7776.47  2860.26 2.24 2.07  -6.7 -0.408 18.93 19.47 02a59003o0373o
59003.417830  20.295  0.570    28   16 o  0   1.41 235.06369  25.00136  7834.69  2937.32 2.09 2.02 -42.1 -0.412 19.01 19.49 02a59003o0387o
59003.429308  20.871  1.030    16   17 o  0   1.23 235.06369  25.00136  7854.32  2823.97 2.04 2.01 -62.8 -0.431 18.98 19.50 02a59003o0411o
59005.396891  20.246  0.582    29   17 o  0   1.35 235.06369  25.00136  3476.96  3134.39 2.11 1.75  -4.6 -0.398 18.82 18.98 01a59005o0340o
59005.401541 -22.751  6.243    -3   18 o  0   0.98 235.06369  25.00136  3498.35  3172.79 2.07 1.74  -6.3 -0.400 18.86 18.98 01a59005o0350o
59005.407741  19.755  0.474    46   22 o  0   1.22 235.06369  25.00136  3441.35  3095.56 2.65 1.85   0.4 -0.371 18.63 18.89 01a59005o0363o
59005.437708  19.602  0.438    52   23 o  0   1.22 235.06369  25.00136  3431.51  3207.96 2.23 1.91  -6.9 -0.380 18.70 18.95 01a59005o0421o
59007.380486  19.636  0.326    51   16 o  0   0.93 235.06369  25.00136  7796.41  2900.38 2.10 2.08 -76.4 -0.427 19.06 19.57 02a59007o0303o
59007.384360  19.997  0.507    36   18 o  0   1.01 235.06369  25.00136  7776.44  2862.06 2.07 2.00  35.8 -0.429 18.97 19.41 02a59007o0310o
59007.416267  19.705  0.323    48   15 o  0   1.22 235.06369  25.00136  7832.41  2940.60 2.03 1.98  40.9 -0.421 19.06 19.54 02a59007o0377o
59007.421475  19.875  0.373    41   15 o  0   1.13 235.06369  25.00136  7854.49  2825.51 2.08 2.04  75.2 -0.425 19.02 19.50 02a59007o0387o
59009.404225  19.652  0.233    50   12 o  0   1.62 235.06369  25.00136  6681.58  7452.78 2.30 1.94  -0.8 -0.384 19.19 19.92 01a59009o0361o
59009.407921  20.083  0.360    34   12 o  0   1.61 235.06369  25.00136  6702.73  7491.25 2.25 1.92   5.8 -0.388 19.31 20.15 01a59009o0369o
59009.417807  20.568  0.651    22   14 o  0   1.00 235.06369  25.00136  6645.45  7414.36 2.07 1.87  11.9 -0.399 19.35 20.16 01a59009o0389o
59009.423821  20.032  0.577    35   20 o  0   1.03 235.06369  25.00136  6628.06  7531.13 2.06 1.90   2.9 -0.395 18.82 19.29 01a59009o0402o
59013.388534  19.717  0.167    47    8 o  0   1.07 235.06369  25.00136  6684.19  7457.67 1.93 1.80   5.3 -0.411 19.90 21.44 01a59013o0324o
59013.404206  19.272  0.093    71    7 o  0   1.61 235.06369  25.00136  6705.66  7495.48 1.92 1.84  -0.6 -0.411 19.86 21.49 01a59013o0356o
59013.407427  19.158  0.093    79    7 o  0   0.96 235.06369  25.00136  6648.39  7418.93 1.89 1.78   2.8 -0.411 19.89 21.49 01a59013o0363o
59013.412766  19.171  0.108    78    8 o  0   1.25 235.06369  25.00136  6630.87  7533.05 1.98 1.77  -6.0 -0.399 19.73 21.55 01a59013o0374o
59017.370980  19.187  0.119    77    9 o  0   1.38 235.06369  25.00136  7527.51  1433.71 2.07 1.91 -22.8 -0.407 19.79 21.10 01a59017o0291o
59017.381779  19.492  0.168    58   10 o  0   1.02 235.06369  25.00136  7548.70  1470.68 2.10 1.92 -31.4 -0.406 19.75 21.07 01a59017o0313o
59017.385003  19.179  0.111    77    9 o  0   0.98 235.06369  25.00136  7492.39  1393.87 2.05 1.92 -18.9 -0.408 19.79 21.08 01a59017o0320o
59017.390556  19.267  0.132    71    9 o  0   0.79 235.06369  25.00136  7474.94  1510.82 2.04 1.87 -28.1 -0.412 19.78 21.01 01a59017o0332o
59021.340665  19.060  0.100    86    9 o  0   1.22 235.06369  25.00136  7523.92  1433.77 2.19 1.87 -16.4 -0.395 19.80 21.16 01a59021o0213o
59021.350342  18.986  0.103    92   10 o  0   1.04 235.06369  25.00136  7544.79  1470.94 2.18 1.95 -18.9 -0.408 19.77 21.11 01a59021o0233o
59021.354022  18.937  0.110    97   11 o  0   1.08 235.06369  25.00136  7488.43  1393.78 2.16 1.91 -13.9 -0.402 19.79 21.12 01a59021o0241o
59021.365194  18.996  0.102    92    9 o  0   1.23 235.06369  25.00136  7472.04  1510.13 2.15 1.90 -14.0 -0.402 19.82 21.17 01a59021o0264o
59023.338995  18.887  0.075   101    8 c  0   1.43 235.06369  25.00136  9315.13  5242.15 2.48 2.40 -56.1 -0.401 19.83 21.93 02a59023o0195c
59023.343281  18.771  0.072   113    8 c  0   1.25 235.06369  25.00136  9295.01  5202.81 2.47 2.40 -45.0 -0.401 19.86 21.94 02a59023o0204c
59023.348416  18.855  0.079   104    8 c  0   0.95 235.06369  25.00136  9353.02  5283.16 2.42 2.36 -71.3 -0.404 19.87 21.93 02a59023o0215c
59023.383336  18.819  0.076   108    8 c  0   1.26 235.06369  25.00136  9366.19  5170.05 2.55 2.37 -69.5 -0.402 19.84 21.93 02a59023o0288c
59025.368088  19.208  0.119    75    9 o  0   1.51 235.06369  25.00136   739.55  7846.54 2.03 1.90 -21.5 -0.428 19.76 21.32 01a59025o0217o
59025.374485  19.014  0.104    90    9 o  0   0.69 235.06369  25.00136   821.84  7807.13 1.77 1.67 -39.3 -0.418 19.84 21.36 01a59025o0229o
59025.377708  18.900  0.087   100    9 o  0   1.51 235.06369  25.00136   763.97  7728.94 1.72 1.64 -50.9 -0.427 19.88 21.35 01a59025o0236o
59025.387889  19.272  0.150    71   11 o  0   0.97 235.06369  25.00136   745.28  7842.99 1.66 1.55 -26.2 -0.445 19.48 21.74 01a59025o0257o
59027.325346  19.063  0.148    86   13 o  0   1.41 235.06369  25.00136  1057.66  9235.87 2.35 1.76 -51.9 -0.502 19.61 20.81 02a59027o0178o
59027.329011  19.499  0.252    58   14 o  0   0.74 235.06369  25.00136  1037.94  9201.43 2.51 1.77 -51.8 -0.492 19.56 20.81 02a59027o0186o
59027.338973  18.948  0.142    96   14 o  0   0.99 235.06369  25.00136  1093.34  9276.82 2.47 1.93 -53.2 -0.487 19.50 20.80 02a59027o0206o
59027.345074  18.969  0.121    94   11 o  0   1.28 235.06369  25.00136  1114.00  9159.74 2.27 1.78 -49.2 -0.473 19.61 20.80 02a59027o0219o
59029.358087  18.866  0.103   103   11 o  0   1.45 235.06369  25.00136   798.43  7766.56 2.02 1.94 -71.3 -0.415 19.43 20.33 01a59029o0086o
59029.361325  19.358  0.210    66   14 o  0   1.13 235.06369  25.00136   820.64  7806.55 2.24 2.07 -75.1 -0.408 19.35 20.32 01a59029o0093o
59029.367318  18.857  0.126   104   13 o  0   1.12 235.06369  25.00136   761.70  7728.22 2.15 2.02 -79.2 -0.413 19.34 20.31 01a59029o0106o
59029.377432  18.978  0.116    93   11 o  0   3.50 235.06369  25.00136   743.14  7842.36 1.92 1.84 -57.9 -0.440 19.10 20.95 01a59029o0127o
59031.323459  18.910  0.198    99   20 o  0   1.14 235.06369  25.00136  1051.25  9241.44 2.91 1.97 -52.9 -0.474 19.01 19.70 02a59031o0172o
59031.331416  18.742  0.185   116   21 o  0   0.91 235.06369  25.00136  1031.20  9199.59 2.85 1.99 -52.3 -0.477 19.02 19.69 02a59031o0189o
59031.334244  18.865  0.212   103   22 o  0   1.01 235.06369  25.00136  1089.64  9278.13 2.91 1.99 -50.0 -0.471 19.02 19.69 02a59031o0195o
59031.346204  19.083  0.194    84   16 o  0   1.47 235.06369  25.00136  1106.56  9158.56 2.57 1.91 -50.7 -0.490 19.03 19.66 02a59031o0219o
59033.348585  19.019  0.180    90   16 o  0   1.05 235.06369  25.00136  1446.31  1259.59 2.23 1.90  -3.9 -0.385 19.05 19.52 01a59033o0239o
59033.358430  18.977  0.176    93   16 o  0   1.08 235.06369  25.00136  1467.46  1299.18 2.22 1.91 -13.2 -0.382 19.05 19.59 01a59033o0260o
59033.361655  19.201  0.192    76   14 o  0   1.54 235.06369  25.00136  1408.58  1219.71 2.17 1.84 -16.3 -0.398 19.08 19.56 01a59033o0267o
59033.370654  19.274  0.219    71   16 o  0   1.40 235.06369  25.00136  1393.67  1336.52 2.32 1.94 -17.2 -0.375 19.02 19.54 01a59033o0286o
59035.352410  19.114  0.342    82   28 o  0   0.70 235.06369  25.00136   989.59  7293.37 2.18 1.80 -51.2 -0.492 18.92 19.26 02a59035o0188o
