MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58956.345484 -21.451  0.985   -10    9 c  0   0.94 147.11827  50.92248  1054.14  4965.90 2.65 2.43 -56.8 -0.406 19.63 21.61 02a58956o0251c
58956.348933  21.888  1.114     6    7 c  0   1.49 147.11827  50.92248  1031.80  4922.99 2.59 2.46  24.4 -0.401 19.59 21.61 02a58956o0258c
58956.355902 -21.235  0.704   -12    8 c  0   1.35 147.11827  50.92248  1091.32  5000.38 2.57 2.46  28.0 -0.400 19.60 21.60 02a58956o0273c
58956.368084 -21.175  0.685   -12    8 c  0   1.26 147.11827  50.92248  1111.30  4877.88 2.52 2.36 -48.7 -0.416 19.61 21.56 02a58956o0299c
58958.264755 -21.178  0.667   -12    8 o  0   1.67 147.11827  50.92248  3009.93  4811.37 2.09 1.77  -6.6 -0.404 19.58 20.63 01a58958o0094o
58958.270046  21.899  1.800     6   11 o  0   0.85 147.11827  50.92248  7526.82  5762.75 2.22 1.73  -4.4 -0.399 19.64 20.76 01a58958o0105o
58958.273939 -22.833  3.448    -3    9 o  0   0.96 147.11827  50.92248  7470.20  5687.76 2.32 1.81  -4.4 -0.387 19.57 20.74 01a58958o0111o
58958.286187 -20.959  0.699   -15   10 o  0   1.02 147.11827  50.92248  7456.41  5804.29 2.59 1.96  -3.5 -0.352 19.47 20.75 01a58958o0136o
58960.321206  24.081 11.143     1    9 c  0   1.09 147.11827  50.92248  1056.86  4964.23 2.36 2.28   4.3 -0.417 19.70 21.39 02a58960o0202c
58960.324268  21.631  1.048     8    8 c  0   1.41 147.11827  50.92248  1041.14  4926.01 2.45 2.35  -3.4 -0.415 19.64 21.40 02a58960o0208c
58960.330791  22.225  2.079     5   10 c  0   1.06 147.11827  50.92248  1100.38  5000.43 2.36 2.31   6.2 -0.414 19.66 21.42 02a58960o0222c
58960.341037  24.943 23.000     0    9 c  0   1.12 147.11827  50.92248  1120.59  4880.47 2.42 2.35  36.9 -0.408 19.69 21.43 02a58960o0243c
58962.382968  19.655  0.250    50   12 o  0   1.31 147.11827  50.92248  9272.25  2067.69 2.38 1.99 -10.9 -0.364 19.23 20.26 01a58962o0336o
58962.386192  21.386  1.750    10   18 o  0   1.72 147.11827  50.92248  9291.28  2107.52 2.31 2.00 -15.7 -0.368 18.43 19.42 01a58962o0343o
58962.391713 -19.263  0.640   -72   46 o  0   1.51 147.11827  50.92248  9235.00  2033.08 2.34 2.01 -12.4 -0.376 17.93 18.93 01a58962o0355o
58962.402499  19.004  0.263    91   24 o  0   1.24 147.11827  50.92248  9217.48  2155.35 2.41 2.05 -12.4 -0.365 18.30 19.29 01a58962o0378o
58964.323396 -20.844 12.200   -17  204 c  0   1.21 147.11827  50.92248  3419.85   319.67 2.73 2.53 -87.6 -0.388 15.88 17.34 02a58964o0193c
58964.324768  17.927  1.283   245  314 c  0   1.13 147.11827  50.92248  3141.29 10495.24 3.06 2.50 -51.6 -0.378 16.72 18.24 02a58964o0196c
58964.326641  18.078  0.855   213  182 c  0   1.18 147.11827  50.92248  3402.05   281.32 2.89 2.54 -60.8 -0.384 15.91 17.40 02a58964o0200c
58964.332173  19.706  7.333    48  349 c  0   1.04 147.11827  50.92248  3463.41   355.33 2.82 2.55 -67.2 -0.386 15.71 17.11 02a58964o0212c
58964.340895 -20.294 30.000   -28  831 c  0   1.23 147.11827  50.92248  3214.69 10452.52 2.85 2.45 -53.5 -0.380 15.66 17.09 02a58964o0231c
58964.342774 -17.552  1.196  -346  414 c  0   0.90 147.11827  50.92248  3485.53   239.42 2.68 2.40 -59.6 -0.398 15.20 16.56 02a58964o0235c
58966.279256  18.804  0.116   109   13 o  0   1.34 147.11827  50.92248  9249.13  2059.28 2.80 2.10  -9.6 -0.364 19.34 20.57 01a58966o0123o
58966.282475  19.019  0.158    90   14 o  0   0.98 147.11827  50.92248  9269.95  2097.66 3.13 2.36  -3.8 -0.335 19.20 20.59 01a58966o0130o
58966.289838  19.103  0.146    83   12 o  0   1.48 147.11827  50.92248  9215.37  2023.09 2.85 2.18  -6.2 -0.354 19.28 20.59 01a58966o0146o
58966.300516  19.233  0.167    74   12 o  0   1.23 147.11827  50.92248  9201.44  2140.81 2.88 2.27  -9.2 -0.354 19.28 20.66 01a58966o0169o
58968.283372  19.279  0.289    70   20 o  0   1.40 147.11827  50.92248  3152.64 10504.50 2.39 1.68 -52.5 -0.462 19.51 20.52 02a58968o0106o
58968.290741  18.675  0.090   123   11 o  0   1.16 147.11827  50.92248  3427.22   324.95 1.99 1.84  62.4 -0.440 19.46 20.52 02a58968o0122o
58968.293941  18.594  0.077   132   10 o  0   1.38 147.11827  50.92248  3407.92   287.03 2.10 1.83 -60.7 -0.442 19.51 20.51 02a58968o0129o
58968.299480  18.447  0.074   152   11 o  0   1.44 147.11827  50.92248  3469.01   362.21 2.00 1.91  80.5 -0.420 19.47 20.54 02a58968o0141o
58968.300394  18.756  0.126   114   14 o  0   1.34 147.11827  50.92248  3222.79 10459.88 2.13 1.75 -52.4 -0.479 19.54 20.55 02a58968o0143o
58968.310473  18.531  0.077   140   11 o  0   1.68 147.11827  50.92248  3492.90   243.75 2.13 1.83 -60.2 -0.440 19.50 20.54 02a58968o0165o
58970.289697  18.354  0.110   165   18 o  0   0.68 147.11827  50.92248  1675.19  6029.87 2.38 2.03  -8.4 -0.391 19.14 19.96 01a58970o0125o
58970.293385  18.428  0.115   154   18 o  0   0.97 147.11827  50.92248  1696.56  6068.89 2.59 2.16 -11.7 -0.398 19.08 19.97 01a58970o0133o
58970.298494  18.514  0.093   143   13 o  0   1.24 147.11827  50.92248  1638.48  5989.26 2.19 1.81  -6.9 -0.399 19.19 19.95 01a58970o0144o
58970.311859  18.395  0.078   159   12 o  0   1.44 147.11827  50.92248  1622.36  6104.56 2.29 1.91  -7.2 -0.394 19.20 19.98 01a58970o0173o
58972.321678  18.315  0.111   171   19 o  0   0.83 147.11827  50.92248  4975.78  6427.95 2.73 1.85  40.2 -0.397 18.98 19.43 02a58972o0186o
