MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59476.247711 -22.390  4.545    -4   18 o  0   1.47 245.50350  40.44922  4532.83  4532.06 2.20 2.14   5.6 -0.435 18.83 19.46 02a59476o0088o
59476.260151  20.758  1.489    18   27 o  0   0.75 245.50350  40.44922  4512.35  4491.88 2.34 2.25 -24.5 -0.437 18.71 19.30 02a59476o0115o
59476.275896 -22.528  5.793    -4   20 o  0   1.23 245.50350  40.44922  4568.11  4569.30 2.17 2.10 -35.1 -0.428 18.64 19.09 02a59476o0149o
59476.287474 -23.151 12.467    -2   25 o  0   1.32 245.50350  40.44922  4589.30  4450.81 2.21 2.15   9.6 -0.479 18.57 19.04 02a59476o0174o
59478.213947  24.113 36.400     1   30 o  0   1.43 245.50350  40.44922  2112.83 10452.34 2.61 2.36 -48.0 -0.514 18.47 18.88 01a59478o0019o
59478.217633 -21.258  2.515   -11   29 o  0   1.19 245.50350  40.44922  2135.73 10490.57 2.63 2.41 -52.6 -0.509 18.45 19.07 01a59478o0027o
59478.225467  21.006  2.351    14   34 o  0   1.21 245.50350  40.44922  2072.94 10410.49 2.71 2.47 -54.1 -0.506 18.36 18.82 01a59478o0044o
59478.237007  12.802  1.872 27500 51471 o  0   0.02 245.50350  40.44922  2053.41 10527.18 2.90 2.56 -51.0 -0.478 16.90 17.21 01a59478o0069o
59484.215849  19.379  0.338    64   22 o  0   1.35 245.50350  40.44922  1726.71  2152.84 2.28 2.17  45.3 -0.433 18.77 19.30 02a59484o0039o
59484.221374  18.946  0.153    96   15 o  0   1.34 245.50350  40.44922  1704.99  2112.65 2.19 2.06  42.4 -0.434 19.24 20.11 02a59484o0051o
59484.225499  19.417  0.234    62   14 o  0   1.41 245.50350  40.44922  1764.71  2188.55 2.30 2.18  50.0 -0.432 19.20 20.29 02a59484o0060o
59484.240218  19.340  0.212    67   14 o  0   1.20 245.50350  40.44922  1783.04  2070.84 2.20 1.97  46.0 -0.439 19.34 20.37 02a59484o0092o
59486.225036  19.273  0.209    71   15 o  0   1.51 245.50350  40.44922  8475.76  3661.62 2.74 2.71 -25.8 -0.460 19.21 20.45 01a59486o0065o
59486.228260  18.829  0.144   107   15 o  0   1.61 245.50350  40.44922  8496.77  3699.13 2.89 2.85  -3.0 -0.436 19.59 20.91 01a59486o0072o
59486.261134  19.009  0.179    90   16 o  0   1.18 245.50350  40.44922  8441.05  3627.88 2.73 2.68 -57.0 -0.464 19.20 20.43 01a59486o0138o
59486.266688  18.942  0.138    96   13 o  0   1.93 245.50350  40.44922  8423.63  3748.50 2.78 2.61 -60.9 -0.480 19.18 20.44 01a59486o0150o
59492.225474  19.292  0.209    70   15 o  0   1.95 245.50350  40.44922   128.06  8909.67 2.54 1.97 -51.6 -0.457 19.15 20.35 02a59492o0073o
59492.229624  20.496  0.817    23   19 o  0   1.60 245.50350  40.44922   109.89  8871.27 2.67 2.13 -52.9 -0.444 18.90 20.19 02a59492o0082o
59492.237444  19.185  0.219    77   17 o  0   1.60 245.50350  40.44922   168.41  8943.97 2.65 2.05 -51.7 -0.467 19.24 20.50 02a59492o0099o
59492.242498  19.068  0.176    86   15 o  0   1.79 245.50350  40.44922  9829.69  8888.39 2.66 2.39 -50.9 -0.406 19.26 20.56 02a59492o0110o
59492.245259  18.964  0.194    94   18 o  0   1.40 245.50350  40.44922  9811.81  8847.71 2.71 2.28 -52.7 -0.407 19.33 20.55 02a59492o0116o
59492.251686  18.463  0.157   150   24 o  0   2.78 245.50350  40.44922   190.63  8825.91 2.49 1.94 -50.0 -0.444 18.53 19.65 02a59492o0130o
59492.253059  18.743  0.149   116   17 o  0   1.58 245.50350  40.44922  9869.09  8931.95 2.50 2.22 -50.3 -0.412 19.32 20.46 02a59492o0133o
59492.269206  18.790  0.161   111   18 o  0   1.53 245.50350  40.44922  9887.63  8812.05 2.74 2.39 -58.0 -0.404 19.29 20.56 02a59492o0168o
59508.205902  20.528  1.882    22   42 o  0   1.07 245.50350  40.44922    46.85  6963.10 2.24 1.88 -51.4 -0.390 18.49 18.83 02a59508o0046o
59508.213238  18.896  0.456   100   46 o  0   1.25 245.50350  40.44922  9722.65  6937.58 2.65 2.48 -64.0 -0.445 18.56 19.07 02a59508o0062o
59508.214610  18.867  0.312   103   32 o  0   1.16 245.50350  40.44922    85.85  6999.53 2.38 2.03 -53.9 -0.396 18.45 18.89 02a59508o0065o
59508.216439  18.979  0.460    93   43 o  0   1.20 245.50350  40.44922  9703.30  6897.62 2.39 2.25 -51.8 -0.447 18.64 19.04 02a59508o0069o
