MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59246.470104 -22.288  4.385    -4   19 o  0   0.64 136.46285  -8.58543  2910.42  3090.89 2.18 2.11  42.8 -0.436 19.12 19.86 02a59246o0583o
59246.474224 -20.301  0.504   -28   14 o  0   1.47 136.46285  -8.58543  2891.69  3051.86 2.21 2.09  45.5 -0.432 19.11 19.86 02a59246o0592o
59246.479718  21.336  1.660    11   18 o  0   0.96 136.46285  -8.58543  2950.71  3130.79 2.17 2.04  46.0 -0.441 19.15 19.85 02a59246o0604o
59246.491799  20.490  0.677    23   16 o  0   1.27 136.46285  -8.58543  2969.98  3016.11 2.26 2.14  53.2 -0.433 19.06 19.84 02a59246o0630o
59248.508810 -22.783  3.667    -3   10 o  0   1.16 136.46285  -8.58543  3425.59  9109.55 1.99 1.93 -60.9 -0.422 19.36 20.32 01a59248o0548o
59248.512492 -20.717  0.578   -19   11 o  0   1.82 136.46285  -8.58543  3445.59  9147.84 2.25 2.10 -66.5 -0.409 19.31 20.32 01a59248o0556o
59248.520318  21.067  0.957    14   13 o  0   1.04 136.46285  -8.58543  3387.36  9071.12 2.05 1.96 -54.0 -0.420 19.37 20.33 01a59248o0573o
59248.530912 -22.054  2.157    -6   12 o  0   1.31 136.46285  -8.58543  3369.20  9188.05 2.16 2.04 -62.9 -0.412 19.27 20.30 01a59248o0596o
59252.437130  23.616  5.667     1    7 c  0   1.11 136.46285  -8.58543  3417.04  9115.32 2.56 2.27 -70.1 -0.393 19.80 22.01 01a59252o0505c
59252.440358  21.843  1.236     7    8 c  0   0.86 136.46285  -8.58543  3437.22  9153.86 2.71 2.41 -70.9 -0.388 19.77 22.01 01a59252o0512c
59252.446374  23.714  6.000     1    7 c  0   1.40 136.46285  -8.58543  3380.30  9075.55 2.65 2.40 -70.7 -0.394 19.77 22.01 01a59252o0525c
