 asas_sn_id jd flux flux_err mag mag_err limit fwhm image_id camera quality phot_filter
0 42950567580 2459156.9531694 2.632698322250093 0.1027501184555333 15.349062880601707 0.042422221498305275 17.123184783379585 1.50 bq288117 bq G g
1 42950567580 2458806.8136288 2.6151200850351746 0.03772052296003325 15.356336531653813 0.015678273693602588 18.211196348450066 1.47 bq205161 bq G g
2 42950567580 2459139.9705356 2.6230586601003925 0.030475365110854594 15.353045614951366 0.012628538340944594 18.44276831794915 1.64 bq283384 bq G g
3 42950567580 2458668.1092412 2.948406991801423 0.05006796437034088 15.226097041263829 0.01845800140681859 17.90374077518077 1.98 bA050488 bA G g
4 42950567580 2458704.9271713 2.6329527744462697 0.04352590234244777 15.348957948483378 0.017968709456117726 18.05577115316441 1.51 bq178362 bq G g
5 42950567580 2458765.9957622 2.512716230077294 0.05732984267338909 15.399707009903702 0.024799874191206106 17.75668873651765 1.45 bq191289 bq G g
6 42950567580 2459229.7411884 2.93170678661152 0.018166375066880628 15.23226429136735 0.006735346094459744 19.004469920237035 1.99 bA204599 bA G g
7 42950567580 2459245.7373525 2.4425501508760155 0.0879622752591924 15.430456898546641 0.03914399412667167 17.29189947537138 1.56 bq318916 bq G g
8 42950567580 2458777.8832051 2.5850979181980462 0.04793338879922633 15.368873127471648 0.020154559406668056 17.951045276768966 1.58 bq194866 bq G g
9 42950567580 2458541.6671312 2.5071549618662963 0.06192602175414282 15.402112678288574 0.026847520091426408 17.672957658944437 1.51 bq139160 bq G g
10 42950567580 2458805.8398365 2.5473477989145366 0.04841529316381177 15.384845010130936 0.02065886671570391 17.940184196609785 1.55 bq204735 bq G g
11 42950567580 2458477.7120466 2.6456868336711956 0.07719771727269992 15.343719532156214 0.03171598436557932 17.433629465218367 1.42 bq122854 bq G g
12 42950567580 2459028.1152267 3.037002674045174 0.14430338828620373 15.193952686508174 0.05164681294067575 16.754449290002185 2.24 bA142528 bA G g
13 42950567580 2458873.6875801 2.6451760404749667 0.031043291215852448 15.343929171559543 0.012756318417756063 18.422721213907987 1.53 bq228340 bq G g
14 42950567580 2459089.9610128 2.7815906542162003 0.06523714695007775 15.289332576020914 0.025492587210687947 17.61640321254687 2.01 bA161126 bA G g
15 42950567580 2459271.6245812 2.757589858748284 0.10147725118951692 15.298741439154709 0.0399991897412449 17.136718875035264 1.68 bq324767 bq B g
16 42950567580 2458756.9957501 2.877685375880992 0.018129217199595742 15.252457347888171 0.006847750290663027 19.0066929811311 2.02 bA075681 bA G g
17 42950567580 2458812.5969212 2.6345505392950455 0.023716830242477026 15.348299286839374 0.009785032749433703 18.714998998804056 1.54 bq207038 bq G g
18 42950567580 2458488.7987056 2.6442795581910574 0.032387916098098025 15.344297203113538 0.013313364133272857 18.376683097561525 1.53 bq125826 bq G g
19 42950567580 2458867.7436237 2.683457151496891 0.03507696656562898 15.328328959741297 0.014208215529011784 18.290085539442856 1.52 bq226720 bq G g
20 42950567580 2458824.7943555 2.8047474025608143 0.05477481209062988 15.280331236032383 0.021227522726141316 17.806188370558754 2.08 bA094826 bA G g
21 42950567580 2459032.1074226 2.8323986545886486 0.04414867412880219 15.269679673728579 0.016942420585002872 18.040346447954438 2.07 bA143730 bA G g
22 42950567580 2459204.7074145 2.407614414659105 0.03450014652571209 15.44609828520575 0.015575649920831703 18.308088262514573 1.55 bq305566 bq G g
23 42950567580 2458907.5855405 2.612708579171523 0.07249419650623685 15.357338193941557 0.030159521160863144 17.50188250971126 2.25 bq236026 bq B g
24 42950567580 2458678.1127516 2.843341824695172 0.03576630634424467 15.265492938712917 0.01367279150250049 18.26895538136196 2.28 bA053126 bA G g
25 42950567580 2458567.5900241 2.629302112970403 0.04371213049753552 15.350464396215894 0.018070645092104338 18.051135675933295 2.05 bq145502 bq G g
26 42950567580 2459071.8976558 2.522634269272262 0.08384394764369829 15.395429894274336 0.036126808713322876 17.343961316174358 1.66 bq269086 bq B g
27 42950567580 2458508.7533225 2.892561455018018 0.025695061174009697 15.246859135554926 0.00965559928592832 18.628016471498835 1.99 bA018357 bA G g
28 42950567580 2458754.8152211 2.6278530855971876 0.041672586851635066 15.351062918215419 0.017236994832164048 18.103014460459757 1.50 bq188344 bq G g
29 42950567580 2459187.8136614 2.883301159441309 0.050731874523461146 15.25034060575611 0.019125071861730993 17.889438337367828 1.98 bA190625 bA G g
30 42950567580 2458731.0546669 2.8487429537440443 0.021428727983942807 15.263432462334507 0.008176271433724168 18.825149631568642 2.02 bA068292 bA G g
31 42950567580 2458311.9447816 2.4093063398788632 0.0678868739900551 15.445335563692987 0.03062710590288946 17.573176083868965 1.59 bq085157 bq B g
32 42950567580 2458861.7797989 2.4356690518087487 0.08134116053982271 15.433519927504777 0.036299802253074026 17.376864700354687 1.60 bq224745 bq G g
33 42950567580 2458893.690783 2.695841688730569 0.038261145996682955 15.323329659791545 0.015426796886537803 18.19574567678913 1.55 bq233227 bq G g
34 42950567580 2458322.9296863 2.53357631999059 0.05300506440014809 15.39073064413218 0.022740266389590175 17.84184719517787 1.44 bq087455 bq G g
35 42950567580 2458676.1091869 2.9867758813866496 0.03740020607677637 15.212059033070858 0.013610796231107279 18.22045562347038 1.97 bA052716 bA G g
36 42950567580 2458808.6884023 2.5704851800190562 0.033746085655283184 15.375027861504709 0.014269884989535495 18.332082100146845 1.50 bq205568 bq G g
37 42950567580 2459206.647883 2.49831109243094 0.0450542299454373 15.405949331708545 0.019602038040617317 18.018301683325205 1.53 bq306380 bq G g
