,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
0,59853.54348074999,137.472251709587,c,c,5330.0,5330.0,3.5081917346682364e-17,-0.9758051655398798,1.2507192740585283e-17,0.3565139446908841,20.513276811681806,2.226380167543521,0.3565139446908841,False
1,59905.5718925,189.50066345959203,c,c,5330.0,5330.0,2.6121988188892574e-17,-1.103882257808495,7.850554539649066e-18,0.3005343422897354,20.83346954235334,2.5465728982150537,0.3005343422897354,False
2,59907.5911512,191.51992215959763,c,c,4307.142857142858,4307.142857142858,3.3800285702472415e-17,-0.9919681153215638,1.0526285852961529e-17,0.31142594313016575,20.55368418613601,2.2667875419977257,0.31142594313016575,False
3,59845.56810049999,129.49687145958887,c,c,5330.0,5330.0,2.168047674043073e-16,-0.18481965871871608,2.1680476740430732e-17,0.1,18.535813044628895,0.2489164004906108,0.1,True
4,59883.601513,167.530283959597,c,c,5330.0,5330.0,7.257592954879028e-17,-0.6600958795994227,7.257592954879028e-18,0.1,19.724003596830663,1.4371069526923783,0.1,True
5,59908.521105499996,192.4498764595919,c,c,5330.0,5330.0,4.99365891799432e-17,-0.8224696111583949,4.99365891799432e-18,0.1,20.12993792572809,1.8430412815898052,0.1,True
6,59909.47836171429,193.40713267388492,c,c,5330.0,5330.0,3.949391868699607e-17,-0.9243582588833572,3.9493918686996074e-18,0.1,20.3846595450405,2.0977629009022145,0.1,True
7,59993.189047,277.1178179595954,c,c,5330.0,5330.0,3.10044506942383e-16,-0.02946444520317648,3.10044506942383e-17,0.1,18.147425010840045,-0.13947163329823908,0.1,True
8,59997.174607,281.1033779595964,c,c,5330.0,5330.0,2.480356055539065e-16,-0.12637445821123272,2.4803560555390652e-17,0.1,18.389700043360186,0.10280339922190151,0.1,True
9,59998.4055755,282.3343464595964,c,c,5330.0,5330.0,5.90982776706854e-17,-0.749313662345946,5.909827767068541e-18,0.1,19.947048053696967,1.660151409558683,0.1,True
10,60045.3330395,329.26181045959675,c,c,5330.0,5330.0,1.7678587738099043e-16,-0.2734409183067399,1.7678587738099046e-17,0.1,18.757366193598955,0.4704695494606703,0.1,True
11,60046.30158525,330.23035620959854,c,c,5330.0,5330.0,2.0328520511314333e-16,-0.21278271427504336,2.0328520511314334e-17,0.1,18.605720683519714,0.318824039381429,0.1,True
12,60048.28760925,332.21638020959654,c,c,5330.0,5330.0,6.755056507349901e-17,-0.6912595002299415,6.755056507349902e-18,0.1,19.801912648406955,1.51501600426867,0.1,True
13,60050.39115475,334.31992570959846,c,c,4270.400000000001,4270.400000000001,8.953252993700982e-17,-0.5689076299556515,8.953252993700982e-18,0.1,19.496032972721235,1.2091363285829502,0.1,True
14,60052.278451750004,336.2072227095996,c,c,5330.0,5330.0,1.299270188148859e-16,-0.40718901291562304,1.299270188148859e-17,0.1,19.091736430121163,0.8048397859828782,0.1,True
15,60055.975097999995,339.9038689595909,c,c,5330.0,5330.0,1.93529305583465e-16,-0.23414174826726253,1.9352930558346503e-17,0.1,18.65911826850026,0.3722216243619769,0.1,True
16,59713.26931633334,-2.8019127070656396,o,o,6790.0,6790.0,1.7516929490221704e-16,-0.2774305047236396,2.60962925242394e-17,0.14897755076771227,18.50448374650638,0.2175871023680962,0.14897755076771227,False
17,59715.297154500004,-0.7740745404007612,o,o,6790.0,6790.0,2.429474910987274e-16,-0.1353760680659537,2.629373152059348e-17,0.10822804302971134,18.149347654862165,-0.13754898927611947,0.10822804302971134,False
18,59890.59099125,174.51976220959477,o,o,6790.0,6790.0,4.610803053689476e-17,-0.8571119144433315,1.531578456745893e-17,0.3321717364441219,19.953687270805613,1.6667906266673285,0.3321717364441219,False
19,59711.24918125,-4.822047790403303,o,o,6790.0,6790.0,1.794236723170695e-16,-0.26700874529671204,1.7942367231706952e-17,0.1,18.478429347939063,0.19153270380077814,0.1,True
20,59829.61231466666,113.54108562625333,o,o,6790.0,6790.0,9.077659318225471e-17,-0.5629146067864976,9.077659318225471e-18,0.1,19.218194001663527,0.9312973575252421,0.1,True
21,59837.60387625,121.53264720959851,o,o,6790.0,6790.0,8.726896252792332e-17,-0.5800286735484494,8.726896252792333e-18,0.1,19.260979168568408,0.9740825244301234,0.1,True
22,59839.5899435,123.51871445959841,o,o,6790.0,6790.0,8.880408501983901e-17,-0.5724555426198297,8.880408501983903e-18,0.1,19.24204634124686,0.955149697108574,0.1,True
23,59847.626977500004,131.55574845959927,o,o,6790.0,6790.0,9.506487067821472e-17,-0.5428684248186162,9.506487067821472e-18,0.1,19.168078546743825,0.8811819026055403,0.1,True
24,59859.6186375,143.54740845959896,o,o,6790.0,6790.0,1.447353374470829e-16,-0.3603139085536089,1.447353374470829e-17,0.1,18.711692256081307,0.42479561194302207,0.1,True
25,59861.6265062,145.5552771595976,o,o,6790.0,6790.0,1.2517633530319971e-16,-0.42336625368148617,1.2517633530319972e-17,0.1,18.869323118900997,0.5824264747627126,0.1,True
26,59862.51666,146.4454309595967,o,o,6790.0,6790.0,5.148384340532651e-16,0.19078247411614768,5.1483843405326516e-17,0.1,17.333951299406912,-0.952945344731372,0.1,True
27,59863.59568033334,147.52445129293483,o,o,6790.0,6790.0,6.124165066167736e-17,-0.7338415987274143,6.124165066167736e-18,0.1,19.645511481515815,1.3586148373775302,0.1,True
28,59867.6315385,151.56030945959355,o,o,6790.0,6790.0,7.567708538104977e-17,-0.6419240892143723,7.567708538104977e-18,0.1,19.41571770773321,1.128821063594927,0.1,True
29,59868.49541249999,152.42418345958868,o,o,6790.0,6790.0,9.460050873652171e-17,-0.5449950146312883,9.460050873652172e-18,0.1,19.1733950212755,0.8864983771372152,0.1,True
30,59869.571813625,153.50058458459534,o,o,6790.0,6790.0,5.574729256791991e-17,-0.7746647063443479,5.5747292567919915e-18,0.1,19.74756925055815,1.460672606419866,0.1,True
31,59871.626052249994,155.5548232095898,o,o,6850.291775510204,6850.291775510204,5.967163367573382e-17,-0.7451205585427925,5.967163367573382e-18,0.1,19.673708881054267,1.3868122369159828,0.1,True
32,59872.62861925,156.557390209593,o,o,6790.0,6790.0,5.316539053858331e-17,-0.7952594781256348,5.316539053858331e-18,0.1,19.79905618001137,1.512159535873085,0.1,True
33,59873.618162,157.54693295959441,o,o,6790.0,6790.0,4.914968531221942e-17,-0.8293677450147623,4.9149685312219425e-18,0.1,19.884326847234185,1.5974302030959002,0.1,True
34,59875.619652999994,159.54842395958985,o,o,6790.0,6790.0,4.6633350986618775e-17,-0.8521918623837283,4.663335098661878e-18,0.1,19.941387140656605,1.6544904965183207,0.1,True
35,59877.57705575,161.50582670959557,o,o,6790.0,6790.0,3.7063395013554914e-17,-0.9519432883037151,3.706339501355492e-18,0.1,20.190765705456574,1.9038690613182894,0.1,True
36,59881.550900250004,165.47967120959947,o,o,6790.0,6790.0,4.919769687027968e-17,-0.8289437142794878,4.919769687027968e-18,0.1,19.883266770396,1.596370126257714,0.1,True
37,59885.5497932,169.4785641595954,o,o,6790.0,6790.0,4.964859312748687e-17,-0.8249815399851581,4.964859312748687e-18,0.1,19.87336133466018,1.5864646905218969,0.1,True
38,59891.575524249994,175.50429520959005,o,o,6790.0,6790.0,9.423799422397345e-17,-0.5466624526096933,9.423799422397346e-18,0.1,19.177563616221512,0.8906669720832276,0.1,True
39,59893.541368875,177.47013983459328,o,o,6790.0,6790.0,5.825468629024257e-17,-0.7555576186968889,5.825468629024257e-18,0.1,19.699801531439505,1.4129048873012202,0.1,True
40,59899.576578249995,183.50534920959035,o,o,6790.0,6790.0,6.866858677574056e-17,-0.6841303770109999,6.866858677574057e-18,0.1,19.52123342722478,1.2343367830864942,0.1,True
41,59901.506004,185.43477495959814,o,o,6790.0,6790.0,1.9470247092817696e-16,-0.23151702346516068,1.9470247092817698e-17,0.1,18.389700043360186,0.10280339922190151,0.1,True
42,59906.58724475,190.5160157095961,o,o,6790.0,6790.0,6.142159333065822e-17,-0.7325674083226641,6.142159333065823e-18,0.1,19.64232600550394,1.3554293613656547,0.1,True
43,59907.57541800001,191.5041889596032,o,o,8112.857142857143,8112.857142857143,4.381117088986884e-17,-0.8793036263468341,4.381117088986884e-18,0.1,20.00916655056437,1.7222699064260851,0.1,True
44,59915.499723500005,199.4284944596002,o,o,6790.0,6790.0,8.811965279076966e-17,-0.5758157092861236,8.811965279076967e-18,0.1,19.25044675791259,0.963550113774307,0.1,True
45,59919.555475,203.4842459595966,o,o,6790.0,6790.0,2.1509965424465676e-16,-0.18824877426557052,2.1509965424465676e-17,0.1,18.28152942036121,-0.00536722377707477,0.1,True
46,59927.437563,211.36633395959507,o,o,6790.0,6790.0,7.22958949199995e-17,-0.6617748485216861,7.229589491999949e-18,0.1,19.465344606001498,1.1784479618632133,0.1,True
47,59957.481663,241.41043395959423,o,o,6790.0,6790.0,7.282347976390471e-17,-0.6586170593372831,7.282347976390471e-18,0.1,19.457450133040492,1.1705534889022076,0.1,True
48,59958.424286,242.35305695959687,o,o,6790.0,6790.0,7.643117944235608e-17,-0.6376179251388887,7.643117944235609e-18,0.1,19.404952297544508,1.1180556534062234,0.1,True
49,59959.3790135,243.30778445959731,o,o,6790.0,6790.0,6.388108208723724e-17,-0.7155162224792786,6.388108208723724e-18,0.1,19.599698040895476,1.312801396757191,0.1,True
50,59963.490305750005,247.41907670960063,o,o,6790.0,6790.0,5.994373212758921e-17,-0.7431447077110587,5.994373212758921e-18,0.1,19.668769253974926,1.3818726098366412,0.1,True
51,59966.48718149999,250.41595245958888,o,o,6790.0,6790.0,9.669874770395279e-17,-0.5354676367666418,9.66987477039528e-18,0.1,19.14957657661389,0.8626799324756043,0.1,True
52,59967.413922428575,251.34269338817103,o,o,6790.0,6790.0,0.0,-inf,0.0,0.1,inf,inf,0.1,True
53,59969.478201,253.40697195959365,o,o,6790.0,6790.0,1.3994240097962714e-16,-0.3749391657674739,1.3994240097962714e-17,0.1,18.74825539911597,0.4613587549776845,0.1,True
54,60009.20150928572,293.13028024531377,o,o,6790.0,6790.0,1.048853017918515e-16,-0.5001738544004404,1.048853017918515e-17,0.1,19.061342120698384,0.7744454765600999,0.1,True
55,60013.0891235,297.0178944595973,o,o,8103.430591836735,8103.430591836735,2.4421703664505384e-16,-0.13311252939669238,2.4421703664505387e-17,0.1,18.14368880818901,-0.14320783594927278,0.1,True
56,60015.34940725,299.278178209599,o,o,6790.0,6790.0,4.9120320054013807e-17,-0.829627298678778,4.912032005401381e-18,0.1,19.88497573139423,1.5980790872559467,0.1,True
57,60018.367137,302.29590795959666,o,o,6790.0,6790.0,7.334650072232605e-17,-0.6555090875797998,7.334650072232605e-18,0.1,19.44968020364678,1.1627835595084939,0.1,True
58,60019.38497725,303.313748209599,o,o,6790.0,6790.0,6.437491203092355e-17,-0.7121718379791258,6.437491203092355e-18,0.1,19.591337079645097,1.3044404355068124,0.1,True
59,60021.36993649999,305.2987074595876,o,o,6790.0,6790.0,7.553703123567609e-17,-0.642728574420607,7.55370312356761e-18,0.1,19.417728920748804,1.1308322766105192,0.1,True
60,60022.252850499994,306.1816214595892,o,o,6790.0,6790.0,5.300911308144662e-17,-0.7965379486431186,5.300911308144663e-18,0.1,19.802252356305083,1.515355712166798,0.1,True
61,60023.3236255,307.25239645959664,o,o,6790.0,6790.0,8.264679707635873e-16,0.3963375408690961,8.264679707635874e-17,0.1,16.820063632524544,-1.4668330116137405,0.1,True
62,60029.305730249995,313.23450120959023,o,o,6790.0,6790.0,7.097561462163461e-17,-0.6697793245222154,7.097561462163462e-18,0.1,19.485355796002825,1.1984591518645402,0.1,True
63,60030.29327225,314.2220432095928,o,o,6790.0,6790.0,5.939131185170602e-17,-0.747165568360769,5.939131185170603e-18,0.1,19.6788214055992,1.391924761460917,0.1,True
64,60031.30901225,315.23778320959536,o,o,6790.0,6790.0,6.358627280859545e-17,-0.7175251175618538,6.358627280859546e-18,0.1,19.604720278601917,1.3178236344636325,0.1,True
65,60035.32227325,319.2510442095954,o,o,6790.0,6790.0,1.5526024424152805e-16,-0.3298282215390813,1.5526024424152805e-17,0.1,18.635478038544985,0.34858139440670044,0.1,True
66,60036.341856,320.27062695959467,o,o,6790.0,6790.0,1.347097720734325e-14,1.6085106147576376,1.3470977207343251e-15,0.1,13.78963094780319,-4.497265696335095,0.1,True
67,60039.372118,323.3008889595949,o,o,6790.0,6790.0,5.669438601140731e-16,0.23265156977574186,5.669438601140732e-17,0.1,17.229278560257928,-1.0576180838803566,0.1,True
68,60040.364932,324.29370295959234,o,o,6790.0,6790.0,7.179653615476515e-16,0.3352150055210572,7.179653615476515e-17,0.1,16.97286997089464,-1.3140266732436459,0.1,True
69,60041.357005,325.2857759595936,o,o,6790.0,6790.0,6.717335571896828e-17,-0.6936914420604534,6.717335571896828e-18,0.1,19.54513608984842,1.2582394457101351,0.1,True
70,60042.345705,326.2744759595953,o,o,6790.0,6790.0,3.878199119325658e-15,1.0677416168426621,3.878199119325658e-16,0.1,15.141553442590627,-3.1453432015476572,0.1,True
71,60044.02398125,327.95275220959593,o,o,6790.0,6790.0,1.0999842718093705e-16,-0.47950201114314517,1.0999842718093705e-17,0.1,19.009662512555145,0.722765868416861,0.1,True
72,60061.2414865,345.17025745959836,o,o,6790.0,6790.0,1.4628015235128368e-16,-0.3557030825748022,1.4628015235128368e-17,0.1,18.70016519113429,0.41326854699600446,0.1,True
73,60066.273226714286,350.2019976738811,o,o,6790.0,6790.0,7.807535778355941e-17,-0.6283745034810071,7.807535778355941e-18,0.1,19.381843743399802,1.0949470992615176,0.1,True
74,60068.263975249996,352.19274620959186,o,o,6790.0,6790.0,8.01250464258942e-17,-0.6171201923952605,8.01250464258942e-18,0.1,19.353707965685434,1.0668113215471493,0.1,True
75,60070.320784,354.24955495959875,o,o,6790.0,6790.0,2.9787802608380464e-16,-0.046850019271794,2.9787802608380466e-17,0.1,17.928032532876767,-0.35886411126151785,0.1,True
