MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59133.443300  22.669  3.607     3   11 o  0   1.37 342.84242  32.35131  4049.09  9421.55 2.30 2.19 -33.8 -0.411 19.56 20.98 01a59133o0521o
59133.447146 -22.895  4.208    -2   11 o  0   1.66 342.84242  32.35131  4069.22  9461.58 2.31 2.16 -20.1 -0.403 19.59 21.06 01a59133o0529o
59133.473068 -19.794  0.381   -44   17 o  0   0.82 342.84242  32.35131  4007.48  9385.43 2.30 2.21 -39.2 -0.398 19.16 20.47 01a59133o0581o
59133.491751 -21.761  2.326    -7   17 o  0   1.51 342.84242  32.35131  3987.06  9503.40 2.31 2.19 -31.9 -0.391 18.86 19.99 01a59133o0618o
59135.483821  17.091  2.363   529 1251 c  0   1.16 342.84242  32.35131  9636.95  6921.55 3.61 3.42 -60.1 -0.348 17.44 19.35 02a59135o0232c
59135.512074  19.230  2.467    74  182 c  0   1.06 342.84242  32.35131  9617.24  6881.46 3.06 2.85  21.0 -0.358 17.94 19.78 02a59135o0250c
59135.515773  19.458  0.609    60   36 c  0   1.17 342.84242  32.35131  9674.57  6961.28 3.07 2.84 -29.1 -0.398 18.70 20.48 02a59135o0258c
59135.529830 -23.199 15.571    -2   30 c  0   1.37 342.84242  32.35131  9689.84  6848.19 2.96 2.70 -34.1 -0.387 18.97 20.57 02a59135o0287c
59137.344991  22.297  2.379     4   10 o  0   1.54 342.84242  32.35131  2041.16  9523.12 1.86 1.75 -60.0 -0.431 19.67 20.80 01a59137o0314o
59137.354792 -22.725  3.932    -3   12 o  0   0.94 342.84242  32.35131  2062.41  9560.81 1.81 1.74 -58.1 -0.426 19.73 20.85 01a59137o0334o
59137.358018 -22.002  1.807    -6   10 o  0   1.48 342.84242  32.35131  2004.23  9482.73 1.80 1.69 -53.7 -0.432 19.75 20.83 01a59137o0341o
59137.370740  20.376  0.359    26    9 o  0   1.74 342.84242  32.35131  1985.23  9600.60 2.08 1.86 -64.9 -0.422 19.67 20.80 01a59137o0368o
59139.373345 -21.208  0.667   -12    8 c  0   1.72 342.84242  32.35131  5145.46  3180.14 2.33 2.23  51.2 -0.406 19.79 21.71 02a59139o0377c
59139.376556 -20.521  0.369   -22    8 c  0   1.67 342.84242  32.35131  5127.86  3142.06 2.32 2.26  68.0 -0.405 19.79 21.73 02a59139o0384c
59139.390656  20.123  0.277    32    9 c  0   1.26 342.84242  32.35131  5184.95  3217.87 2.37 2.27  49.8 -0.401 19.76 21.71 02a59139o0414c
59139.406592  23.050  3.667     2    8 c  0   1.84 342.84242  32.35131  5204.74  3100.75 2.38 2.27  48.4 -0.402 19.76 21.68 02a59139o0448c
59141.333238  20.581  0.480    21   10 o  0   1.12 342.84242  32.35131  2038.33  9520.68 1.75 1.63 -59.8 -0.438 19.79 20.83 01a59141o0178o
59141.340774  21.825  1.457     7   10 o  0   1.71 342.84242  32.35131  2059.37  9558.53 1.77 1.68 -59.9 -0.434 19.78 20.91 01a59141o0193o
59141.349876  21.524  1.060     9   10 o  0   1.40 342.84242  32.35131  2002.25  9481.41 1.83 1.67 -64.0 -0.437 19.79 20.96 01a59141o0212o
