MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58921.528766  17.566  7.870   342 2688 o  0   1.19 167.94658  29.38510   887.07  3025.30 3.53 3.27 -59.8 -0.297 13.51 13.57 01a58921o0253o
58921.531621 -16.120  1.654 -1294 2140 o  0   0.89 167.94658  29.38510   905.68  3065.62 2.03 1.91  78.4 -0.468 14.10 13.62 01a58921o0259o
58921.537114 -16.072  0.631 -1353  854 o  0   0.97 167.94658  29.38510   847.13  2985.85 1.94 1.81  69.1 -0.438 14.92 14.41 01a58921o0270o
58921.547601  18.009  1.468   227  333 o  0   0.59 167.94658  29.38510   830.58  3101.72 1.94 1.84  69.2 -0.433 16.03 15.61 01a58921o0292o
58925.486849  17.208  0.036   475   17 o  0   1.39 167.94658  29.38510   879.95  3027.16 2.05 1.82 -87.9 -0.430 19.41 21.63 01a58925o0114o
58925.492219  17.285  0.030   443   13 o  0   2.34 167.94658  29.38510   900.59  3066.87 1.95 1.74 -86.6 -0.434 19.51 21.62 01a58925o0124o
58925.495979  17.291  0.039   440   17 o  0   1.46 167.94658  29.38510   842.94  2988.00 1.96 1.76 -88.8 -0.440 19.44 21.64 01a58925o0132o
58925.510425  17.205  0.054   476   26 o  0   1.43 167.94658  29.38510   826.78  3103.43 2.30 2.17 -89.3 -0.451 18.75 21.25 01a58925o0161o
58931.451882  17.213  0.024   473   11 c  0   1.26 167.94658  29.38510  1141.83  1140.77 2.75 2.34 -56.3 -0.433 19.76 21.82 02a58931o0453c
58931.456571  17.232  0.023   465   11 c  0   1.36 167.94658  29.38510  1122.22  1101.15 2.75 2.33 -56.8 -0.430 19.79 21.82 02a58931o0462c
58931.462106  17.189  0.022   483   11 c  0   1.37 167.94658  29.38510  1183.48  1178.13 2.68 2.27 -59.2 -0.429 19.82 21.82 02a58931o0474c
58931.480300  17.224  0.025   468   12 c  0   1.01 167.94658  29.38510  1204.15  1061.52 2.67 2.25 -57.8 -0.429 19.79 21.78 02a58931o0510c
58933.337044  17.417  0.029   392   11 o  0   1.09 167.94658  29.38510  4285.12  5570.35 2.06 2.04 -23.7 -0.412 19.68 21.13 01a58933o0244o
58933.340327  17.410  0.026   394   10 o  0   1.68 167.94658  29.38510  4265.73  5530.29 1.93 1.92  -9.5 -0.411 19.75 21.15 01a58933o0250o
58933.357279  17.431  0.032   387   12 o  0   0.97 167.94658  29.38510  4322.92  5609.67 2.00 1.94  -0.6 -0.407 19.72 21.08 01a58933o0284o
58933.368708  17.432  0.027   386   10 o  0   1.17 167.94658  29.38510  4341.74  5494.84 2.25 2.19  79.6 -0.408 19.55 21.11 01a58933o0307o
58937.459572  17.418  0.027   391   10 o  0   2.06 167.94658  29.38510  3403.60  5131.58 2.08 1.72  86.0 -0.411 19.72 21.04 01a58937o0360o
58937.465331  17.389  0.026   402   11 o  0   1.71 167.94658  29.38510  3428.57  5193.09 2.02 1.78  89.1 -0.414 19.73 21.08 01a58937o0371o
58937.468852  17.463  0.030   376   11 o  0   1.84 167.94658  29.38510  3373.74  5128.54 2.22 1.87  87.1 -0.405 19.58 20.99 01a58937o0378o
58937.485930  17.416  0.025   392   10 o  0   2.28 167.94658  29.38510  3374.46  5307.08 2.12 1.82  84.6 -0.407 19.69 21.04 01a58937o0413o
58941.381873  17.530  0.240   353   85 o  0   1.17 167.94658  29.38510  4257.54  5169.17 1.98 1.45 -75.1 -0.446 17.30 19.05 01a58941o0308o
58947.471262  17.473  0.072   372   27 o  0   1.63 167.94658  29.38510  4207.61  3642.47 1.94 1.89 -22.8 -0.467 18.25 18.26 02a58947o0412o
58947.474515  17.707  0.107   300   32 o  0   1.39 167.94658  29.38510  4189.08  3602.87 1.94 1.88 -32.6 -0.453 18.24 18.25 02a58947o0419o
58947.480596  17.413  0.081   393   32 o  0   1.51 167.94658  29.38510  4248.00  3679.74 1.94 1.88 -36.2 -0.448 18.18 18.21 02a58947o0432o
58947.491358  17.533  0.113   352   40 o  0   1.06 167.94658  29.38510  4268.71  3562.31 1.96 1.90  28.7 -0.451 18.16 18.18 02a58947o0455o
58948.350729  17.535  0.065   352   23 o  0   1.15 167.94658  29.38510  2682.52  1006.26 2.35 2.23  46.7 -0.412 18.71 19.22 01a58948o0252o
