MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57960.434566 -23.847 10.600    -1   11 o  0   1.63 296.25426 -14.78095  2760.24  9956.94 2.22 1.94  18.6 -0.484 19.56 20.75 02a57960o0379o
57960.443461 -20.861  0.841   -16   14 o  0   1.12 296.25426 -14.78095  2742.40  9917.13 2.24 2.01  19.4 -0.476 19.58 20.75 02a57960o0397o
57960.451838 -22.169  2.532    -5   12 o  0   1.05 296.25426 -14.78095  2799.19  9995.24 2.18 1.96  16.4 -0.485 19.57 20.71 02a57960o0414o
57960.460681 -20.612  0.672   -21   14 o  0   1.04 296.25426 -14.78095  2820.34  9878.01 2.16 1.95  11.4 -0.493 19.56 20.72 02a57960o0432o
57961.463424 -20.408  0.435   -25   11 o  0   0.95 296.25426 -14.78095  5986.80  2310.74 2.35 2.23 -79.3 -0.428 19.59 21.03 02a57961o0400o
57961.472883 -20.286  0.364   -28   10 o  0   0.96 296.25426 -14.78095  5970.78  2271.22 2.35 2.22 -76.4 -0.434 19.62 21.10 02a57961o0418o
57961.483143 -21.073  0.772   -14   10 o  0   1.15 296.25426 -14.78095  6029.84  2348.54 2.27 2.16 -78.8 -0.436 19.62 21.05 02a57961o0437o
57961.492949 -20.348  0.520   -26   14 o  0   0.84 296.25426 -14.78095  6050.46  2231.33 2.63 2.49 -65.0 -0.425 19.42 20.94 02a57961o0455o
57966.403131 -21.802  3.259    -7   22 o  0   0.95 296.25426 -14.78095  9621.66  1393.34 3.57 3.42 -68.6 -0.406 18.93 20.33 01a57966o0317o
57966.411440 -20.694  1.198   -19   23 o  0   0.87 296.25426 -14.78095  9646.44  1466.06 3.46 3.26 -70.1 -0.408 18.99 20.32 01a57966o0334o
57966.419687 -20.256  0.818   -29   24 o  0   0.80 296.25426 -14.78095  9594.14  1421.20 3.46 3.22 -73.9 -0.422 19.00 20.34 01a57966o0351o
57966.426970  21.006  1.455    14   21 o  0   1.03 296.25426 -14.78095  9578.05  1567.99 3.36 3.04 -82.1 -0.427 19.04 20.32 01a57966o0366o
57968.376174  16.431  0.134   972  130 o  0   0.97 296.25426 -14.78095  1691.91  8583.30 2.15 1.89   5.5 -0.705 18.14 18.66 02a57968o0271o
57968.386322  16.682  0.174   771  134 o  0   0.88 296.25426 -14.78095  1672.74  8541.75 2.13 1.87   8.0 -0.591 17.95 18.18 02a57968o0291o
57968.387299  16.522  0.103   894   92 o  0   1.16 296.25426 -14.78095  1729.09  8620.42 2.15 1.90   6.4 -0.525 18.21 18.42 02a57968o0293o
57968.404185  16.479  0.043   930   40 o  0   1.20 296.25426 -14.78095  1748.98  8502.35 2.10 1.88  12.0 -0.512 18.74 19.30 02a57968o0327o
57969.425331  16.425  0.025   977   24 o  0   0.88 296.25426 -14.78095  5255.73  2095.42 2.08 1.94  61.7 -0.459 18.90 19.33 02a57969o0363o
57969.435420  16.350  0.021  1047   22 o  0   1.31 296.25426 -14.78095  5239.34  2056.06 2.25 2.10  67.6 -0.428 18.77 19.28 02a57969o0381o
57969.444914  16.361  0.022  1036   23 o  0   1.60 296.25426 -14.78095  5297.34  2133.54 2.04 1.90  69.4 -0.457 18.84 19.23 02a57969o0398o
57969.455105  16.311  0.023  1085   25 o  0   1.23 296.25426 -14.78095  5317.74  2017.60 2.07 1.95  69.4 -0.452 18.76 19.18 02a57969o0416o
57974.442037  17.121  0.045   515   23 o  0   0.91 296.25426 -14.78095  4864.94  1373.06 2.06 1.92  65.0 -0.455 18.83 19.22 02a57974o0400o
57974.450847  17.107  0.046   522   24 o  0   0.99 296.25426 -14.78095  4848.03  1333.10 2.09 1.96  72.7 -0.455 18.80 19.20 02a57974o0417o
57974.459682  17.083  0.047   533   25 o  0   0.97 296.25426 -14.78095  4905.47  1410.27 2.03 1.91  70.9 -0.461 18.79 19.16 02a57974o0434o
57974.468613  16.953  0.038   601   23 o  0   1.70 296.25426 -14.78095  4925.02  1292.54 2.10 1.98  67.1 -0.465 18.75 19.12 02a57974o0451o
57976.422294  17.461  0.067   376   25 o  0   1.25 296.25426 -14.78095  5487.45  8454.53 2.96 2.58 -81.2 -0.490 18.89 20.01 01a57976o0346o
57976.431089  17.472  0.068   373   25 o  0   1.44 296.25426 -14.78095  5509.83  8529.15 2.98 2.53 -83.1 -0.486 18.88 19.97 01a57976o0363o
57976.439946  17.422  0.064   390   25 o  0   1.26 296.25426 -14.78095  5436.92  8487.37 2.93 2.54 -83.2 -0.491 18.88 19.92 01a57976o0380o
57976.448778  17.469  0.079   374   29 o  0   1.04 296.25426 -14.78095  5421.49  8638.51 3.01 2.56 -80.0 -0.488 18.82 19.90 01a57976o0397o
57977.398506  17.479  0.049   370   18 o  0   1.05 296.25426 -14.78095  3366.00  9090.12 2.53 2.45  32.3 -0.445 19.18 20.13 02a57977o0332o
57977.407197  17.499  0.053   363   19 o  0   0.97 296.25426 -14.78095  3347.82  9050.06 2.21 2.16  17.0 -0.465 19.27 20.12 02a57977o0349o
57977.415871  17.488  0.059   367   22 o  0   0.98 296.25426 -14.78095  3423.91  9127.81 2.29 2.24  15.8 -0.458 19.23 20.09 02a57977o0366o
57977.424544  17.485  0.046   368   17 o  0   1.16 296.25426 -14.78095  3445.72  9009.20 2.23 2.15   6.2 -0.465 19.24 20.07 02a57977o0383o
57978.432281  17.563  0.043   343   15 o  0   1.26 296.25426 -14.78095  3664.78   915.08 2.31 2.10  52.1 -0.476 19.31 20.28 02a57978o0364o
