MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59291.397857  21.869  1.327     6    9 c  0   1.38 183.04288  13.24918  1266.82  3585.21 2.39 2.31  42.8 -0.411 19.75 21.64 02a59291o0154c
59291.433083 -21.787  0.948    -7    7 c  0   1.56 183.04288  13.24918  1287.03  3626.17 2.34 2.28  34.4 -0.416 19.77 21.68 02a59291o0227c
59291.435828 -20.831  0.560   -17   10 c  0   1.12 183.04288  13.24918  1232.31  3547.28 2.33 2.28  47.8 -0.417 19.78 21.68 02a59291o0233c
59291.438574 -22.219  2.225    -5   10 c  0   0.84 183.04288  13.24918  1212.86  3662.26 2.28 2.26  69.6 -0.425 19.81 21.67 02a59291o0239c
59293.385508  18.068  0.051   215   11 o  0   1.54 183.04288  13.24918  6545.32   543.36 2.03 1.86 -71.6 -0.440 19.76 20.91 01a59293o0245o
59293.388265  18.037  0.051   221   11 o  0   1.34 183.04288  13.24918  6525.86   504.71 1.94 1.83 -68.5 -0.444 19.80 20.93 01a59293o0251o
59293.391087  18.024  0.045   224   10 o  0   1.25 183.04288  13.24918  6584.62   582.65 1.91 1.75 -73.7 -0.445 19.87 20.94 01a59293o0257o
59293.423978  18.092  0.044   211    9 o  0   1.43 183.04288  13.24918  6600.54   461.85 1.98 1.83 -75.6 -0.435 19.93 21.19 01a59293o0323o
59297.360140  18.006  0.074   228   17 o  0   1.17 183.04288  13.24918  8517.27   442.03 2.29 1.97 -75.9 -0.421 19.24 19.71 01a59297o0165o
59297.362908  18.061  0.080   217   17 o  0   0.97 183.04288  13.24918  8497.55   403.08 2.35 2.01 -75.3 -0.426 19.22 19.71 01a59297o0171o
59297.365671  18.112  0.080   207   16 o  0   0.99 183.04288  13.24918  8556.09   481.44 2.24 1.99 -73.8 -0.411 19.24 19.73 01a59297o0177o
59297.371201  18.018  0.088   225   20 o  0   0.78 183.04288  13.24918  8576.47   363.51 2.25 1.93 -71.8 -0.414 19.29 19.74 01a59297o0189o
59303.433509  17.276  0.091   446   41 o  0   1.44 183.04288  13.24918  9420.84  8934.56 2.46 2.11 -56.2 -0.431 18.72 18.88 02a59303o0269o
59303.436981  17.259  0.096   453   43 o  0   1.63 183.04288  13.24918  9401.60  8895.98 2.38 2.12 -58.9 -0.437 18.62 18.80 02a59303o0276o
