MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58867.591141  15.753  0.012  1814   22 o  0 102.93 210.91151 -33.97705  7176.00  4653.74 2.58 2.04 -88.9 -0.397 19.08 20.02 01a58867o0817o
58867.595284  15.587  0.012  2115   26 o  0  40.91 210.91151 -33.97705  7152.97  4615.20 3.00 2.42  88.6 -0.376 18.93 20.03 01a58867o0825o
58867.600930  15.758  0.015  1806   28 o  0  24.86 210.91151 -33.97705  7215.36  4692.81 2.90 2.30 -88.0 -0.391 18.99 20.06 01a58867o0837o
58867.615663  15.725  0.014  1862   26 o  0  24.75 210.91151 -33.97705  7231.30  4575.34 3.00 2.28 -87.5 -0.388 19.01 20.09 01a58867o0868o
58867.675399  15.824  0.045  1700   76 o  0   5.43 210.91151 -33.97705  7199.42  4637.36 2.59 2.18 -87.3 -0.417 17.43 17.48 01a58867o0990o
58869.607828  15.803  0.014  1734   24 o  0  83.83 210.91151 -33.97705  7444.74  3968.38 2.24 1.99  31.9 -0.425 19.46 20.66 02a58869o0841o
58869.610637  15.808  0.014  1726   23 o  0  60.24 210.91151 -33.97705  7463.81  4007.66 2.32 2.07  33.2 -0.420 19.42 20.62 02a58869o0847o
58869.617127  15.901  0.014  1584   22 o  0  98.23 210.91151 -33.97705  7404.82  3928.20 2.20 1.99  34.1 -0.437 19.46 20.60 02a58869o0861o
58869.627483  15.711  0.014  1887   26 o  0  76.86 210.91151 -33.97705  7386.31  4042.28 2.29 2.01  33.4 -0.431 19.40 20.56 02a58869o0883o
58871.581626  15.631  0.012  2031   24 o  0  37.06 210.91151 -33.97705  7173.13  4653.19 2.80 2.63  76.2 -0.406 19.17 20.59 01a58871o0750o
58871.584156  15.557  0.013  2174   27 o  0  25.47 210.91151 -33.97705  7154.63  4615.54 2.82 2.72  44.7 -0.403 19.19 20.59 01a58871o0755o
58871.589547  15.604  0.013  2082   26 o  0  28.07 210.91151 -33.97705  7212.75  4692.34 2.69 2.51  76.6 -0.407 19.25 20.60 01a58871o0766o
58871.599747  15.624  0.013  2043   27 o  0  28.13 210.91151 -33.97705  7234.25  4576.45 2.58 2.44  89.2 -0.398 19.30 20.63 01a58871o0787o
58873.581683  15.793  0.012  1748   21 c  0  67.22 210.91151 -33.97705  7448.54  3969.03 2.73 2.45  35.1 -0.382 19.54 21.46 02a58873o0801c
58873.585724  15.873  0.012  1624   19 c  0  94.57 210.91151 -33.97705  7461.94  4008.71 2.62 2.37  34.2 -0.386 19.61 21.48 02a58873o0809c
58873.591064  15.879  0.013  1616   20 c  0  93.76 210.91151 -33.97705  7411.11  3928.14 2.49 2.39  40.7 -0.386 19.63 21.49 02a58873o0819c
58873.601045  15.913  0.012  1566   19 c  0 132.09 210.91151 -33.97705  7390.96  4044.14 2.71 2.34  33.6 -0.386 19.63 21.53 02a58873o0839c
58875.564126  15.796  0.015  1744   26 o  0  34.78 210.91151 -33.97705  9115.25  8493.38 2.83 2.27 -88.0 -0.366 19.28 20.83 01a58875o0699o
58875.567348  15.947  0.015  1518   23 o  0  19.83 210.91151 -33.97705  9095.72  8455.35 2.98 2.45 -88.4 -0.369 19.23 20.85 01a58875o0706o
58875.572870  15.912  0.013  1568   21 o  0  45.69 210.91151 -33.97705  9157.38  8532.83 3.04 2.46 -87.3 -0.361 19.26 20.89 01a58875o0718o
58875.586946  16.074  0.017  1351   23 o  0  23.28 210.91151 -33.97705  9179.57  8413.79 2.97 2.36 -88.9 -0.371 19.30 20.93 01a58875o0747o
58875.673496  15.797  0.041  1742   72 o  0   4.07 210.91151 -33.97705  9151.53  8474.35 2.69 2.19 -85.5 -0.386 17.44 17.49 01a58875o0922o
58877.561879  16.295  0.018  1102   19 c  0  42.23 210.91151 -33.97705  3532.38  7915.64 2.66 2.60  37.3 -0.390 19.44 21.41 02a58877o0757c
