MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58565.376301  19.388  0.294    64   19 o  0   1.41 150.17619  12.03982  9282.34  5104.15 2.94 2.80   4.8 -0.461 18.95 20.06 01a58565o0340o
58565.392114  20.213  0.671    30   20 o  0   1.08 150.17619  12.03982  9303.87  5140.99 2.98 2.89  10.2 -0.453 18.93 20.05 01a58565o0373o
58565.397975  20.410  0.784    25   20 o  0   1.08 150.17619  12.03982  9245.98  5063.94 2.86 2.84  31.7 -0.462 18.94 20.04 01a58565o0384o
58565.410929  19.869  0.470    41   19 o  0   1.09 150.17619  12.03982  9210.74  5180.48 2.97 2.94  16.2 -0.449 18.91 20.00 01a58565o0410o
58566.405779 -20.549  5.214   -22  114 o  0   0.91 150.17619  12.03982  5099.85  9264.08 2.28 2.18  57.8 -0.453 17.16 17.28 02a58566o0412o
58566.414417  24.899 457.000     0  182 o  0   0.92 150.17619  12.03982  5081.54  9223.39 2.31 2.26 -59.7 -0.453 17.02 17.12 02a58566o0430o
58566.423310 -18.633  1.891  -128  242 o  0   1.09 150.17619  12.03982  5137.26  9300.94 2.31 2.26 -52.9 -0.491 16.14 16.06 02a58566o0447o
58566.432886  20.276 21.654    28  610 o  0   1.65 150.17619  12.03982  5155.95  9183.98 3.84 3.17 -80.3 -0.249 16.34 16.23 02a58566o0465o
58569.380644  19.887  0.316    40   13 o  0   1.09 150.17619  12.03982  3456.18  7142.20 2.79 2.72  73.2 -0.478 19.38 21.01 01a58569o0315o
58569.397434  19.410  0.186    62   12 o  0   1.29 150.17619  12.03982  3477.35  7178.99 2.71 2.65 -78.3 -0.483 19.36 21.03 01a58569o0348o
58569.403925  19.605  0.244    52   13 o  0   1.14 150.17619  12.03982  3419.50  7102.01 2.73 2.65 -70.5 -0.487 19.38 21.06 01a58569o0359o
58569.416270  19.985  0.305    37   11 o  0   1.27 150.17619  12.03982  3402.90  7216.89 2.90 2.83 -78.0 -0.464 19.36 21.09 01a58569o0384o
58571.373092  19.853  0.276    42   12 o  0   1.13 150.17619  12.03982  7155.91  1512.33 2.53 2.17 -52.8 -0.432 19.48 21.00 02a58571o0324o
58571.388591  19.869  0.257    41   10 o  0   0.94 150.17619  12.03982  7135.60  1472.05 2.35 1.99 -51.2 -0.440 19.57 20.92 02a58571o0356o
58571.394674  19.644  0.192    50   10 o  0   1.13 150.17619  12.03982  7212.13  1551.34 2.44 2.13 -49.7 -0.439 19.51 20.87 02a58571o0367o
58571.407680  19.605  0.216    52   11 o  0   0.80 150.17619  12.03982  7229.27  1433.01 2.37 2.03 -43.2 -0.439 19.54 20.89 02a58571o0393o
58573.377568  19.046  0.143    88   12 o  0   1.10 150.17619  12.03982  7357.62  7081.35 3.04 2.99  82.0 -0.432 19.36 21.09 01a58573o0338o
58573.381544  19.589  0.225    53   12 o  0   1.11 150.17619  12.03982  7377.69  7119.65 3.01 2.91  86.9 -0.438 19.35 21.12 01a58573o0345o
58573.396087  19.159  0.168    79   13 o  0   0.98 150.17619  12.03982  7302.06  7042.68 2.88 2.81 -87.7 -0.449 19.38 21.04 01a58573o0375o
58573.404647  19.167  0.156    78   12 o  0   1.28 150.17619  12.03982  7285.08  7159.04 2.93 2.77 -86.2 -0.457 19.29 20.96 01a58573o0389o
58575.388086  19.551  0.176    55   10 c  0   1.01 150.17619  12.03982  7074.07  5388.68 2.47 2.33 -63.2 -0.409 19.63 21.43 02a58575o0132c
58575.392340  19.289  0.143    70   10 c  0   1.01 150.17619  12.03982  7057.41  5350.40 2.57 2.35 -56.6 -0.409 19.60 21.41 02a58575o0140c
58575.405805  19.201  0.131    76   10 c  0   1.13 150.17619  12.03982  7111.63  5427.11 2.46 2.34 -65.2 -0.401 19.57 21.39 02a58575o0169c
58575.413233  19.417  0.147    62    9 c  0   1.03 150.17619  12.03982  7132.19  5313.68 2.44 2.33 -61.1 -0.402 19.61 21.42 02a58575o0183c
58577.361300  19.504  0.249    57   14 o  0   0.98 150.17619  12.03982  3455.16  3268.12 3.04 2.79 -12.8 -0.442 19.29 20.77 01a58577o0304o
58577.377174  19.615  0.266    52   14 o  0   1.04 150.17619  12.03982  3477.60  3306.21 3.12 2.78 -13.0 -0.443 19.28 20.72 01a58577o0338o
58577.383599  19.195  0.177    76   14 o  0   1.18 150.17619  12.03982  3418.99  3227.39 2.96 2.70 -12.2 -0.455 19.25 20.71 01a58577o0349o
58577.395959  19.592  0.269    53   14 o  0   1.03 150.17619  12.03982  3404.65  3344.46 3.08 2.80 -14.5 -0.440 19.36 20.92 01a58577o0375o
58579.380537  18.924  0.076    98    7 c  0   2.34 150.17619  12.03982  1281.20  3447.37 2.47 2.39  81.0 -0.419 19.70 21.56 02a58579o0342c
58579.395742  19.280  0.132    70    9 c  0   1.16 150.17619  12.03982  1260.78  3406.95 2.45 2.41  87.3 -0.420 19.66 21.52 02a58579o0375c
58579.400899  19.324  0.125    68    8 c  0   1.73 150.17619  12.03982  1319.05  3486.15 2.43 2.35  75.7 -0.422 19.66 21.50 02a58579o0385c
58579.412890  19.191  0.129    76   10 c  0   0.96 150.17619  12.03982  1337.82  3367.48 2.38 2.29  72.0 -0.422 19.68 21.48 02a58579o0411c
58581.367165  19.031  0.143    89   13 o  0   1.25 150.17619  12.03982  9339.64  8990.44 2.97 2.67  83.1 -0.468 19.37 21.00 01a58581o0312o
58581.370315  19.170  0.153    78   12 o  0   1.31 150.17619  12.03982  9358.48  9028.32 2.98 2.61  83.6 -0.469 19.38 21.02 01a58581o0317o
58581.371236  19.512  0.235    57   13 o  0   1.30 150.17619  12.03982  9299.39  8951.12 3.01 2.62  86.0 -0.468 19.40 21.02 01a58581o0319o
58581.383251  19.430  0.232    61   14 o  0   1.29 150.17619  12.03982  9283.71  9069.72 3.13 2.77  84.2 -0.450 19.29 20.86 01a58581o0345o
58582.376323  18.967  0.103    94   10 c  0   1.84 150.17619  12.03982  7008.37  9275.29 2.79 2.68 -51.3 -0.403 19.58 21.48 02a58582o0332c
58582.385321  19.381  0.173    64   11 c  0   1.23 150.17619  12.03982  6989.34  9236.67 2.69 2.59 -52.1 -0.406 19.59 21.44 02a58582o0351c
58582.394386  19.310  0.147    69   10 c  0   1.32 150.17619  12.03982  7045.57  9315.40 2.70 2.59 -54.0 -0.409 19.58 21.42 02a58582o0370c
58582.403418  19.250  0.150    72   11 c  0   0.95 150.17619  12.03982  7065.20  9197.63 2.65 2.57 -62.1 -0.408 19.60 21.41 02a58582o0389c
58585.353574  19.098  0.185    83   15 o  0   1.34 150.17619  12.03982  5415.93  9052.75 2.89 2.81 -75.1 -0.462 19.11 20.29 01a58585o0279o
58585.359269  19.240  0.221    73   16 o  0   1.36 150.17619  12.03982  5435.95  9091.92 2.85 2.70 -75.7 -0.480 19.12 20.29 01a58585o0289o
58585.371353  19.383  0.249    64   16 o  0   1.28 150.17619  12.03982  5362.74  9132.97 2.92 2.80 -76.2 -0.467 19.05 20.28 01a58585o0315o
58585.371814  19.446  0.358    60   22 o  0   0.72 150.17619  12.03982  5380.05  9015.51 2.93 2.82 -67.7 -0.452 19.07 20.28 01a58585o0316o
58587.322215  18.620  0.257   130   33 o  0   0.91 150.17619  12.03982  8974.73  1521.11 3.08 2.55 -51.8 -0.441 18.37 19.10 02a58587o0160o
58587.335642  18.655  0.277   125   35 o  0   0.74 150.17619  12.03982  8951.21  1481.25 3.07 2.51 -48.8 -0.430 18.35 19.10 02a58587o0187o
58587.343399  18.782  0.296   111   33 o  0   1.06 150.17619  12.03982  9007.93  1562.15 3.16 2.52 -49.7 -0.413 18.32 19.03 02a58587o0203o
58587.343855  21.275  4.627    11   52 o  0   1.00 150.17619  12.03982  9027.61  1445.29 3.29 2.61 -48.8 -0.413 17.87 18.28 02a58587o0204o
58589.344265  19.481  0.625    59   37 o  0   1.29 150.17619  12.03982  7319.03  3203.64 3.09 2.87 -12.4 -0.428 18.16 18.83 01a58589o0265o
58589.353184  19.743  0.761    46   35 o  0   1.18 150.17619  12.03982  7339.91  3241.80 2.95 2.82 -21.4 -0.450 18.12 18.79 01a58589o0282o
58589.361672  18.833  0.354   106   38 o  0   1.27 150.17619  12.03982  7283.25  3165.63 3.07 2.86 -23.7 -0.452 18.07 18.76 01a58589o0300o
