MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59355.505535  20.554  0.444    22   10 c  0   1.67 242.77081  18.49954  9799.32  3108.88 2.47 2.29 -56.9 -0.405 19.54 21.07 02a59355o0008c
59355.508736  20.255  0.342    29   10 c  0   2.14 242.77081  18.49954  9781.52  3068.13 2.45 2.29 -55.9 -0.402 19.61 21.18 02a59355o0015c
59355.513954  21.808  1.396     7   10 c  0   1.58 242.77081  18.49954  9837.03  3146.33 2.46 2.30 -55.1 -0.404 19.69 21.40 02a59355o0025c
59355.525680 -20.976  0.598   -15    9 c  0   1.47 242.77081  18.49954  9854.99  3029.10 2.45 2.37  24.6 -0.394 19.67 21.60 02a59355o0050c
59357.406537  21.498  1.517     9   14 o  0   1.47 242.77081  18.49954  1704.84  3001.74 1.77 1.69  70.1 -0.425 19.18 19.41 01a59357o0172o
59357.409393  22.439  3.767     4   14 o  0   1.80 242.77081  18.49954  1686.54  2961.65 1.77 1.68  79.2 -0.427 19.19 19.40 01a59357o0177o
59357.432126 -23.289  9.952    -2   18 o  0   1.13 242.77081  18.49954  8805.98  7526.88 2.08 1.89  87.5 -0.407 19.16 19.41 01a59357o0224o
59357.448971  20.315  0.623    27   17 o  0   1.41 242.77081  18.49954  8793.87  7639.67 2.09 1.87 -88.5 -0.408 19.13 19.41 01a59357o0258o
59359.379748  19.965  0.993    38   37 o  0   0.80 242.77081  18.49954   782.48  7466.13 1.95 1.66 -45.2 -0.478 18.49 18.71 02a59359o0305o
59359.382959  20.643  1.381    20   28 o  0   1.83 242.77081  18.49954   802.25  7505.29 1.94 1.69 -43.1 -0.474 18.50 18.72 02a59359o0312o
59359.387133 -21.432  3.352   -10   32 o  0   1.11 242.77081  18.49954   743.65  7425.84 2.02 1.68 -47.7 -0.472 18.48 18.69 02a59359o0321o
59359.394199 -19.970  0.976   -37   36 o  0   1.21 242.77081  18.49954   726.82  7540.75 1.96 1.75 -49.6 -0.465 18.43 18.70 02a59359o0336o
59361.478485  20.501  0.904    23   21 o  0   1.40 242.77081  18.49954  2863.65  4029.37 2.00 1.86 -88.0 -0.433 18.77 19.26 01a59361o0284o
59361.482567  19.880  0.470    41   19 o  0   1.33 242.77081  18.49954  2883.73  4067.40 1.95 1.81 -85.5 -0.429 18.76 18.89 01a59361o0292o
59361.487789 -20.516  0.656   -23   15 o  0   3.13 242.77081  18.49954  2825.51  3990.82 2.05 1.81  86.3 -0.428 18.80 19.22 01a59361o0303o
59361.499684 -20.126  0.550   -32   18 o  0   1.87 242.77081  18.49954  2810.16  4104.37 2.01 1.80 -89.6 -0.435 18.73 18.82 01a59361o0327o
59361.619256 -19.678  2.462   -49  120 o  0   1.04 242.77081  18.49954  2861.44  4040.49 2.39 2.32 -51.4 -0.414 16.81 16.58 01a59361o0571o
59363.382985 -20.896  0.784   -16   12 o  0   2.12 242.77081  18.49954  6692.19  1868.08 1.91 1.88  64.5 -0.439 19.21 19.92 02a59363o0315o
59363.384815 -22.521  3.878    -4   14 o  0   1.27 242.77081  18.49954  6711.19  1906.51 1.87 1.84  72.7 -0.443 19.22 19.92 02a59363o0319o
59363.387815 -21.766  1.700    -7   12 o  0   1.82 242.77081  18.49954  6654.11  1825.15 1.90 1.86 -33.2 -0.443 19.20 19.91 02a59363o0325o
59363.395250  21.788  1.887     7   13 o  0   1.67 242.77081  18.49954  6637.57  1945.06 1.88 1.86  27.3 -0.434 19.25 19.92 02a59363o0340o
59367.384406  19.288  0.157    70   11 o  0   2.28 242.77081  18.49954  6690.93  1865.16 1.94 1.86 -39.1 -0.442 19.76 21.16 02a59367o0310o
59367.386235  19.552  0.161    55    9 o  0   2.26 242.77081  18.49954  6711.36  1906.77 1.94 1.85 -42.8 -0.441 19.75 21.18 02a59367o0314o
59367.389003  18.918  0.101    98   10 o  0   2.29 242.77081  18.49954  6654.39  1828.09 1.86 1.84 -24.4 -0.447 19.76 21.17 02a59367o0320o
59367.396020  19.337  0.140    67    9 o  0   2.03 242.77081  18.49954  6635.20  1947.63 1.87 1.82 -32.3 -0.446 19.75 21.18 02a59367o0335o
59369.382750  18.800  0.073   110    8 c  0   1.71 242.77081  18.49954  7564.58  2684.86 2.27 2.22 -47.1 -0.389 20.03 21.89 01a59369o0316c
