MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58244.371456  19.151  0.146    79   12 o  0   1.53 165.62621  55.59883  6666.86  5576.67 2.50 2.31 -53.4 -0.436 19.44 20.81 02a58244o0314o
58244.384039  19.026  0.111    89   10 o  0   1.51 165.62621  55.59883  6711.35  5618.77 2.31 2.27 -46.2 -0.450 19.48 20.78 02a58244o0341o
58244.385407  19.129  0.099    81    8 o  0   2.94 165.62621  55.59883  6645.90  5539.80 2.09 1.99 -51.7 -0.450 19.59 20.77 02a58244o0344o
58244.391804  18.954  0.135    95   13 o  0   0.84 165.62621  55.59883  6721.74  5499.99 2.22 2.11 -53.9 -0.463 19.40 20.60 02a58244o0358o
58248.365250  17.841  0.044   265   12 o  0   1.26 165.62621  55.59883  8257.79  5301.31 2.53 2.22 -46.2 -0.408 19.58 20.96 02a58248o0312o
58248.370302  17.872  0.037   258    9 o  0   2.15 165.62621  55.59883  8234.98  5260.53 2.26 2.05 -44.7 -0.432 19.60 20.91 02a58248o0323o
58248.383321  17.833  0.045   267   12 o  0   1.17 165.62621  55.59883  8291.63  5343.25 2.18 2.09 -42.1 -0.455 19.58 20.77 02a58248o0351o
58248.390165  17.899  0.047   251   12 o  0   1.19 165.62621  55.59883  8313.24  5225.02 2.12 2.00 -37.8 -0.452 19.56 20.73 02a58248o0366o
58250.332920  17.776  0.124   282   35 o  0   1.46 165.62621  55.59883 10231.96  4202.12 4.16 3.13 -85.7 -0.451 18.28 19.94 01a58250o0209o
58250.347848  17.581  0.114   337   38 o  0   1.27 165.62621  55.59883 10267.57  4294.83 3.79 3.05 -82.4 -0.439 18.27 19.86 01a58250o0241o
58250.352036  17.600  0.096   331   32 o  0   1.19 165.62621  55.59883   799.79  4330.22 3.31 3.15   1.7 -0.442 18.45 20.12 01a58250o0250o
58250.353880  17.689  0.108   305   33 o  0   1.27 165.62621  55.59883 10223.37  4243.34 3.59 3.25 -79.9 -0.456 18.40 20.04 01a58250o0254o
58250.362751  17.668  0.071   311   22 o  0   1.01 165.62621  55.59883 10216.15  4390.14 4.13 2.98 -85.8 -0.440 18.98 20.63 01a58250o0273o
58250.363667  17.744  0.067   290   20 o  0   0.97 165.62621  55.59883   837.62  4410.93 3.21 3.02  74.3 -0.452 19.00 20.69 01a58250o0275o
58250.371525  17.618  0.069   326   22 o  0   1.00 165.62621  55.59883   794.79  4360.46 3.32 3.04  82.2 -0.438 18.87 20.57 01a58250o0292o
58250.382734  17.651  0.075   316   24 o  0   1.28 165.62621  55.59883   792.61  4509.94 3.54 3.37  49.7 -0.439 18.73 20.45 01a58250o0316o
58251.438086  20.355  0.436    26   11 c  0   0.90 165.62621  55.59883  7077.81  6372.76 2.82 2.64 -39.5 -0.384 19.51 21.36 02a58251o0453c
58251.451702  19.752  0.234    46   11 c  0   0.99 165.62621  55.59883  7075.27  6376.70 2.80 2.60 -40.7 -0.385 19.48 21.26 02a58251o0480c
58251.468027  20.553  0.504    22   11 c  0   1.47 165.62621  55.59883  7073.43  6385.51 2.77 2.56 -42.4 -0.392 19.43 21.12 02a58251o0513c
58251.481020  21.644  1.531     8   12 c  0   1.57 165.62621  55.59883  7071.26  6391.31 2.66 2.48 -43.8 -0.399 19.40 21.03 02a58251o0540c
58252.374515  19.381  0.138    64    9 c  0   1.50 165.62621  55.59883  7087.01  6362.65 2.49 2.47 -40.7 -0.405 19.68 21.47 02a58252o0299c
58252.390537  20.408  0.332    25    8 c  0   1.35 165.62621  55.59883  7085.53  6362.40 2.54 2.47 -38.0 -0.402 19.68 21.42 02a58252o0332c
58252.407888  19.691  0.203    48   10 c  0   1.33 165.62621  55.59883  7084.25  6367.33 2.52 2.46 -18.4 -0.415 19.66 21.36 02a58252o0366c
58252.427270  19.640  0.144    51    7 c  0   2.63 165.62621  55.59883  7082.42  6366.81 2.48 2.41  -9.8 -0.423 19.60 21.28 02a58252o0403c
58254.363516  17.478  0.040   371   15 o  0   1.20 165.62621  55.59883  4238.64  6163.40 3.21 3.11  26.0 -0.426 19.22 20.94 01a58254o0234o
58254.374493  17.457  0.040   378   15 o  0   1.10 165.62621  55.59883  4282.95  6238.02 3.06 2.99   6.6 -0.432 19.23 20.87 01a58254o0257o
58254.386612  17.529  0.043   354   15 o  0   1.07 165.62621  55.59883  4242.88  6199.06 2.98 2.92  34.3 -0.435 19.21 20.80 01a58254o0282o
58254.402080  17.468  0.043   374   16 o  0   1.17 165.62621  55.59883  4269.25  6361.39 3.15 2.94  82.0 -0.432 19.17 20.67 01a58254o0315o
58256.344270  19.297  0.144    69   10 c  0   1.68 165.62621  55.59883  6165.21  7931.13 2.97 2.95 -40.8 -0.398 19.55 21.64 02a58256o0098c
58256.356896  19.557  0.144    55    8 c  0   1.78 165.62621  55.59883  6142.48  7891.69 2.74 2.68 -11.2 -0.398 19.66 21.61 02a58256o0125c
58256.375200  19.409  0.143    63    9 c  0   1.40 165.62621  55.59883  6205.99  7971.52 2.76 2.64  20.0 -0.419 19.58 21.52 02a58256o0164c
58256.383429  19.514  0.168    57   10 c  0   1.65 165.62621  55.59883  6216.28  7851.82 2.69 2.54  11.9 -0.417 19.59 21.51 02a58256o0182c
