MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58245.464414  18.003  0.135   228   31 o  0   1.37 242.41297 -32.06268  2623.03  9228.03 2.11 1.93  28.9 -0.489 18.86 19.61 02a58245o0515o
58245.473090  17.969  0.113   236   26 o  0   1.68 242.41297 -32.06268  2653.45  9265.18 2.10 2.00  24.0 -0.477 18.78 19.46 02a58245o0534o
58245.478568  18.127  0.203   204   41 o  0   1.61 242.41297 -32.06268  2587.21  9189.67 2.15 1.93  31.3 -0.498 18.20 18.73 02a58245o0546o
58245.486783  17.855  0.091   262   24 o  0   1.59 242.41297 -32.06268  2567.55  9307.61 2.04 1.95 -11.4 -0.465 18.60 19.29 02a58245o0564o
58247.448174  17.906  0.099   250   25 o  0   1.17 242.41297 -32.06268  4349.33 10196.93 3.69 3.02 -84.3 -0.430 18.64 20.02 01a58247o0204o
58247.461771  17.239  0.073   462   34 o  0   1.35 242.41297 -32.06268  7571.07   456.84 3.51 3.28  50.0 -0.417 18.52 19.94 01a58247o0231o
58247.463604  17.454  0.129   379   49 o  0   0.83 242.41297 -32.06268  4322.47 10101.79 3.41 2.94  89.8 -0.433 17.44 18.73 01a58247o0235o
58247.466352  17.542  0.134   349   47 o  0   1.01 242.41297 -32.06268  7532.95   402.53 3.40 3.13  88.3 -0.431 18.45 19.83 01a58247o0241o
58247.473033  13.321  1.899 17049 32380 o  0   1.18 242.41297 -32.06268  6266.32   132.43 3.14 2.84  -5.0 -0.440 13.30 15.07 01a58247o0255o
58250.451968  19.752  0.267    46   12 c  0   1.39 242.41297 -32.06268  5801.13  8909.31 2.82 2.70  40.6 -0.427 19.43 21.13 02a58250o0456c
58250.461292  20.944  0.656    15   10 c  0   1.47 242.41297 -32.06268  4621.98  1487.53 2.79 2.60  56.4 -0.413 19.52 21.16 02a58250o0476c
58250.475252  19.002  0.117    91   11 c  0   1.39 242.41297 -32.06268  4686.75  1564.83 2.83 2.69  84.4 -0.391 19.44 21.16 02a58250o0505c
58250.486594  19.036  0.130    88   12 c  0   1.00 242.41297 -32.06268  4704.45  1445.14 2.82 2.66  82.2 -0.390 19.42 21.14 02a58250o0529c
58251.434130  17.610  0.062   328   20 o  0   1.01 242.41297 -32.06268  8129.89  1272.22 3.41 2.89  87.7 -0.453 19.03 20.41 01a58251o0402o
58251.442850  17.563  0.061   343   21 o  0   1.19 242.41297 -32.06268  8166.69  1277.26 3.61 2.98  84.9 -0.439 19.00 20.38 01a58251o0420o
58251.452915  17.598  0.063   332   21 o  0   1.08 242.41297 -32.06268  8103.38  1163.69 3.29 3.07 -89.8 -0.433 19.04 20.39 01a58251o0436o
58251.502471  17.645  0.163   318   52 o  0   0.78 242.41297 -32.06268  2508.03  9368.70 3.08 2.97 -89.9 -0.454 18.02 20.21 01a58251o0451o
58255.443013  16.770  0.088   712   62 o  0   0.94 242.41297 -32.06268  7607.19   912.46 3.24 3.17   9.5 -0.421 17.82 19.33 01a58255o0198o
58255.446676  16.840  0.107   667   71 o  0   0.98 242.41297 -32.06268  7587.17   861.61 3.63 3.17  89.6 -0.420 17.96 19.54 01a58255o0206o
58255.456788  16.795  0.085   695   59 o  0   0.81 242.41297 -32.06268  7627.65   899.31 3.99 3.76  77.7 -0.408 17.90 19.59 01a58255o0227o
58255.458620  16.676  0.054   775   42 o  0   1.26 242.41297 -32.06268  7648.16   776.45 3.52 3.37  87.4 -0.423 18.23 19.78 01a58255o0231o
58255.459079  17.016  0.100   567   57 o  0   0.81 242.41297 -32.06268  4455.31 10467.84 4.14 3.65 -81.6 -0.408 17.57 19.24 01a58255o0232o
58257.444489  16.729  0.019   739   14 c  0   1.79 242.41297 -32.06268  5262.94  1878.67 2.78 2.62  61.2 -0.403 19.49 21.22 02a58257o0458c
58257.444945  16.757  0.019   720   14 c  0   2.13 242.41297 -32.06268  5230.13  1839.78 2.78 2.65  65.1 -0.407 19.50 21.21 02a58257o0459c
58257.458090  16.800  0.018   692   13 c  0   1.94 242.41297 -32.06268  5295.50  1916.39 2.80 2.70  72.6 -0.395 19.46 21.19 02a58257o0487c
58257.467559  16.794  0.019   696   14 c  0   2.21 242.41297 -32.06268  5322.25  1798.06 2.82 2.78  43.6 -0.397 19.44 21.18 02a58257o0507c
58259.432080  16.135  0.018  1277   23 o  0   1.08 242.41297 -32.06268  7714.22  1396.18 3.06 2.87 -89.8 -0.445 19.18 20.58 01a58259o0435o
58259.441516  16.147  0.019  1262   24 o  0   0.96 242.41297 -32.06268  2959.77  8966.85 3.41 3.23 -32.4 -0.433 19.05 20.67 01a58259o0455o
