MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58871.639080 -21.780  1.327    -7    9 c  0   0.93 233.41867  34.47895 10081.82  3474.46 2.65 2.34 -54.9 -0.415 19.81 21.65 02a58871o0891c
58871.639537  24.095  9.429     1    8 c  0   1.12 233.41867  34.47895   304.08  3477.21 2.44 2.28 -62.0 -0.392 19.75 21.60 02a58871o0892c
58871.641910 -21.064  0.663   -14    9 c  0   1.20 233.41867  34.47895 10095.67  3512.99 2.53 2.40  -0.8 -0.405 19.77 21.66 02a58871o0897c
58871.642854 -21.531  0.849    -9    8 c  0   0.86 233.41867  34.47895   320.43  3517.20 2.51 2.26 -61.7 -0.391 19.77 21.62 02a58871o0899c
58871.647038 -20.512  0.385   -23    9 c  0   0.95 233.41867  34.47895 10036.96  3437.78 2.50 2.37   2.4 -0.402 19.74 21.66 02a58871o0908c
58871.663915 -21.257  0.727   -11    8 c  0   1.04 233.41867  34.47895   259.16  3437.80 2.41 2.25 -60.0 -0.399 19.69 21.45 02a58871o0941c
58871.667333  21.353  0.900    10    9 c  0   1.41 233.41867  34.47895 10020.78  3556.94 2.54 2.40 -48.9 -0.407 19.60 21.20 02a58871o0948c
58871.674156 -20.278  0.715   -28   20 c  0   1.05 233.41867  34.47895   245.73  3551.65 2.43 2.28 -64.1 -0.374 18.67 19.75 02a58871o0961c
58873.632870  21.466  1.279     9   12 o  0   0.89 233.41867  34.47895   511.68  9033.82 3.07 2.39 -87.9 -0.396 19.70 21.30 01a58873o0901o
58873.636647 -20.625  0.552   -20   11 o  0   1.09 233.41867  34.47895   493.04  8996.23 2.92 2.29 -87.0 -0.405 19.72 21.32 01a58873o0909o
58873.646636 -21.626  1.352    -8   11 o  0   1.25 233.41867  34.47895   551.67  9074.97 3.04 2.36 -87.9 -0.393 19.71 21.30 01a58873o0929o
58873.660818  21.717  1.537     8   12 o  0   1.14 233.41867  34.47895   572.61  8961.64 2.92 2.25 -86.3 -0.406 19.65 21.02 01a58873o0955o
58879.630221  18.747  0.152   115   18 c  0   1.14 233.41867  34.47895  3863.33  7423.76 2.35 2.34  29.8 -0.396 18.80 20.67 02a58879o0874c
58879.633531  19.056  0.265    87   23 c  0   0.87 233.41867  34.47895  3881.61  7463.27 2.79 2.34  37.4 -0.370 18.68 20.64 02a58879o0881c
