-1.625553221326536679e+00,-1.632873709568449128e+00,-1.629322414532050844e+00,-1.628803199385437495e+00,-1.652200456895900116e+00,-1.679649169498293126e+00,-1.695170767223660002e+00,-1.753296813127076303e+00,-1.788006627526382397e+00,-1.803087902982322577e+00,-1.795554915683691410e+00,-1.770190815550288121e+00,-1.747018063132283583e+00,-1.710222423429927252e+00,-1.654232826022837832e+00,-1.591662695616072210e+00,-1.550017731264770049e+00,-1.468604370772802037e+00,-1.379162178707427300e+00,-1.291534785634506077e+00,-1.211070796966367213e+00,-1.115136950817717132e+00,-1.017015445341421520e+00,-9.223194032967860778e-01,-8.209626926470282582e-01,-7.323662297585763481e-01,-6.552814224743860327e-01,-6.049703281938804134e-01,-5.906023578724632905e-01,-5.642152182931173821e-01,-5.377585066347210230e-01,-5.428150805333369355e-01,-5.580284003297940609e-01,-5.813385402812856206e-01,-6.160504446412339297e-01,-6.624298702250986937e-01,-7.412820807480420271e-01,-8.264026571096912965e-01,-8.564066251416855291e-01,-8.702291245381560403e-01,-8.699729255080128620e-01,-8.574784218639240896e-01,-8.337277195144635611e-01,-8.020083523005119286e-01,-7.561231254634015464e-01,-7.041449540060589207e-01,-6.171487415809107091e-01,-4.853906696459839853e-01,-3.836635191833456249e-01,-3.049979563220820422e-01,-2.490328395597419808e-01,-2.112400609478800317e-01,-1.925717166654852541e-01,-1.906032356389746329e-01,-2.455984691839904477e-01,-3.347894072603612159e-01,-4.241448457636856628e-01,-5.096455147756366877e-01,-5.898516897446115514e-01,-6.467817775902040545e-01,-6.956226025244385269e-01,-7.430282396259724198e-01,-7.835911554128988099e-01,-8.205187237911033549e-01,-8.484627509584420357e-01,-8.465960915102107576e-01,-1.693616286804652482e+00
-1.579339156175631365e+00,-1.586464003739284978e+00,-1.582706540773866966e+00,-1.581902230945641863e+00,-1.604601899658167019e+00,-1.631263499418724949e+00,-1.646368036645530442e+00,-1.702756765686985974e+00,-1.736444362209901282e+00,-1.751206014304348635e+00,-1.744237223789497415e+00,-1.720065358869574679e+00,-1.698172673020277523e+00,-1.663182578718730653e+00,-1.609618421756754403e+00,-1.549898109127399337e+00,-1.510854524322716719e+00,-1.433132963648767300e+00,-1.347626908412758340e+00,-1.263850665485039437e+00,-1.187118595866802018e+00,-1.095342163103439681e+00,-1.001418643172317324e+00,-9.106966709126141923e-01,-8.136075575936260185e-01,-7.287904272179731580e-01,-6.551369943822512587e-01,-6.074508690971984759e-01,-5.947028484874716803e-01,-5.699420093781072394e-01,-5.448506452470213146e-01,-5.502627526272648728e-01,-5.653346200940235766e-01,-5.885055570065729214e-01,-6.225390943565287660e-01,-6.677784090322890220e-01,-7.443648283826435064e-01,-8.269091062225775168e-01,-8.559865109173554476e-01,-8.694738041678545803e-01,-8.693028996416070076e-01,-8.572445951813516540e-01,-8.343178216169345740e-01,-8.035264679244491504e-01,-7.589647024127016417e-01,-7.085271284628610333e-01,-6.238919128630501243e-01,-4.960130842810896445e-01,-3.972232414970571224e-01,-3.207463859141025386e-01,-2.662773305795305689e-01,-2.293088332178405409e-01,-2.108380219819916412e-01,-2.086027416669786749e-01,-2.615223120559422298e-01,-3.477592846632133750e-01,-4.342643897379873663e-01,-5.169409438937552226e-01,-5.945736142158709603e-01,-6.494989078923525394e-01,-6.965997158582555304e-01,-7.424524242379340055e-01,-7.817277488995889589e-01,-8.176056946874762366e-01,-8.446093332904321960e-01,-8.427916210707324662e-01,-1.663221745082515080e+00
-1.534717459774473713e+00,-1.541654573091516101e+00,-1.537704056224695970e+00,-1.536632290567216952e+00,-1.558662620806782861e+00,-1.584568610005618883e+00,-1.599274272747587045e+00,-1.653992815014225570e+00,-1.686699359016681887e+00,-1.701155166856716194e+00,-1.694728591160531428e+00,-1.671703084677357953e+00,-1.651041062849853081e+00,-1.617786535890392008e+00,-1.566553478698004875e+00,-1.509570209261625662e+00,-1.473018148299880759e+00,-1.398840201852360243e+00,-1.317112387479815405e+00,-1.237033561630486389e+00,-1.163883239856096541e+00,-1.076097400422554751e+00,-9.862027672337551065e-01,-8.992956030972422132e-01,-8.063027062098059305e-01,-7.251122944437570217e-01,-6.547505911250637300e-01,-6.095789970789284862e-01,-5.983777493178759066e-01,-5.751757252911974261e-01,-5.513946382889658437e-01,-5.571463693084567348e-01,-5.720818610955863415e-01,-5.951153459686814307e-01,-6.284943156955127286e-01,-6.726359332154439041e-01,-7.470427159227031044e-01,-8.271098435042190111e-01,-8.552987331937906834e-01,-8.684658325595031592e-01,-8.683797709378183738e-01,-8.567441770498038789e-01,-8.346130485111081798e-01,-8.047191182322166458e-01,-7.614356454223230042e-01,-7.124849290764793119e-01,-6.301281802229868889e-01,-5.059850242695114186e-01,-4.100249636932548070e-01,-3.356588371727621256e-01,-2.826342423175937646e-01,-2.464652469348015962e-01,-2.281913512002461397e-01,-2.257058906821801381e-01,-2.766375668942531174e-01,-3.600394957558779585e-01,-4.438076655390788550e-01,-5.237727732491364030e-01,-5.989337833898094043e-01,-6.519349551165255496e-01,-6.973659152484720236e-01,-7.417268470222541099e-01,-7.797647455118782434e-01,-8.146328516749193893e-01,-8.407331930794433861e-01,-8.389629668745893776e-01,-1.633837328013497681e+00
-1.491610444419070314e+00,-1.498367293318522364e+00,-1.494236005248001264e+00,-1.492913295625847958e+00,-1.514300974476759931e+00,-1.539481115704907310e+00,-1.553805018541290828e+00,-1.606916894672893337e+00,-1.638681264659133774e+00,-1.652844159325310258e+00,-1.646938889251155613e+00,-1.625016181376274016e+00,-1.605537916420503253e+00,-1.573952561756120527e+00,-1.524961148555334045e+00,-1.470608049049391131e+00,-1.436443567046442382e+00,-1.365668894033248426e+00,-1.287569796250367382e+00,-1.211042786660790238e+00,-1.141332012403325713e+00,-1.057378811722440970e+00,-9.713529809673940862e-01,-8.881098362761080667e-01,-7.990509164485453120e-01,-7.213427740658447940e-01,-6.541406538599652265e-01,-6.113791672415224143e-01,-6.016555970308704593e-01,-5.799485332971325846e-01,-5.574255852471278194e-01,-5.635018907763824636e-01,-5.783057991406754805e-01,-6.012035418007776189e-01,-6.339505129162814612e-01,-6.770346217267487754e-01,-7.493433844865956539e-01,-8.270272689818578549e-01,-8.543636143156940754e-01,-8.672246744881618730e-01,-8.672229473846567727e-01,-8.559971981994485279e-01,-8.346348314701501625e-01,-8.056092232648072171e-01,-7.635611207758369323e-01,-7.160462261108818671e-01,-6.358895847930045031e-01,-5.153459855356555819e-01,-4.221137393265452786e-01,-3.497843438829106866e-01,-2.981552018865939457e-01,-2.627620867031795759e-01,-2.446843702675638443e-01,-2.419643325188185479e-01,-2.909910735243818602e-01,-3.716704788012118454e-01,-4.528090339725970859e-01,-5.301693217917917700e-01,-6.029550701607097052e-01,-6.541084564968381310e-01,-6.979359637400707195e-01,-7.408630111294044474e-01,-7.777109851458354761e-01,-8.116069433554576884e-01,-8.368391007197863996e-01,-8.351149668563678796e-01,-1.605412962624386264e+00
-1.449945543139961490e+00,-1.456529191907379506e+00,-1.452228647030035180e+00,-1.450670464176127661e+00,-1.471440726821213518e+00,-1.495923166800756210e+00,-1.509881431846102240e+00,-1.561446806026046907e+00,-1.592305756967769437e+00,-1.606187885568827411e+00,-1.600784014518122023e+00,-1.579922706776219821e+00,-1.561583619370070064e+00,-1.531604382070715475e+00,-1.484769708282767997e+00,-1.432945401068986602e+00,-1.401070051298831221e+00,-1.333565612566211644e+00,-1.258953498533512683e+00,-1.185840273699934277e+00,-1.119434264716037353e+00,-1.039163998256572574e+00,-9.568552731726205351e-01,-8.771332435827913221e-01,-7.918545668412974026e-01,-7.174918401798091594e-01,-6.533241314576835324e-01,-6.128739191661040087e-01,-6.045627220418147152e-01,-5.842901407488461096e-01,-5.629759219401201387e-01,-5.693625534172441771e-01,-5.840394067538720035e-01,-6.068030770288819209e-01,-6.389394726290236193e-01,-6.810041896442544651e-01,-7.512923253365687559e-01,-8.266819961530604832e-01,-8.531998367443026643e-01,-8.657682168531503075e-01,-8.658502662223227508e-01,-8.550220789890624618e-01,-8.344028980273566765e-01,-8.062179010705771143e-01,-7.653643424870670842e-01,-7.192367553777090361e-01,-6.412057513906028738e-01,-5.241325360294224467e-01,-4.335313134914959288e-01,-3.631683608086436754e-01,-3.128880826711109564e-01,-2.782483088746925959e-01,-2.603659307622760988e-01,-2.574259782280808317e-01,-3.046262728013530707e-01,-3.826897211896792550e-01,-4.613003294110162300e-01,-5.361568040931150581e-01,-6.066586229298333022e-01,-6.560365279527655691e-01,-6.983234670894743479e-01,-7.398714894028574074e-01,-7.755745624274875683e-01,-8.085341176125981910e-01,-8.329313636588479008e-01,-8.312519916894069993e-01,-1.577901924065550077e+00
-1.409654884614310877e+00,-1.416072020333168924e+00,-1.411613022047760291e+00,-1.409833873594488196e+00,-1.430010604904074611e+00,-1.453821987468604471e+00,-1.467429816274298693e+00,-1.517505727294841344e+00,-1.547494039620824768e+00,-1.561106823525014953e+00,-1.556185383104383702e+00,-1.536346095853334148e+00,-1.519103781013795285e+00,-1.490670723923945395e+00,-1.445912130864041245e+00,-1.396520362900156131e+00,-1.366840819756208747e+00,-1.302480381272350884e+00,-1.231220779195427051e+00,-1.161390362334089765e+00,-1.098161249194240741e+00,-1.021431899987851999e+00,-9.426963984186860213e-01,-8.663599259453945711e-01,-7.847156824074692505e-01,-7.135685933585333984e-01,-6.523166207632677960e-01,-6.140840539155931754e-01,-6.071234509463354634e-01,-5.882280194331142020e-01,-5.680756624058486137e-01,-5.747591168828878327e-01,-5.893131984398068957e-01,-6.119444273185877803e-01,-6.434906018194506139e-01,-6.845721129937446525e-01,-7.529130777237090788e-01,-8.260930185839555628e-01,-8.518245968951032587e-01,-8.641129170365210443e-01,-8.642781415068769846e-01,-8.538357801760690924e-01,-8.339354305646607957e-01,-8.065646344648755850e-01,-7.668667516783066462e-01,-7.220803129866323333e-01,-6.461041071037781913e-01,-5.323785780284636671e-01,-4.443164175805899840e-01,-3.758530814214917637e-01,-3.268773367989459833e-01,-2.929693801118393726e-01,-2.752814069498191740e-01,-2.721353303486385711e-01,-3.175835073031169076e-01,-3.931320213555088983e-01,-4.693110850329643147e-01,-5.417595191096360452e-01,-6.100640215677077816e-01,-6.577349938337994084e-01,-6.985409806713243075e-01,-7.387620117105410111e-01,-7.733628981083513487e-01,-8.054199805981675508e-01,-8.290138735005658788e-01,-8.273779922398049047e-01,-1.551260554447360329e+00
-1.370674910463663299e+00,-1.376931868920803659e+00,-1.372324561813321075e+00,-1.370338063332804834e+00,-1.389943890715195529e+00,-1.413109460075166579e+00,-1.426381199207562345e+00,-1.475021771867698783e+00,-1.504172387612914052e+00,-1.517526575476314088e+00,-1.513069476310572536e+00,-1.494214717981324103e+00,-1.478028804239444494e+00,-1.451084904109440021e+00,-1.408325699190704938e+00,-1.361275002138918611e+00,-1.333702716061586191e+00,-1.272366394274650148e+00,-1.204331607780526614e+00,-1.137659605627863613e+00,-1.077485969108014974e+00,-1.004162692792896383e+00,-9.288638227214494059e-01,-8.557842032455672543e-01,-7.776359750148109651e-01,-7.095813450756226493e-01,-6.511324916203765634e-01,-6.150287920140178333e-01,-6.093602872937471382e-01,-5.917876060067892574e-01,-5.727526150820553275e-01,-5.797200849303056902e-01,-5.941554498955666785e-01,-6.166558306681056978e-01,-6.476311405555988943e-01,-6.877638296043920851e-01,-7.542274055272620847e-01,-8.252778585016983248e-01,-8.502537422875623419e-01,-8.622739351455563916e-01,-8.625216956528245493e-01,-8.524539373520499952e-01,-8.332492077816117115e-01,-8.066674198539096619e-01,-7.680881767530233217e-01,-7.245989293377705920e-01,-6.506100767072278135e-01,-5.401155828154879934e-01,-4.545050331130859322e-01,-3.878777223690480502e-01,-3.401642928636934848e-01,-3.069675806019120379e-01,-2.894729976665719740e-01,-2.861337787206042482e-01,-3.299002906219383746e-01,-4.030297232794443629e-01,-4.768687344178333953e-01,-5.470000190503918613e-01,-6.131894168486673458e-01,-6.592185028316416284e-01,-6.986001049010563957e-01,-7.375435428006763550e-01,-7.710828026189087137e-01,-8.022696491461643875e-01,-8.250901477553675978e-01,-8.234965416324896426e-01,-1.525448009976849928e+00
-1.332946030024255490e+00,-1.339048819427560488e+00,-1.334302736874102946e+00,-1.332121676659968168e+00,-1.351178055064153671e+00,-1.373721750347222992e+00,-1.386670951297028331e+00,-1.433927590122643148e+00,-1.462271737547587769e+00,-1.475377453684101559e+00,-1.471367430929163778e+00,-1.453461477863667417e+00,-1.438293497852298986e+00,-1.412784458108530483e+00,-1.371951658010530206e+00,-1.327155036366549634e+00,-1.301605917514274902e+00,-1.243179762378679332e+00,-1.178248425158517687e+00,-1.114616595807655486e+00,-1.057383042653338379e+00,-9.873376952638243109e-01,-9.153456739371300666e-01,-8.454006056174289130e-01,-7.706168789241476524e-01,-7.055376928715032525e-01,-6.497849985416103147e-01,-6.157259147350903072e-01,-6.112940733495564327e-01,-5.949924814384123239e-01,-5.770325764077840480e-01,-5.842719032125008871e-01,-5.985923943417095217e-01,-6.209634837165431964e-01,-6.513863524598733079e-01,-6.906029189203221064e-01,-7.552554552837740243e-01,-8.242526995977988991e-01,-8.485018940664866838e-01,-8.602652521302024402e-01,-8.605948769330589165e-01,-8.508909810579278199e-01,-8.323597311505402940e-01,-8.065429003233355321e-01,-7.690469767118355282e-01,-7.268130248867705756e-01,-6.547472577228627966e-01,-5.473728010696303770e-01,-4.641306283632078977e-01,-3.992787786863996047e-01,-3.527874230753966778e-01,-3.202822761673960184e-01,-3.029799972542651654e-01,-2.994598659791314343e-01,-3.416115490260986376e-01,-4.124129268765867051e-01,-4.839987923468582753e-01,-5.518992607541646223e-01,-6.160516553642216842e-01,-6.605006317464775512e-01,-6.985115705809542552e-01,-7.362243518515292351e-01,-7.687405327560089541e-01,-7.990877974395210748e-01,-8.211633669178662887e-01,-8.196108726145945322e-01,-1.500426033088307243e+00
-1.296412308323366736e+00,-1.302366631050665857e+00,-1.297490738708714009e+00,-1.295127136943969859e+00,-1.313654426800624719e+00,-1.335598968740743242e+00,-1.348238442740518517e+00,-1.394160009784058296e+00,-1.421727317620846476e+00,-1.434594106193285645e+00,-1.431014669300292530e+00,-1.414023455158849307e+00,-1.399836726505590212e+00,-1.375710805035874840e+00,-1.336734899587059378e+00,-1.294109544074539375e+00,-1.270503671890903075e+00,-1.214879283844281233e+00,-1.152935950586099878e+00,-1.092231806507229841e+00,-1.037828579779810134e+00,-9.709392840571932082e-01,-9.021306963907459453e-01,-8.352038649365538525e-01,-7.636595821455252064e-01,-7.014445874066923547e-01,-6.482863806469361112e-01,-6.161918907121107791e-01,-6.129441351313776876e-01,-5.978645319707357464e-01,-5.809395045456389184e-01,-5.884391367752590529e-01,-6.026483987066604264e-01,-6.248917179030224478e-01,-6.547796956065345952e-01,-6.931112632899096848e-01,-7.560158978449643685e-01,-8.230325059531162779e-01,-8.465825566699386462e-01,-8.580997754909505115e-01,-8.585105646410160496e-01,-8.491602443147836521e-01,-8.312813381732846452e-01,-8.062064848892291913e-01,-7.697601696380665937e-01,-7.287415498665390512e-01,-6.585375775538141463e-01,-5.541774518565218965e-01,-4.732243710097692180e-01,-4.100902532099297559e-01,-3.647825834501335907e-01,-3.329501629436225074e-01,-3.158390391960930188e-01,-3.121495263039900658e-01,-3.527498387532703727e-01,-4.213096771205239177e-01,-4.907250172745487027e-01,-5.564767416552385271e-01,-6.186663916478454261e-01,-6.615939785628492942e-01,-6.982853153837725868e-01,-7.348120747229439642e-01,-7.663418423444626759e-01,-7.958786986400171459e-01,-8.172364074573529313e-01,-8.157239108045927223e-01,-1.476158746699556934e+00
-1.261021183546863433e+00,-1.266832456119796113e+00,-1.261835191723361671e+00,-1.259300354603005045e+00,-1.277317893399056103e+00,-1.298684863947175083e+00,-1.311026732206376444e+00,-1.355659710481508462e+00,-1.382478312829547251e+00,-1.395115178284696666e+00,-1.391950564616520003e+00,-1.375841578441808988e+00,-1.362601093984313838e+00,-1.339808944498527943e+00,-1.302623679277485014e+00,-1.262090703066318431e+00,-1.240352059221770498e+00,-1.187426236819423497e+00,-1.128361006908648267e+00,-1.070477449740615317e+00,-1.018800070388365286e+00,-9.549508168710395539e-01,-8.892082093134164866e-01,-8.251889065356318165e-01,-7.567650541433247335e-01,-6.973083923890307512e-01,-6.466479512716198919e-01,-6.164419896091142270e-01,-6.143284126943568957e-01,-6.004240937810092493e-01,-5.844956755617563005e-01,-5.922446296442269720e-01,-6.063461220317291067e-01,-6.284631578445767364e-01,-6.578329761470659287e-01,-6.953091929150745365e-01,-7.565260556008776005e-01,-8.216311287361308668e-01,-8.445082161774078999e-01,-8.557894340593673599e-01,-8.562806633880994944e-01,-8.472740590705091224e-01,-8.300273040087672305e-01,-8.056724555523566700e-01,-7.702435481057090527e-01,-7.304021098555829594e-01,-6.620014347950602396e-01,-5.605548927158865435e-01,-4.818153195992724291e-01,-4.203438631919314550e-01,-3.761832301685261171e-01,-3.450054878059741204e-01,-3.280843156198827160e-01,-3.242363005256835295e-01,-3.633455417628231876e-01,-4.297461343749372498e-01,-4.970695576054374176e-01,-5.607506221382054790e-01,-6.210481890112667935e-01,-6.625102460946753480e-01,-6.979305525238870267e-01,-7.333137697805637290e-01,-7.638920275981875285e-01,-7.926462620937859693e-01,-8.133118712248098570e-01,-8.118383043339053584e-01,-1.452612468099041765e+00
