MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59252.447755  22.115  2.378     5   12 c  0  16.23 141.11163  -6.58143  2150.38  5239.74 2.59 2.36 -88.7 -0.406 19.77 22.01 01a59252o0528c
59252.450980  22.715  2.429     3    7 c  0   4.33 141.11163  -6.58143  2170.64  5278.69 2.50 2.22 -86.1 -0.410 19.84 22.01 01a59252o0535c
59252.457471 -20.860  0.543   -16    9 c  0  11.31 141.11163  -6.58143  2112.41  5203.27 2.67 2.37 -87.6 -0.400 19.74 22.01 01a59252o0549c
59252.468101 -22.023  2.070    -6   12 c  0  35.29 141.11163  -6.58143  2095.64  5314.94 2.76 2.56 -86.5 -0.395 19.69 22.01 01a59252o0572c
59256.395319  20.926  0.657    16   10 c  0  12.75 141.11163  -6.58143  8576.73   765.99 2.88 2.75 -45.6 -0.362 19.72 21.93 01a59256o0412c
59256.397162  19.633  0.179    51    9 c  0  77.84 141.11163  -6.58143  8558.26   728.24 2.87 2.67 -44.2 -0.364 19.72 21.94 01a59256o0416c
59256.432443  16.711  0.012   751    9 c  0 296.86 141.11163  -6.58143  1952.48  9794.86 2.56 2.31 -61.4 -0.380 19.81 22.04 01a59256o0491c
59256.442604  20.410  0.421    25   10 c  0  12.08 141.11163  -6.58143  1935.05  9910.95 2.60 2.33 -62.2 -0.384 19.80 22.05 01a59256o0513c
59258.407315  20.730  0.552    18   10 c  0  11.70 141.11163  -6.58143   230.30  5309.46 2.63 2.45 -43.3 -0.372 19.73 21.70 02a59258o0415c
59258.410540  19.755  0.221    46   10 c  0  78.66 141.11163  -6.58143   250.62  5350.07 2.78 2.63 -45.1 -0.369 19.63 21.72 02a59258o0422c
59258.413299  20.556  0.451    22   10 c  0  69.15 141.11163  -6.58143   192.55  5271.64 2.66 2.50 -43.8 -0.368 19.71 21.71 02a59258o0428c
59258.422881  21.646  1.481     8   12 c  0   3.99 141.11163  -6.58143   170.89  5388.39 2.71 2.55 -41.5 -0.364 19.67 21.69 02a59258o0448c
59258.442709  16.551  0.011   870    9 c  0 463.60 141.11163  -6.58143   133.59  5213.09 2.66 2.64 -52.9 -0.373 19.63 21.68 02a59258o0490c
59258.478174  19.009  0.115    90   10 c  0  46.88 141.11163  -6.58143   111.56  5175.10 2.79 2.74 -70.1 -0.378 19.57 21.66 02a59258o0566c
59258.506661  21.507  1.340     9   12 c  0  33.86 141.11163  -6.58143   168.98  5253.42 2.93 2.86 -69.3 -0.359 19.53 21.59 02a59258o0627c
59258.531801  17.161  0.018   496    9 c  0 226.46 141.11163  -6.58143   190.13  5135.00 2.67 2.60  72.4 -0.357 19.54 21.54 02a59258o0681c
59260.426509  18.161  0.053   198   10 c  0   3.49 141.11163  -6.58143  1993.60  9834.30 2.64 2.38 -62.9 -0.385 19.70 21.87 01a59260o0370c
59260.460337  18.161  0.053   198   11 c  0   8.80 141.11163  -6.58143  2019.86  9867.13 3.04 2.79 -48.8 -0.354 19.60 21.88 01a59260o0442c
59260.463558  16.385  0.010  1014   10 c  0 402.51 141.11163  -6.58143  1963.15  9789.58 2.60 2.34 -60.9 -0.392 19.71 21.89 01a59260o0449c
59260.470009  17.794  0.041   277   12 c  0   5.64 141.11163  -6.58143  1943.26  9905.63 2.76 2.49 -63.6 -0.377 19.69 21.89 01a59260o0463c
59261.434297  17.119  0.023   516   12 c  0  96.23 141.11163  -6.58143   126.18  5216.50 2.47 2.26  35.4 -0.383 19.76 21.73 02a59261o0488c
59261.436128  16.155  0.009  1254   11 c  0 285.64 141.11163  -6.58143 10347.26  5246.74 2.70 2.59  41.4 -0.408 19.71 21.73 02a59261o0492c
59261.438450  15.963  0.008  1496   12 c  0 494.97 141.11163  -6.58143   107.46  5177.17 2.51 2.36  37.5 -0.381 19.73 21.73 02a59261o0497c
59261.439821  16.127  0.009  1286   11 c  0 292.27 141.11163  -6.58143 10327.98  5208.87 2.68 2.54  42.3 -0.409 19.70 21.73 02a59261o0500c
59261.443937  15.949  0.007  1516   11 c  0 840.82 141.11163  -6.58143   167.08  5255.12 2.44 2.29  37.6 -0.381 19.75 21.72 02a59261o0509c
59261.445310  17.246  0.028   459   13 c  0  34.94 141.11163  -6.58143 10387.17  5287.37 2.65 2.52  43.7 -0.413 19.79 21.72 02a59261o0512c
59261.476874  15.917  0.007  1560   12 c  0 620.60 141.11163  -6.58143   185.85  5137.82 2.47 2.25  44.0 -0.380 19.72 21.65 02a59261o0580c
59261.478246  17.262  0.025   452   11 c  0  53.85 141.11163  -6.58143 10408.36  5172.27 2.62 2.55  35.4 -0.417 19.72 21.68 02a59261o0583c
59262.432665  16.660  0.017   787   14 c  0 122.55 141.11163  -6.58143   134.17  5212.21 2.42 2.39  44.3 -0.383 19.72 21.65 02a59262o0478c
59262.436331  15.699  0.007  1907   13 c  0 595.21 141.11163  -6.58143   114.52  5171.73 2.40 2.35  55.5 -0.386 19.74 21.64 02a59262o0486c
59262.442326  16.649  0.020   795   16 c  0 142.77 141.11163  -6.58143   175.05  5253.01 2.34 2.31  45.0 -0.392 19.73 21.63 02a59262o0499c
59262.442784  16.893  0.020   635   13 c  0  22.48 141.11163  -6.58143 10355.20  5244.79 2.62 2.57  49.1 -0.415 19.70 21.63 02a59262o0500c
59262.446044  16.429  0.013   974   13 c  0  48.64 141.11163  -6.58143 10336.20  5206.32 2.63 2.59  56.6 -0.411 19.74 21.64 02a59262o0507c
59262.452952  15.594  0.006  2101   12 c  0 938.88 141.11163  -6.58143   195.51  5134.91 2.36 2.33  63.8 -0.383 19.73 21.62 02a59262o0522c
59262.453408  16.709  0.018   752   14 c  0  33.43 141.11163  -6.58143 10395.59  5282.93 2.58 2.54 -89.7 -0.416 19.71 21.63 02a59262o0523c
59262.464093  16.856  0.020   657   13 c  0  25.84 141.11163  -6.58143 10418.29  5171.14 2.59 2.56 -85.6 -0.415 19.74 21.63 02a59262o0546c
59264.437539  16.530  0.039   887   34 c  0   1.59 141.11163  -6.58143  4471.80  3695.86 2.57 2.53 -83.6 -0.363 18.64 20.70 01a59264o0486c
59264.441694  16.496  0.046   916   42 c  0   2.10 141.11163  -6.58143  4492.61  3734.13 2.61 2.51 -83.6 -0.357 18.09 20.11 01a59264o0495c
59264.448165  16.471  0.049   937   46 c  0   1.79 141.11163  -6.58143  4434.45  3655.80 2.59 2.52  88.2 -0.359 18.13 20.18 01a59264o0509c
59264.463425  16.613  0.161   822  132 c  0   1.62 141.11163  -6.58143  4416.41  3769.60 2.32 2.27 -64.0 -0.361 16.61 18.65 01a59264o0542c
59266.413408 -16.307  1.738 -1089 1893 o  0   0.93 141.11163  -6.58143  6177.35  8827.99 2.64 2.10  39.2 -0.423 15.01 14.96 02a59266o0425o
59266.416615  15.925  1.098  1548 1700 o  0   0.76 141.11163  -6.58143  6157.85  8790.43 2.64 2.02  40.7 -0.420 15.23 15.15 02a59266o0432o
59266.425365  15.327  0.720  2686 1935 o  0   1.42 141.11163  -6.58143  6218.36  8868.84 2.59 2.05  42.9 -0.431 14.97 14.90 02a59266o0451o
59266.439442 -16.687  7.079  -768 5436 o  0   1.09 141.11163  -6.58143  6240.51  8754.72 2.66 2.07  44.8 -0.416 13.56 13.59 02a59266o0481o
59268.373446  16.083  0.016  1339   21 o  0  27.88 141.11163  -6.58143  6074.60  6883.60 2.02 1.92 -51.8 -0.417 19.33 20.02 01a59268o0338o
59268.375296  16.205  0.015  1196   18 o  0  26.62 141.11163  -6.58143  6055.50  6845.13 2.04 1.98 -87.9 -0.415 19.33 20.02 01a59268o0342o
59268.379970  16.311  0.018  1085   20 o  0  10.34 141.11163  -6.58143  6114.00  6922.18 2.21 2.07 -12.1 -0.407 19.25 20.02 01a59268o0352o
59268.385060  16.333  0.016  1064   17 o  0  28.73 141.11163  -6.58143  6133.47  6806.30 2.30 2.21  -0.6 -0.396 19.21 20.03 01a59268o0363o
59276.400553  16.348  0.017  1049   18 o  0   3.60 141.11163  -6.58143  8201.98  9991.41 2.16 2.04  88.1 -0.382 19.47 20.26 01a59276o0412o
59276.403785  16.389  0.018  1010   19 o  0   3.27 141.11163  -6.58143  8223.24 10030.43 2.15 2.02 -82.3 -0.386 19.48 20.25 01a59276o0419o
59276.410690  16.454  0.017   951   16 o  0  20.31 141.11163  -6.58143  8165.22  9949.92 2.24 2.08 -80.0 -0.378 19.43 20.24 01a59276o0434o
59276.422682  16.380  0.016  1018   17 o  0   3.59 141.11163  -6.58143  8148.53 10065.96 2.16 1.93 -83.1 -0.394 19.47 20.23 01a59276o0460o
59278.451681  16.393  0.075  1007   75 o  0   1.75 141.11163  -6.58143  5958.56  4958.13 2.49 1.91  43.5 -0.426 17.62 18.39 02a59278o0126o
59278.455812  16.514  0.036   900   32 o  0   3.00 141.11163  -6.58143  5939.03  4919.27 2.66 2.06  43.9 -0.416 18.53 19.46 02a59278o0135o
59278.461780  16.405  0.028   995   28 o  0   1.59 141.11163  -6.58143  5997.12  4996.91 2.44 1.92  45.1 -0.427 18.86 19.77 02a59278o0148o
59278.475060  16.457  0.028   948   27 o  0   2.77 141.11163  -6.58143  6018.42  4880.84 2.47 2.04  47.0 -0.419 18.77 19.62 02a59278o0175o
59280.384332  15.313  0.006  2722   15 o  0 1105.22 141.11163  -6.58143 10310.14  3376.66 2.37 1.87 -82.4 -0.425 19.86 20.97 01a59280o0356o
59280.388022  16.488  0.017   922   15 o  0   3.46 141.11163  -6.58143 10329.95  3415.62 2.41 1.96 -84.0 -0.412 19.78 20.94 01a59280o0364o
59280.398185  15.703  0.007  1901   14 o  0 343.03 141.11163  -6.58143 10271.04  3334.52 2.71 2.24 -84.8 -0.392 19.65 21.02 01a59280o0386o
