MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58446.227362   0.000  0.000     0    0 o  0  -0.00 348.74717  48.75772  2745.72  8476.20 2.81 2.46 -36.9 -0.433 14.68 15.63 01a58446o0086o
58446.242887  20.292  1.698    28   47 o  0   1.00 348.74717  48.75772  2768.29  8579.10 2.85 2.85  24.5 -0.472 18.08 19.03 01a58446o0119o
58446.244727 -21.554 23.061    -9  200 o  0   1.19 348.74717  48.75772  2704.97  8508.08 3.11 2.80 -88.4 -0.499 17.50 19.15 01a58446o0123o
58446.262001  18.509  4.947   143  709 o  0   0.99 348.74717  48.75772  2694.50  8693.95 3.28 2.94 -82.7 -0.541 16.11 16.65 01a58446o0160o
58450.305834  20.916  1.015    16   16 o  0   0.75 348.74717  48.75772  2788.76  6502.14 3.32 3.21   1.4 -0.435 19.15 21.07 01a58450o0277o
58450.315726  20.036  0.450    35   16 o  0   1.12 348.74717  48.75772  2815.81  6575.22 3.97 3.69 -89.6 -0.405 19.02 21.17 01a58450o0298o
58450.324014  20.947  0.962    15   15 o  0   1.24 348.74717  48.75772  2777.80  6528.08 3.67 3.57  74.3 -0.415 19.10 21.20 01a58450o0316o
58450.332504  20.463  0.495    24   12 o  0   1.33 348.74717  48.75772  2766.34  6671.58 3.26 3.09  79.3 -0.441 19.20 21.11 01a58450o0334o
58452.309577  19.925  0.268    39   10 o  0   1.34 348.74717  48.75772  6080.63  4334.82 2.12 2.02  35.8 -0.460 19.43 20.81 02a58452o0285o
58452.320905  19.894  0.198    40    8 o  0   2.07 348.74717  48.75772  6066.42  4294.82 2.00 1.90  41.7 -0.466 19.49 20.83 02a58452o0309o
58452.329205  19.902  0.188    40    8 o  0   1.66 348.74717  48.75772  6114.25  4371.85 1.97 1.89  36.7 -0.470 19.60 20.93 02a58452o0327o
58452.338643  20.018  0.249    36    9 o  0   1.28 348.74717  48.75772  6142.73  4254.72 1.96 1.83  30.9 -0.473 19.67 21.01 02a58452o0347o
58454.301779  20.003  0.404    36   15 o  0   1.01 348.74717  48.75772  8706.41  8725.59 3.82 2.86 -81.6 -0.422 19.27 21.10 01a58454o0267o
58454.308379  19.906  0.438    40   17 o  0   0.75 348.74717  48.75772  8744.27  8784.66 4.32 3.12 -83.3 -0.392 19.22 21.07 01a58454o0281o
58454.319480 -21.965  2.619    -6   16 o  0   1.21 348.74717  48.75772  8699.61  8749.19 4.32 3.07 -81.6 -0.388 19.25 21.03 01a58454o0305o
58454.326082  20.482  0.714    23   17 o  0   1.03 348.74717  48.75772  8687.09  8887.77 4.44 3.24 -81.9 -0.376 19.15 20.94 01a58454o0319o
58456.330523  20.052  0.253    35    9 c  0   1.77 348.74717  48.75772  3902.13  9107.42 2.76 2.64  -1.1 -0.412 19.59 21.52 02a58456o0309c
58456.339791  20.377  0.420    26   11 c  0   1.01 348.74717  48.75772  3885.36  9068.05 2.89 2.78 -13.0 -0.411 19.55 21.51 02a58456o0329c
58456.348336  19.623  0.215    51   11 c  0   1.08 348.74717  48.75772  3935.70  9146.33 2.77 2.63  -2.4 -0.423 19.57 21.46 02a58456o0347c
58456.360679  19.634  0.184    51    9 c  0   1.43 348.74717  48.75772  3950.19  9026.28 2.70 2.57   6.5 -0.433 19.55 21.40 02a58456o0374c
58458.303900  20.015  0.316    36   11 o  0   1.09 348.74717  48.75772  2278.51  2008.12 3.08 2.95  26.1 -0.446 19.39 21.38 01a58458o0218o
