MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58773.429271  20.709  0.556    19   10 o  0   2.09   4.26530  31.57253  5063.49  2889.05 1.91 1.75  88.4 -0.405 19.21 19.73 01a58773o0499o
58773.433134  22.708  4.455     3   13 o  0   1.09   4.26530  31.57253  5083.57  2927.05 1.92 1.76  87.2 -0.404 19.24 19.73 01a58773o0506o
58773.439529  21.759  1.670     7   12 o  0   1.76   4.26530  31.57253  5027.36  2849.88 1.91 1.74  84.9 -0.407 19.26 19.69 01a58773o0519o
58773.451521  20.582  0.615    21   13 o  0   1.26   4.26530  31.57253  5010.71  2965.16 2.01 1.83  88.6 -0.400 19.16 19.63 01a58773o0544o
58775.377742  20.518  0.657    22   15 o  0   0.89   4.26530  31.57253  5519.65  9615.39 2.26 2.02 -56.9 -0.438 19.41 20.33 02a58775o0387o
58775.381123 -23.586  8.333    -1   11 o  0   1.52   4.26530  31.57253  5501.21  9577.54 2.29 2.08 -48.4 -0.438 19.39 20.33 02a58775o0394o
58775.391256  23.300  6.600     2   12 o  0   1.50   4.26530  31.57253  5553.88  9656.83 2.33 2.14 -48.7 -0.428 19.35 20.32 02a58775o0415o
58775.398490 -20.517  0.616   -22   14 o  0   1.06   4.26530  31.57253  5570.80  9539.53 2.31 2.13 -45.5 -0.428 19.33 20.29 02a58775o0429o
58777.434060  21.120  1.357    13   18 o  0   1.32   4.26530  31.57253  4604.09  5311.24 2.11 1.84  88.9 -0.406 19.00 19.71 01a58777o0525o
58777.443905  24.064 18.000     1   16 o  0   1.04   4.26530  31.57253  4624.52  5347.65 2.26 1.91 -89.4 -0.398 19.11 19.92 01a58777o0545o
58777.447608  20.953  1.766    15   27 o  0   0.24   4.26530  31.57253  4568.05  5271.88 2.23 1.91  89.5 -0.405 19.09 19.98 01a58777o0553o
58777.459399 -21.380  0.958   -10   10 o  0   1.31   4.26530  31.57253  4550.42  5387.87 2.22 1.93 -86.2 -0.397 19.41 20.34 01a58777o0577o
58779.441832 -22.128  1.698    -5    9 c  0   0.98   4.26530  31.57253  5955.02  3315.46 2.44 2.32  89.7 -0.393 19.70 21.39 02a58779o0543c
58779.446845 -20.677  0.430   -20    8 c  0   1.08   4.26530  31.57253  5932.44  3276.43 2.40 2.33 -65.0 -0.395 19.66 21.36 02a58779o0553c
58779.458012  22.588  2.310     3    8 c  0   1.08   4.26530  31.57253  5997.09  3351.78 2.38 2.28  51.3 -0.396 19.69 21.34 02a58779o0575c
58779.466838 -21.450  0.819   -10    8 c  0   1.29   4.26530  31.57253  6016.18  3237.48 2.34 2.31  89.0 -0.396 19.62 21.29 02a58779o0593c
58781.349094  20.541  0.326    22    7 o  0   2.39   4.26530  31.57253  4596.24  5314.49 2.17 1.74  83.6 -0.407 19.63 20.70 01a58781o0249o
58781.354371  20.413  0.419    25   10 o  0   0.93   4.26530  31.57253  4616.29  5351.94 2.23 1.77  89.8 -0.403 19.61 20.73 01a58781o0259o
58781.358210  22.761  3.289     3    9 o  0   1.46   4.26530  31.57253  4558.61  5274.48 2.16 1.72  86.3 -0.407 19.65 20.77 01a58781o0266o
58781.370327  21.003  0.557    14    8 o  0   1.67   4.26530  31.57253  4541.22  5389.17 2.17 1.72  84.3 -0.410 19.68 20.83 01a58781o0290o
58783.426138  18.651  0.074   126    9 c  0   0.92   4.26530  31.57253  5959.96  3314.97 2.32 2.27 -72.3 -0.400 19.75 21.56 02a58783o0446c
58783.431606  18.839  0.077   106    8 c  0   1.39   4.26530  31.57253  5938.47  3275.53 2.29 2.24 -76.9 -0.402 19.72 21.55 02a58783o0457c
58783.434825  18.897  0.091   100    9 c  0   1.21   4.26530  31.57253  5993.77  3354.28 2.32 2.28 -80.4 -0.400 19.76 21.54 02a58783o0463c
58783.445708  18.916  0.083    98    8 c  0   1.40   4.26530  31.57253  6011.63  3237.78 2.31 2.26  86.0 -0.401 19.68 21.51 02a58783o0484c
58785.416701  18.427  0.074   155   11 o  0   1.52   4.26530  31.57253  2497.90  8797.29 2.50 2.05 -83.1 -0.402 19.62 20.92 01a58785o0350o
58785.419667  18.286  0.063   176   11 o  0   1.17   4.26530  31.57253  2518.47  8835.40 2.44 2.11 -82.3 -0.404 19.63 20.94 01a58785o0356o
58785.426004  18.510  0.056   143    8 o  0   2.16   4.26530  31.57253  2460.43  8756.49 2.03 1.80 -78.3 -0.423 19.75 20.97 01a58785o0368o
58785.437710  18.527  0.080   141   11 o  0   1.08   4.26530  31.57253  2442.98  8872.79 2.07 1.86 -74.9 -0.422 19.75 21.00 01a58785o0391o
58787.406499  17.960  0.047   238   11 c  0   0.99   4.26530  31.57253  9593.09  9987.74 3.11 2.57 -54.1 -0.384 19.75 21.59 02a58787o0428c
58787.412281  18.060  0.050   217   11 c  0   1.33   4.26530  31.57253  9574.80  9951.80 3.18 2.55 -51.7 -0.378 19.74 21.55 02a58787o0439c
58787.422519  18.112  0.056   207   12 c  0   1.57   4.26530  31.57253  9631.82 10028.45 3.07 2.61 -54.3 -0.377 19.78 21.50 02a58787o0459c
58787.426496  18.068  0.053   215   12 c  0   1.20   4.26530  31.57253  9649.20  9910.66 2.98 2.59 -54.7 -0.384 19.76 21.48 02a58787o0467c
58789.271465  18.114  0.055   206   11 o  0   1.06   4.26530  31.57253  8110.69  1769.73 2.04 1.74 -85.8 -0.445 19.65 20.69 01a58789o0151o
58789.277023  18.059  0.043   217    9 o  0   1.93   4.26530  31.57253  8090.72  1728.57 2.05 1.75 -88.2 -0.449 19.66 20.72 01a58789o0162o
58789.281245  18.126  0.048   204   10 o  0   1.99   4.26530  31.57253  8149.88  1807.02 2.07 1.73 -89.4 -0.448 19.66 20.72 01a58789o0170o
58789.291536  18.107  0.049   208   10 o  0   1.24   4.26530  31.57253  8168.99  1689.61 2.09 1.72  89.4 -0.460 19.63 20.66 01a58789o0191o
58790.333208  18.108  0.061   207   13 o  0   1.07   4.26530  31.57253  8102.74  1772.15 2.32 2.07 -78.9 -0.428 19.49 20.56 01a58790o0335o
58790.336201  18.094  0.062   210   13 o  0   0.89   4.26530  31.57253  8082.85  1732.74 2.30 1.99 -82.3 -0.429 19.54 20.57 01a58790o0341o
58790.341628  18.110  0.053   207   11 o  0   1.31   4.26530  31.57253  2450.71  8764.69 1.96 1.82 -73.8 -0.422 19.56 20.60 01a58790o0352o
58790.352473  17.994  0.052   230   12 o  0   1.16   4.26530  31.57253  2432.93  8880.76 2.44 2.03 -86.6 -0.414 19.50 20.68 01a58790o0374o
58791.342518  17.882  0.050   255   13 o  0   1.36   4.26530  31.57253  9618.02  9987.87 3.09 2.00 -52.8 -0.423 19.54 20.61 02a58791o0331o
58791.345718  17.964  0.060   237   14 o  0   1.13   4.26530  31.57253  9596.92  9948.13 2.98 1.99 -56.6 -0.419 19.57 20.61 02a58791o0338o
58791.350846  18.018  0.062   225   14 o  0   0.94   4.26530  31.57253  9652.99 10026.66 3.20 1.89 -52.7 -0.422 19.59 20.61 02a58791o0349o
58791.363872  17.969  0.058   236   14 o  0   1.91   4.26530  31.57253  9665.72  9909.52 3.51 1.88 -50.9 -0.407 19.57 20.64 02a58791o0372o
58792.188823  18.219  0.416   187   78 o  0   1.24   4.26530  31.57253   994.36   621.59 2.20 1.98 -68.8 -0.325 16.94 16.85 02a58792o0031o
58792.199102  18.167  0.075   196   15 o  0   1.61   4.26530  31.57253   920.45   542.50 2.12 1.73 -58.6 -0.466 19.12 19.65 02a58792o0052o
58792.205828  17.992  0.054   231   12 o  0   1.64   4.26530  31.57253   911.00   657.24 2.19 1.70 -54.7 -0.494 19.32 20.03 02a58792o0065o
58795.393605  17.936  0.086   243   21 o  0   0.89   4.26530  31.57253   137.88  5597.76 2.13 2.01 -49.2 -0.393 18.93 19.50 02a58795o0308o
58795.396905  18.173  0.080   195   16 o  0   2.14   4.26530  31.57253   117.92  5559.68 2.03 2.00 -45.8 -0.392 18.92 19.50 02a58795o0315o
58795.397367  18.102  0.087   208   18 o  0   1.75   4.26530  31.57253 10072.41  5613.95 2.36 2.18 -53.8 -0.432 18.96 19.55 02a58795o0316o
58795.402663  18.022  0.139   224   31 o  0   0.84   4.26530  31.57253 10054.04  5573.93 2.16 2.11 -58.0 -0.448 18.54 18.97 02a58795o0327o
58795.403120  17.991  0.117   231   27 o  0   1.00   4.26530  31.57253   177.66  5633.84 1.97 1.85 -42.6 -0.402 18.62 19.11 02a58795o0328o
