MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59170.418688 -21.151  0.860   -13   11 c  0   1.54  42.06846 -10.25209  3218.19  9956.38 2.50 2.42  53.0 -0.403 19.68 21.52 02a59170o0414c
59170.424229  21.543  1.312     9   12 c  0   0.89  42.06846 -10.25209  3195.95  9913.76 2.50 2.41  41.1 -0.410 19.69 21.52 02a59170o0426c
59170.427447  21.569  1.381     9   12 c  0   1.00  42.06846 -10.25209  3257.21  9998.84 2.48 2.41  77.5 -0.408 19.66 21.51 02a59170o0433c
59170.462604 -20.754  0.712   -18   13 c  0   0.95  42.06846 -10.25209  3276.09  9880.36 2.50 2.42  59.8 -0.402 19.62 21.41 02a59170o0509c
59173.392478 -21.799  1.880    -7   13 c  0   1.00  42.06846 -10.25209  3212.32  9952.63 2.48 2.46 -22.7 -0.406 19.74 21.74 02a59173o0437c
59173.395679 -21.410  1.174   -10   12 c  0   0.99  42.06846 -10.25209  3193.56  9914.81 2.56 2.49 -36.9 -0.404 19.72 21.73 02a59173o0444c
59173.402086  21.281  0.932    11   10 c  0   1.60  42.06846 -10.25209  3252.36  9996.05 2.66 2.56 -58.8 -0.405 19.73 21.72 02a59173o0458c
59173.412606 -21.450  1.118   -10   11 c  0   1.12  42.06846 -10.25209  3273.19  9880.09 2.52 2.48 -88.3 -0.406 19.75 21.74 02a59173o0481c
59178.475861  17.703  0.222   301   67 o  0   1.46  42.06846 -10.25209  3354.38  3653.52 2.12 2.03 -77.3 -0.439 17.51 17.67 02a59178o0100o
59178.479549  18.577  0.573   135   77 o  0   1.14  42.06846 -10.25209  3335.49  3614.36 2.10 2.05 -81.8 -0.465 17.24 17.57 02a59178o0108o
59178.489632  17.587  0.098   335   33 o  0   0.92  42.06846 -10.25209  3395.88  3693.35 2.18 1.98  48.2 -0.447 18.32 18.60 02a59178o0130o
59178.496075  17.501  0.074   363   27 o  0   1.30  42.06846 -10.25209  3415.25  3575.13 2.16 1.94  49.4 -0.437 18.55 18.83 02a59178o0144o
59184.430282  15.889  0.015  1601   23 o  0   2.59  42.06846 -10.25209  4964.77  8444.88 1.87 1.87 -53.5 -0.430 18.92 19.09 01a59184o0437o
59184.435813  15.828  0.014  1694   24 o  0   1.77  42.06846 -10.25209  4984.46  8483.77 2.07 2.02 -68.9 -0.424 18.80 19.07 01a59184o0449o
59184.442260  15.833  0.014  1686   24 o  0   1.79  42.06846 -10.25209  4926.82  8407.36 1.96 1.90 -81.6 -0.424 18.91 19.06 01a59184o0463o
59184.452862  15.835  0.016  1683   27 o  0   1.09  42.06846 -10.25209  4907.86  8524.38 2.04 2.02  27.3 -0.413 18.78 19.00 01a59184o0486o
59186.392078  15.576  0.011  2136   24 o  0   3.19  42.06846 -10.25209  7458.40 10267.92 2.42 2.22 -67.8 -0.431 19.15 19.81 02a59186o0459o
59186.395302  15.579  0.011  2130   23 o  0   2.94  42.06846 -10.25209  7438.59 10228.72 2.42 2.19 -65.0 -0.446 19.16 19.82 02a59186o0466o
59186.402325  15.579  0.011  2131   23 o  0   2.55  42.06846 -10.25209  7496.62 10307.93 2.41 2.16 -60.6 -0.433 19.16 19.82 02a59186o0481o
