MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59070.525772 -19.504  0.243   -57   14 o  0   1.64  19.98543  38.18602  2393.59  2083.75 2.43 2.27  -5.2 -0.370 19.23 20.19 01a59070o0635o
59070.529013 -22.517  4.038    -4   14 o  0   1.37  19.98543  38.18602  2373.93  2050.47 2.97 2.43 -14.2 -0.304 19.08 20.19 01a59070o0641o
59070.532298 -20.480  0.590   -23   14 o  0   1.48  19.98543  38.18602  2433.82  2125.78 2.25 2.14  -9.1 -0.389 19.29 20.21 01a59070o0648o
59070.538344 -20.046  0.411   -35   14 o  0   1.41  19.98543  38.18602  2451.98  2008.41 2.13 1.97  -6.3 -0.396 19.38 20.23 01a59070o0661o
59072.512006  20.264  0.460    28   13 o  0   2.22  19.98543  38.18602  8182.79  6532.98 2.28 2.07  41.4 -0.429 19.33 20.23 02a59072o0604o
59072.517134  20.271  0.486    28   14 o  0   1.30  19.98543  38.18602  8205.89  6567.64 2.24 2.07  48.2 -0.425 19.37 20.23 02a59072o0615o
59072.519000  21.507  1.663     9   15 o  0   1.53  19.98543  38.18602  8145.14  6493.49 2.29 2.05  45.4 -0.426 19.32 20.13 02a59072o0619o
59072.530100 -21.584  1.753    -8   15 o  0   1.97  19.98543  38.18602  8128.32  6610.54 2.27 2.10  52.1 -0.431 19.37 20.27 02a59072o0643o
59074.528882 -20.549  0.319   -22    7 o  0   5.42  19.98543  38.18602  2025.08  5977.51 1.90 1.78 -82.6 -0.430 19.77 21.02 01a59074o0494o
59074.531190 -22.125  1.824    -5    9 o  0   1.31  19.98543  38.18602  2005.86  5938.76 1.94 1.81 -89.9 -0.427 19.76 21.02 01a59074o0499o
59074.555609  20.269  0.293    28    8 o  0   5.85  19.98543  38.18602  2060.28  6019.26 1.93 1.82 -82.3 -0.436 19.79 21.04 01a59074o0551o
59074.561152  20.519  0.408    22    9 o  0   3.97  19.98543  38.18602  2079.24  5903.01 1.93 1.85 -72.6 -0.430 19.80 21.07 01a59074o0563o
59074.634194  24.331 41.571     1   28 o  0   1.39  19.98543  38.18602  8495.64  4566.86 2.17 2.10 -58.1 -0.414 18.51 18.57 01a59074o0717o
59076.594040 -18.700  0.097  -120   12 o  0   3.44  19.98543  38.18602  7814.32 10446.28 2.49 2.02  46.2 -0.429 19.45 20.81 02a59076o0597o
59076.602990  22.635  3.647     3   12 o  0   3.99  19.98543  38.18602  2752.37    92.92 2.14 1.84 -58.4 -0.418 19.58 20.76 02a59076o0616o
59076.610042 -20.028  0.368   -35   13 o  0   2.67  19.98543  38.18602   789.95 10406.32 2.39 1.44 -54.4 -0.425 19.62 20.77 02a59076o0631o
59076.614285 -21.134  1.115   -13   14 o  0   2.80  19.98543  38.18602   768.19 10367.28 2.46 1.43 -54.1 -0.513 19.63 20.80 02a59076o0640o
59076.618910  21.054  0.876    14   12 o  0   4.73  19.98543  38.18602  2811.46   172.07 2.10 1.75 -59.1 -0.434 19.60 20.75 02a59076o0650o
59076.619367 -19.565  0.211   -54   11 o  0   5.08  19.98543  38.18602   824.71 10445.05 2.70 1.47 -56.0 -0.516 19.60 20.75 02a59076o0651o
59076.624925 -20.081  0.536   -34   18 o  0   2.12  19.98543  38.18602  2829.84    50.20 2.08 1.79 -60.5 -0.429 19.52 20.52 02a59076o0663o
59076.634436 -20.384  1.130   -26   29 o  0   1.05  19.98543  38.18602   842.05 10324.15 2.63 1.55 -53.1 -0.473 18.67 18.78 02a59076o0683o
59078.524233 -20.119  0.232   -33    8 o  0   2.67  19.98543  38.18602  2025.80  5980.67 2.23 1.99 -13.1 -0.388 19.67 21.20 01a59078o0639o
59078.527461 -20.053  0.220   -35    8 o  0   3.59  19.98543  38.18602  2005.78  5940.67 2.21 1.94 -14.2 -0.390 19.69 21.20 01a59078o0646o
