MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58337.380988 -20.408  0.455   -25   11 o  0   1.43 257.54654  21.64906  6670.51  1571.73 3.35 2.79  -5.4 -0.429 19.39 21.12 01a58337o0269o
58337.391186 -19.696  0.249   -48   12 o  0   1.27 257.54654  21.64906  6690.77  1610.38 2.94 2.70 -11.8 -0.453 19.44 21.05 01a58337o0290o
58337.401364 -19.576  0.237   -54   13 o  0   1.31 257.54654  21.64906  6636.79  1534.08 2.97 2.69 -14.5 -0.455 19.41 21.00 01a58337o0311o
58337.411585  20.506  0.524    23   12 o  0   1.57 257.54654  21.64906  6621.98  1652.27 2.89 2.72 -19.8 -0.459 19.38 20.95 01a58337o0332o
58339.384155  20.983  4.476    15   66 c  0   0.73 257.54654  21.64906  4267.34  9850.70 2.82 2.65 -41.4 -0.397 17.88 19.50 02a58339o0324c
58339.386005  19.862  1.810    41   75 c  0   0.90 257.54654  21.64906  8418.71   163.84 2.64 2.56 -69.8 -0.394 17.86 19.46 02a58339o0328c
58339.394976  19.668  1.860    49   92 c  0   1.36 257.54654  21.64906  4249.06  9811.46 2.84 2.69 -38.9 -0.393 17.42 18.97 02a58339o0346c
58339.396840 -18.370  0.607  -163   99 c  0   1.14 257.54654  21.64906  8382.83   124.38 2.64 2.59  88.3 -0.381 16.83 18.29 02a58339o0350c
58339.406070 -16.473  0.471  -935  441 c  0   0.99 257.54654  21.64906  4305.05  9888.71 2.82 2.64 -34.3 -0.405 15.53 16.91 02a58339o0369c
58339.407925  19.987 12.000    37  441 c  0   0.95 257.54654  21.64906  8455.92   203.16 2.63 2.59  81.2 -0.401 15.87 17.29 02a58339o0373c
58339.417178 -20.359 11.222   -26  293 c  0   1.27 257.54654  21.64906  4324.91  9770.41 2.90 2.71 -30.4 -0.407 16.36 17.83 02a58339o0391c
58339.419073  19.452  3.846    60  231 c  0   1.32 257.54654  21.64906  8476.66    84.20 2.69 2.66 -34.7 -0.338 16.75 18.21 02a58339o0395c
58341.345521  21.287  1.167    11   13 o  0   1.44 257.54654  21.64906  7906.46  1182.22 3.10 2.98 -37.8 -0.438 19.38 21.05 01a58341o0249o
58341.356074 -20.821  0.753   -17   13 o  0   1.57 257.54654  21.64906  7925.93  1220.35 3.07 2.92 -53.0 -0.444 19.36 21.05 01a58341o0270o
58341.366661 -20.261  0.421   -29   12 o  0   1.38 257.54654  21.64906  7872.58  1143.66 3.04 2.89 -53.7 -0.446 19.37 21.01 01a58341o0291o
58341.377900  20.990  1.082    15   16 o  0   0.91 257.54654  21.64906  7856.15  1262.15 3.06 2.92 -62.9 -0.444 19.31 20.93 01a58341o0313o
58347.333497  18.283  0.081   176   14 o  0   1.61 257.54654  21.64906  2525.55  9220.12 2.65 2.16 -53.7 -0.404 19.48 20.75 02a58347o0183o
58347.342609  18.361  0.077   164   13 o  0   2.30 257.54654  21.64906  2490.58  9181.08 2.31 2.04 -37.9 -0.448 19.56 20.74 02a58347o0201o
58347.352373  18.369  0.074   163   12 o  0   1.96 257.54654  21.64906  2561.73  9258.04 2.37 2.07 -39.1 -0.437 19.50 20.72 02a58347o0220o
