MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60064.840658  21.464  2.027     9   19 o  0   1.01 198.96154 -16.20507  7851.44  8602.15 2.40 2.07 -53.1 -0.420 19.13 19.91 03a60065o0311o
60064.842479  23.166  9.688     2   19 o  0   1.15 198.96154 -16.20507  7833.07  8563.03 2.38 2.00 -49.0 -0.425 19.15 19.92 03a60065o0315o
60064.857335 -20.732  1.000   -18   18 o  0   0.98 198.96154 -16.20507  7893.60  8641.47 2.32 2.00 -49.9 -0.418 19.15 19.89 03a60065o0346o
60064.862670 -20.387  0.601   -25   15 o  0   1.20 198.96154 -16.20507  7916.06  8525.90 2.35 2.01 -47.0 -0.426 19.15 19.95 03a60065o0357o
60070.936488 -21.703  4.158    -8   32 o  0   0.97 198.96154 -16.20507  3671.15  6039.08 2.44 2.18 -55.7 -0.396 18.41 18.63 03a60071o0538o
60070.939383  23.955 29.714     1   28 o  0   1.09 198.96154 -16.20507  3689.35  6078.23 2.51 2.22 -54.2 -0.370 18.42 18.77 03a60071o0544o
60070.945789 -19.400  0.518   -63   33 o  0   0.86 198.96154 -16.20507  3633.93  6001.02 2.48 2.14 -51.0 -0.379 18.40 18.65 03a60071o0558o
60070.955965 -21.562  3.492    -9   30 o  0   0.95 198.96154 -16.20507  3612.63  6116.82 2.42 2.18 -53.6 -0.390 18.31 18.51 03a60071o0580o
60071.988736 -20.144  0.750   -32   24 o  0   0.94 198.96154 -16.20507  1742.54  6105.21 2.59 2.31 -58.3 -0.399 18.53 19.01 03a60072o0633o
60071.992000  19.736  0.676    46   31 o  0   0.98 198.96154 -16.20507  1760.40  6143.01 2.65 2.37 -55.4 -0.388 18.53 19.00 03a60072o0640o
60071.999123  22.370  8.522     4   35 o  0   0.69 198.96154 -16.20507  1704.21  6065.06 2.76 2.47 -54.2 -0.392 18.46 18.95 03a60072o0654o
60072.009819  22.787 11.125     3   31 o  0   1.23 198.96154 -16.20507  1682.29  6180.15 2.77 2.42 -51.4 -0.386 18.46 18.90 03a60072o0677o
60073.197221  19.201  0.302    76   23 o  0   0.58 198.96154 -16.20507  1813.30  6146.26 2.23 1.84  86.6 -0.394 18.89 19.68 04a60073o0534o
60073.200909  18.712  0.196   119   23 o  0   1.11 198.96154 -16.20507  1833.01  6183.32 2.29 1.92  88.7 -0.395 18.89 19.60 04a60073o0542o
60073.207472  19.669  0.558    49   28 o  0   0.71 198.96154 -16.20507  1774.44  6103.06 2.37 1.98  88.8 -0.413 18.81 19.60 04a60073o0556o
60073.217605  20.651  1.235    20   25 o  0   0.84 198.96154 -16.20507  1753.17  6214.87 2.31 1.88  88.1 -0.396 18.84 19.58 04a60073o0578o
60073.897246  18.706  0.162   120   19 o  0   1.03 198.96154 -16.20507  9863.38  8343.67 2.78 2.26 -32.2 -0.390 19.10 20.07 03a60074o0451o
60073.900431  18.817  0.184   108   20 o  0   1.10 198.96154 -16.20507  9882.14  8383.62 2.62 2.12 -50.7 -0.401 19.19 20.10 03a60074o0458o
60073.907352  18.979  0.213    93   20 o  0   0.89 198.96154 -16.20507  9825.39  8304.10 2.65 2.20 -43.5 -0.393 19.12 20.10 03a60074o0473o
60073.919339  18.681  0.151   122   18 o  0   0.95 198.96154 -16.20507  9803.06  8421.08 2.74 2.29 -39.4 -0.386 19.10 20.06 03a60074o0499o
60074.951688  18.417  0.126   156   20 o  0   1.21 198.96154 -16.20507  9863.50  8347.46 3.04 2.42 -19.2 -0.393 18.97 20.01 03a60075o0538o
60074.954932  18.144  0.100   201   20 o  0   0.99 198.96154 -16.20507  9882.67  8386.71 3.09 2.51 -21.3 -0.371 18.96 20.01 03a60075o0545o
60074.962259  18.028  0.098   223   22 o  0   1.03 198.96154 -16.20507  9825.94  8307.33 3.19 2.43 -16.9 -0.394 18.94 19.98 03a60075o0560o
60074.980544  18.592  0.175   133   23 o  0   1.28 198.96154 -16.20507  9805.79  8422.09 3.87 2.70  -3.7 -0.404 18.72 19.94 03a60075o0599o
60076.154594  17.938  0.077   243   19 o  0   1.61 198.96154 -16.20507  4769.20  3828.82 2.01 1.97 -53.4 -0.429 19.07 20.39 04a60076o0449o
60076.157772  17.882  0.067   256   17 o  0   1.63 198.96154 -16.20507  4788.07  3866.12 2.10 2.08 -70.5 -0.414 18.97 20.32 04a60076o0456o
60076.163246  17.847  0.087   264   23 o  0   0.76 198.96154 -16.20507  4730.01  3785.65 2.04 1.99 -41.2 -0.436 18.96 20.20 04a60076o0468o
60076.187132  18.083  0.141   212   30 o  0   0.75 198.96154 -16.20507  4713.95  3885.93 1.83 1.75 -48.6 -0.452 18.63 19.49 04a60076o0519o
60078.250851  17.408  0.055   395   22 o  0   1.27 198.96154 -16.20507  2016.41 10019.54 2.91 1.94 -81.5 -0.394 19.06 20.18 04a60078o0113o
