MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58968.430129 -22.250  2.233    -5   10 c  0   1.29 233.25951  67.91347  6145.39  7827.75 2.65 2.49  44.4 -0.408 19.63 21.43 02a58968o0416c
58968.432912  21.281  0.808    11    9 c  0   1.45 233.25951  67.91347  6165.03  7866.41 2.72 2.46  42.9 -0.400 19.63 21.43 02a58968o0422c
58968.437029 -20.153  0.303   -32   10 c  0   1.26 233.25951  67.91347  6105.45  7789.86 2.90 2.43  42.6 -0.391 19.61 21.45 02a58968o0431c
58968.444367 -20.867  0.617   -16   10 c  0   1.03 233.25951  67.91347  6084.51  7906.56 2.70 2.46  42.5 -0.405 19.61 21.43 02a58968o0447c
58970.494000  20.626  0.457    20    9 o  0   1.67 233.25951  67.91347  1985.81  3638.98 2.27 2.06   1.6 -0.387 19.43 20.70 01a58970o0566o
58970.522015 -20.705  0.516   -19   10 o  0   1.35 233.25951  67.91347  2015.15  3675.41 2.24 2.01   1.1 -0.398 19.49 20.79 01a58970o0626o
58970.550530  20.647  0.514    20   10 o  0   1.46 233.25951  67.91347  1965.51  3593.19 2.22 1.93   1.1 -0.395 19.54 20.74 01a58970o0687o
58970.575388 -21.813  1.478    -7   10 o  0   0.86 233.25951  67.91347  1956.60  3706.46 2.25 1.95   0.2 -0.394 19.49 20.73 01a58970o0740o
58972.459678  21.648  2.098     8   17 o  0   1.44 233.25951  67.91347  2959.04  8904.12 2.11 1.84 -57.1 -0.436 19.21 19.84 02a58972o0485o
58972.462453 -20.714  0.810   -19   15 o  0   1.33 233.25951  67.91347  2940.54  8865.64 2.11 1.90 -56.1 -0.433 19.18 19.84 02a58972o0491o
58972.469354 -21.158  1.442   -12   18 o  0   0.88 233.25951  67.91347  2993.06  8939.15 2.07 1.88 -56.8 -0.434 19.22 19.84 02a58972o0506o
58972.479656  21.547  2.012     9   18 o  0   1.22 233.25951  67.91347  3001.57  8812.56 2.35 1.95  30.8 -0.394 19.12 19.84 02a58972o0528o
58974.446681  22.147  3.771     5   19 o  0   1.00 233.25951  67.91347  8496.62  6960.30 2.50 1.93   7.2 -0.365 18.90 19.36 01a58974o0477o
58974.453724 -22.232  3.349    -5   16 o  0   1.49 233.25951  67.91347  8478.22  6920.54 2.55 1.97   4.8 -0.354 18.86 19.37 01a58974o0492o
58974.457414 -20.704  1.088   -19   21 o  0   0.82 233.25951  67.91347  8532.69  7002.33 2.29 1.93   3.9 -0.385 18.93 19.37 01a58974o0500o
58974.471431  19.933  0.465    39   18 o  0   1.41 233.25951  67.91347  1931.31  3717.52 2.40 1.93  -9.2 -0.355 18.87 19.36 01a58974o0530o
58976.421835  19.440  0.461    61   28 o  0   1.85 233.25951  67.91347  7621.08  1674.35 2.20 2.08 -64.1 -0.423 18.28 18.53 02a58976o0394o
58976.423666  18.738  0.274   116   32 o  0   1.01 233.25951  67.91347  7644.47  1708.81 2.43 1.97 -53.7 -0.438 18.31 18.53 02a58976o0398o
58976.426412  19.612  0.650    52   34 o  0   1.33 233.25951  67.91347  7591.78  1633.95 2.70 2.04 -54.4 -0.424 18.24 18.52 02a58976o0404o
58976.431444  18.868  0.326   103   34 o  0   0.96 233.25951  67.91347  7573.74  1754.75 2.40 2.00 -55.7 -0.422 18.29 18.50 02a58976o0415o
58978.460176  17.948  0.098   240   24 o  0   0.58 233.25951  67.91347  8128.31  5938.46 2.22 1.73  88.6 -0.453 19.03 19.29 01a58978o0363o
58978.463403  17.982  0.083   233   19 o  0   1.25 233.25951  67.91347  8150.31  5974.69 2.04 1.85 -88.9 -0.442 19.02 19.30 01a58978o0370o
58978.469904  18.099  0.074   209   15 o  0   1.40 233.25951  67.91347  8092.12  5904.05 1.92 1.85  88.3 -0.438 19.10 19.33 01a58978o0384o
58978.480039  18.044  0.084   220   18 o  0   0.86 233.25951  67.91347  8077.56  6021.76 1.98 1.88   1.0 -0.425 19.07 19.30 01a58978o0406o
58980.489661  17.768  0.203   284   58 o  0   0.91 233.25951  67.91347  8539.15  2597.70 2.24 2.16 -77.0 -0.423 17.49 18.04 02a58980o0554o
58980.495193  17.002  0.206   574  119 o  0   1.82 233.25951  67.91347  8598.39  2676.21 2.27 2.03  34.0 -0.440 16.67 17.48 02a58980o0566o
58982.397692  17.382  0.031   405   12 o  0   1.38 233.25951  67.91347  2388.18  4583.29 1.87 1.81  -2.0 -0.427 19.63 20.89 01a58982o0346o
58982.399535  17.365  0.030   411   12 o  0   1.36 233.25951  67.91347  2367.70  4545.46 1.77 1.76 -58.5 -0.442 19.71 20.87 01a58982o0350o
58982.405129  17.337  0.031   422   13 o  0   1.08 233.25951  67.91347  2426.69  4621.06 1.95 1.83 -84.6 -0.440 19.64 20.87 01a58982o0362o
