MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60050.964538  21.260  1.515    11   17 o  0   0.53 211.09809 -27.14946  4720.13  6808.76 2.21 2.00 -53.8 -0.420 19.62 21.00 03a60051o0534o
60051.000062  21.789  2.098     7   15 o  0   0.94 211.09809 -27.14946  4737.60  6852.07 2.26 1.98 -55.6 -0.422 19.57 20.91 03a60051o0604o
60051.002980 -20.970  0.850   -15   13 o  0   1.19 211.09809 -27.14946  4680.60  6773.74 2.21 1.99 -49.1 -0.416 19.56 20.89 03a60051o0610o
60051.008668  23.184  7.412     2   14 o  0   1.41 211.09809 -27.14946  4656.62  6888.31 2.23 2.00 -51.4 -0.417 19.57 20.87 03a60051o0621o
60052.207682 -21.778  1.757    -7   12 c  0   1.31 211.09809 -27.14946  7481.21   870.92 2.87 2.50 -25.6 -0.347 19.46 21.40 04a60052o0485c
60052.210584 -20.775  0.790   -18   14 c  0   1.06 211.09809 -27.14946  7501.54   907.26 2.79 2.37 -29.8 -0.361 19.50 21.39 04a60052o0491c
60052.215692 -21.550  1.720    -9   15 c  0   0.84 211.09809 -27.14946  7443.85   824.21 2.68 2.41 -27.4 -0.358 19.49 21.40 04a60052o0502c
60052.246317  20.869  0.802    16   13 c  0   1.19 211.09809 -27.14946  7428.97   911.45 2.67 2.35 -23.7 -0.361 19.48 21.30 04a60052o0565c
60053.977656  20.404  0.778    25   20 o  0   1.02 211.09809 -27.14946  8786.85  7229.20 2.59 2.20 -42.0 -0.389 19.12 20.63 03a60054o0504o
60053.987530  19.951  0.500    38   19 o  0   1.06 211.09809 -27.14946  8804.36  7270.21 2.83 2.41 -19.6 -0.373 19.04 20.70 03a60054o0521o
60053.990941  20.925  1.213    16   19 o  0   0.74 211.09809 -27.14946  8748.26  7190.87 2.60 2.18 -43.5 -0.393 19.08 20.63 03a60054o0527o
60053.997012  19.654  0.550    50   27 o  0   1.07 211.09809 -27.14946  8725.49  7306.42 2.65 2.18 -45.0 -0.392 18.75 20.25 03a60054o0538o
60058.223632 -21.641  1.589    -8   13 c  0   0.93 211.09809 -27.14946  5460.41  4617.09 2.02 1.94 -56.7 -0.380 19.54 21.37 04a60058o0573c
60058.227416  22.927  6.182     2   15 c  0   0.78 211.09809 -27.14946  5479.57  4652.33 2.05 1.94 -46.6 -0.382 19.55 21.35 04a60058o0581c
60058.252631  24.038 16.250     1   14 c  0   0.67 211.09809 -27.14946  5423.32  4555.12 2.03 1.93 -52.0 -0.382 19.50 21.21 04a60058o0630c
60058.262463 -22.363  3.405    -4   14 c  0   0.54 211.09809 -27.14946  5402.93  4664.56 2.05 1.94 -57.3 -0.374 19.46 21.13 04a60058o0650c
60059.943687  18.395  0.106   159   17 o  0   0.93 211.09809 -27.14946  9284.61  4544.47 2.20 1.97 -53.9 -0.425 19.66 21.10 03a60060o0494o
60059.947089  18.569  0.121   136   16 o  0   0.67 211.09809 -27.14946  9303.07  4584.31 2.19 2.01 -53.2 -0.420 19.64 21.09 03a60060o0501o
60059.953491  18.543  0.117   139   16 o  0   0.70 211.09809 -27.14946  9245.16  4505.73 2.18 1.96 -51.5 -0.426 19.66 21.08 03a60060o0514o
60059.963666  18.401  0.078   158   12 o  0   1.37 211.09809 -27.14946  9222.60  4621.70 2.27 2.02 -53.6 -0.418 19.61 21.01 03a60060o0534o
60062.941095  18.171  0.066   196   13 o  0   2.14 211.09809 -27.14946   950.78  8905.58 2.62 2.12 -46.9 -0.403 19.45 20.69 03a60063o0494o
60062.944842  18.143  0.071   201   14 o  0   1.18 211.09809 -27.14946   968.29  8944.58 2.48 2.07 -55.8 -0.413 19.49 20.71 03a60063o0502o
60062.961291  18.115  0.092   206   19 o  0   0.50 211.09809 -27.14946   889.12  8985.70 2.45 2.07 -59.1 -0.419 19.53 20.78 03a60063o0536o
60065.925935  18.111  0.154   207   32 o  0   0.89 211.09809 -27.14946  6985.54  9196.78 2.54 2.09 -46.8 -0.410 18.57 18.96 03a60066o0441o
60065.929241  18.233  0.192   185   36 o  0   1.06 211.09809 -27.14946  7003.49  9236.84 2.61 2.08 -42.0 -0.407 18.47 18.83 03a60066o0448o
60065.934418  17.871  0.130   258   34 o  0   1.20 211.09809 -27.14946  6947.43  9157.71 2.61 2.08 -48.1 -0.404 18.44 18.76 03a60066o0459o
60065.945705  17.837  0.104   266   28 o  0   0.89 211.09809 -27.14946  6924.23  9275.50 2.51 2.04 -42.5 -0.413 18.84 19.40 03a60066o0481o
60071.989653  18.465  0.209   149   31 o  0   1.13 211.09809 -27.14946   878.46  6973.68 2.62 2.32 -54.5 -0.390 18.38 18.69 03a60072o0635o
60071.993397  17.875  0.177   257   45 o  0   0.65 211.09809 -27.14946   896.88  7012.90 2.73 2.42 -55.5 -0.388 18.42 18.68 03a60072o0643o
60072.000033  17.852  0.140   262   37 o  0   1.07 211.09809 -27.14946   840.11  6935.51 2.80 2.57 -54.5 -0.394 18.33 18.66 03a60072o0656o
60072.014443  18.088  0.165   211   35 o  0   0.90 211.09809 -27.14946   819.37  7053.69 2.56 2.24 -53.8 -0.394 18.43 18.62 03a60072o0686o
60073.216224  18.012  0.116   226   26 o  0   0.74 211.09809 -27.14946   980.94  7060.15 2.50 2.06  88.5 -0.376 18.79 19.54 04a60073o0575o
60073.219961  17.992  0.124   231   29 o  0   0.98 211.09809 -27.14946  1000.84  7097.11 2.33 2.01 -81.7 -0.419 18.80 19.53 04a60073o0583o
60073.226860  18.068  0.102   215   22 o  0   1.20 211.09809 -27.14946   941.39  7016.08 2.32 1.93  86.8 -0.375 18.92 19.58 04a60073o0598o
60073.237179  17.984  0.097   233   23 o  0   1.11 211.09809 -27.14946   921.21  7126.95 2.38 1.95 -89.8 -0.378 18.89 19.60 04a60073o0619o
