MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58203.411920 -16.178  0.016 -1227   19 o  0   1.22 177.75754 -28.74408  3261.94  2820.78 3.79 3.44  83.8 -0.389 18.53 20.13 01a58203o0244o
58203.418808 -16.104  0.013 -1313   18 o  0   1.24 177.75754 -28.74408  3286.15  2886.63 3.88 3.49  81.0 -0.391 18.52 20.15 01a58203o0258o
58203.452494 -15.933  0.047 -1537   73 o  0   1.08 177.75754 -28.74408  3248.71  2944.15 6.96 4.11   3.0 -0.378 17.20 19.82 01a58203o0272o
58203.534033 -15.917  0.049 -1561   76 o  0   1.03 177.75754 -28.74408  3242.81  3378.17 7.43 5.97  -5.2 -0.376 17.48 20.39 01a58203o0292o
58213.402977  13.991  0.004  9195   37 o  0  27.84 177.75754 -28.74408   638.84  8580.71 2.27 2.13   9.2 -0.457 19.11 19.93 02a58213o0343o
58213.406184  14.016  0.004  8990   37 o  0  38.96 177.75754 -28.74408   622.03  8541.25 2.28 2.08  -9.6 -0.430 19.13 19.92 02a58213o0350o
58213.413513  13.987  0.004  9226   40 o  0  17.96 177.75754 -28.74408 10269.33  8595.74 2.52 2.23  53.2 -0.479 19.09 19.88 02a58213o0366o
58213.416733  13.992  0.004  9186   37 o  0  23.87 177.75754 -28.74408   710.76  8502.89 2.31 2.15   4.4 -0.462 19.08 19.86 02a58213o0373o
58213.418556  13.977  0.004  9319   36 o  0  36.98 177.75754 -28.74408   675.00  8620.10 2.34 2.09  -2.2 -0.453 19.06 19.84 02a58213o0377o
58213.420380  14.007  0.004  9061   38 o  0  13.24 177.75754 -28.74408 10251.08  8557.25 2.50 2.27  38.2 -0.441 19.03 19.82 02a58213o0381o
58213.424487  13.981  0.004  9281   37 o  0  31.52 177.75754 -28.74408 10305.04  8632.69 2.46 2.17  46.8 -0.463 19.03 19.81 02a58213o0390o
58213.434120  13.990  0.005  9202   41 o  0  18.78 177.75754 -28.74408 10321.58  8517.78 2.59 2.29  41.6 -0.434 18.87 19.68 02a58213o0411o
58221.393168  12.866  0.002 25917   48 c  0 567.23 177.75754 -28.74408   937.15  5802.58 2.52 2.43  12.0 -0.419 19.64 21.52 02a58221o0360c
58223.381174  13.183  0.003 19354   50 o  0  70.78 177.75754 -28.74408  2024.28  4123.87 3.13 2.90  81.5 -0.439 18.93 20.44 01a58223o0145o
58223.391298  13.169  0.003 19607   50 o  0  45.11 177.75754 -28.74408  2051.04  4201.27 3.07 2.97  89.8 -0.440 18.89 20.38 01a58223o0167o
58223.393129  13.178  0.003 19438   55 o  0  27.25 177.75754 -28.74408  1998.87  4133.88 3.16 2.73  86.2 -0.457 18.70 20.21 01a58223o0171o
58223.400004  13.176  0.003 19485   52 o  0  48.07 177.75754 -28.74408  1987.23  4276.87 2.98 2.81  85.3 -0.455 18.90 20.35 01a58223o0186o
58225.378892  12.919  0.004 24692  109 c  0  21.43 177.75754 -28.74408  8430.92  9027.46 3.11 2.89  46.5 -0.396 17.87 19.59 02a58225o0336c
58225.392120  12.914  0.006 24796  139 c  0   4.46 177.75754 -28.74408  8413.30  8989.88 3.24 3.06  53.0 -0.355 17.63 19.38 02a58225o0365c
58225.402616  12.929  0.006 24452  151 c  0   5.16 177.75754 -28.74408  8466.39  9066.53 3.07 2.91  59.2 -0.362 17.37 19.08 02a58225o0388c
58225.404895  12.930  0.009 24433  220 c  0   2.56 177.75754 -28.74408  8500.98  8947.25 3.01 2.85  55.5 -0.402 17.11 18.80 02a58225o0393c
58229.374541  13.618  0.021 12964  278 o  0   1.45 177.75754 -28.74408  7302.15  6932.53 2.44 2.36  77.4 -0.415 16.48 17.35 02a58229o0237o
58229.382391  13.545  0.013 13869  182 o  0   1.76 177.75754 -28.74408  7287.24  6894.33 2.41 2.28  75.4 -0.448 16.91 17.79 02a58229o0254o
58229.390194  13.524  0.007 14137  105 o  0   4.88 177.75754 -28.74408  7339.68  6973.62 2.26 2.18  78.2 -0.457 17.61 18.47 02a58229o0271o
58229.398003  13.571  0.010 13535  137 o  0   2.65 177.75754 -28.74408  7356.86  6857.29 2.41 2.32 -86.3 -0.433 17.06 18.05 02a58229o0288o
58233.358185  13.941  0.004  9632   40 o  0  24.75 177.75754 -28.74408   929.02  7161.11 2.13 1.99  -5.4 -0.461 18.83 19.32 02a58233o0270o
58233.365972  13.922  0.004  9796   40 o  0  48.52 177.75754 -28.74408   912.73  7123.03 2.06 1.89  10.3 -0.477 18.84 19.32 02a58233o0287o
58233.373314  14.073  0.005  8531   46 o  0  39.09 177.75754 -28.74408 10508.90  7124.42 2.18 2.05  58.7 -0.477 18.85 19.38 02a58233o0303o
58233.373770  13.949  0.004  9562   39 o  0  28.63 177.75754 -28.74408   965.21  7199.83 2.13 2.03  15.1 -0.475 18.84 19.31 02a58233o0304o
58233.381577  13.953  0.004  9526   40 o  0  18.11 177.75754 -28.74408   983.69  7083.53 2.17 2.06  -2.4 -0.459 18.77 19.29 02a58233o0321o
58245.334909  14.078  0.004  8484   35 o  0  40.29 177.75754 -28.74408  1166.42  7535.38 2.14 1.97  17.0 -0.491 19.39 20.52 02a58245o0237o
58245.341789  14.068  0.004  8563   36 o  0  37.65 177.75754 -28.74408  1150.59  7495.88 2.08 1.90  17.0 -0.474 19.31 20.45 02a58245o0252o
58245.348691  14.083  0.004  8452   36 o  0  36.20 177.75754 -28.74408  1203.60  7574.15 2.14 2.00  13.1 -0.473 19.37 20.56 02a58245o0267o
58245.355561  14.089  0.004  8402   34 o  0  50.84 177.75754 -28.74408  1222.29  7459.32 2.03 1.97  12.0 -0.468 19.44 20.56 02a58245o0282o
58247.360344  21.272  4.000    11   45 o  0   0.77 177.75754 -28.74408    35.55  3930.89 3.42 3.28  11.6 -0.423 18.50 20.02 01a58247o0018o
