MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59415.518470  21.983  1.825     6   11 c  0   1.03   8.16617  22.54890  4310.20  4303.52 2.79 2.33  37.8 -0.380 19.50 21.10 02a59415o0563c
59415.540426  20.199  0.259    30    8 c  0   1.71   8.16617  22.54890  4341.72  4344.12 2.30 2.20  45.4 -0.400 19.73 21.41 02a59415o0609c
59415.543226 -21.310  0.813   -11    9 c  0   1.30   8.16617  22.54890  4281.31  4267.02 2.33 2.24  48.7 -0.404 19.70 21.42 02a59415o0615c
59415.548746  20.458  0.388    24    9 c  0   1.09   8.16617  22.54890  4263.10  4383.20 2.36 2.27  48.7 -0.399 19.68 21.43 02a59415o0627c
59417.563807 -20.953  1.614   -15   24 o  0   0.99   8.16617  22.54890  6347.98  4321.77 2.81 2.61 -84.5 -0.371 18.58 19.32 01a59417o0682o
59417.565648 -18.339  0.424  -168   71 o  0   1.56   8.16617  22.54890  6328.53  4282.73 2.58 2.42 -74.8 -0.360 17.70 18.24 01a59417o0686o
59417.569400 -21.601  3.542    -8   29 o  0   0.84   8.16617  22.54890  6387.47  4359.87 2.38 2.28 -84.5 -0.383 18.51 19.25 01a59417o0694o
59417.584250 -24.440 20.500    -1   12 o  0   0.83   8.16617  22.54890  6403.86  4243.30 2.30 2.16 -82.0 -0.392 19.41 20.35 01a59417o0724o
59419.594484 -16.417  0.690  -984  680 o  0   1.68   8.16617  22.54890  4165.57 10136.35 2.13 2.03 -53.2 -0.419 15.09 15.36 02a59419o0677o
59421.501443 -21.224  2.320   -12   27 o  0   1.16   8.16617  22.54890  6346.60  4331.63 3.55 3.35 -87.0 -0.366 18.46 19.33 01a59421o0164o
59421.505176  18.623  0.224   129   29 o  0   1.22   8.16617  22.54890  6327.34  4289.77 3.64 3.41 -87.0 -0.333 18.27 19.21 01a59421o0172o
59421.507941 -21.498  4.161    -9   38 o  0   0.83   8.16617  22.54890  6386.32  4369.12 3.49 3.38 -72.2 -0.570 18.44 19.29 01a59421o0178o
59421.537508 -19.548  0.320   -55   18 o  0   1.34   8.16617  22.54890  6410.04  4247.90 2.38 2.21 -81.0 -0.387 19.04 19.57 01a59421o0238o
59425.604835  20.503  0.568    23   13 o  0   1.12   8.16617  22.54890  4207.32  2387.43 2.11 2.02 -11.4 -0.414 19.28 19.93 01a59425o0779o
59425.609107  20.990  0.944    15   14 o  0   1.20   8.16617  22.54890  4228.25  2426.73 2.16 2.06  -9.1 -0.407 19.26 19.93 01a59425o0788o
59425.614722  20.755  0.529    18   10 o  0   2.18   8.16617  22.54890  4171.52  2347.59 2.05 1.92 -12.1 -0.410 19.34 19.88 01a59425o0799o
59425.620511  20.278  0.570    28   16 o  0   0.96   8.16617  22.54890  4155.67  2462.73 2.10 1.98 -11.7 -0.411 19.23 19.75 01a59425o0810o
59429.558401  19.959  0.226    38    8 o  0   1.12   8.16617  22.54890  6313.95  8194.54 1.80 1.73 -62.9 -0.426 19.83 20.99 01a59429o0680o
59429.560243  20.358  0.341    26    9 o  0   1.10   8.16617  22.54890  6293.98  8156.12 1.82 1.80 -70.1 -0.422 19.82 20.98 01a59429o0684o
59429.563936  20.453  0.276    24    7 o  0   2.08   8.16617  22.54890  6350.89  8233.99 1.84 1.78 -59.8 -0.423 19.84 20.97 01a59429o0692o
59429.570854  20.283  0.313    28    9 o  0   1.10   8.16617  22.54890  6369.50  8116.57 1.91 1.82 -72.9 -0.430 19.80 21.01 01a59429o0707o
59431.509692  20.688  0.469    19    9 o  0   1.60   8.16617  22.54890  6162.57  6147.77 2.25 1.94  40.9 -0.438 19.59 20.88 02a59431o0575o
59431.512894  19.821  0.277    43   12 o  0   0.91   8.16617  22.54890  6181.99  6184.14 2.24 1.92  43.7 -0.435 19.60 20.92 02a59431o0582o
59431.517466  20.205  0.322    30   10 o  0   1.34   8.16617  22.54890  6123.87  6108.79 2.23 1.96  41.7 -0.438 19.59 20.94 02a59431o0592o
59431.522960  19.900  0.249    40   10 o  0   1.45   8.16617  22.54890  6103.34  6227.44 2.20 1.92  40.9 -0.440 19.64 20.94 02a59431o0604o
59433.542119  20.333  0.254    27    7 c  0   1.54   8.16617  22.54890  2463.66  4530.17 2.41 2.30  87.7 -0.386 19.90 22.04 01a59433o0650c
59433.544424  19.428  0.119    62    7 c  0   1.45   8.16617  22.54890  2444.10  4491.43 2.61 2.50  84.4 -0.381 19.79 22.05 01a59433o0655c
59433.547200  19.393  0.107    64    7 c  0   1.27   8.16617  22.54890  2501.83  4568.37 2.43 2.35 -86.3 -0.383 19.86 22.07 01a59433o0661c
