MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59217.597923  20.990  1.696    15   25 o  0   1.22 179.95008 -21.38697  4541.47  8035.10 2.23 2.12  35.9 -0.425 18.90 19.42 02a59217o0838o
59217.601131 -20.649  1.256   -20   25 o  0   1.88 179.95008 -21.38697  4561.79  8072.99 2.16 2.14  33.9 -0.433 18.93 19.42 02a59217o0845o
59217.606673 -19.588  0.437   -53   23 o  0   1.69 179.95008 -21.38697  4504.29  7995.86 2.14 2.09  32.0 -0.434 18.98 19.43 02a59217o0857o
59217.612626 -20.648  1.111   -20   22 o  0   2.06 179.95008 -21.38697  4485.69  8111.58 2.15 2.08  31.9 -0.435 18.94 19.44 02a59217o0870o
59219.544012 -21.408  2.369   -10   24 o  0   1.29 179.95008 -21.38697  1035.26   522.48 2.87 2.49  42.3 -0.408 18.87 19.69 01a59219o0755o
59219.550002 -20.550  1.098   -22   24 o  0   1.12 179.95008 -21.38697  1017.73   484.57 3.32 2.53  -8.0 -0.421 18.81 19.71 01a59219o0768o
59219.553230 -21.027  1.376   -14   19 o  0   1.94 179.95008 -21.38697  1076.44   565.40 3.03 2.35   3.0 -0.417 18.90 19.74 01a59219o0775o
59219.563364 -19.247  0.242   -73   18 o  0   2.40 179.95008 -21.38697  1092.06   449.46 2.35 2.21  20.3 -0.441 19.05 19.75 01a59219o0797o
59220.635918  23.207  8.562     2   16 o  0   1.47 179.95008 -21.38697  9558.28 10006.29 2.46 2.30  85.0 -0.390 19.23 20.18 01a59220o0943o
59220.638768 -20.413  0.593   -25   15 o  0   1.48 179.95008 -21.38697  9578.39 10045.38 2.31 2.16 -71.7 -0.399 19.33 20.19 01a59220o0949o
59220.666601 -20.675  1.048   -20   20 o  0   1.53 179.95008 -21.38697  9524.74  9964.25 2.58 2.47 -57.4 -0.383 18.82 19.42 01a59220o1007o
59220.670623  22.686 11.481     3   35 o  0   1.10 179.95008 -21.38697  9508.62 10080.73 2.36 2.31 -14.4 -0.379 18.42 18.52 01a59220o1015o
59223.587881 -16.654  4.242  -792 3358 o  0   1.40 179.95008 -21.38697  1034.92   530.15 2.17 2.05  26.3 -0.398 14.96 16.27 01a59223o0841o
59223.591575 -20.165  0.429   -31   13 o  0   1.51 179.95008 -21.38697  1015.50   490.27 2.53 2.02  33.8 -0.442 19.40 20.85 01a59223o0849o
59223.594340 -19.682  0.737   -49   36 o  0   1.43 179.95008 -21.38697  1074.12   571.19 2.39 2.02  18.4 -0.434 17.67 18.86 01a59223o0855o
59227.568988  18.669  0.076   124    9 c  0   1.68 179.95008 -21.38697  6170.21  4454.38 2.76 2.52   3.6 -0.349 19.69 22.00 01a59227o0752c
59227.572228  18.630  0.069   128    9 c  0   2.09 179.95008 -21.38697  6150.55  4416.54 2.67 2.51 -86.0 -0.359 19.72 22.00 01a59227o0759c
59227.579017  18.873  0.081   102    8 c  0   1.64 179.95008 -21.38697  6207.57  4492.41 2.93 2.58  28.0 -0.349 19.66 22.03 01a59227o0773c
59227.591933  18.750  0.065   115    8 c  0   2.08 179.95008 -21.38697  6229.45  4378.86 2.67 2.55 -19.1 -0.353 19.73 22.04 01a59227o0801c
59229.539048  17.964  0.051   237   12 c  0   1.79 179.95008 -21.38697  1554.18  9923.78 2.46 2.08 -47.7 -0.437 19.76 21.68 02a59229o0743c
59229.542758  18.010  0.048   227   11 c  0   1.63 179.95008 -21.38697  1573.87  9962.78 2.42 2.04 -53.0 -0.448 19.77 21.69 02a59229o0751c
