MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58321.474886 -21.660  1.753    -8   14 o  0   1.55 332.64858 -27.24966  9526.58  8384.12 2.15 1.91  29.5 -0.471 19.36 20.21 02a58321o0503o
58321.482201 -19.793  0.296   -44   13 o  0   1.03 332.64858 -27.24966  9543.20  8423.74 2.07 1.95  28.4 -0.477 19.40 20.33 02a58321o0519o
58321.484490 -20.784  0.652   -18   12 o  0   2.08 332.64858 -27.24966    76.91  8420.86 1.89 1.60  -9.2 -0.430 19.41 20.34 02a58321o0524o
58321.495430 -19.873  0.294   -41   12 o  0   1.48 332.64858 -27.24966    89.63  8460.49 1.92 1.67   4.2 -0.473 19.54 20.55 02a58321o0547o
58321.497717 -20.289  0.370   -28   10 o  0   1.48 332.64858 -27.24966  9468.73  8345.41 2.04 1.86  42.6 -0.471 19.57 20.60 02a58321o0552o
58321.499548 -22.504  4.245    -4   15 o  0   1.34 332.64858 -27.24966    39.45  8384.11 1.91 1.63   7.7 -0.462 19.59 20.65 02a58321o0556o
58321.506894 -20.527  0.366   -22    8 o  0   2.47 332.64858 -27.24966  9448.77  8462.33 2.09 1.90  37.8 -0.474 19.62 20.78 02a58321o0572o
58323.489280 -17.410  0.718  -394  283 o  0   1.12 332.64858 -27.24966  8369.35  1081.05 3.21 3.08 -28.6 -0.446 16.09 16.63 01a58323o0514o
58323.501713  17.291  0.863   440  380 o  0   1.14 332.64858 -27.24966  8350.94  1042.40 3.33 3.03 -13.4 -0.409 15.91 16.43 01a58323o0541o
58323.503553  18.203  1.354   190  257 o  0   1.18 332.64858 -27.24966  8402.38  1118.14 3.25 2.95 -80.8 -0.410 16.31 16.80 01a58323o0545o
58323.512388 -18.999  2.610   -91  238 o  0   1.29 332.64858 -27.24966  8417.64   999.31 3.24 2.90 -84.8 -0.395 16.32 16.83 01a58323o0564o
58331.465803  17.073  0.055   538   30 o  0   1.40 332.64858 -27.24966   578.17  1915.37 3.09 2.94   0.9 -0.433 18.58 19.48 01a58331o0404o
58331.469489  17.073  0.056   538   30 o  0   1.14 332.64858 -27.24966   558.43  1877.04 3.14 3.03   6.8 -0.427 18.52 19.50 01a58331o0412o
58331.471793  17.089  0.066   530   35 o  0   1.14 332.64858 -27.24966 10030.95  1786.11 3.78 2.99 -84.7 -0.435 18.48 19.39 01a58331o0417o
58331.479246  16.926  0.051   616   31 o  0   0.86 332.64858 -27.24966   603.41  1956.03 3.15 2.93 -11.3 -0.423 18.59 19.59 01a58331o0432o
58331.480628  17.077  0.054   536   29 o  0   1.12 332.64858 -27.24966   622.49  1840.17 3.41 2.93  -7.1 -0.409 18.56 19.59 01a58331o0435o
58331.486608  17.013  0.063   569   36 o  0   0.83 332.64858 -27.24966  9994.69  1748.12 3.58 2.96 -83.9 -0.436 18.48 19.47 01a58331o0448o
58331.496281  16.956  0.053   599   32 o  0   1.17 332.64858 -27.24966 10061.67  1823.53 3.60 2.92 -85.4 -0.448 18.50 19.45 01a58331o0469o
58331.497663  17.041  0.060   554   33 o  0   1.17 332.64858 -27.24966 10078.07  1705.17 3.65 3.03 -84.2 -0.441 18.49 19.47 01a58331o0472o
58333.562975  16.597  0.028   834   23 c  0   1.32 332.64858 -27.24966  9507.18  9001.91 2.91 2.74  53.5 -0.408 18.91 20.20 02a58333o0697c
58333.571296  16.620  0.027   817   22 c  0   1.82 332.64858 -27.24966  9490.51  8963.71 2.81 2.66  52.9 -0.412 18.94 20.17 02a58333o0715c
58333.579637  16.610  0.029   824   24 c  0   1.52 332.64858 -27.24966  9544.94  9042.11 2.66 2.66 -25.8 -0.429 18.95 20.14 02a58333o0733c
58333.587973  16.648  0.034   796   27 c  0   1.53 332.64858 -27.24966  9562.02  8925.74 2.85 2.82  -9.9 -0.417 18.87 20.09 02a58333o0751c
58337.458048  16.693  0.017   763   13 c  0   2.23 332.64858 -27.24966  8746.58  9683.14 2.65 2.45  45.9 -0.424 19.67 21.48 02a58337o0483c
58337.466006  16.663  0.016   785   13 c  0   2.07 332.64858 -27.24966  1876.34   906.75 2.67 2.41  49.3 -0.443 19.59 21.46 02a58337o0500c
58337.473976  16.654  0.018   792   14 c  0   2.52 332.64858 -27.24966  8758.56  9723.19 2.77 2.56  26.8 -0.430 19.51 21.31 02a58337o0517c
58337.481970  16.635  0.015   806   12 c  0   1.82 332.64858 -27.24966  1891.26   792.64 2.60 2.43  65.8 -0.421 19.55 21.40 02a58337o0534c
58337.487177  19.287  2.818    70  197 c  0   0.01 332.64858 -27.24966  1212.62    44.77 2.49 2.35  67.3 -0.449 19.57 21.35 02a58337o0545c
58341.460676  16.795  0.016   695   12 c  0   2.33 332.64858 -27.24966  1951.08  9120.69 2.49 2.40   6.1 -0.439 19.73 21.56 02a58341o0495c
58341.468822  16.823  0.019   678   13 c  0   1.87 332.64858 -27.24966  1928.03  9085.64 2.49 2.42 -15.0 -0.418 19.68 21.56 02a58341o0512c
58341.475416  16.854  0.019   658   12 c  0   1.71 332.64858 -27.24966  8669.19  1503.35 2.76 2.57 -74.9 -0.402 19.61 21.56 02a58341o0526c
58341.485828  16.832  0.018   672   12 c  0   2.38 332.64858 -27.24966  8686.96  1385.98 2.73 2.55 -79.6 -0.416 19.66 21.53 02a58341o0548c
58343.446455  17.002  0.031   574   18 o  0   1.45 332.64858 -27.24966  8330.25  1346.51 3.73 3.69 -68.7 -0.360 19.06 20.85 01a58343o0181o
