 asas_sn_id jd flux flux_err mag mag_err limit fwhm image_id camera quality phot_filter
0 283469080831 2458554.5310931 0.3024425537435283 0.03354908886619869 17.698458381103762 0.12057298316705746 18.33843878645055 1.39 bH053858 bH G g
1 283469080831 2458454.2762061 0.3353586059910664 0.044240739360115265 17.586291983010604 0.14339205648809064 18.038084670507594 1.62 bp093078 bp G g
2 283469080831 2458452.8580216 0.29885982515192977 0.031189091278806876 17.711396777202417 0.1134350733002738 18.41763380795338 1.42 bD000139 bD G g
3 283469080831 2458840.4184294 0.2966116116180123 0.032764839575211105 17.719595250806552 0.12006932522209238 18.364120496732784 1.51 bp189626 bp G g
4 283469080831 2459189.9540977 0.24162103539688956 0.043342895962401845 17.942228769686878 0.19498237543766353 18.060345797924008 1.44 bD191261 bD G g
5 283469080831 2459280.5415178 0.332859832190108 0.04293787632908031 17.594412147537977 0.14021398856821593 18.070539209454854 1.44 bl361666 bl G g
6 283469080831 2458428.5985707 0.21065915767507748 0.02013138304697354 18.09111476398934 0.10387366177684687 18.892956580450587 1.58 bH012489 bH G g
7 283469080831 2459064.5929308 0.882249064663177 0.15991736630625683 16.536087605770042 0.19702284899819436 16.64290153960873 1.57 bp235419 bp G g
8 283469080831 2458878.802002 0.41324198212243873 0.08778943719735631 17.294034949321173 99.999 17.294034949321173 1.64 bD108867 bD B g
9 283469080831 2458075.778838 0.2620221977083053 0.02318156931418877 17.854220409881087 0.0961649744585991 18.739783529199933 1.58 bl021458 bl G g
10 283469080831 2458398.4552106 0.2830269422177136 0.03819432401078624 17.770496173934887 0.14668416106126897 18.19764354146325 1.55 bp080581 bp G g
11 283469080831 2458145.6807368 0.2973697260539699 0.07054697395022487 17.531444636907427 99.999 17.531444636907427 1.71 bt040764 bt G g
12 283469080831 2458533.5391395 0.22503291975514159 0.10170978920798021 17.13423372583123 99.999 17.13423372583123 1.63 bl181917 bl G g
13 283469080831 2458489.855961 0.17852197616307924 0.03242452112205172 18.27083640815203 0.19742132288344702 18.375456684678046 1.51 bD011004 bD G g
14 283469080831 2458395.8902091 0.2305907064550743 0.045271110660644986 17.992961122654524 0.21339857852661995 18.013087737923712 1.48 bt102231 bt B g
15 283469080831 2458776.7030178 0.2455535152667601 0.03714300516384065 17.924700232944485 0.16441561284906578 18.22794801470484 1.47 bl272639 bl G g
16 283469080831 2458020.8255985 0.24773553779624508 0.026167238086457805 17.915094845202407 0.11481053686116316 18.60824589665663 1.41 bl005187 bl B g
17 283469080831 2458531.3116036 0.15154153173000373 0.07639100627465674 17.44503503421785 99.999 17.44503503421785 1.52 bp110457 bp G g
18 283469080831 2458832.649333 0.1624569974417326 0.05295052033007536 17.84296503105249 99.999 17.84296503105249 1.50 bl290369 bl G g
19 283469080831 2458491.6691174 0.3030113730793963 0.023396158182384094 17.696418298774578 0.08392624495094207 18.72977923898219 1.69 bl167455 bl G g
20 283469080831 2458699.6301396 0.2830640093131344 0.03335446838949298 17.77035398799303 0.1280800658235388 18.34475555352394 1.51 bp155106 bp G g
21 283469080831 2458467.7410212 0.26598621985338694 0.04597851271012741 17.837917778793443 0.1878918549904047 17.996253314391303 2.18 bD004967 bD G g
22 283469080831 2459121.5124348 0.3155942328250971 0.06563305879134018 17.609833999503028 99.999 17.609833999503028 1.52 bp247209 bp B g
23 283469080831 2458789.8274459 0.43558339303432503 0.037147705575458746 17.302387338346072 0.09269853141464476 18.227810624524373 1.56 bt199288 bt G g
24 283469080831 2458431.6301172 0.2517924997466891 0.02845260631384164 17.897458648670124 0.12282631938766791 18.517335474519953 1.47 bl148040 bl G g
25 283469080831 2458871.8223357 0.27213416407220303 0.023880594918678808 17.81310795455965 0.0953837180949514 18.707527756860717 1.47 bD105759 bD G g
26 283469080831 2458528.3173664 0.38394781718046816 0.05569042895497811 17.439385115077997 0.15765964082199901 17.788189203813204 1.48 bp109759 bp G g
27 283469080831 2458808.8877488 0.3862142511817678 0.05392869931472486 17.432994884617532 0.15177625178171048 17.823090746854252 1.53 bt205651 bt G g
28 283469080831 2458046.8260114 0.25694965880191684 0.019273074779504105 17.875445508954716 0.08152956662105387 18.940263095269817 1.48 bl011111 bl G g
29 283469080831 2458181.5659525 0.2573729137539974 0.0664452877017083 17.596480145901936 99.999 17.596480145901936 1.48 bl053904 bl G g
30 283469080831 2458084.7657958 0.27536786968555527 0.018341469198139483 17.800282460333282 0.07239907686383526 18.994055309403684 1.57 bl024418 bl G g
31 283469080831 2458195.5240098 0.34685838608245684 0.025349877349857882 17.549685124758668 0.07943937819097378 18.64270095536631 1.48 bl059303 bl G g
32 283469080831 2459197.9541216 0.2886659516599072 0.024794168091792728 17.74907671833255 0.09336114132442543 18.666766758509667 1.48 bD194060 bD G g
33 283469080831 2458694.8887823 0.2257742979580069 0.03171134088581246 18.01587937098413 0.15266949825855577 18.399604096015175 1.44 bl241961 bl G g
34 283469080831 2459200.5358124 0.22323110664228857 0.03434536233708069 18.028178841714695 0.16723437940754826 18.312970355288897 1.52 bp263633 bp G g
35 283469080831 2458807.0016674 0.3011871154643354 0.03984903705423564 17.702974649363867 0.14381149952031952 18.15159603344088 1.54 bD090171 bD B g
36 283469080831 2458925.605567 0.24186043193406243 0.03695460110342566 17.9411535619426 0.1660794382794597 18.2334693145321 1.48 bt238737 bt G g
37 283469080831 2459070.9646144 0.25127821747367446 0.11139396437011648 17.03548646091355 99.999 17.03548646091355 1.54 bt268866 bt G g
