MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58588.559499 -22.117  3.185    -5   16 o  0   1.12 258.34145  -9.96447  2710.36  3457.44 3.00 2.86  -7.5 -0.456 19.08 20.45 01a58588o0685o
58588.569273  20.952  0.823    15   12 o  0   1.51 258.34145  -9.96447  2691.29  3419.00 3.06 2.82 -14.3 -0.450 19.20 20.75 01a58588o0703o
58588.578474  22.725  4.062     3   12 o  0   1.55 258.34145  -9.96447  2766.48  3498.65 3.01 2.76  -3.6 -0.455 19.24 20.78 01a58588o0720o
58588.588046 -25.071 44.000    -0   15 o  0   0.96 258.34145  -9.96447  2782.92  3381.73 2.79 2.68  -0.1 -0.476 19.31 20.78 01a58588o0738o
58590.586105  20.894  0.980    16   16 o  0   1.70 258.34145  -9.96447  8435.16  3415.71 2.10 1.94 -60.2 -0.441 18.84 19.34 02a58590o0765o
58590.597146 -21.546  2.591    -9   23 o  0   0.97 258.34145  -9.96447  2171.52  7173.72 2.04 1.89 -47.2 -0.443 18.89 19.41 02a58590o0786o
58590.609170  22.330  4.071     4   17 o  0   1.23 258.34145  -9.96447  8467.79  3457.58 2.07 1.91 -57.9 -0.441 18.90 19.50 02a58590o0807o
58590.620800 -23.358  8.688    -2   14 o  0   1.51 258.34145  -9.96447  8485.58  3342.50 2.09 1.92 -53.1 -0.438 19.03 19.72 02a58590o0828o
58591.458044 -20.197  1.141   -30   35 o  0   1.11 258.34145  -9.96447  2715.18  3449.34 2.98 2.83  -5.9 -0.465 18.17 18.98 01a58591o0475o
58591.470613 -19.370  0.580   -65   38 o  0   0.89 258.34145  -9.96447  2697.37  3412.75 3.31 3.03  -8.7 -0.441 18.22 19.07 01a58591o0502o
58591.479402  20.827  2.338    17   40 o  0   0.96 258.34145  -9.96447  2775.21  3491.24 3.23 3.05  -3.3 -0.445 18.22 19.13 01a58591o0521o
58591.484059 -20.674  1.857   -20   36 o  0   0.92 258.34145  -9.96447  2793.77  3374.25 3.41 3.09  -2.2 -0.436 18.18 19.15 01a58591o0531o
58596.577362  17.936  2.097   243  509 o  0   0.02 258.34145  -9.96447 10527.45  3261.06 3.35 2.97  -0.6 -0.441 18.15 18.99 01a58596o0733o
58600.537137  18.435  0.112   154   17 o  0   1.17 258.34145  -9.96447  4654.21  3435.75 3.32 2.99  -7.3 -0.448 19.12 20.53 01a58600o0526o
58600.546435  18.881  0.257   102   26 o  0   1.02 258.34145  -9.96447  5912.27  7163.95 3.10 3.01  -6.7 -0.435 18.54 19.75 01a58600o0544o
58600.555855  18.428  0.261   154   40 o  0   1.25 258.34145  -9.96447  5856.59  7085.65 3.01 2.85  -7.5 -0.439 18.16 19.30 01a58600o0561o
58600.565746  18.314  0.137   172   24 o  0   1.05 258.34145  -9.96447  5839.45  7201.17 3.08 2.99 -18.1 -0.431 18.73 20.02 01a58600o0579o
58604.538059  18.596  0.106   132   14 o  0   1.33 258.34145  -9.96447  9774.30  7078.00 3.09 2.80 -84.8 -0.454 19.31 20.96 01a58604o0636o
58604.541837  18.273  0.081   178   14 o  0   1.02 258.34145  -9.96447   200.44  7253.21 2.94 2.82 -12.7 -0.426 19.24 20.93 01a58604o0644o
