MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58900.590186  20.831  0.783    17   13 c  0   1.54 212.68087  58.83085  9708.53  4775.60 2.79 2.67 -68.1 -0.390 19.22 21.18 02a58900o0769c
58900.592318  21.232  0.722    12    8 c  0   1.35 212.68087  58.83085  9729.25  4810.69 2.70 2.65 -77.3 -0.392 19.69 21.77 02a58900o0773c
58900.595765 -20.044  0.323   -35   11 c  0   0.97 212.68087  58.83085  9671.83  4739.69 3.05 2.89 -65.6 -0.382 19.41 21.56 02a58900o0780c
58900.607642  20.791  0.557    18   10 c  0   1.64 212.68087  58.83085   936.35  5721.39 2.90 2.69  19.6 -0.382 19.50 21.65 02a58900o0802c
58900.643401 -21.520  1.778    -9   16 c  0   0.98 212.68087  58.83085 10396.06  5851.39 3.02 2.67 -68.7 -0.496 18.97 20.97 02a58900o0868c
58900.648208 -19.912  0.519   -39   20 c  0   0.98 212.68087  58.83085 10373.72  5809.72 2.93 2.68 -63.1 -0.399 18.96 20.89 02a58900o0877c
58900.655301  25.247 62.000     0   18 c  0   1.11 212.68087  58.83085 10436.61  5892.94 3.00 2.66 -67.4 -0.404 19.04 20.84 02a58900o0890c
58900.660169  19.935  0.380    38   15 c  0   0.92 212.68087  58.83085 10450.13  5776.10 3.01 2.71 -64.8 -0.396 19.39 21.13 02a58900o0899c
58902.570830 -21.065  0.735   -14   10 o  0   1.40 212.68087  58.83085  8660.90  7460.79 2.70 2.04 -84.4 -0.416 19.58 21.11 01a58902o0776o
58902.574133 -21.380  0.939   -10   10 o  0   2.02 212.68087  58.83085  8641.96  7419.97 2.68 2.14 -84.2 -0.409 19.58 21.10 01a58902o0783o
58902.579729 -20.389  0.409   -25   10 o  0   1.33 212.68087  58.83085  8699.12  7500.23 2.74 2.14 -84.2 -0.420 19.53 21.12 01a58902o0795o
58902.591212 -20.244  0.342   -29   10 o  0   1.20 212.68087  58.83085  8718.77  7384.87 2.78 2.17 -84.0 -0.409 19.57 21.19 01a58902o0818o
58910.576748  20.329  0.292    27    8 o  0   1.97 212.68087  58.83085  3876.44  5211.43 1.94 1.90 -57.9 -0.405 19.72 21.00 01a58910o0764o
58910.579867  19.829  0.221    42    9 o  0   1.10 212.68087  58.83085  3897.37  5250.16 1.98 1.92 -12.7 -0.407 19.74 21.07 01a58910o0770o
58910.585158  20.336  0.311    27    8 o  0   1.35 212.68087  58.83085  6728.01  5409.59 2.10 2.00 -10.9 -0.399 19.71 21.09 01a58910o0781o
58910.598346  19.879  0.233    41   10 o  0   1.13 212.68087  58.83085  3823.24  5284.87 1.95 1.79  -9.0 -0.398 19.73 20.98 01a58910o0808o
58914.563400  19.045  0.138    88   12 o  0   1.68 212.68087  58.83085  5806.09   827.15 2.10 1.96 -10.1 -0.408 19.39 20.15 01a58914o0734o
58914.566791  19.992  0.349    37   13 o  0   1.21 212.68087  58.83085  4638.30  9698.56 2.13 1.98   9.6 -0.373 19.29 20.17 01a58914o0741o
58914.572972  19.519  0.209    56   12 o  0   1.60 212.68087  58.83085  5772.34   787.13 2.11 1.93  -6.5 -0.414 19.41 20.22 01a58914o0754o
58914.585214  19.916  0.296    39   12 o  0   1.27 212.68087  58.83085  5762.76   906.38 2.18 1.91  -8.6 -0.402 19.48 20.36 01a58914o0779o
58916.600365  20.528  1.271    22   28 o  0   1.01 212.68087  58.83085  4870.61  7593.53 2.60 2.51 -61.7 -0.395 18.54 19.10 02a58916o0118o
58916.603135  19.110  0.335    82   28 o  0   1.16 212.68087  58.83085  4851.61  7554.73 2.41 2.34 -71.7 -0.407 18.62 19.10 02a58916o0124o
58916.609631  19.110  0.304    82   25 o  0   1.43 212.68087  58.83085  4907.56  7629.88 2.30 2.26 -58.1 -0.455 18.65 19.12 02a58916o0138o
58916.619829  19.188  0.301    77   23 o  0   1.23 212.68087  58.83085  4925.32  7512.37 2.22 2.13 -65.4 -0.426 18.68 19.12 02a58916o0160o
58916.658854  18.898  0.396   100   40 o  0   1.02 212.68087  58.83085  4884.28  7568.90 2.26 2.24  58.4 -0.429 18.25 18.59 02a58916o0241o
58918.565814  18.986  0.263    92   24 o  0   0.98 212.68087  58.83085  5812.21   824.06 2.37 2.05 -11.9 -0.397 18.77 19.03 01a58918o0571o
58918.569769  19.023  0.237    89   21 o  0   1.22 212.68087  58.83085  5836.22   864.15 2.32 2.12 -17.8 -0.402 18.78 19.03 01a58918o0579o
58918.579744  18.709  0.189   119   22 o  0   1.38 212.68087  58.83085  5779.49   783.98 2.29 2.11 -17.9 -0.403 18.81 19.04 01a58918o0600o
58918.586187  19.276  0.284    71   20 o  0   1.09 212.68087  58.83085  5767.45   903.35 2.54 2.11 -13.7 -0.396 18.74 19.06 01a58918o0614o
58932.503022  18.490  0.067   146   10 c  0   1.34 212.68087  58.83085  1251.80  7438.65 2.60 2.31 -53.7 -0.425 19.68 21.68 02a58932o0610c
58932.506242  18.560  0.072   137   10 c  0   1.20 212.68087  58.83085  1235.92  7405.51 2.58 2.15 -56.1 -0.439 19.70 21.67 02a58932o0617c
58932.512231  18.582  0.066   134    9 c  0   2.03 212.68087  58.83085  1287.90  7475.28 2.64 2.28 -56.9 -0.428 19.70 21.67 02a58932o0630c
58932.523705  18.527  0.074   141   10 c  0   1.21 212.68087  58.83085  1307.22  7354.21 2.48 2.30 -47.5 -0.426 19.71 21.64 02a58932o0655c
58932.530755  19.164  0.292    78   23 c  0   0.70 212.68087  58.83085 10516.82  7489.00 2.97 2.53 -68.2 -0.390 19.73 21.65 02a58932o0670c
58934.475569  18.990  1.079    92   99 o  0   1.13 212.68087  58.83085  6326.30  1583.91 2.86 2.40  -1.4 -0.351 16.96 18.53 01a58934o0544o
58934.478854  20.042  6.000    35  210 o  0   0.92 212.68087  58.83085  6304.40  1544.94 2.84 2.33  -2.5 -0.342 16.14 17.70 01a58934o0551o
58934.484473 -18.129  0.811  -204  165 o  0   1.27 212.68087  58.83085  6364.22  1625.62 2.30 2.12  -7.9 -0.379 16.47 17.84 01a58934o0563o
58934.495803  17.553  1.308   346  452 o  0   1.92 212.68087  58.83085  6380.96  1508.79 2.29 2.09  -8.8 -0.390 15.13 16.50 01a58934o0587o
58942.493309  18.416  0.298   156   46 o  0   1.41 212.68087  58.83085  2163.28  9058.39 2.81 2.37 -74.9 -0.430 18.06 19.02 01a58942o0334o
58942.496393  18.710  0.229   119   27 o  0   0.63 212.68087  58.83085  8353.87  1501.51 2.56 2.20 -82.1 -0.408 18.72 19.40 01a58942o0340o
58942.502564  19.220  0.282    74   21 o  0   1.21 212.68087  58.83085  2123.71  9018.22 3.29 2.93 -74.8 -0.362 18.76 20.19 01a58942o0353o
58942.518862  18.546  0.146   138   20 o  0   1.48 212.68087  58.83085  2110.88  9131.75 2.61 2.31 -76.5 -0.396 18.78 19.77 01a58942o0386o
58946.498556  19.002  0.311    91   28 o  0   1.11 212.68087  58.83085  7701.92  4912.27 2.16 2.02 -83.3 -0.421 18.48 18.63 01a58946o0563o
58946.501910  18.662  0.219   124   27 o  0   1.65 212.68087  58.83085  7723.39  4952.05 2.16 2.07 -85.3 -0.406 18.49 18.62 01a58946o0570o
58946.507059  18.269  0.188   179   34 o  0   0.91 212.68087  58.83085  7665.05  4875.93 2.19 2.09  -2.0 -0.387 18.49 18.67 01a58946o0581o
58946.518206  18.329  0.141   169   24 o  0   1.71 212.68087  58.83085  7655.09  4993.16 2.12 2.07 -48.3 -0.417 18.51 18.64 01a58946o0604o
58950.457106  18.592  0.097   133   13 o  0   1.04 212.68087  58.83085  7691.09  4914.71 2.00 1.99  39.2 -0.415 19.26 19.99 01a58950o0499o
58950.460329  18.810  0.146   109   16 o  0   1.07 212.68087  58.83085  7712.93  4952.73 2.03 2.02 -39.3 -0.410 19.27 19.98 01a58950o0506o
58950.466030  18.782  0.145   112   16 o  0   0.73 212.68087  58.83085  2839.38  5661.59 1.90 1.82 -44.4 -0.422 19.25 19.87 01a58950o0518o
58950.479640  19.503  0.267    57   15 o  0   1.00 212.68087  58.83085  7643.82  4993.41 2.28 1.93  -4.0 -0.387 19.25 20.00 01a58950o0546o
58954.563502  18.290  0.275   175   48 o  0   0.75 212.68087  58.83085   415.13   504.81 2.73 2.50  47.0 -0.468 19.05 20.41 01a58954o0221o
58954.566372  18.133  0.283   203   57 o  0   1.11 212.68087  58.83085   435.48   545.61 3.28 2.98  64.0 -0.392 18.18 19.58 01a58954o0227o
58954.572950  18.985  0.328    92   30 o  0   1.30 212.68087  58.83085   380.03   461.61 2.90 2.72  52.7 -0.444 18.35 19.54 01a58954o0241o
