MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58946.434877  21.969  5.520     6   33 o  0   0.93 214.57972  38.92956  3402.10  7701.96 1.91 1.79 -75.6 -0.454 18.45 18.47 01a58946o0430o
58946.438104  20.694  1.482    19   28 o  0   1.25 214.57972  38.92956  3382.83  7664.26 1.87 1.76 -70.4 -0.445 18.45 18.47 01a58946o0437o
58946.448213 -20.183  0.927   -31   28 o  0   1.46 214.57972  38.92956  3439.21  7740.30 2.18 1.98  -4.9 -0.387 18.41 18.55 01a58946o0458o
58946.453963  19.631  0.442    51   23 o  0   1.63 214.57972  38.92956  3458.01  7624.86 1.92 1.83 -28.2 -0.429 18.52 18.54 01a58946o0470o
58946.638960 -19.293  0.681   -70   47 o  0   0.92 214.57972  38.92956  7130.93  2865.77 2.16 2.06 -24.9 -0.391 17.93 17.93 01a58946o0855o
58950.462174  18.945  0.146    96   14 o  0   1.07 214.57972  38.92956  7110.34  2845.51 2.12 1.94  -8.8 -0.398 19.30 19.97 01a58950o0510o
58950.465109  18.754  0.101   114   12 o  0   2.19 214.57972  38.92956  3375.27  7665.95 1.86 1.79 -21.4 -0.428 19.26 19.92 01a58950o0516o
58950.471735  18.942  0.120    96   12 o  0   1.83 214.57972  38.92956  7074.73  2804.17 2.14 1.99  -7.6 -0.392 19.30 19.98 01a58950o0530o
58950.482282  19.846  0.256    42   11 o  0   1.03 214.57972  38.92956  7059.13  2920.66 2.11 1.90 -10.4 -0.395 19.32 20.00 01a58950o0551o
58954.458888  18.606  0.247   131   32 o  0   1.88 214.57972  38.92956  4943.99  1878.28 2.16 1.82  -7.6 -0.417 17.96 19.37 01a58954o0006o
58954.462116  18.872  0.293   103   30 o  0   1.11 214.57972  38.92956  4923.65  1840.28 2.09 1.76  -7.2 -0.422 18.31 19.69 01a58954o0013o
58954.468238  17.919  0.148   247   36 o  0   2.10 214.57972  38.92956  5557.56  8637.41 1.95 1.74   1.7 -0.402 17.97 19.36 01a58954o0026o
58954.485999  18.372  0.068   163   11 o  0   1.07 214.57972  38.92956  5546.61  8753.69 1.88 1.77  -7.9 -0.417 19.53 20.87 01a58954o0061o
58954.631313  18.432  0.115   154   18 o  0   0.97 214.57972  38.92956  5606.20  8700.61 2.11 2.00 -19.9 -0.395 18.85 19.80 01a58954o0360o
58956.439029  17.877  0.039   257   10 c  0   1.50 214.57972  38.92956  7617.73  8576.21 2.68 2.65  50.1 -0.403 19.76 21.86 02a58956o0444c
58956.444408  17.875  0.036   257    9 c  0   1.83 214.57972  38.92956  2948.10  1958.46 2.56 2.39  41.7 -0.398 19.75 21.87 02a58956o0455c
58956.447716  17.754  0.037   288   11 c  0   1.50 214.57972  38.92956  7576.93  8539.26 2.72 2.71  37.5 -0.395 19.74 21.86 02a58956o0462c
58956.458817  17.839  0.037   266   10 c  0   1.23 214.57972  38.92956  3026.22  1917.99 2.51 2.44 -65.9 -0.400 19.75 21.84 02a58956o0485c
