MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58180.241615  17.730  7.222   294 2122 o  0   1.03  80.63488 -11.48718   607.91  6831.40 3.22 2.98 -84.5 -0.415 14.21 15.28 01a58180o0050o
58184.308916  15.088  0.008  3349   27 o  0   4.81  80.63488 -11.48718  8229.66  7339.24 5.55 3.83 -81.3 -0.329 19.08 21.00 01a58184o0195o
58184.318213  15.089  0.009  3346   31 o  0   2.69  80.63488 -11.48718  8250.47  7411.28 5.74 4.08 -80.7 -0.303 19.01 20.99 01a58184o0215o
58184.327963  15.077  0.008  3382   28 o  0   3.51  80.63488 -11.48718  8194.27  7366.97 5.55 3.93 -80.1 -0.318 19.03 20.91 01a58184o0236o
58184.337775  14.982  0.011  3691   40 o  0   2.59  80.63488 -11.48718  8176.55  7515.90 5.14 4.02 -84.0 -0.382 18.97 20.90 01a58184o0257o
58186.308284  14.615  0.039  5178  199 o  0   1.37  80.63488 -11.48718  2389.86  1045.30 3.14 2.26  20.4 -0.427 17.08 18.19 02a58186o0185o
58186.317551  14.574  0.080  5373  429 o  0   1.06  80.63488 -11.48718  2373.78  1004.20 3.23 2.29  21.3 -0.424 15.83 16.91 02a58186o0205o
58186.327478  14.874  1.030  4076 4198 o  0   0.87  80.63488 -11.48718  2431.52  1082.56 3.14 2.22  20.1 -0.467 13.22 14.22 02a58186o0226o
58186.337338  15.548  1.196  2193 2623 o  0   1.04  80.63488 -11.48718  2452.06   965.23 3.19 2.21  18.6 -0.452 13.94 14.93 02a58186o0247o
58188.300724  14.413  0.017  6237  105 o  0   1.54  80.63488 -11.48718  8961.53  7950.38 5.43 3.70 -79.5 -0.333 17.75 19.44 01a58188o0196o
58188.309946  14.412  0.016  6242   97 o  0   1.98  80.63488 -11.48718  8981.27  8022.92 5.50 3.79 -79.1 -0.309 17.72 19.45 01a58188o0216o
58188.319203  14.389  0.016  6373  101 o  0   1.66  80.63488 -11.48718  8924.16  7976.31 5.53 3.74 -79.8 -0.309 17.66 19.34 01a58188o0236o
58188.328943  14.404  0.015  6285   93 o  0   1.43  80.63488 -11.48718  8906.37  8124.55 5.69 3.87 -80.2 -0.284 17.87 19.62 01a58188o0257o
58204.283796  14.622  0.014  5141   70 o  0   1.27  80.63488 -11.48718  7457.92  8799.00 6.21 4.93 -82.4 -0.287 18.03 19.38 01a58204o0017o
58204.292725  14.633  0.014  5093   70 o  0   1.24  80.63488 -11.48718  7478.59  8866.78 6.09 5.03 -77.4 -0.225 18.01 19.32 01a58204o0036o
58204.300713  14.611  0.014  5196   71 o  0   1.37  80.63488 -11.48718  7421.39  8813.07 5.93 4.57 -79.1 -0.242 18.11 19.24 01a58204o0053o
58204.309496  14.742  0.141  4604  648 o  0   0.93  80.63488 -11.48718  7401.76  8955.87 6.81 5.80 -74.4 -0.212 16.69 18.00 01a58204o0072o
58206.279655  14.650  0.009  5011   44 o  0  28.21  80.63488 -11.48718   307.78   734.04 2.86 1.84  23.1 -0.592 18.75 19.18 02a58206o0144o
58206.284878  15.009  0.380  3601 1368 o  0   0.36  80.63488 -11.48718  2531.97 10520.36 2.58 1.90   8.0 -0.467 18.64 19.10 02a58206o0155o
58206.286810  14.719  0.010  4704   48 o  0   8.26  80.63488 -11.48718 10000.54   781.26 2.80 2.09  24.4 -0.504 18.74 19.20 02a58206o0159o
58206.287819  14.638  0.010  5069   49 o  0  17.05  80.63488 -11.48718   287.97   694.13 2.88 1.94  24.7 -0.591 18.64 19.11 02a58206o0161o
58206.293040  15.088  0.014  3349   48 o  0  18.60  80.63488 -11.48718  2494.43 10480.64 2.62 1.90   7.2 -0.479 18.60 19.00 02a58206o0172o
58206.294563  14.710  0.010  4744   48 o  0  10.74  80.63488 -11.48718  9981.40   742.35 2.72 2.12  17.9 -0.497 18.66 19.12 02a58206o0175o
58206.296028  14.674  0.010  4903   48 o  0  15.35  80.63488 -11.48718   349.11   773.04 2.90 1.88  22.2 -0.590 18.58 19.00 02a58206o0178o
58206.302591  14.725  0.010  4678   49 o  0   7.64  80.63488 -11.48718 10038.71   820.79 2.82 2.11  19.3 -0.485 18.61 19.04 02a58206o0192o
58206.303514  14.683  0.010  4861   50 o  0  15.53  80.63488 -11.48718   388.32   656.22 2.87 1.90  22.3 -0.597 18.50 18.92 02a58206o0194o
58206.309014  14.739  0.011  4618   50 o  0   7.19  80.63488 -11.48718  2595.30 10440.30 2.73 2.00   7.9 -0.463 18.36 18.82 02a58206o0206o
58206.310848  14.723  0.012  4688   54 o  0   4.97  80.63488 -11.48718 10058.92   703.22 3.02 2.25  22.8 -0.461 18.57 18.98 02a58206o0210o
58207.264112  14.852  0.016  4161   66 o  0   1.39  80.63488 -11.48718  8130.72  6947.58 3.69 2.92 -84.9 -0.435 18.32 19.12 01a58207o0002o
58209.232690  14.870  0.008  4092   34 o  0   3.03  80.63488 -11.48718  9574.42  2511.18 2.37 2.20 -56.6 -0.453 18.82 19.48 02a58209o0012o
58209.238803  14.875  0.007  4073   30 o  0   4.16  80.63488 -11.48718  9555.37  2471.20 2.36 2.31 -56.3 -0.457 18.73 19.45 02a58209o0025o
58209.246875  14.886  0.008  4034   34 o  0   3.41  80.63488 -11.48718  9610.82  2548.01 2.40 2.32  57.5 -0.471 18.65 19.22 02a58209o0042o
58209.254803  14.879  0.009  4059   37 o  0   2.48  80.63488 -11.48718  9631.22  2430.11 2.39 2.26  40.4 -0.488 18.63 19.12 02a58209o0059o
58220.226150  14.972  0.037  3724  137 o  0   1.20  80.63488 -11.48718  8627.08  7269.14 3.45 2.80 -85.1 -0.475 17.84 18.27 01a58220o0023o
58220.231294  14.983  0.012  3686   43 o  0   1.70  80.63488 -11.48718  8645.95  7324.37 3.47 2.77 -83.6 -0.443 18.61 19.46 01a58220o0034o
58220.239294  14.966  0.008  3746   28 o  0   3.33  80.63488 -11.48718  8587.85  7272.13 3.58 2.87 -84.1 -0.427 18.91 20.14 01a58220o0051o
58220.249685  14.987  0.009  3673   31 o  0   3.53  80.63488 -11.48718  8570.03  7421.52 3.96 3.04 -84.6 -0.406 18.85 20.14 01a58220o0073o
58383.586464  21.830  3.160     7   21 o  0   1.14  80.63488 -11.48718   129.56   960.15 3.76 3.20  -2.2 -0.418 19.00 20.44 01a58383o0789o
58383.592912  19.713  0.379    47   18 o  0   1.22  80.63488 -11.48718   107.32   921.43 3.74 3.18  -6.1 -0.431 19.06 20.74 01a58383o0803o
58383.598435  19.468  0.300    59   18 o  0   1.24  80.63488 -11.48718   166.99  1000.59 3.52 3.14  -0.4 -0.454 19.18 20.90 01a58383o0814o
58383.606252  19.518  0.299    57   17 o  0   1.23  80.63488 -11.48718  9823.83   889.81 3.55 3.15 -76.0 -0.429 19.21 20.87 01a58383o0829o
58383.619486  19.569  0.344    54   19 o  0   1.43  80.63488 -11.48718  9803.51   852.39 4.39 3.45  -5.4 -0.407 19.05 20.88 01a58383o0855o
58383.621701  20.307  0.680    27   19 o  0   0.96  80.63488 -11.48718   175.04   878.74 3.96 3.21  -7.4 -0.379 19.24 20.92 01a58383o0859o
58383.622162  20.165  0.574    31   18 o  0   1.15  80.63488 -11.48718  9855.05   922.26 3.72 3.35 -81.1 -0.439 19.16 20.87 01a58383o0860o
58383.641006  20.801  3.410    17   59 o  0   0.97  80.63488 -11.48718  9873.37   809.92 4.43 3.73  -4.9 -0.452 17.98 18.90 01a58383o0900o
58384.548001  19.866  0.579    41   24 o  0   1.21  80.63488 -11.48718  2351.95  1969.58 3.00 2.63  -0.4 -0.452 18.77 19.70 01a58384o0708o
58384.555453  19.683  0.546    49   27 o  0   0.85  80.63488 -11.48718  2333.79  1932.23 3.41 2.76  -3.4 -0.422 18.78 19.72 01a58384o0723o
58384.567486  20.004  0.651    36   24 o  0   1.03  80.63488 -11.48718  2391.07  2011.31 3.32 2.76  -3.1 -0.425 18.76 19.69 01a58384o0738o
58384.575341  19.827  0.631    43   27 o  0   1.13  80.63488 -11.48718  2408.35  1893.82 3.35 2.79  -0.8 -0.431 18.48 19.45 01a58384o0753o
58385.608643  21.515  4.738     9   43 o  0   1.80  80.63488 -11.48718  9577.93  8848.46 2.12 1.84  24.8 -0.565 18.56 18.81 02a58385o0849o
58385.618379 -18.228  0.656  -186  122 o  0   1.20  80.63488 -11.48718  9594.81  8887.78 2.09 1.78  36.8 -0.621 18.14 18.29 02a58385o0870o
58385.628263  20.944  1.915    15   29 o  0   0.70  80.63488 -11.48718  9535.62  8808.26 2.03 1.83  38.8 -0.496 19.07 19.53 02a58385o0891o
58385.638158  19.039  0.373    88   33 o  0   0.94  80.63488 -11.48718  9515.74  8926.47 2.05 1.82  34.7 -0.496 18.96 19.35 02a58385o0912o
58386.524375  19.099  1.095    83   91 o  0   0.82  80.63488 -11.48718  7430.30  8214.49 2.16 2.07  -6.5 -0.472 18.38 18.52 02a58386o0437o
58386.532671 -18.860  2.878  -104  299 o  0   0.92  80.63488 -11.48718  7448.70  8254.09 2.22 2.09 -32.2 -0.441 17.26 17.56 02a58386o0454o
58387.601422  19.183  0.370    77   28 o  0   1.35  80.63488 -11.48718  1270.39  1772.54 3.62 3.35 -11.0 -0.397 18.51 19.70 01a58387o0715o
58387.611201  20.390  0.955    25   24 o  0   1.44  80.63488 -11.48718  1248.61  1733.81 3.39 3.08  -6.8 -0.414 18.57 19.73 01a58387o0736o
58387.620961  20.449  1.435    24   34 o  0   1.14  80.63488 -11.48718  1305.60  1812.60 4.12 4.08 -11.7 -0.353 18.40 19.75 01a58387o0757o
