# SN2019np magnitudes from Swift UVOT                                                        
# generated Mon Aug 26 15:32:10 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V             0.0858214       0.194335
# B              0.936702       0.362977
# U              0.227433       0.190396
# UVW1           0.147041      0.0430812
# UVM2          0.0843997      0.0116958
# UVW2           0.113466      0.0216238
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     58493.6948  19.761   0.330  19.806  11.086   0.112   0.034   3.000      0.0110322     314.73     319.78
UVW2     58494.4677  19.902   0.286  20.094  11.086   0.098   0.026   3.000      0.0110322     641.80   53208.46
UVW2     58495.7331  19.303   0.194  20.091  11.086   0.170   0.030   3.000      0.0110322     623.13   40314.66
UVW2     58497.9206  18.163   0.118  20.017  11.086   0.486   0.053   3.000      0.0110322     494.56    6090.48
UVW2     58499.6832  17.234   0.086  19.992  11.086   1.144   0.091   3.000      0.0110322     503.16   34507.70
UVW2     58501.8753  16.594   0.075  20.017  11.086   2.062   0.142   3.000      0.0110322     514.30   11671.60
UVW2     58502.4117  16.433   0.071  20.083  11.086   2.392   0.156   3.000      0.0110322     638.93   57253.18
UVW2     58503.2297  16.305   0.072  19.997  11.086   2.692   0.178   3.000      0.0110322     497.58    5817.88
UVW2     58507.8481  16.025   0.078  19.615  11.086   3.484   0.249   3.000      0.0110322     237.96     241.78
UVW2     58509.9017  16.078   0.074  19.812  11.086   3.316   0.226   3.000      0.0110322     331.46     336.77
UVW2     58511.0260  16.135   0.075  19.804  11.086   3.148   0.216   3.000      0.0110322     331.46     336.77
UVW2     58522.7814  17.342   0.106  19.687  11.086   1.036   0.101   3.000      0.0110322     269.46     273.78
UVW2     58525.6536  17.762   0.141  19.492  11.086   0.703   0.091   3.000      0.0110322     191.70     194.78
UVW2     58528.2032  17.917   0.126  19.775  11.086   0.610   0.071   3.000      0.0110322     302.71   27632.13
UVW2     58531.5587  18.411   0.163  19.711  11.086   0.387   0.058   3.000      0.0110322     278.11   13030.73
UVW2     58537.3637  19.058   0.179  20.021  11.086   0.213   0.035   3.000      0.0110322     531.04    5466.54
UVW2     58540.8866  19.019   0.176  20.020  11.086   0.221   0.036   3.000      0.0110322     518.24    5134.12
