MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59351.589341  19.112  0.210    82   17 c  0   1.13   4.92875  29.31686 10117.85  7030.85 2.98 2.81  17.7 -0.382 19.13 20.80 02a59351o0740c
59351.591182  18.576  0.112   135   15 c  0   1.12   4.92875  29.31686   123.23  7020.74 2.73 2.63 -17.0 -0.341 18.89 20.58 02a59351o0744c
59351.596721  18.964  0.150    94   14 c  0   1.18   4.92875  29.31686   141.20  7059.12 2.88 2.71 -15.6 -0.340 18.90 20.64 02a59351o0756c
59351.605502  18.993  0.199    92   18 c  0   1.18   4.92875  29.31686 10137.84  7070.78 3.54 3.07   5.6 -0.362 18.91 20.79 02a59351o0775c
59351.609617  18.758  0.292   114   33 c  0   1.39   4.92875  29.31686 10078.49  6994.39 3.38 2.94   4.3 -0.356 18.28 19.80 02a59351o0784c
59367.555148  18.392  0.116   160   18 o  0   1.96   4.92875  29.31686  9949.50  1196.20 2.51 1.68 -52.7 -0.489 19.02 19.63 02a59367o0656o
59367.558867  19.006  0.226    91   20 o  0   0.91   4.92875  29.31686  9974.82  1235.42 2.50 1.72 -51.5 -0.480 19.03 19.68 02a59367o0664o
59367.571299  18.771  0.132   113   15 o  0   1.60   4.92875  29.31686  9919.93  1158.12 2.22 1.61 -50.9 -0.503 19.11 19.87 02a59367o0690o
59367.576712  19.182  0.221    77   17 o  0   1.05   4.92875  29.31686  9900.60  1275.22 2.33 1.60 -53.4 -0.502 19.17 19.88 02a59367o0701o
59381.570292  19.101  0.089    83    7 c  0   1.26   4.92875  29.31686  4865.28   856.42 2.35 2.24  -3.0 -0.398 19.88 21.67 01a59381o0683c
59381.576177  18.834  0.075   106    8 c  0   1.59   4.92875  29.31686  4851.14   821.82 2.49 2.42 -10.7 -0.395 19.79 21.68 01a59381o0694c
59381.595040  18.879  0.088   102    9 c  0   1.04   4.92875  29.31686  4904.70   898.24 2.47 2.40 -16.5 -0.397 19.84 21.75 01a59381o0733c
59381.609010  19.067  0.090    86    8 c  0   1.77   4.92875  29.31686  4927.79   780.25 2.47 2.39 -23.9 -0.397 19.59 21.27 01a59381o0758c
59383.568128  18.884  0.801   102   81 o  0   0.88   4.92875  29.31686  6131.31  1460.38 1.92 1.83  47.8 -0.442 17.26 18.32 02a59383o0675o
59383.572253  18.938  0.091    97    9 o  0   1.32   4.92875  29.31686  6149.16  1498.74 1.88 1.81  41.0 -0.446 19.63 20.85 02a59383o0684o
59383.578715  19.137  0.109    80    9 o  0   1.16   4.92875  29.31686  6088.13  1419.85 1.88 1.82  49.3 -0.448 19.64 20.84 02a59383o0698o
59383.598525  19.383  0.137    64    9 o  0   1.55   4.92875  29.31686  6068.85  1537.57 1.87 1.80  45.0 -0.448 19.69 20.89 02a59383o0741o
59391.570245  18.902  0.188   100   19 o  0   0.74   4.92875  29.31686  2014.91  5015.62 2.02 1.83  29.4 -0.465 18.96 19.45 02a59391o0683o
59391.578297  19.850  0.362    42   15 o  0   1.27   4.92875  29.31686  2034.34  5056.10 2.07 1.83  35.9 -0.466 19.01 19.49 02a59391o0700o
59391.581510  19.010  0.176    90   16 o  0   1.37   4.92875  29.31686  1976.16  4977.82 2.06 1.82  34.8 -0.462 19.04 19.50 02a59391o0707o
59391.600548  19.836  0.328    42   14 o  0   1.49   4.92875  29.31686  1956.97  5092.18 2.06 1.83  33.3 -0.465 19.06 19.55 02a59391o0747o
59393.594907  19.683  0.259    49   13 o  0   1.03   4.92875  29.31686  6655.28  9498.52 1.82 1.75 -77.8 -0.400 19.46 20.02 01a59393o0731o
59393.597676  19.696  0.253    48   12 o  0   0.88   4.92875  29.31686  6636.32  9459.47 1.80 1.74 -78.6 -0.401 19.49 20.02 01a59393o0737o
59393.608672  19.459  0.168    60   10 o  0   1.51   4.92875  29.31686  6695.12  9536.16 1.83 1.77 -84.3 -0.392 19.38 19.90 01a59393o0757o
59393.611786  19.438  0.155    61    9 o  0   2.46   4.92875  29.31686  6714.38  9419.83 1.82 1.77 -78.2 -0.388 19.32 19.74 01a59393o0763o
59397.576485  19.659  0.259    50   13 o  0   0.71   4.92875  29.31686  6653.73  9498.03 1.86 1.75 -68.6 -0.387 19.53 20.25 01a59397o0693o
59397.597774  19.626  0.171    51    9 o  0   1.71   4.92875  29.31686  6634.85  9455.13 1.83 1.78 -85.7 -0.385 19.59 20.25 01a59397o0738o
59397.603948  19.608  0.240    52   12 o  0   0.72   4.92875  29.31686  6695.37  9532.73 1.89 1.88 -38.2 -0.381 19.50 20.22 01a59397o0749o
59397.613493  19.775  0.252    45   11 o  0   1.38   4.92875  29.31686  6712.90  9416.88 1.92 1.88  87.5 -0.374 19.36 19.88 01a59397o0769o
59401.582500  19.539  0.358    56   20 o  0   0.90   4.92875  29.31686  6611.77  5613.13 1.86 1.82 -63.2 -0.409 18.98 19.97 01a59401o0710o
59401.593544  19.810  0.274    43   12 o  0   1.25   4.92875  29.31686  6594.44  5574.35 1.83 1.79 -55.5 -0.408 19.46 20.56 01a59401o0732o
59401.596327  19.433  0.119    61    7 o  0   1.99   4.92875  29.31686  6651.90  5652.13 1.86 1.82 -41.0 -0.404 19.85 21.05 01a59401o0738o
59401.603148  19.508  0.147    57    8 o  0   1.16   4.92875  29.31686  6670.62  5536.24 1.90 1.88 -20.9 -0.407 19.79 21.06 01a59401o0751o
59403.587060  19.973  0.245    37    9 c  0   1.11   4.92875  29.31686  9699.40  9489.37 2.79 2.68 -51.1 -0.374 19.74 21.76 02a59403o0710c
59403.590275  19.242  0.126    73    9 c  0   1.43   4.92875  29.31686  9718.98  9528.70 2.80 2.64 -52.0 -0.374 19.74 21.77 02a59403o0717c
59403.605800  19.929  0.233    39    9 c  0   1.11   4.92875  29.31686  9662.38  9451.70 2.77 2.63 -60.2 -0.377 19.80 21.77 02a59403o0749c
59403.616367  19.630  0.276    51   14 c  0   0.95   4.92875  29.31686  9642.28  9574.75 2.84 2.68 -60.9 -0.369 19.48 20.98 02a59403o0770c
59404.588012  19.875  0.237    41   10 c  0   1.20   4.92875  29.31686  9695.55  9486.87 2.80 2.67  39.4 -0.381 19.76 21.84 02a59404o0740c
59404.594027  20.044  0.271    35    9 c  0   1.10   4.92875  29.31686  9716.48  9528.02 2.88 2.78  50.6 -0.370 19.76 21.85 02a59404o0753c
59404.601570  19.648  0.207    50   10 c  0   1.08   4.92875  29.31686  9661.29  9446.75 2.82 2.71  46.0 -0.374 19.79 21.86 02a59404o0769c
59404.604024  19.380  0.159    64   10 c  0   0.93   4.92875  29.31686  9643.13  9564.34 2.80 2.69  47.9 -0.376 19.81 21.84 02a59404o0774c
59405.547841  19.993  0.229    36    8 o  0   1.45   4.92875  29.31686  6615.68  5615.00 1.88 1.81 -63.8 -0.405 19.78 20.97 01a59405o0632o
59405.552139  19.910  0.200    40    8 o  0   1.30   4.92875  29.31686  6599.34  5578.04 1.89 1.81 -61.6 -0.407 19.85 20.97 01a59405o0640o
59405.557462  19.901  0.189    40    8 o  0   1.33   4.92875  29.31686  6654.41  5652.45 1.88 1.80 -60.8 -0.409 19.78 20.98 01a59405o0651o
59405.567681  19.882  0.198    40    8 o  0   1.27   4.92875  29.31686  6674.42  5536.65 1.94 1.83 -67.5 -0.413 19.76 20.94 01a59405o0673o
59407.542476  19.867  0.285    41   12 c  0   1.06   4.92875  29.31686  9698.24  9485.13 2.78 2.53 -51.3 -0.373 19.64 21.39 02a59407o0621c
59407.545685 -18.761  0.585  -114   66 c  0   1.30   4.92875  29.31686  9718.81  9524.04 2.84 2.59 -49.6 -0.363 18.38 20.06 02a59407o0628c
59407.559895  19.839  0.602    42   25 c  0   1.09   4.92875  29.31686  9655.92  9448.55 2.90 2.66 -49.7 -0.368 18.96 20.69 02a59407o0657c
59407.566320  19.185  0.368    77   28 c  0   0.83   4.92875  29.31686  9636.53  9567.63 2.82 2.65 -52.8 -0.370 18.65 20.34 02a59407o0671c
59409.557792  20.420  0.300    25    7 o  0   1.52   4.92875  29.31686  7071.01  1255.00 2.15 2.03 -53.6 -0.415 19.79 21.22 01a59409o0659o
59409.573787  20.178  0.259    31    8 o  0   1.42   4.92875  29.31686  7051.20  1212.82 2.10 1.97 -46.5 -0.422 19.86 21.29 01a59409o0691o
59409.586285  20.525  0.407    22    9 o  0   1.10   4.92875  29.31686  7108.20  1294.51 2.11 2.02 -44.3 -0.420 19.85 21.31 01a59409o0717o
59409.601159  20.598  0.412    21    9 o  0   1.05   4.92875  29.31686  7128.79  1175.65 2.30 2.16 -22.0 -0.406 19.73 21.35 01a59409o0748o
59410.579982  20.458  0.390    24    9 o  0   1.23   4.92875  29.31686  7072.41  1245.34 2.42 2.26 -48.4 -0.396 19.64 21.10 01a59410o0730o
59410.583676  20.313  0.406    27   11 o  0   1.06   4.92875  29.31686  7052.22  1206.24 2.51 2.31 -58.8 -0.405 19.64 21.09 01a59410o0738o
59410.602836  20.112  0.271    33    9 o  0   1.01   4.92875  29.31686  7109.57  1284.08 2.34 2.18 -39.9 -0.389 19.70 21.25 01a59410o0779o
59410.619711  19.857  0.312    41   13 o  0   1.20   4.92875  29.31686  7127.64  1167.40 2.16 2.02 -26.3 -0.407 19.41 20.09 01a59410o0815o
59413.526438  20.263  0.423    28   12 o  0   1.09   4.92875  29.31686  7072.35  1255.97 2.59 2.49 -86.0 -0.407 19.40 20.67 01a59413o0596o
59413.530606  20.917  0.682    16   11 o  0   1.18   4.92875  29.31686  7052.15  1216.66 2.26 2.15 -56.8 -0.415 19.54 20.66 01a59413o0605o
