MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58538.607043 -21.749  2.206    -7   16 o  0   0.97 220.29168  39.07240  9861.62  4955.29 3.42 2.79  89.5 -0.462 19.20 20.61 01a58538o0610o
58538.616781  22.181  3.458     5   17 o  0   1.13 220.29168  39.07240  9880.04  4991.35 3.27 2.69 -89.3 -0.477 19.09 20.34 01a58538o0631o
58538.618229  20.414  0.642    25   16 o  0   0.81 220.29168  39.07240   502.21  5133.58 2.69 2.63 -60.6 -0.491 19.13 20.62 01a58538o0634o
58538.626829  22.612  4.529     3   15 o  0   1.19 220.29168  39.07240  9834.50  4915.31 3.10 2.76 -88.8 -0.469 19.23 20.66 01a58538o0652o
58538.628346 -20.427  0.597   -24   15 o  0   1.15 220.29168  39.07240  9995.84  5423.48 2.96 2.74 -74.6 -0.480 19.26 20.65 01a58538o0655o
58538.637697  20.012  5.175    36  186 o  0   1.30 220.29168  39.07240  9810.80  5029.26 3.73 2.96  88.8 -0.493 16.86 17.76 01a58538o0673o
58538.639482  19.490  1.162    58   68 o  0   0.85 220.29168  39.07240   475.18  5094.76 3.20 2.81 -19.1 -0.426 18.00 19.63 01a58538o0676o
58538.650277  22.657  6.118     3   19 o  0   0.58 220.29168  39.07240   464.67  5209.96 3.09 2.74 -18.3 -0.426 19.23 20.62 01a58538o0697o
58542.627162  19.706  0.332    48   16 o  0   0.97 220.29168  39.07240  7937.50  8925.19 3.90 3.18 -83.3 -0.385 19.33 20.96 01a58542o0893o
58542.637595  19.888  0.368    40   15 o  0   0.99 220.29168  39.07240  7970.81  8962.43 3.82 3.17 -84.4 -0.387 19.32 20.95 01a58542o0915o
58542.648514  19.693  0.298    48   14 o  0   1.18 220.29168  39.07240  7909.23  8884.89 3.77 3.03 -85.1 -0.391 19.33 20.92 01a58542o0938o
58542.658788  20.163  0.554    31   17 o  0   1.35 220.29168  39.07240  7883.50  9002.09 3.81 3.07 -84.4 -0.392 19.05 20.30 01a58542o0960o
58546.619474  19.059  0.156    86   14 o  0   1.02 220.29168  39.07240  6146.96  1218.25 3.60 3.03 -17.3 -0.412 19.43 21.38 01a58546o0858o
