MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58300.471788  15.558 11.017  2171 23919 o  0   0.89 284.98984  72.26731  4528.13  9039.66 2.56 2.32  37.8 -0.360 12.79 13.25 02a58300o0497o
58300.489121  19.489  1.137    58   66 o  0   0.95 284.98984  72.26731  4501.23  9002.35 2.38 2.17 -41.6 -0.430 17.82 18.65 02a58300o0534o
58302.462949  18.627  0.625   129   80 o  0   1.40 284.98984  72.26731  7357.52  1298.25 3.25 2.98  -8.3 -0.418 17.40 18.33 01a58302o0403o
58308.491926  19.684  0.210    49   10 c  0   1.09 284.98984  72.26731  3995.82  9559.19 2.55 2.49  28.5 -0.433 19.71 21.60 02a58308o0258c
58308.492842  19.462  0.196    60   12 c  0   1.21 284.98984  72.26731  3984.94  9520.31 2.63 2.42  33.4 -0.451 19.72 21.60 02a58308o0260c
58308.503639  19.388  0.197    64   13 c  0   0.84 284.98984  72.26731  4036.92  9595.79 2.64 2.40  26.9 -0.460 19.69 21.59 02a58308o0281c
58308.521933  19.402  0.179    63   11 c  0   1.42 284.98984  72.26731  4051.38  9475.19 2.71 2.49  26.5 -0.449 19.64 21.55 02a58308o0320c
58310.444282  18.442  0.102   152   16 o  0   1.07 284.98984  72.26731  8522.67   144.47 3.28 3.18 -18.5 -0.419 19.25 20.92 01a58310o0373o
58310.462021  18.345  0.089   167   15 o  0   1.19 284.98984  72.26731  8546.37   180.93 3.55 3.05  -6.8 -0.404 19.30 20.99 01a58310o0411o
58310.462941  18.476  0.095   148   14 o  0   1.10 284.98984  72.26731  1557.77  9911.88 2.78 2.50 -82.5 -0.508 19.27 20.85 01a58310o0413o
58310.471309  18.802  0.151   109   17 o  0   0.95 284.98984  72.26731  8487.58   125.79 3.38 3.21 -21.7 -0.405 19.26 20.92 01a58310o0431o
58310.471769  18.576  0.121   135   16 o  0   0.96 284.98984  72.26731  8478.98   245.35 3.23 3.11 -20.5 -0.413 19.30 20.92 01a58310o0432o
58310.479748  18.389  0.094   160   15 o  0   0.87 284.98984  72.26731  1583.51  9950.52 2.62 2.49 -71.8 -0.516 19.29 20.87 01a58310o0449o
58310.481591  18.444  0.104   152   16 o  0   0.89 284.98984  72.26731  1514.10  9866.88 2.85 2.50 -83.9 -0.507 19.29 20.87 01a58310o0453o
58310.499398  18.571  0.112   135   15 o  0   0.96 284.98984  72.26731  1496.22  9979.81 2.83 2.52 -81.7 -0.498 19.29 20.86 01a58310o0491o
58312.440879  17.888  0.045   254   12 c  0   1.43 284.98984  72.26731   285.57   105.63 2.58 2.26  47.6 -0.505 19.65 21.50 02a58312o0423c
58312.456280  17.790  0.051   278   14 c  0   1.25 284.98984  72.26731   260.00    71.24 2.71 2.30  46.1 -0.492 19.65 21.40 02a58312o0456c
58312.456737  17.813  0.042   272   11 c  0   1.45 284.98984  72.26731  3649.20  9637.43 2.51 2.47   1.6 -0.435 19.67 21.52 02a58312o0457c
58312.457653  17.811  0.039   273   10 c  0   1.95 284.98984  72.26731  3630.22  9597.39 2.48 2.40   6.8 -0.434 19.71 21.52 02a58312o0459c
58312.458567  17.840  0.044   265   12 c  0   1.17 284.98984  72.26731   325.62   138.42 2.63 2.30  47.9 -0.499 19.64 21.43 02a58312o0461c
58312.485637  17.775  0.046   282   13 c  0   1.15 284.98984  72.26731  3670.30  9675.84 2.54 2.40  18.4 -0.443 19.63 21.45 02a58312o0518c
58312.486094  17.857  0.040   261   10 c  0   2.11 284.98984  72.26731  3694.19  9557.09 2.51 2.37  21.1 -0.452 19.63 21.45 02a58312o0519c
58318.438321  17.090  0.030   530   16 o  0   1.66 284.98984  72.26731  7249.08  1633.79 3.39 3.28  -9.3 -0.408 19.17 20.90 01a58318o0432o
58318.439244  17.075  0.031   537   16 o  0   1.09 284.98984  72.26731  7268.23  1670.42 3.17 3.04  -9.5 -0.423 19.27 20.90 01a58318o0434o
58318.448174  17.057  0.032   546   17 o  0   1.22 284.98984  72.26731  7212.44  1596.90 3.28 3.25 -25.4 -0.414 19.21 20.90 01a58318o0453o
