MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59398.592195 -20.396  0.439   -25   11 o  0   0.95  32.89166  43.97979  7577.96  7403.53 2.06 1.95 -83.4 -0.408 19.45 20.36 01a59398o0750o
59398.602364 -22.000  2.224    -6   13 o  0   1.07  32.89166  43.97979  7558.85  7362.03 2.28 2.06 -85.3 -0.412 19.39 20.33 01a59398o0772o
59398.614041  19.966  0.387    38   14 o  0   1.42  32.89166  43.97979  7618.45  7442.68 2.22 2.14 -89.1 -0.392 19.00 19.53 01a59398o0797o
59398.619740 -20.272  0.973   -28   28 o  0   1.50  32.89166  43.97979  7645.11  7333.08 2.18 2.09  84.5 -0.395 18.35 18.27 01a59398o0809o
59404.593552 -20.943  0.619   -15    9 c  0   1.44  32.89166  43.97979  9547.76  1354.82 2.73 2.25 -48.6 -0.416 19.63 21.57 02a59404o0752c
59404.597702 -21.852  1.327    -7    9 c  0   0.92  32.89166  43.97979  9567.30  1393.01 2.51 2.12 -52.0 -0.425 19.73 21.58 02a59404o0761c
59404.614741  20.207  0.388    30   12 c  0   1.21  32.89166  43.97979  9513.14  1319.70 2.50 2.13 -53.3 -0.424 19.42 20.85 02a59404o0797c
59406.586279  19.596  0.628    53   33 o  0   1.02  32.89166  43.97979  8334.56  3546.75 2.01 1.90 -21.3 -0.402 18.02 19.05 01a59406o0738o
59406.596427  18.763  0.100   114   11 o  0   1.68  32.89166  43.97979  8316.45  3509.89 1.94 1.87 -47.8 -0.406 19.45 20.45 01a59406o0760o
59406.601959  18.694  0.091   121   11 o  0   2.06  32.89166  43.97979  8376.49  3591.58 2.07 1.92 -12.1 -0.394 19.41 20.49 01a59406o0772o
59406.608443  18.608  0.157   131   21 o  0   0.68  32.89166  43.97979  8393.96  3469.24 2.04 1.94 -66.5 -0.408 19.15 20.13 01a59406o0786o
59408.590664  18.466  0.070   149   10 c  0   1.10  32.89166  43.97979  9543.28  1359.46 2.59 2.21 -51.9 -0.415 19.66 21.46 02a59408o0740c
59408.601584  18.378  0.070   162   11 c  0   0.75  32.89166  43.97979  9562.60  1400.50 2.59 2.23 -55.1 -0.417 19.65 21.49 02a59408o0763c
59408.609823  18.186  0.061   193   12 c  0   1.16  32.89166  43.97979  9512.01  1322.73 2.60 2.23 -52.7 -0.420 19.61 21.39 02a59408o0781c
59408.613552  18.257  0.069   181   12 c  0   1.01  32.89166  43.97979  9493.02  1440.93 2.57 2.21 -52.9 -0.419 19.53 21.18 02a59408o0789c
59410.589394  18.459  0.075   150   11 o  0   1.35  32.89166  43.97979  6763.62  9333.00 2.33 2.30 -11.0 -0.375 19.51 20.87 01a59410o0750o
59410.608426  18.307  0.062   173   11 o  0   1.53  32.89166  43.97979  6745.87  9285.45 2.17 2.10 -83.7 -0.379 19.57 20.86 01a59410o0791o
59410.614944  18.488  0.091   146   13 o  0   1.34  32.89166  43.97979  6801.75  9367.36 2.08 2.02 -87.1 -0.402 19.50 20.41 01a59410o0805o
59410.619122  18.482  0.111   147   16 o  0   0.95  32.89166  43.97979  6820.75  9250.56 2.13 2.08  78.5 -0.371 19.13 19.67 01a59410o0814o
59414.588432  18.514  0.078   143   11 o  0   1.15  32.89166  43.97979  6758.87  9327.76 2.00 1.94 -81.6 -0.389 19.50 20.46 01a59414o0747o
59414.606235  18.542  0.088   139   12 o  0   1.25  32.89166  43.97979  6746.86  9286.52 1.99 1.96  86.3 -0.379 19.53 20.50 01a59414o0785o
59414.611762  18.364  0.063   164   10 o  0   2.29  32.89166  43.97979  6803.22  9371.19 2.01 1.95  85.2 -0.382 19.55 20.54 01a59414o0797o
59414.614627  18.473  0.083   148   12 o  0   1.10  32.89166  43.97979  6823.45  9250.63 1.99 1.98  73.0 -0.382 19.54 20.50 01a59414o0803o
59416.578316  18.579  0.133   134   18 o  0   1.04  32.89166  43.97979  6919.20  3471.86 2.25 2.01  44.7 -0.417 19.00 20.24 02a59416o0718o
59416.581552  18.662  0.241   124   30 o  0   1.07  32.89166  43.97979  6939.62  3510.75 2.20 1.97  48.6 -0.422 18.40 19.52 02a59416o0725o
59416.592507  18.842  0.345   105   36 o  0   0.73  32.89166  43.97979  6882.36  3436.17 2.14 1.93  43.5 -0.428 18.45 19.57 02a59416o0748o
59416.607893  18.273  0.623   178  111 o  0   1.07  32.89166  43.97979  6866.77  3553.52 2.24 2.01  44.4 -0.424 17.09 18.13 02a59416o0781o
59418.601892  18.924  0.196    98   19 o  0   1.33  32.89166  43.97979  4407.33  5153.27 2.79 2.70 -71.9 -0.345 18.76 19.51 01a59418o0722o
59418.607442  18.729  0.229   117   27 o  0   1.30  32.89166  43.97979  4388.87  5112.91 2.57 2.55 -67.3 -0.350 18.47 19.16 01a59418o0734o
59418.611641  18.701  0.134   120   16 o  0   1.45  32.89166  43.97979  4447.11  5190.42 2.48 2.44  88.1 -0.358 18.89 19.54 01a59418o0743o
59418.622407  18.610  0.121   131   16 o  0   1.51  32.89166  43.97979  4465.78  5074.04 2.37 2.36 -14.9 -0.368 18.88 19.41 01a59418o0766o
59422.582876  19.148  0.159    80   13 o  0   1.05  32.89166  43.97979  4406.75  5152.66 1.93 1.88 -41.6 -0.397 19.36 19.94 01a59422o0603o
59422.586101  19.157  0.161    79   13 o  0   1.30  32.89166  43.97979  4387.53  5115.40 2.16 2.08 -45.4 -0.404 19.26 19.95 01a59422o0610o
59422.592628  18.943  0.131    96   13 o  0   1.59  32.89166  43.97979  4447.77  5194.94 2.23 2.13 -25.6 -0.390 19.22 19.97 01a59422o0624o
59422.605924  19.041  0.171    88   15 o  0   0.84  32.89166  43.97979  4465.85  5075.72 2.13 2.01 -47.3 -0.385 19.28 19.99 01a59422o0652o
59428.569013  20.921  0.814    16   13 o  0   1.11  32.89166  43.97979  8105.20  5293.30 2.42 2.20 -70.0 -0.416 19.40 20.66 02a59428o0469o
59428.579168  19.848  0.274    42   11 o  0   1.09  32.89166  43.97979  8132.12  5329.29 2.42 2.16 -62.4 -0.426 19.42 20.67 02a59428o0491o
59428.588819  19.944  0.275    38   10 o  0   1.75  32.89166  43.97979  8075.13  5255.02 2.40 2.22 -68.0 -0.420 19.41 20.70 02a59428o0512o
59428.594371  19.551  0.235    55   13 o  0   1.17  32.89166  43.97979  8056.93  5371.80 2.46 2.21 -62.6 -0.420 19.40 20.73 02a59428o0524o
59428.624269  20.094  0.360    33   12 o  0   1.67  32.89166  43.97979  8103.47  5313.64 2.27 2.13 -75.2 -0.430 19.21 20.09 02a59428o0588o
59430.592542  20.526  0.334    22    8 o  0   2.24  32.89166  43.97979  2920.12  9048.56 1.92 1.77 -67.1 -0.416 19.82 21.19 01a59430o0763o
59430.596699  20.586  0.378    21    8 o  0   2.73  32.89166  43.97979  2902.33  9010.15 1.93 1.78 -57.6 -0.415 19.80 21.21 01a59430o0772o
59430.608267  20.420  0.315    25    8 o  0   2.09  32.89166  43.97979  2957.26  9089.37 1.79 1.69 -50.3 -0.427 19.91 21.20 01a59430o0797o
59430.619843  19.829  0.185    42    8 o  0   1.64  32.89166  43.97979  2978.64  8970.86 1.97 1.85 -60.3 -0.419 19.72 20.94 01a59430o0822o
59432.587062  20.224  0.402    30   12 o  0   0.93  32.89166  43.97979  8111.40  5295.46 2.32 2.03  49.0 -0.420 19.56 20.92 02a59432o0708o
59432.590264  20.605  0.506    21   10 o  0   1.07  32.89166  43.97979  8131.18  5334.64 2.37 2.12  52.7 -0.420 19.56 20.94 02a59432o0715o
59432.611793  19.968  0.247    37    9 o  0   1.76  32.89166  43.97979  8080.54  5264.42 2.32 1.99  48.2 -0.427 19.59 20.91 02a59432o0761o
59432.622397  20.071  0.424    34   14 o  0   0.89  32.89166  43.97979  8063.43  5380.83 2.36 2.03  50.5 -0.423 19.48 20.59 02a59432o0784o
59434.573850  21.531  0.780     9    7 c  0   1.47  32.89166  43.97979   517.56  5439.32 2.53 2.40 -77.9 -0.372 19.78 21.87 01a59434o0733c
59434.576154  20.846  0.415    17    7 c  0   1.26  32.89166  43.97979   497.90  5401.76 2.29 2.19 -73.2 -0.387 19.90 21.88 01a59434o0738c
59434.579383  21.284  0.706    11    8 c  0   1.05  32.89166  43.97979   556.10  5476.21 2.33 2.22 -64.8 -0.383 19.90 21.89 01a59434o0745c
59434.581683  21.033  0.568    14    8 c  0   1.06  32.89166  43.97979 10376.84  5457.41 2.62 2.42  72.8 -0.365 19.90 21.83 01a59434o0750c
59434.585379  20.412  0.320    25    8 c  0   1.65  32.89166  43.97979 10357.50  5417.68 2.58 2.40  71.6 -0.364 19.90 21.83 01a59434o0758c
59434.595285  21.991  1.277     6    7 c  0   1.58  32.89166  43.97979 10415.70  5499.10 2.73 2.56  73.2 -0.365 19.85 21.85 01a59434o0779c
59434.596207  21.559  0.921     9    8 c  0   0.78  32.89166  43.97979   575.96  5361.62 2.40 2.28 -48.6 -0.372 19.83 21.92 01a59434o0781c
59434.605460 -21.483  0.901    -9    8 c  0   1.18  32.89166  43.97979 10434.42  5380.63 2.83 2.65  64.7 -0.351 19.84 21.88 01a59434o0801c
59436.567463  23.851 10.571     1   11 o  0   1.07  32.89166  43.97979  8137.86  7231.55 2.87 2.18  44.1 -0.408 19.54 21.17 02a59436o0720o
59436.570237  20.929  0.679    15   10 o  0   1.15  32.89166  43.97979  8156.82  7270.17 2.74 2.14  45.0 -0.414 19.58 21.17 02a59436o0726o
59436.575890  20.426  0.471    24   12 o  0   0.96  32.89166  43.97979  8100.57  7196.33 2.42 2.13  51.3 -0.428 19.61 21.20 02a59436o0738o
59436.586918  19.702  0.207    48   10 o  0   1.55  32.89166  43.97979  8084.22  7312.67 2.34 2.07  55.0 -0.433 19.67 21.19 02a59436o0762o
