MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58300.396813 -18.258  7.558  -181 1365 o  0   1.53 252.70868  45.39790  4463.52  5571.64 2.04 1.85 -37.1 -0.534 14.12 14.16 02a58300o0336o
58300.406622 -15.814  2.085 -1716 3577 o  0   1.02 252.70868  45.39790  4433.61  5532.73 11.51 9.16   0.0 -0.136 14.60 14.57 02a58300o0357o
58300.422465 -16.805  2.791  -688 1922 o  0   1.07 252.70868  45.39790  4484.59  5609.05 2.35 2.07 -44.3 -0.485 14.18 14.32 02a58300o0391o
58302.412045  21.501  1.925     9   18 o  0   1.11 252.70868  45.39790  7682.47  4811.75 3.56 2.90 -84.9 -0.434 19.12 20.49 01a58302o0294o
58302.420903 -22.227  3.381    -5   16 o  0   1.46 252.70868  45.39790  7695.24  4849.30 3.42 2.95 -85.0 -0.431 19.09 20.46 01a58302o0313o
58302.427085   0.000 20.754    -0   18 o  0   0.99 252.70868  45.39790  7641.18  4774.18 3.43 2.95 -81.8 -0.432 19.08 20.41 01a58302o0326o
58302.440045 -21.188  1.434   -12   17 o  0   1.14 252.70868  45.39790  7630.02  4889.85 3.48 3.00 -84.0 -0.426 19.02 20.40 01a58302o0354o
58304.407949 -22.085  4.190    -5   22 o  0   1.06 252.70868  45.39790  4155.21  5980.16 2.38 2.25 -53.5 -0.444 18.73 20.14 02a58304o0362o
58304.418749 -21.743  1.926    -7   14 o  0   0.83 252.70868  45.39790  4141.82  5941.41 2.30 2.20 -43.6 -0.443 19.40 20.84 02a58304o0385o
58304.429346 -20.830  0.867   -17   15 o  0   1.11 252.70868  45.39790  4194.54  6016.90 2.23 2.11 -52.0 -0.447 19.22 20.38 02a58304o0408o
58304.435560  20.580  1.313    21   28 o  0   1.29 252.70868  45.39790  4207.77  5900.56 2.18 2.10 -39.2 -0.457 18.50 19.41 02a58304o0421o
58308.413872  18.248  0.054   182   10 c  0   1.17 252.70868  45.39790  3888.48  6083.11 2.52 2.51 -25.5 -0.418 19.80 21.91 02a58308o0115c
58308.424334  18.317  0.058   171   10 c  0   1.19 252.70868  45.39790  3874.95  6042.00 2.42 2.34  31.0 -0.431 19.79 21.87 02a58308o0135c
58308.439830  18.201  0.049   190    9 c  0   1.38 252.70868  45.39790  3924.55  6121.27 2.45 2.42  15.0 -0.428 19.77 21.86 02a58308o0163c
58308.447235  18.260  0.053   180   10 c  0   1.35 252.70868  45.39790  3951.59  6004.22 2.51 2.42   2.9 -0.428 19.80 21.85 02a58308o0177c
58310.393560  18.462  0.107   150   16 o  0   0.89 252.70868  45.39790  8996.84  3766.27 3.30 2.95 -83.3 -0.436 19.36 21.14 01a58310o0264o
58310.401388  18.533  0.109   140   15 o  0   1.09 252.70868  45.39790  9026.59  3803.78 3.38 3.10 -80.1 -0.425 19.31 21.12 01a58310o0281o
58310.410342  18.313  0.088   172   15 o  0   1.23 252.70868  45.39790  8969.81  3728.92 3.44 2.92 -83.8 -0.431 19.37 21.09 01a58310o0300o
58310.422328  18.621  0.111   129   14 o  0   1.30 252.70868  45.39790  8943.75  3847.09 3.38 2.88 -83.9 -0.440 19.33 21.06 01a58310o0326o
58312.407449  18.847  0.093   105   10 c  0   1.51 252.70868  45.39790  3499.92  6163.04 2.47 2.37 -42.1 -0.415 19.79 21.83 02a58312o0351c
58312.415694  18.778  0.090   112   10 c  0   0.85 252.70868  45.39790  3473.70  6124.79 2.46 2.41 -41.8 -0.416 19.79 21.84 02a58312o0369c
58312.423770  18.639  0.079   127   10 c  0   1.19 252.70868  45.39790  3540.98  6200.21 2.46 2.36 -35.7 -0.413 19.77 21.77 02a58312o0386c
58312.436178  18.838  0.087   106    9 c  0   1.37 252.70868  45.39790  3552.57  6083.06 2.46 2.36 -28.9 -0.414 19.76 21.73 02a58312o0413c
58318.377183  18.706  0.140   120   17 o  0   0.85 252.70868  45.39790  7563.18  5140.43 3.29 2.93 -80.7 -0.428 19.23 20.81 01a58318o0301o
58318.386592  19.001  0.183    91   17 o  0   1.26 252.70868  45.39790  7591.50  5176.81 3.50 3.18 -77.7 -0.412 19.22 20.86 01a58318o0321o
58318.397648  18.840  0.136   106   14 o  0   1.11 252.70868  45.39790  7522.50  5102.35 3.31 2.88 -81.1 -0.430 19.27 20.84 01a58318o0345o
58318.403843  19.042  0.180    88   16 o  0   1.03 252.70868  45.39790  7512.08  5218.69 3.49 2.94 -84.9 -0.427 19.26 20.81 01a58318o0358o
58320.385639  18.642  0.282   127   36 o  0   1.11 252.70868  45.39790  1756.05  5490.24 2.33 2.08 -38.6 -0.440 18.29 18.76 02a58320o0326o
58320.395951  19.111  0.144    82   12 o  0   1.31 252.70868  45.39790  1745.03  5450.52 2.02 1.89 -18.9 -0.463 19.38 20.32 02a58320o0348o
58320.406951  18.917  0.149    98   15 o  0   0.87 252.70868  45.39790  1797.13  5525.21 2.10 1.93 -37.0 -0.447 19.34 20.30 02a58320o0372o
58320.412720  18.847  0.117   105   12 o  0   1.03 252.70868  45.39790  1811.44  5407.20 2.10 1.96 -31.0 -0.449 19.45 20.46 02a58320o0384o
58322.373068  18.739  0.178   116   21 o  0   0.98 252.70868  45.39790  6626.58  5831.62 3.26 3.02 -82.9 -0.416 18.92 20.17 01a58322o0292o
58322.381849  18.861  0.203   104   21 o  0   1.43 252.70868  45.39790  6642.06  5869.86 3.44 3.35 -50.2 -0.396 18.83 20.13 01a58322o0311o
58322.390342  18.601  0.142   132   19 o  0   1.00 252.70868  45.39790  6585.66  5793.68 3.17 2.95 -78.7 -0.428 18.91 20.10 01a58322o0329o
58322.402309  18.998  0.249    91   23 o  0   0.92 252.70868  45.39790  6573.74  5909.70 3.34 2.99 -81.4 -0.413 18.86 20.09 01a58322o0355o
58324.376523  19.046  0.186    87   16 o  0   1.07 252.70868  45.39790  1691.75  5546.74 1.94 1.82 -24.0 -0.465 19.21 19.79 02a58324o0299o
58324.385328  18.638  0.126   127   16 o  0   1.02 252.70868  45.39790  1659.66  5509.03 1.94 1.79 -21.1 -0.470 19.21 19.77 02a58324o0318o
58324.393386  18.650  0.125   126   16 o  0   1.12 252.70868  45.39790  1729.10  5582.82 1.89 1.80 -25.4 -0.489 19.13 19.71 02a58324o0335o
58324.406208  18.477  0.136   148   20 o  0   1.78 252.70868  45.39790  1744.04  5464.29 1.93 1.83 -12.1 -0.469 18.81 19.47 02a58324o0363o
58328.264302  18.388  0.084   160   13 o  0   1.37 252.70868  45.39790  7856.86  4192.43 2.15 2.05 -62.8 -0.441 19.32 20.21 02a58328o0064o
