MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59344.401148 -20.146  0.393   -32   12 o  0   0.66 235.08902   7.28153  2962.38  7398.11 1.99 1.83 -28.6 -0.416 19.49 20.75 01a59344o0378o
59344.436197 -22.358  2.500    -4   10 o  0   1.13 235.08902   7.28153  7583.52  3214.39 2.09 1.94 -48.1 -0.407 19.82 21.03 01a59344o0453o
59344.450277 -22.752  3.417    -3   10 o  0   0.90 235.08902   7.28153  7526.61  3133.61 2.15 2.00 -27.0 -0.405 19.41 20.68 01a59344o0483o
59344.475069 -21.977  1.770    -6   10 o  0   1.12 235.08902   7.28153  7515.30  3246.97 2.26 2.08 -20.5 -0.388 19.72 21.03 01a59344o0536o
59346.399028  20.703  0.586    19   11 c  0   0.89 235.08902   7.28153  5959.24  9070.81 2.43 2.41 -63.1 -0.407 19.77 21.67 02a59346o0367c
59346.402240  24.845 22.333     0    9 c  0   1.21 235.08902   7.28153  5979.41  9109.89 2.47 2.45 -62.3 -0.407 19.76 21.67 02a59346o0374c
59346.404983  20.527  0.444    22   10 c  0   1.23 235.08902   7.28153  5921.21  9031.73 2.53 2.51  40.2 -0.403 19.71 21.68 02a59346o0380c
59346.440506 -21.875  1.275    -6    8 c  0   1.13 235.08902   7.28153  4687.33  1411.68 2.41 2.31  82.2 -0.406 19.76 21.73 02a59346o0456c
59347.489921  20.493  0.463    23   11 c  0   0.84 235.08902   7.28153  4630.60  1491.91 2.42 2.31 -82.9 -0.406 19.70 21.77 02a59347o0541c
59347.501364  23.439  5.833     2    9 c  0   0.87 235.08902   7.28153  4614.66  1458.66 2.39 2.28 -81.3 -0.407 19.75 21.73 02a59347o0563c
59347.507501  20.795  0.522    18    9 c  0   1.06 235.08902   7.28153  4672.62  1536.47 2.41 2.28 -77.6 -0.404 19.76 21.72 02a59347o0574c
59347.511097  20.050  0.265    35    9 c  0   1.21 235.08902   7.28153  4691.64  1418.53 2.41 2.28 -76.0 -0.408 19.74 21.72 02a59347o0580c
59348.397354  20.303  0.323    28    9 o  0   1.37 235.08902   7.28153  2962.73  7398.82 1.99 1.86 -73.7 -0.428 19.73 20.99 01a59348o0347o
59348.400114  20.078  0.266    34    9 o  0   0.97 235.08902   7.28153  2944.26  7360.12 1.90 1.77 -65.6 -0.434 19.78 20.98 01a59348o0353o
59348.402883  20.560  0.374    22    8 o  0   1.70 235.08902   7.28153  3002.72  7437.33 1.89 1.75 -70.1 -0.433 19.80 20.97 01a59348o0359o
59348.426216  20.508  0.543    23   12 o  0   0.69 235.08902   7.28153  7507.54  3256.37 2.06 1.85 -64.1 -0.421 19.82 20.93 01a59348o0409o
59350.401191  19.428  0.186    62   11 c  0   0.89 235.08902   7.28153  5958.63  9072.39 2.74 2.64  46.5 -0.385 19.60 21.57 02a59350o0218c
59350.410162  20.046  0.306    35   11 c  0   1.42 235.08902   7.28153  5979.60  9111.49 2.60 2.53  51.9 -0.396 19.68 21.56 02a59350o0235c
59350.436851  19.693  0.196    48    9 c  0   0.99 235.08902   7.28153  4666.74  1531.36 2.63 2.52  65.3 -0.389 19.64 21.62 02a59350o0292c
59350.451332  19.425  0.181    62   11 c  0   0.97 235.08902   7.28153  4684.12  1412.04 2.99 2.89 -80.0 -0.388 19.47 21.65 02a59350o0322c
59351.397054  19.224  0.151    74   11 c  0   0.90 235.08902   7.28153  5963.62  9074.41 2.75 2.63  43.7 -0.393 19.60 21.64 02a59351o0333c
59351.399797  19.109  0.135    82   11 c  0   1.21 235.08902   7.28153  5983.85  9113.62 2.85 2.76  43.7 -0.386 19.57 21.63 02a59351o0339c
59351.402555  19.336  0.182    67   12 c  0   0.95 235.08902   7.28153  5924.77  9036.42 2.75 2.64  46.7 -0.389 19.60 21.64 02a59351o0345c
59351.414465  19.269  0.157    71   11 c  0   1.26 235.08902   7.28153  5905.17  9153.79 2.65 2.54  53.2 -0.394 19.64 21.61 02a59351o0371c
59352.389771  18.880  0.093   102   10 o  0   1.15 235.08902   7.28153  2662.22  1583.77 2.11 1.98   7.8 -0.410 19.65 20.82 01a59352o0304o
59352.392998  18.789  0.110   111   12 o  0   0.76 235.08902   7.28153  2642.85  1545.30 2.09 1.96   9.7 -0.418 19.66 20.84 01a59352o0311o
59352.395762  18.787  0.097   111   11 o  0   1.09 235.08902   7.28153  2701.80  1623.02 2.11 1.96   9.7 -0.422 19.63 20.82 01a59352o0317o
59352.401330  18.870  0.110   103   11 o  0   1.18 235.08902   7.28153  2720.26  1506.30 1.95 1.90  68.0 -0.433 19.73 20.88 01a59352o0329o
59353.381450  18.477  0.084   148   12 o  0   0.72 235.08902   7.28153  2661.05  1585.14 1.80 1.77  26.2 -0.423 19.74 20.63 01a59353o0305o
