MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58572.623105  21.145  0.736    13    9 o  0   1.07 264.19476  50.54781  3959.02  2262.97 2.10 2.05  75.1 -0.434 19.56 20.93 02a58572o0865o
58572.632493  21.732  1.435     7   11 o  0   1.07 264.19476  50.54781  3969.63  2303.40 2.21 1.98  52.7 -0.440 19.54 20.94 02a58572o0885o
58572.642123  21.331  0.979    11   10 o  0   1.44 264.19476  50.54781  3921.29  2227.97 2.20 2.05  49.1 -0.438 19.37 20.47 02a58572o0905o
58572.651537 -21.158  2.425   -12   30 o  0   1.11 264.19476  50.54781  3899.16  2344.28 2.13 2.12 -48.9 -0.439 18.29 18.36 02a58572o0925o
58578.635879  21.071  1.000    14   14 o  0   1.18 264.19476  50.54781  8795.19  5997.44 3.18 2.93  -8.7 -0.430 19.18 20.72 01a58578o0900o
58578.646691 -20.586  4.413   -21   93 o  0   1.80 264.19476  50.54781  8823.57  6030.25 3.03 2.99   7.2 -0.463 17.37 17.96 01a58578o0922o
58580.624573  19.955  0.249    38    9 c  0   0.86 264.19476  50.54781   947.95 10371.14 2.74 2.07 -47.5 -0.458 19.67 21.52 02a58580o0860c
58580.634398  20.464  0.477    24   11 c  0   1.13 264.19476  50.54781   921.15 10331.34 2.66 2.11 -45.8 -0.451 19.53 21.05 02a58580o0881c
58580.636742  20.185  0.481    31   15 c  0   0.87 264.19476  50.54781  9690.62   615.16 2.70 2.17 -55.8 -0.439 19.33 20.62 02a58580o0886c
58580.642563 -22.093  5.455    -5   29 c  0   1.05 264.19476  50.54781  9886.37 10383.59 2.86 2.65 -62.3 -0.362 18.53 19.33 02a58580o0898c
58580.644876  18.469  0.326   149   49 c  0   1.05 264.19476  50.54781   979.15 10410.24 2.34 2.27 -38.2 -0.503 17.95 18.71 02a58580o0903c
58580.646733  19.132  0.955    81   77 c  0   0.76 264.19476  50.54781  9677.24   578.39 2.62 2.21 -58.9 -0.522 17.46 18.09 02a58580o0907c
58582.591853  18.708  0.107   119   13 o  0   1.36 264.19476  50.54781  1001.87  8461.60 2.99 2.85 -55.5 -0.453 19.32 21.10 01a58582o0799o
58582.603318  18.728  0.123   117   14 o  0   1.01 264.19476  50.54781   984.26  8426.33 3.25 3.04 -37.5 -0.424 19.24 21.12 01a58582o0819o
58582.613270  18.869  0.135   103   14 o  0   1.23 264.19476  50.54781  9900.83  8349.68 3.06 2.97   7.8 -0.573 19.25 21.13 01a58582o0838o
58582.614199  18.881  0.120   102   12 o  0   1.45 264.19476  50.54781  1045.85  8502.52 2.88 2.69 -42.4 -0.454 19.30 21.09 01a58582o0840o
58582.624079  18.682  0.145   122   18 o  0   0.68 264.19476  50.54781   622.60  2291.97 2.86 2.80  -9.5 -0.468 19.39 21.06 01a58582o0859o
58582.625250  18.762  0.122   114   14 o  0   1.28 264.19476  50.54781  9451.27  2145.25 3.62 2.97  -9.4 -0.394 19.30 21.04 01a58582o0861o
58582.635263  18.753  0.149   114   17 o  0   0.94 264.19476  50.54781  9934.96  8389.00 3.07 2.73 -88.9 -0.441 19.21 20.60 01a58582o0880o
58588.616877  19.058  0.140    86   12 o  0   1.22 264.19476  50.54781  7997.72  8332.35 2.36 2.07 -60.2 -0.438 19.46 20.58 02a58588o0623o
58588.627049  19.107  0.165    83   14 o  0   1.35 264.19476  50.54781  7983.41  8292.39 2.37 2.04 -60.6 -0.440 19.42 20.45 02a58588o0645o
58588.637129  18.964  0.281    94   26 o  0   1.09 264.19476  50.54781  8042.60  8377.48 2.23 2.11 -81.2 -0.446 18.88 19.29 02a58588o0666o
58594.571946  19.365  0.403    65   26 o  0   1.26 264.19476  50.54781  7531.13  6347.17 3.21 3.04   0.8 -0.418 18.63 19.72 01a58594o0752o
58594.583585  19.538  0.492    56   27 o  0   1.17 264.19476  50.54781  7509.34  6306.20 3.36 3.06  -5.3 -0.409 18.60 19.73 01a58594o0771o
58594.594854  20.162  0.879    31   28 o  0   1.11 264.19476  50.54781  7570.57  6385.11 3.35 3.11 -10.0 -0.407 18.61 19.72 01a58594o0792o
58594.605945  18.943  0.264    96   25 o  0   1.08 264.19476  50.54781  2932.78  4312.56 3.51 3.06 -16.9 -0.412 18.61 19.65 01a58594o0813o
58596.583182  20.623  0.632    20   13 o  0   1.89 264.19476  50.54781   620.76  2595.62 2.05 1.90  25.4 -0.457 19.13 19.88 02a58596o0775o
58596.593008  19.718  0.419    47   20 o  0   0.97 264.19476  50.54781   592.98  2556.30 2.12 2.05  -2.6 -0.454 19.04 19.85 02a58596o0796o
58596.597664  19.520  0.245    56   14 o  0   1.35 264.19476  50.54781 10092.03  2590.71 2.17 1.85 -54.4 -0.469 19.16 19.84 02a58596o0806o
58596.603325  20.802  0.824    17   14 o  0   2.02 264.19476  50.54781   656.89  2632.21 2.18 1.92 -50.7 -0.448 19.11 19.82 02a58596o0818o
58596.607449  19.713  0.380    47   18 o  0   1.20 264.19476  50.54781 10064.36  2553.19 2.18 1.86 -54.5 -0.473 19.10 19.83 02a58596o0827o
58596.613010  19.482  0.329    58   19 o  0   0.88 264.19476  50.54781   678.50  2512.68 2.15 1.89 -51.3 -0.448 19.12 19.80 02a58596o0839o
58596.617599  20.195  0.565    30   17 o  0   0.85 264.19476  50.54781 10122.14  2633.07 2.10 1.93 -53.2 -0.484 19.11 19.81 02a58596o0849o
58596.627712  19.570  0.379    54   20 o  0   0.94 264.19476  50.54781 10138.37  2525.97 2.16 1.98 -47.3 -0.465 18.88 19.46 02a58596o0870o
58600.598854  19.616  0.310    52   16 o  0   1.36 264.19476  50.54781  7613.00   551.75 2.20 1.73 -54.1 -0.486 18.97 19.88 02a58600o0733o
58600.600818  20.156  0.633    31   20 o  0   1.28 264.19476  50.54781  8013.33 10288.81 2.96 2.03 -53.3 -0.424 18.99 19.93 02a58600o0737o
58600.609271  19.895  0.433    40   17 o  0   1.17 264.19476  50.54781  7585.09   511.42 2.19 1.76 -55.0 -0.476 19.00 19.87 02a58600o0755o
