# SN2016fej magnitudes from Swift UVOT                                                        
# generated Mon Aug 26 15:06:33 UTC 2024 using version 2015.1                                         
# of Peter Brown's photometry pipeline                                                      
# and version Swift_Rel5.8(Bld47)_30Jun2023 of HEASOFT                                                      
#                                                                                         
# Data comes from the Swift Data Center                                                   
# A 5 arcsec aperture is used to measure the counts for the coincidence loss correction,  
# a 3 or 5 arcsec source aperture (based on the error) was used for the aperture photometry 
# subtracting off the galaxy count rate in a template image  (if available),              
# and applying an aperture correction as appropriate (based on average psf in Swift CALDB)
# and zeropoints from Breeveld et al. (2011) which update Poole et al. (2008)             
# including a time-dependent sensitivity loss                                             
# to put the magnitudes on the UVOT photometric system described in that paper.   
# The sensitivity correction has been updated based on the 2015 redetermination.        
#
#  Brown, P. J., Holland, S. T., Immler, S., et al. 2009, ApJ, 137, 4517
#  Brown, P. J., et al. 2014, Ap&SS, submitted
#  Breeveld, A. A., Landsman, W., Holland, S. T., et al. 2011, in AIP Conf. Proc. 1358,   
#     Gamma-Ray Bursts 2010, ed. J. E. McEnergy, J. L. Racusin, & N. Gehrels                 
#     (Melville, NY: AIP), 373; arXiv:1102.4717                                              
#  Poole, T. S., Breeveld, A. A., Page, M. J., et al. 2008, MNRAS, 383, 627
#                                                                                         
#                                                                                           
#                                                                                           
# The underlying galaxy had the following count rates                                       
# in a 5 arcsec aperture at the source position  
# (missing filters list 0 but used a background region similar to the SN ):                 
# Galaxy count rates in 5" aperture
# V               1.77199       0.185219
# B               2.31715       0.230234
# U              0.620563       0.115794
# UVW1          0.0754601      0.0315946
# UVM2        -0.00455354      0.0112579
# UVW2          0.0498587      0.0186827
#                                                                                           
# There are no known issues with this photometry.                                           
#                                                                                           
# Filter MJD[days] Mag MagErr 3SigMagLim 0.98SatLim[mag] Rate[c/s] RateErr[c/s] Ap[arcsec] Frametime[s] Exp[s] Telapse[s]
#                                                                                           
UVW2     57623.3511  19.817   0.213  20.401  11.085   0.106   0.021   3.000      0.0110322     938.12   11377.96
UVW2     57629.5673  16.888   0.076  20.258  11.085   1.573   0.110   3.000      0.0110322     618.64    5848.95
UVW2     57632.5568  16.594   0.074  20.202  11.085   2.063   0.141   3.000      0.0110322     535.75   51665.55
UVW2     57635.4015  16.485   0.070  20.303  11.086   2.280   0.147   3.000      0.0110322     776.87   17344.21
UVW2     57637.6976  16.571   0.091  19.683  11.085   2.107   0.176   3.000      0.0110322     202.53     205.77
UVW2     57641.6155  16.788   0.077  20.186  11.085   1.725   0.122   3.000      0.0110322     531.05   11816.79
UVW2     57642.2766  16.874   0.094  19.759  11.086   1.594   0.138   3.000      0.0110322     238.95     242.78
UVW2     57645.5477  16.978   0.105  19.630  11.085   1.448   0.140   3.000      0.0110322     182.61   23011.21
UVW2     57648.9282  17.604   0.086  20.298  11.086   0.813   0.064   3.000      0.0110322     721.75   11066.41
UVW2     57649.8946  17.729   0.091  20.271  11.086   0.725   0.061   3.000      0.0110322     661.94    6174.40
UVW2     57651.6560  17.881   0.092  20.329  11.085   0.631   0.053   3.000      0.0110322     758.92   34593.41
UVW2     57653.7566  18.201   0.103  20.309  11.085   0.470   0.045   3.000      0.0110322     705.05   40785.93
UVW2     57664.3239  19.338   0.169  20.340  11.085   0.165   0.026   3.000      0.0110322     789.68   17918.66
UVW2     57669.4296  19.725   0.208  20.357  11.086   0.115   0.022   3.000      0.0110322     884.15   17543.93
#                                                                                           
UVM2     57623.3914    NULL    NULL  20.505  10.555   0.018   0.009   3.000      0.0110322     835.27    5881.26
UVM2     57629.5731  18.363   0.102  20.587  10.554   0.248   0.023   3.000      0.0110322    1031.29    6204.24
UVM2     57632.5601  17.829   0.089  20.542  10.554   0.406   0.033   3.000      0.0110322     897.20   51782.48
UVM2     57635.4064  17.464   0.074  20.649  10.554   0.568   0.039   3.000      0.0110322    1295.79   17609.01
UVM2     57637.7014  17.436   0.107  20.058  10.554   0.583   0.057   3.000      0.0110322     345.92     351.46
UVM2     57641.6201  17.417   0.080  20.528  10.554   0.593   0.044   3.000      0.0110322     852.91   11763.61
UVM2     57642.2810  17.635   0.109  20.089  10.555   0.485   0.049   3.000      0.0110322     397.59     403.96
UVM2     57645.5497  17.913   0.125  20.076  10.554   0.376   0.043   3.000      0.0110322     362.04   23101.63
UVM2     57648.9320  18.138   0.090  20.612  10.555   0.305   0.025   3.000      0.0110322    1185.90   11025.65
UVM2     57649.9007  18.362   0.099  20.617  10.554   0.248   0.023   3.000      0.0110322    1127.72    6359.64
UVM2     57651.6589  18.435   0.098  20.645  10.554   0.232   0.021   3.000      0.0110322    1266.98   34704.18
UVM2     57653.7605  18.975   0.146  20.480  10.554   0.141   0.019   3.000      0.0110322     762.57   40673.21
UVM2     57664.3284  19.686   0.175  20.651  10.555   0.073   0.012   3.000      0.0110322    1318.41   18251.86
UVM2     57669.4358  19.749   0.189  20.611  10.555   0.069   0.012   3.000      0.0110322    1182.04   17814.15
#                                                                                           
UVW1     57623.3463  18.768   0.158  19.867  11.146   0.294   0.043   3.000      0.0110322     471.75   11218.35
UVW1     57629.5626  15.182   0.060  19.741  11.146   8.004   0.441   3.000      0.0110322     370.59    5610.47
UVW1     57632.5542  14.921   0.059  19.683  11.146  10.174   0.556   3.000      0.0110322     320.16   51589.14
UVW1     57635.3975  15.020   0.058  19.775  11.147   9.288   0.498   3.000      0.0110322     465.80   17163.70
UVW1     57637.6946  15.031   0.067  19.183  11.147   9.193   0.570   3.000      0.0110322     121.81     123.76
UVW1     57639.6256  15.315   0.061  19.678  11.147   7.077   0.400   3.000      0.0110322     317.22    1492.73
UVW1     57641.6118  15.434   0.062  19.661  11.147   6.343   0.363   3.000      0.0110322     319.40   11891.47
UVW1     57642.2731  15.507   0.071  19.196  11.148   5.932   0.388   3.000      0.0110322     143.46     145.76
UVW1     57645.5463  15.930   0.083  19.156  11.146   4.018   0.308   3.000      0.0110322     109.76   22981.23
UVW1     57648.9250  16.404   0.068  19.774  11.147   2.597   0.163   3.000      0.0110322     432.36   11111.60
UVW1     57649.8898  16.474   0.070  19.784  11.147   2.435   0.157   3.000      0.0110322     396.15    6081.02
UVW1     57651.6536  16.743   0.072  19.841  11.146   1.900   0.126   3.000      0.0110322     454.73   34535.16
UVW1     57653.7535  17.082   0.080  19.821  11.146   1.390   0.102   3.000      0.0110322     423.52   40913.28
UVW1     57658.9088  17.746   0.137  19.425  11.146   0.754   0.095   3.000      0.0110322     165.31     167.96
UVW1     57664.3203  18.175   0.116  19.862  11.146   0.508   0.054   3.000      0.0110322     473.64   17693.11
UVW1     57669.4246  18.433   0.130  19.853  11.147   0.401   0.048   3.000      0.0110322     529.80   17358.77
#                                                                                           
U        57623.3478  16.944   0.077  19.563  12.059   3.619   0.257   3.000      0.0110322     235.55   11137.70
U        57629.5640  13.637   0.042  18.994  12.055  76.070   2.914   5.000      0.0110322     122.56    5522.50
