MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58911.560100 -21.565  1.041    -9    9 c  0   1.10 251.18813  22.51326  2131.71  7931.47 2.45 2.05 -49.5 -0.436 19.77 21.76 02a58911o0561c
58911.562876  21.497  0.725     9    7 c  0   1.77 251.18813  22.51326  2149.20  7969.50 2.40 2.05 -48.2 -0.434 19.80 21.76 02a58911o0567c
58911.568401 -22.377  1.882    -4    8 c  0   1.40 251.18813  22.51326  2086.92  7890.25 2.44 2.20 -44.9 -0.407 19.75 21.79 02a58911o0579c
58911.578936 -22.893  3.900    -2   10 c  0   0.90 251.18813  22.51326  2068.11  8007.16 2.53 2.17 -48.2 -0.426 19.77 21.83 02a58911o0600c
58913.618558 -21.564  1.090    -9    9 o  0   0.77 251.18813  22.51326   947.04   400.19 1.93 1.83  13.8 -0.479 19.90 21.46 01a58913o0775o
58913.625425  21.916  1.338     6    8 o  0   1.59 251.18813  22.51326   926.74   363.40 2.08 1.97   2.4 -0.461 19.83 21.46 01a58913o0789o
58913.637041 -21.297  0.821   -11    9 o  0   0.88 251.18813  22.51326   985.22   441.45 2.01 1.89   8.0 -0.463 19.88 21.46 01a58913o0813o
58913.643876 -23.196  5.542    -2   11 o  0   0.65 251.18813  22.51326  1003.71   324.38 1.96 1.87   9.8 -0.469 19.89 21.42 01a58913o0826o
58917.538119  20.439  0.818    24   20 o  0   1.51 251.18813  22.51326   955.08   388.34 2.03 1.88  26.6 -0.474 18.80 18.96 01a58917o0670o
58917.543496  20.696  1.336    19   26 o  0   0.72 251.18813  22.51326   932.73   348.04 2.09 1.91  10.6 -0.469 18.80 18.99 01a58917o0681o
58917.546748  20.540  1.188    22   26 o  0   1.10 251.18813  22.51326   999.06   432.22 2.57 2.09  -7.7 -0.401 18.67 19.01 01a58917o0688o
58917.560104  19.797  0.558    44   24 o  0   0.79 251.18813  22.51326  1014.72   315.42 2.01 1.84   5.4 -0.479 18.91 19.08 01a58917o0716o
58925.614377  16.556  0.020   866   17 o  0   1.86 251.18813  22.51326  2348.51  4380.51 1.89 1.82  29.6 -0.424 19.36 21.24 01a58925o0368o
58925.619991  16.548  0.023   872   20 o  0   1.72 251.18813  22.51326  2328.99  4340.96 2.00 1.82   5.9 -0.427 18.98 20.76 01a58925o0379o
58925.622786  16.541  0.026   879   22 o  0   2.11 251.18813  22.51326  2387.12  4419.66 1.95 1.78   5.0 -0.425 18.92 20.66 01a58925o0385o
