MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59312.433730  19.670  0.181    49    9 c  0   1.60 183.53143 -12.58800  6530.45  6948.71 2.32 2.15 -73.1 -0.394 19.95 21.72 01a59312o0466c
59312.445010  20.330  0.250    27    7 c  0   3.76 183.53143 -12.58800  6512.49  7062.67 2.49 2.26 -76.8 -0.392 19.90 21.71 01a59312o0490c
59322.427093  17.150  0.040   501   20 o  0   1.42 183.53143 -12.58800  9312.13  7456.39 2.30 2.18  87.2 -0.445 19.36 20.57 02a59322o0441o
59322.462432  17.110  0.034   520   18 o  0   1.71 183.53143 -12.58800  9287.71  7420.59 2.30 2.19  71.1 -0.439 19.51 20.65 02a59322o0517o
59322.465292  17.062  0.027   544   14 o  0   2.86 183.53143 -12.58800  9347.34  7498.03 2.28 2.17  62.1 -0.439 19.49 20.63 02a59322o0523o
59322.493836  17.124  0.032   513   16 o  0   3.57 183.53143 -12.58800  9365.46  7379.86 2.46 2.30 -73.5 -0.432 19.32 20.36 02a59322o0584o
59323.369559  17.001  0.023   575   14 o  0   1.66 183.53143 -12.58800  3174.04  3057.28 1.95 1.92  27.9 -0.416 19.73 20.78 01a59323o0321o
59323.372785  17.009  0.023   571   13 o  0   3.97 183.53143 -12.58800  3194.74  3093.37 1.88 1.84 -24.9 -0.413 19.73 20.78 01a59323o0328o
59323.377976  17.010  0.026   570   15 o  0   1.63 183.53143 -12.58800  3136.65  3015.89 1.86 1.82  18.8 -0.416 19.73 20.81 01a59323o0339o
59323.410684  16.984  0.023   584   14 o  0   1.94 183.53143 -12.58800  3122.12  3125.62 1.94 1.88  55.4 -0.418 19.72 20.79 01a59323o0409o
59324.375114  16.946  0.023   605   14 o  0   2.31 183.53143 -12.58800  3172.93  3056.95 1.93 1.87  31.4 -0.429 19.58 20.49 01a59324o0243o
59324.378337  16.922  0.025   618   15 o  0   1.21 183.53143 -12.58800  3192.96  3095.17 1.96 1.88  36.4 -0.426 19.52 20.41 01a59324o0250o
59324.409087  16.949  0.023   603   14 o  0   2.53 183.53143 -12.58800  3137.32  3012.59 1.88 1.79  49.8 -0.430 19.61 20.50 01a59324o0316o
59324.414250  16.940  0.022   608   13 o  0   4.08 183.53143 -12.58800  3118.68  3128.10 1.87 1.78  79.6 -0.428 19.61 20.47 01a59324o0327o
