MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58570.510879  22.863  5.273     3   14 o  0   0.91 211.43157   9.51577   711.50  6317.15 2.56 1.91 -50.5 -0.455 19.51 20.89 02a58570o0480o
58570.519763  21.735  1.561     7   12 o  0   1.52 211.43157   9.51577   690.00  6279.81 2.49 1.83 -50.9 -0.471 19.50 20.87 02a58570o0498o
58570.520979  21.722  1.642     7   12 o  0   1.50 211.43157   9.51577 10294.41  6327.45 2.87 2.07 -55.4 -0.441 19.55 20.90 02a58570o0500o
58570.529165 -22.534  3.265    -4   12 o  0   1.03 211.43157   9.51577   745.62  6356.83 2.31 1.81 -48.3 -0.489 19.55 20.87 02a58570o0517o
58570.529634 -21.015  0.874   -14   12 o  0   1.28 211.43157   9.51577 10272.45  6289.48 2.80 2.07 -57.2 -0.455 19.54 20.88 02a58570o0518o
58570.537961 -23.603  8.917    -1   12 o  0   1.27 211.43157   9.51577   764.92  6240.99 2.34 1.91 -50.4 -0.473 19.50 20.86 02a58570o0535o
58570.538888  23.684 10.778     1   13 o  0   1.08 211.43157   9.51577 10328.74  6369.86 2.76 2.06 -55.8 -0.457 19.55 20.87 02a58570o0537o
58570.547647  20.767  0.692    18   12 o  0   1.07 211.43157   9.51577 10347.12  6255.16 2.76 2.04 -53.7 -0.458 19.53 20.80 02a58570o0555o
58572.508560  20.846  0.591    17   10 o  0   1.70 211.43157   9.51577  4106.20  2349.77 3.15 2.73  -8.2 -0.445 19.52 21.45 01a58572o0613o
58572.517321  22.924  4.615     2   11 o  0   1.13 211.43157   9.51577  4126.66  2387.26 3.11 2.75  -7.7 -0.442 19.53 21.47 01a58572o0631o
58572.525504  21.511  1.188     9   11 o  0   1.06 211.43157   9.51577  4068.90  2309.50 3.09 2.76  -9.7 -0.445 19.52 21.49 01a58572o0648o
58572.534225 -23.061  6.273    -2   14 o  0   0.76 211.43157   9.51577  4052.51  2424.55 3.14 2.85 -10.4 -0.441 19.53 21.54 01a58572o0666o
58575.513491  22.351  2.367     4   10 c  0   1.01 211.43157   9.51577  6311.93   444.71 2.71 2.25 -49.1 -0.426 19.73 21.72 02a58575o0381c
58575.526359  23.127  4.667     2   10 c  0   1.03 211.43157   9.51577  6360.84   518.09 2.67 2.25 -50.4 -0.427 19.69 21.66 02a58575o0407c
58575.536233  21.176  0.859    12   11 c  0   1.38 211.43157   9.51577  6382.38   404.07 2.77 2.31 -49.2 -0.415 19.69 21.59 02a58575o0426c
58577.484926 -23.675 12.667    -1   16 o  0   0.56 211.43157   9.51577  6223.65  2411.26 3.22 2.90 -17.1 -0.433 19.39 21.15 01a58577o0547o
58577.500878  21.393  1.305    10   13 o  0   1.03 211.43157   9.51577  4339.52  8193.47 2.76 2.70 -27.0 -0.474 19.43 21.12 01a58577o0576o
58577.507894  20.676  0.634    20   12 o  0   0.78 211.43157   9.51577  4282.40  8114.99 2.68 2.59 -20.3 -0.478 19.45 21.11 01a58577o0589o
58577.519804 -25.761 80.000    -0   14 o  0   0.76 211.43157   9.51577  4264.99  8231.58 2.84 2.81  -7.3 -0.466 19.40 21.16 01a58577o0612o
58578.502394  22.423  2.267     4    9 c  0   1.14 211.43157   9.51577  4462.57  8239.48 2.51 2.38  63.0 -0.414 19.76 21.76 02a58578o0596c
58578.511744 -23.660  6.333    -1    8 c  0   1.57 211.43157   9.51577  4440.88  8202.31 2.70 2.40  60.0 -0.394 19.70 21.77 02a58578o0615c
58578.520970 -21.592  1.079    -8    9 c  0   0.90 211.43157   9.51577  4496.32  8281.07 2.54 2.41  60.7 -0.405 19.73 21.74 02a58578o0634c
58578.530258 -22.992  3.353    -2    8 c  0   1.45 211.43157   9.51577  4514.10  8164.58 2.55 2.45  60.4 -0.406 19.70 21.73 02a58578o0653c
58580.489167  21.136  0.949    13   12 o  0   1.36 211.43157   9.51577  6069.36  4252.08 3.26 3.09  -2.3 -0.422 19.26 20.91 01a58580o0296o
58580.498187  21.769  1.750     7   12 o  0   1.61 211.43157   9.51577  6091.49  4290.69 3.26 3.16  12.0 -0.424 19.24 20.87 01a58580o0314o
58580.507679  19.897  0.351    40   14 o  0   1.24 211.43157   9.51577  6034.18  4213.03 3.55 3.49 -13.5 -0.412 19.09 20.82 01a58580o0333o
58580.516654  19.741  0.372    46   17 o  0   0.85 211.43157   9.51577  6017.95  4327.75 3.45 3.40 -16.9 -0.413 19.12 20.82 01a58580o0351o
58582.492926  18.553  0.077   138   10 c  0   1.11 211.43157   9.51577  6256.91  4364.05 2.48 2.38 -67.0 -0.404 19.68 21.65 02a58582o0572c
58582.503248  18.540  0.071   139   10 c  0   0.72 211.43157   9.51577  6235.36  4327.94 2.51 2.36 -56.9 -0.404 19.65 21.66 02a58582o0591c
58582.512628  18.271  0.054   178   10 c  0   1.16 211.43157   9.51577  6290.77  4406.46 2.57 2.33 -61.6 -0.408 19.65 21.62 02a58582o0610c
58582.522046  18.455  0.078   151   12 c  0   0.90 211.43157   9.51577  6308.52  4291.14 2.55 2.47 -79.4 -0.398 19.59 21.59 02a58582o0629c
58584.484896  17.810  0.053   273   15 o  0   1.12 211.43157   9.51577  2186.86  4309.38 4.01 2.81   2.1 -0.416 19.29 21.30 01a58584o0425o
58584.493823  17.778  0.107   281   30 o  0   0.97 211.43157   9.51577  2208.30  4348.04 3.96 2.95   3.8 -0.416 18.51 20.48 01a58584o0443o
58584.503333  17.812  0.128   272   35 o  0   1.11 211.43157   9.51577  2150.06  4269.48 3.30 2.97   1.7 -0.437 18.27 20.10 01a58584o0462o
58584.512227  17.818  0.051   271   14 o  0   1.31 211.43157   9.51577  2134.43  4385.31 2.82 2.76  64.1 -0.468 19.42 21.25 01a58584o0480o
58589.438622  17.533  0.089   352   32 o  0   1.01 211.43157   9.51577  8232.93  8128.16 2.86 2.66 -81.6 -0.469 18.71 19.65 01a58589o0453o
58589.439081  17.514  0.092   358   33 o  0   1.02 211.43157   9.51577  8213.04  8089.37 2.92 2.75 -81.7 -0.461 18.73 19.66 01a58589o0454o
58589.450367  17.723  0.080   296   24 o  0   1.21 211.43157   9.51577  2365.70  2500.73 2.81 2.69  -1.4 -0.478 18.70 19.62 01a58589o0476o
58589.457128  17.709  0.080   299   24 o  0   1.08 211.43157   9.51577  2402.30  2386.18 2.81 2.67 -13.2 -0.474 18.71 19.61 01a58589o0489o
58590.448794  17.605  0.093   330   31 o  0   0.36 211.43157   9.51577  8202.32  2430.67 2.12 1.95 -58.6 -0.447 18.56 18.76 02a58590o0479o
58590.467571  17.722  0.094   296   28 o  0   0.64 211.43157   9.51577  8178.63  2394.00 2.19 1.99 -55.0 -0.449 18.54 18.79 02a58590o0518o
58590.477659  17.838  0.090   266   24 o  0   1.23 211.43157   9.51577  8234.52  2472.42 2.22 1.97 -52.7 -0.436 18.50 18.85 02a58590o0539o
58590.487831  17.762  0.109   285   31 o  0   0.79 211.43157   9.51577  8251.94  2355.50 2.23 1.96 -53.2 -0.442 18.55 18.87 02a58590o0560o
58595.455084  18.106  0.104   208   22 o  0   1.05 211.43157   9.51577  8211.18   478.74 2.29 1.76 -45.0 -0.460 19.04 19.66 02a58595o0482o
58595.460113  18.207  0.726   189  138 o  0   0.16 211.43157   9.51577  8193.65   444.27 2.28 1.72 -47.8 -0.459 19.04 19.65 02a58595o0492o
58595.474066  18.237  0.126   184   23 o  0   0.74 211.43157   9.51577  8243.82   519.44 2.36 1.72 -49.5 -0.461 19.00 19.62 02a58595o0518o
58595.483490  18.297  0.120   174   21 o  0   1.24 211.43157   9.51577  8261.95   399.65 2.29 1.65 -47.8 -0.527 18.96 19.61 02a58595o0534o
58596.466299  18.384  0.116   161   19 o  0   1.02 211.43157   9.51577  4144.16  4278.37 3.86 2.76  -2.1 -0.419 18.88 20.21 01a58596o0514o
58596.475395  18.380  0.114   161   18 o  0   1.21 211.43157   9.51577  4165.06  4316.56 3.15 2.70  -7.7 -0.445 19.01 20.20 01a58596o0532o
58596.485012  18.564  0.128   136   18 o  0   1.07 211.43157   9.51577  4087.19  4239.65 2.84 2.59 -12.6 -0.470 19.09 20.19 01a58596o0551o
