MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59350.379269  21.704  1.451     8   11 o  0   0.96 234.02797  43.40600  8989.01  6228.20 2.35 2.13  87.6 -0.418 19.75 21.16 01a59350o0325o
59350.383669  22.501  2.419     4    9 o  0   1.45 234.02797  43.40600  8970.08  6188.95 2.46 2.25  87.5 -0.414 19.70 21.14 01a59350o0333o
59350.391740  20.930  0.643    15   10 o  0   0.97 234.02797  43.40600  9025.49  6264.92 2.21 1.94  89.5 -0.427 19.85 21.17 01a59350o0349o
59350.404709  21.193  0.694    12    8 o  0   1.69 234.02797  43.40600  9045.10  6147.78 2.18 2.09  82.3 -0.422 19.82 21.18 01a59350o0374o
59354.384842  22.260  2.365     4   11 o  0   0.69 234.02797  43.40600  1715.68   415.92 1.86 1.76  33.2 -0.461 19.65 20.50 01a59354o0316o
59354.388313 -21.391  1.000   -10   10 o  0   1.21 234.02797  43.40600  1690.33   382.83 1.87 1.75  33.8 -0.470 19.62 20.49 01a59354o0322o
59354.392021  20.649  0.534    20   11 o  0   1.20 234.02797  43.40600  1758.89   453.93 1.83 1.75  30.2 -0.473 19.63 20.51 01a59354o0330o
59354.392483 -23.588 10.800    -1   14 o  0   1.43 234.02797  43.40600  5761.50 10516.66 1.79 1.74 -35.9 -0.408 19.70 20.56 01a59354o0331o
59354.397258 -22.504  2.944    -4   11 o  0   0.88 234.02797  43.40600  1774.61   336.49 1.78 1.67  22.5 -0.474 19.70 20.52 01a59354o0340o
59354.402562 -22.553  4.176    -4   14 o  0   1.04 234.02797  43.40600  5835.74 10479.69 1.84 1.75 -41.8 -0.399 19.72 20.53 01a59354o0350o
59356.401714  20.640  0.903    20   18 o  0   1.31 234.02797  43.40600   702.29 10031.34 2.05 1.64 -50.4 -0.560 19.20 19.86 02a59356o0339o
59356.425048  20.002  0.536    36   19 o  0   1.24 234.02797  43.40600   721.61 10077.55 2.16 1.70 -46.5 -0.504 19.18 19.87 02a59356o0388o
59356.442514  20.598  0.648    21   14 o  0   2.18 234.02797  43.40600  9937.02   578.65 2.10 1.45 -56.6 -0.512 19.19 19.89 02a59356o0425o
59356.448612  19.751  0.325    46   15 o  0   1.64 234.02797  43.40600  9959.41   464.90 2.14 1.39 -57.7 -0.540 19.22 19.87 02a59356o0438o
59358.412524  19.369  0.231    65   15 o  0   1.52 234.02797  43.40600  8858.54 10129.84 2.01 1.85  67.8 -0.398 19.13 19.41 01a59358o0317o
59358.415753  19.233  0.249    74   18 o  0   0.97 234.02797  43.40600  8881.34 10168.41 2.00 1.92  60.7 -0.400 19.14 19.40 01a59358o0324o
59358.422255  19.532  0.353    56   20 o  0   1.09 234.02797  43.40600  8820.32 10090.49 1.98 1.88  76.4 -0.405 19.10 19.38 01a59358o0338o
59358.457691  19.308  0.222    69   15 o  0   1.05 234.02797  43.40600  8809.09 10203.08 2.00 1.84 -83.5 -0.398 19.12 19.35 01a59358o0414o
59358.459535  19.130  0.307    81   25 o  0   1.18 234.02797  43.40600  4750.60    54.30 1.87 1.78  -7.1 -0.455 19.11 19.34 01a59358o0418o
59358.468308  19.369  0.323    65   21 o  0   0.89 234.02797  43.40600  4677.21    94.50 1.84 1.80 -37.4 -0.448 19.07 19.34 01a59358o0437o
59360.434561  19.204  0.182    76   14 o  0   1.63 234.02797  43.40600  9896.95   539.14 2.19 1.45 -57.9 -0.519 19.45 20.29 02a59360o0433o
59360.438237  20.071  0.388    34   13 o  0   1.72 234.02797  43.40600  9876.74   498.82 2.40 1.50 -58.2 -0.502 19.45 20.42 02a59360o0441o
59360.443745  18.933  0.107    97   10 o  0   2.23 234.02797  43.40600  9937.91   580.29 2.25 1.46 -59.7 -0.499 19.57 20.56 02a59360o0453o
59360.478346  19.804  0.278    44   12 o  0   1.48 234.02797  43.40600  9956.58   462.64 2.16 1.42 -56.8 -0.513 19.60 20.70 02a59360o0527o
59362.427432  19.415  0.298    62   19 o  0   0.79 234.02797  43.40600  9154.20  6502.86 2.31 1.93 -85.3 -0.451 19.22 19.67 01a59362o0258o
59362.430658  19.368  0.248    65   16 o  0   0.96 234.02797  43.40600  9174.75  6540.13 2.32 1.96 -84.0 -0.440 19.22 19.69 01a59362o0265o
59362.436674  19.083  0.189    84   16 o  0   0.91 234.02797  43.40600  9115.73  6464.86 2.18 1.89 -83.2 -0.451 19.24 19.68 01a59362o0278o
59362.450036  19.518  0.293    57   17 o  0   0.99 234.02797  43.40600  9098.09  6581.53 2.22 1.91 -83.4 -0.446 19.20 19.64 01a59362o0307o
59364.414926  19.305  0.152    69   10 o  0   2.45 234.02797  43.40600  1157.35  6175.93 1.99 1.82 -43.4 -0.466 19.39 20.27 02a59364o0381o
59364.418145  20.158  0.494    31   16 o  0   1.08 234.02797  43.40600  1139.26  6137.12 1.98 1.87 -38.5 -0.456 19.41 20.23 02a59364o0388o
59364.453635  19.118  0.178    82   15 o  0   1.03 234.02797  43.40600  1193.31  6214.57 1.97 1.86   0.3 -0.458 19.27 20.01 02a59364o0464o
59364.462999  18.887  0.153   101   16 o  0   1.03 234.02797  43.40600  1210.33  6092.72 2.00 1.88  12.4 -0.453 19.24 20.04 02a59364o0484o
59368.379675  18.697  0.086   121   10 o  0   1.69 234.02797  43.40600  1157.56  6176.84 2.45 2.12 -53.8 -0.445 19.62 21.30 02a59368o0307o
59368.410207  18.748  0.095   115   11 o  0   1.13 234.02797  43.40600  1135.35  6138.70 2.19 2.03 -46.3 -0.439 19.66 21.27 02a59368o0366o
59368.413866  18.766  0.088   113   10 o  0   1.56 234.02797  43.40600  1195.36  6213.86 2.15 1.88 -51.8 -0.451 19.70 21.24 02a59368o0374o
59368.419882  18.704  0.098   120   12 o  0   1.54 234.02797  43.40600  1217.06  6095.85 2.13 1.94 -52.7 -0.449 19.65 21.17 02a59368o0387o
59370.372995  18.865  0.075   103    8 c  0   1.50 234.02797  43.40600  8548.59   214.74 2.47 2.31 -38.3 -0.380 20.07 22.17 01a59370o0297c
59370.376220  18.875  0.063   102    6 c  0   2.07 234.02797  43.40600  8568.41   252.99 2.52 2.32 -32.4 -0.367 20.11 22.17 01a59370o0304c
59370.409039  19.044  0.086    88    8 c  0   1.43 234.02797  43.40600  8517.94   170.41 2.67 2.42 -35.7 -0.358 19.99 22.13 01a59370o0369c
59370.415068  19.360  0.095    66    6 c  0   2.84 234.02797  43.40600  8501.02   289.58 2.72 2.50 -32.9 -0.355 19.97 22.11 01a59370o0382c
59370.418305  18.986  0.111    92   10 c  0   1.74 234.02797  43.40600  2759.90 10511.01 2.43 2.19 -48.3 -0.396 19.98 22.11 01a59370o0389c
59370.428447  19.320  0.105    68    7 c  0   3.12 234.02797  43.40600  2721.56 10470.90 2.26 1.99 -55.5 -0.410 20.05 22.11 01a59370o0411c
59372.443633  18.689  0.085   121   10 o  0   1.11 234.02797  43.40600  1429.69  2086.30 2.03 1.98  46.0 -0.452 19.62 20.88 02a59372o0436o
59372.446835  18.489  0.078   146   11 o  0   0.98 234.02797  43.40600  1409.93  2046.93 2.09 2.03 -79.3 -0.453 19.58 20.90 02a59372o0443o
59372.452327  18.700  0.085   120   10 o  0   1.58 234.02797  43.40600  1470.57  2121.97 2.07 2.01  51.1 -0.445 19.61 20.95 02a59372o0455o
59372.463793  18.700  0.093   120   11 o  0   1.38 234.02797  43.40600  1494.72  2002.50 2.13 2.06 -60.4 -0.446 19.57 20.89 02a59372o0480o
59374.372728  19.135  0.090    81    7 c  0   1.30 234.02797  43.40600  8550.75   212.93 2.53 2.35 -40.9 -0.380 20.07 22.20 01a59374o0294c
59374.375951  19.342  0.128    67    8 c  0   0.91 234.02797  43.40600  8571.01   251.39 2.57 2.40 -41.2 -0.369 20.05 22.20 01a59374o0301c
59374.378261  19.372  0.183    65   12 c  0   1.03 234.02797  43.40600  2752.64 10514.21 2.23 2.07 -52.8 -0.408 20.06 22.20 01a59374o0306c
