MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58030.581054 -18.829  0.312  -107   33 o  0   1.03  77.18263  70.47570  5319.47  5375.15 3.14 2.78 -78.3 -0.443 18.49 19.30 01a58030o0648o
58030.590963 -18.575  0.267  -135   36 o  0   1.15  77.18263  70.47570  5314.95  5298.24 3.20 2.82 -83.6 -0.440 18.43 19.43 01a58030o0667o
58030.601260 -19.312  0.356   -68   24 o  0   0.86  77.18263  70.47570  4520.51  4942.70 3.11 2.71  83.5 -0.451 18.69 19.57 01a58030o0686o
58030.612024 -18.455  0.135  -151   20 o  0   1.16  77.18263  70.47570  5404.05  5157.59 3.16 2.74 -77.8 -0.440 18.70 19.71 01a58030o0705o
58032.606706 -19.046  0.358   -87   31 o  0   1.02  77.18263  70.47570  5386.12  7739.59 2.95 2.57  48.0 -0.420 18.42 19.11 02a58032o0262o
58032.615699 -19.214  0.425   -75   32 o  0   1.44  77.18263  70.47570  5364.88  7699.89 3.07 2.79  54.7 -0.433 18.37 19.10 02a58032o0281o
58032.625138 -18.986  0.301   -92   28 o  0   1.15  77.18263  70.47570  5421.20  7779.76 2.80 2.54  56.1 -0.451 18.41 19.09 02a58032o0300o
58032.634952 -19.131  0.456   -81   37 o  0   0.97  77.18263  70.47570  5433.84  7659.99 3.15 2.87  53.4 -0.424 18.33 19.04 02a58032o0319o
58034.584638 -17.477  1.746  -371  647 o  0   1.21  77.18263  70.47570  5324.43  5414.39 3.22 3.10 -71.0 -0.445 16.09 16.23 01a58034o0738o
58034.595269 -18.969  1.722   -94  162 o  0   1.17  77.18263  70.47570  4591.51  4923.21 3.13 3.08  80.3 -0.440 16.55 16.81 01a58034o0757o
58034.605758  19.285  1.045    70   73 o  0   1.10  77.18263  70.47570  4519.64  4907.20 3.04 2.97  29.4 -0.438 17.32 17.67 01a58034o0776o
58036.597076 -18.779  0.127  -112   14 o  0   0.99  77.18263  70.47570  5065.15  5380.72 2.08 2.00 -29.7 -0.458 19.13 19.79 02a58036o0841o
58036.605939 -18.961  0.149   -94   14 o  0   1.51  77.18263  70.47570  5044.32  5340.34 2.11 2.03 -31.2 -0.455 19.17 19.79 02a58036o0860o
58036.614834 -18.577  0.117  -135   16 o  0   0.75  77.18263  70.47570  5101.94  5416.45 2.23 2.16 -39.7 -0.440 19.07 19.79 02a58036o0879o
58036.624075 -19.182  0.169   -77   13 o  0   1.58  77.18263  70.47570  5114.34  5300.18 2.24 2.17 -69.4 -0.441 19.05 19.78 02a58036o0898o
58038.580047 -18.860  0.212  -104   22 o  0   0.95  77.18263  70.47570  7855.69  5861.98 3.31 2.87 -78.4 -0.433 18.81 19.95 01a58038o0741o
58038.590582 -19.123  0.247   -82   20 o  0   1.05  77.18263  70.47570  2048.50  4479.32 3.12 2.89  84.8 -0.444 18.85 19.99 01a58038o0760o
58038.601153 -19.369  0.304   -65   20 o  0   0.89  77.18263  70.47570  1981.91  4438.47 3.19 3.02  88.3 -0.443 18.93 20.13 01a58038o0779o
58038.611490 -19.170  0.265   -78   21 o  0   0.95  77.18263  70.47570  1966.70  4593.20 3.14 2.93  84.6 -0.442 18.96 20.15 01a58038o0798o
58040.574436  19.886  0.299    40   12 o  0   0.81  77.18263  70.47570  5486.60  7253.80 1.96 1.85  31.9 -0.511 19.52 20.57 02a58040o0824o
58040.585009  23.282  5.737     2   10 o  0   1.55  77.18263  70.47570  5470.68  7220.78 1.98 1.87  35.2 -0.515 19.52 20.49 02a58040o0845o
58040.595725  21.037  0.781    14   11 o  0   1.09  77.18263  70.47570  4968.02  3150.94 2.18 2.02  50.3 -0.452 19.43 20.44 02a58040o0866o
