MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59279.500269  18.855  0.162   104   17 o  0   3.13 199.30147 -17.25716  2951.52 10432.09 1.96 1.79 -62.4 -0.450 19.59 20.63 01a59279o0160o
59279.502113  18.904  0.146   100   14 o  0   4.06 199.30147 -17.25716  2932.52 10393.19 1.94 1.79 -57.2 -0.444 19.63 20.62 01a59279o0164o
59279.505334  18.656  0.205   125   26 o  0   2.14 199.30147 -17.25716  2995.29 10473.69 1.93 1.74 -41.0 -0.442 19.62 20.60 01a59279o0171o
59279.510403  18.956  0.168    95   16 o  0   1.11 199.30147 -17.25716  3016.69 10355.49 1.96 1.89 -42.0 -0.432 19.56 20.62 01a59279o0182o
59279.535019  18.992  0.145    92   13 o  0   1.68 199.30147 -17.25716  8652.93 10344.70 2.10 1.91 -83.5 -0.412 19.66 20.70 01a59279o0234o
59279.540268  19.120  0.159    82   13 o  0   1.46 199.30147 -17.25716  8674.42 10386.51 1.99 1.84 -87.3 -0.396 19.68 20.67 01a59279o0245o
59279.544415  19.601  0.191    52   10 o  0   2.76 199.30147 -17.25716  8615.41 10303.44 1.95 1.83 -82.6 -0.401 19.69 20.66 01a59279o0254o
59279.565361  19.745  0.275    46   13 o  0   3.16 199.30147 -17.25716  8601.64 10416.61 2.23 2.15  53.0 -0.394 19.51 20.56 01a59279o0297o
59288.451589  15.974  0.011  1481   17 o  0   7.04 199.30147 -17.25716  6257.93  2474.02 2.12 1.91  88.6 -0.417 19.77 21.02 01a59288o0477o
59288.455288  16.003  0.013  1441   18 o  0   2.90 199.30147 -17.25716  6238.59  2435.19 2.09 2.00 -80.4 -0.413 19.76 21.04 01a59288o0485o
59288.473992  15.972  0.011  1483   16 o  0  14.52 199.30147 -17.25716  6296.97  2510.93 2.20 1.99  87.9 -0.411 19.77 21.06 01a59288o0524o
59288.479059  16.022  0.011  1416   16 o  0   4.86 199.30147 -17.25716  6316.27  2394.44 2.17 2.08  84.6 -0.405 19.76 21.06 01a59288o0535o
59291.529585  15.559  0.009  2171   19 o  0  11.30 199.30147 -17.25716  4317.91  8107.23 2.04 1.90 -52.5 -0.423 19.79 21.15 01a59291o0397o
59291.535128  15.614  0.009  2063   18 o  0  10.14 199.30147 -17.25716  4338.12  8145.31 1.86 1.76 -58.0 -0.433 19.87 21.15 01a59291o0409o
59291.538820  15.593  0.009  2103   20 o  0   6.41 199.30147 -17.25716  4280.68  8067.70 1.85 1.77 -39.1 -0.421 19.86 21.12 01a59291o0417o
