MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59206.588991  19.600  0.177    52    9 c  0   0.81 188.96607  37.70344  6278.88  1528.82 2.80 2.64 -13.8 -0.380 19.68 21.98 01a59206o0837c
59206.592215  19.386  0.125    64    8 c  0   1.30 188.96607  37.70344  6259.00  1491.33 3.03 2.71  -3.9 -0.365 19.64 21.98 01a59206o0844c
59206.600046  19.558  0.145    55    8 c  0   0.92 188.96607  37.70344  6317.09  1568.17 2.84 2.55  -5.1 -0.378 19.71 21.99 01a59206o0861c
59206.610215  19.863  0.186    41    8 c  0   1.63 188.96607  37.70344  6336.17  1453.56 2.75 2.52  -4.8 -0.375 19.74 21.96 01a59206o0883c
59208.613228  19.328  0.141    67   10 c  0   1.22 188.96607  37.70344 10408.74  3314.79 2.70 2.51 -17.8 -0.407 19.68 21.61 02a59208o0904c
59208.616436  19.228  0.114    74    8 c  0   1.38 188.96607  37.70344 10428.27  3353.49 2.55 2.44 -44.4 -0.413 19.71 21.63 02a59208o0911c
59208.619184  19.579  0.170    54    9 c  0   0.88 188.96607  37.70344   696.03  3327.57 2.39 2.37  86.6 -0.412 19.74 21.61 02a59208o0917c
59208.623319  19.586  0.172    53    9 c  0   0.86 188.96607  37.70344 10373.02  3279.84 2.58 2.42 -46.6 -0.417 19.75 21.65 02a59208o0926c
59208.625146  19.135  0.108    80    9 c  0   1.05 188.96607  37.70344   717.37  3366.40 2.45 2.38 -85.3 -0.421 19.70 21.63 02a59208o0930c
59208.628395  19.030  0.096    89    8 c  0   1.36 188.96607  37.70344   656.18  3288.90 2.41 2.35  79.4 -0.415 19.75 21.65 02a59208o0937c
59208.634820  19.069  0.098    86    8 c  0   1.16 188.96607  37.70344 10356.81  3400.96 2.61 2.56 -39.7 -0.400 19.73 21.71 02a59208o0951c
59208.646313  19.628  0.147    51    8 c  0   1.30 188.96607  37.70344   642.09  3406.02 2.40 2.31 -77.8 -0.423 19.77 21.71 02a59208o0976c
59212.595207  19.216  0.230    75   17 o  0   1.18 188.96607  37.70344  3487.61  5431.18 2.25 1.88  41.3 -0.435 19.02 19.49 02a59212o0876o
59212.601650  19.369  0.266    65   17 o  0   1.15 188.96607  37.70344  3506.14  5470.22 2.27 1.89  38.6 -0.436 18.99 19.50 02a59212o0890o
59212.607161  18.965  0.145    94   14 o  0   2.42 188.96607  37.70344  3450.09  5391.93 2.35 1.87  41.2 -0.426 18.97 19.49 02a59212o0902o
59212.621227  18.963  0.207    94   20 o  0   1.10 188.96607  37.70344  3431.10  5508.63 2.58 1.95  39.5 -0.408 18.98 19.56 02a59212o0932o
59214.536183  19.076  0.239    85   20 o  0   0.94 188.96607  37.70344  6050.96  7344.90 2.66 2.05   7.5 -0.359 18.78 19.25 01a59214o0744o
59214.541733  19.281  0.265    70   19 o  0   1.16 188.96607  37.70344  6029.80  7297.19 2.06 1.98 -32.3 -0.400 18.96 19.28 01a59214o0756o
59214.546857  19.380  0.277    64   18 o  0   1.18 188.96607  37.70344  6089.79  7376.60 2.10 2.04  -6.4 -0.401 18.95 19.31 01a59214o0767o
