# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.0 on 2025-05-22 at 06:38:03
#
# Requested input R.A. = 173.349917 degrees
# Requested input Dec. = 55.071081 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460157.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 788 9 3 ZTF_g 448280133415 0 2.6696 117.77 7.43552 26.3091 2.5946e-05 0.0333677 -0.0574799 3.80749e-05 298 30. 0.060416 0.058043 20.1168 26.3091 1 2458202.7801389 788120134 -7.66761898186 42.061344 -0.202783 1.008587 2.98774834301 65.463745 0.045947 1.105989 1.47717813680659 18.5270001411438 0.116999998688698 8.00300025939941 0.666999995708466 2458166.882269 2458282.750093 0
 1 1823 3 3 ZTF_g 451268771015 0 2.1455 678.582 12.2612 26.3015 3.51015e-05 0.0392097 -0.0540865 5.44428e-05 273 30. 0.055865 0.048535 19.8021 26.3015 2 2458205.7687731 1823120110 -15.8215034223 51.919159 -0.338981 1.076687 -28.86432014313 94.638519 -0.307050 1.032460 0.838429238311431 18.6250001907349 0.090999998152256 6.95499992370605 0.321000009775162 2458205.768773 2458587.727778 0
 2 1823 3 4 ZTF_g 451268771115 0 2.1875 685.872 12.8719 26.3477 3.17532e-05 0.0349316 -0.0686765 4.93384e-05 245 30. 0.058386 0.045686 19.774 26.3477 2 2458205.7687731 1823120111 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458205.768773 2458587.727778 57,61
 3 788 9 3 ZTF_g 451269343415 0 2.2463 117.526 12.85 26.3262 2.96856e-05 0.0350339 -0.0724557 4.77011e-05 276 30. 0.057678 0.052155 19.6238 26.3262 1 2458205.7693403 788120134 -6.59010455016 62.602852 -0.117099 0.933258 -20.89871991894 109.577438 -0.192006 1.056958 1.47717813680659 18.5270001411438 0.116999998688698 8.00300025939941 0.666999995708466 2458166.882269 2458282.750093 0
 4 1823 3 4 ZTF_g 451290791115 0 2.51 688.37 12.7635 26.342 2.84718e-05 0.0329173 -0.0739638 4.69518e-05 236 30. 0.064842 0.048627 19.6131 26.342 2 2458205.7907986 1823120111 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458205.768773 2458587.727778 57,61
 5 1823 3 3 ZTF_g 451290791015 0 2.4531 682.561 12.1286 26.305 3.04672e-05 0.0356918 -0.0443451 4.92908e-05 257 30. 0.069282 0.052375 19.6462 26.305 2 2458205.7907986 1823120110 -5.56308975821 57.789616 -0.107083 1.041090 149.0603102344 96.954636 1.547778 1.044389 0.838429238311431 18.6250001907349 0.090999998152256 6.95499992370605 0.321000009775162 2458205.768773 2458587.727778 0
 6 788 9 3 ZTF_g 451291373415 0 2.3985 117.359 12.678 26.325 3.66104e-05 0.0388938 -0.0644123 5.73227e-05 277 30. 0.062588 0.050388 19.5912 26.325 1 2458205.7913773 788120134 109.20241401189 63.018200 1.927618 1.004308 213.25309016822 105.994514 2.025476 1.064725 1.47717813680659 18.5270001411438 0.116999998688698 8.00300025939941 0.666999995708466 2458166.882269 2458282.750093 0
 7 788 9 3 ZTF_g 451310613415 0 2.2658 118.929 12.7052 26.3375 2.9422e-05 0.0348736 -0.0697893 4.59542e-05 282 30. 0.059395 0.052995 19.6396 26.3375 1 2458205.8106134 788120134 100.51154242753 63.668240 1.756095 0.906038 131.01259662394 110.004913 1.198992 1.059677 1.47717813680659 18.5270001411438 0.116999998688698 8.00300025939941 0.666999995708466 2458166.882269 2458282.750093 0
 8 788 9 3 ZTF_g 451313933415 0 2.0482 117.451 12.7076 26.3196 2.97311e-05 0.0351691 -0.058153 4.56241e-05 285 30. 0.050023 0.051706 19.7062 26.3196 1 2458205.8139352 788120134 202.46136044261 60.382416 3.729808 0.992376 253.60259493213 108.757629 2.347519 1.057937 1.47717813680659 18.5270001411438 0.116999998688698 8.00300025939941 0.666999995708466 2458166.882269 2458282.750093 0
