,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
0,54273.95397,-8.184117144803167,V,V,5662.0529292,5662.0529292,1.544315297180018e-15,-0.10616669787825828,2.162041416052025e-17,0.014,16.379971947704668,-0.26541674469564924,0.014,False
1,54275.93389,-6.204197144805221,V,V,5662.0529292,5662.0529292,1.816084171990308e-15,-0.035766697878258924,2.3609094235874004e-17,0.013,16.20397194770467,-0.08941674469565086,0.013,False
2,54276.48,-5.658087144802266,V,V,5250.210198428572,5250.210198428572,1.756855219986502e-15,-0.05016669787826089,1.9325407419851522e-17,0.011,16.23997194770467,-0.12541674469565223,0.011,False
3,54276.90572,-5.232367144802993,V,V,5250.210198428572,5250.210198428572,1.9051798227234914e-15,-0.014966697878259438,2.4767337695405387e-17,0.013,16.15197194770467,-0.03741674469565126,0.013,False
4,54276.94793,-5.190157144803379,V,V,5250.210198428572,5250.210198428572,1.9405997601206173e-15,-0.0069666978782603195,2.5227796881568023e-17,0.013,16.13197194770467,-0.017416744695651687,0.013,False
5,54277.83094,-4.30714714480564,V,V,5214.699301371429,5214.699301371429,1.9821475196963605e-15,0.0022333021217395554,3.369650783483813e-17,0.017,16.10897194770467,0.0055832553043480004,0.017,False
6,54278.41,-3.7280871448019752,V,V,5214.699301371429,5214.699301371429,1.917502652393827e-15,-0.012166697878258859,1.917502652393827e-17,0.01,16.14497194770467,-0.03041674469564981,0.01,False
7,54278.94229,-3.19579714480642,V,V,5353.408954285715,5353.408954285715,2.1005642669775346e-15,0.02743330212174122,2.730733547070795e-17,0.013,16.04597194770467,0.06858325530435039,0.013,False
8,54279.80596,-2.3321271448076004,V,V,5353.408954285715,5353.408954285715,2.197535873255419e-15,0.04703330212173995,4.175318159185296e-17,0.019,15.99697194770467,0.1175832553043481,0.019,False
9,54280.47,-1.6680871448043035,V,V,5125.288778142857,5125.288778142857,2.0698361770050174e-15,0.02103330212174015,2.276819794705519e-17,0.011,16.06197194770467,0.0525832553043486,0.011,False
10,54281.86306,-0.2750271448021522,V,V,5492.679456914287,5492.679456914287,2.1733815368863537e-15,0.04223330212174048,3.694748612706802e-17,0.017,16.00897194770467,0.10558325530434942,0.017,False
11,54282.38,0.24191285519191297,V,V,5492.679456914287,5492.679456914287,2.0584293867378767e-15,0.018633302121740414,2.881801141433027e-17,0.014,16.06797194770467,0.04658325530434837,0.014,False
12,54282.94648,0.8083928551932331,V,V,5687.393367485714,5687.393367485714,2.1653892348055655e-15,0.040633302121740655,3.464622775688905e-17,0.016,16.01297194770467,0.10158325530434809,0.016,False
13,54287.93191,5.793822855193866,V,V,5662.0529292,5662.0529292,1.7829369002026366e-15,-0.04376669787825982,3.565873800405273e-17,0.02,16.22397194770467,-0.10941674469565044,0.02,False
14,54289.35,7.211912855193077,V,V,5250.210198428572,5250.210198428572,1.6700749938792322e-15,-0.07216669787825936,2.338104991430925e-17,0.014,16.29497194770467,-0.18041674469565194,0.014,False
15,54291.4,9.261912855195988,V,V,5214.699301371429,5214.699301371429,1.5400540861131611e-15,-0.10736669787825903,2.3100811291697416e-17,0.015,16.382971947704668,-0.26841674469564936,0.015,False
16,54291.89317,9.755082855197543,V,V,5492.679456914287,5492.679456914287,1.5189237518959315e-15,-0.11336669787825926,2.1264932526543042e-17,0.014,16.39797194770467,-0.2834167446956499,0.014,False
17,54293.42,11.281912855192786,V,V,5315.237769857143,5315.237769857143,1.35999080900401e-15,-0.1613666978782593,1.903987132605614e-17,0.014,16.51797194770467,-0.4034167446956509,0.014,False
18,54295.41,13.271912855198025,V,V,5315.237769857143,5315.237769857143,1.2054132844251531e-15,-0.21376669787825975,1.4464959413101836e-17,0.012,16.64897194770467,-0.5344167446956511,0.012,False
19,54295.88594,13.747852855194651,V,V,5596.815971085714,5596.815971085714,1.2031948749553894e-15,-0.21456669787825966,4.3315015498394017e-17,0.036,16.65097194770467,-0.53641674469565,0.036,False
20,54295.93054,13.792452855195734,V,V,5596.815971085714,5596.815971085714,1.2233084436021849e-15,-0.20736669787825868,2.4466168872043696e-17,0.02,16.632971947704668,-0.5184167446956494,0.02,False
21,54297.39,15.25191285519395,V,V,5315.237769857143,5315.237769857143,1.0922850092896757e-15,-0.2565666978782595,1.4199705120765784e-17,0.013,16.75597194770467,-0.6414167446956505,0.013,False
22,54300.36,18.221912855195114,V,V,5214.699301371429,5214.699301371429,8.927625692479525e-16,-0.3441666978782596,1.3391438538719287e-17,0.015,16.97497194770467,-0.8604167446956517,0.015,False
23,54303.39,21.25191285519395,V,V,5214.699301371429,5214.699301371429,7.542858720600546e-16,-0.41736669787825953,1.2068573952960874e-17,0.016,17.15797194770467,-1.0434167446956515,0.016,False
24,54306.4,24.261912855195988,V,V,5214.699301371429,5214.699301371429,6.2335575499610925e-16,-0.5001666978782602,9.973692079937749e-18,0.016,17.36497194770467,-1.2504167446956522,0.016,False
25,54309.38,27.241912855191913,V,V,5214.699301371429,5214.699301371429,5.305617944095515e-16,-0.5701666978782587,1.5916853832286544e-17,0.03,17.539971947704668,-1.4254167446956494,0.03,False
26,54310.84795,28.70986285519757,V,V,5592.79,5592.79,5.315400260605615e-16,-0.5693666978782588,2.870316140727032e-17,0.054,17.53797194770467,-1.4234167446956505,0.054,False
27,54315.39,33.25191285519395,V,V,5214.699301371429,5214.699301371429,3.9476257517069033e-16,-0.6985666978782596,1.7369553307510375e-17,0.044,17.86097194770467,-1.746416744695651,0.044,False
28,54319.33,37.19191285519628,V,V,5214.699301371429,5214.699301371429,3.044640172375932e-16,-0.8113666978782597,1.3091952741216506e-17,0.043,18.14297194770467,-2.028416744695651,0.043,False
29,54323.32,41.18191285519424,V,V,5214.699301371429,5214.699301371429,2.7411700202562796e-16,-0.85696669787826,9.045861066845723e-18,0.033,18.25697194770467,-2.1424167446956517,0.033,False
30,54327.35,45.21191285519308,V,V,5214.699301371429,5214.699301371429,2.509204012554765e-16,-0.8953666978782593,1.0538656852730014e-17,0.042,18.35297194770467,-2.2384167446956518,0.042,False
31,54331.29,49.151912855195405,V,V,5214.699301371429,5214.699301371429,2.2301597498604383e-16,-0.9465666978782608,8.251591074483621e-18,0.037,18.48097194770467,-2.366416744695652,0.037,False
32,54335.3,53.16191285519744,V,V,5214.699301371429,5214.699301371429,2.265353456618252e-16,-0.9397666978782606,8.155272443825707e-18,0.036,18.46397194770467,-2.3494167446956524,0.036,False
33,54343.28,61.14191285519337,V,V,5214.699301371429,5214.699301371429,1.7168643128013228e-16,-1.060166697878259,1.3906600933690716e-17,0.081,18.76497194770467,-2.650416744695651,0.081,False
34,54347.26,65.12191285519657,V,V,5214.699301371429,5214.699301371429,1.4492255208797256e-16,-1.1337666978782597,1.086919140659794e-17,0.075,18.94897194770467,-2.834416744695652,0.075,False
35,54347.70391,65.56582285519107,V,V,5596.815971085714,5596.815971085714,1.5161283663807723e-16,-1.114166697878261,6.51935197543732e-18,0.043,18.89997194770467,-2.7854167446956524,0.043,False
36,54349.84833,67.71024285519525,V,V,5596.815971085714,5596.815971085714,1.3599908090040101e-16,-1.1613666978782593,7.207951287721253e-18,0.053,19.01797194770467,-2.903416744695651,0.053,False
37,54350.85124,68.71315285519813,V,V,5596.815971085714,5596.815971085714,1.290434523424309e-16,-1.1841666978782595,6.452172617121545e-18,0.05,19.074971947704668,-2.9604167446956495,0.05,False
38,54351.77043,69.63234285519138,V,V,5596.815971085714,5596.815971085714,1.313215419134728e-16,-1.1765666978782594,1.0243080269250878e-17,0.078,19.05597194770467,-2.941416744695651,0.078,False
39,54353.29,71.1519128551954,V,V,5214.699301371429,5214.699301371429,1.3980927169583318e-16,-1.1493666978782588,6.431226498008326e-18,0.046,18.98797194770467,-2.87341674469565,0.046,False
40,54353.7346,71.59651285519794,V,V,5596.815971085714,5596.815971085714,1.2031948749553894e-16,-1.2145666978782597,7.219169249732337e-18,0.06,19.15097194770467,-3.03641674469565,0.06,False
41,54354.80889,72.67080285519478,V,V,5596.815971085714,5596.815971085714,1.1954625437975752e-16,-1.2173666978782602,6.455497736506906e-18,0.054,19.15797194770467,-3.0434167446956515,0.054,False
42,54355.78399,73.64590285519807,V,V,5596.815971085714,5596.815971085714,1.2098623815881354e-16,-1.21216669787826,7.138188051369999e-18,0.059,19.14497194770467,-3.03041674469565,0.059,False
43,54356.80192,74.6638328551926,V,V,5214.699301371429,5214.699301371429,1.1932624473972969e-16,-1.2181666978782602,7.15957468438378e-18,0.06,19.15997194770467,-3.0454167446956504,0.06,False
44,54357.27,75.13191285519133,V,V,5214.699301371429,5214.699301371429,1.2380436967032422e-16,-1.2021666978782601,7.552066549889776e-18,0.061,19.11997194770467,-3.0054167446956512,0.061,False
