MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60015.461980  20.708  0.806    19   15 o  0   1.19 195.64892  68.06453  7660.35   770.26 2.17 1.84 -73.6 -0.461 19.09 20.08 02a60015o0431o
60015.465806  20.239  0.488    29   14 o  0   1.27 195.64892  68.06453  7677.26   809.05 2.17 1.83 -68.6 -0.463 19.14 20.08 02a60015o0439o
60015.526692  21.591  2.118     8   18 o  0   1.14 195.64892  68.06453  4978.40  6285.85 2.65 2.29  36.2 -0.412 18.98 20.00 02a60015o0566o
60015.529870  20.833  1.037    17   18 o  0   1.34 195.64892  68.06453  4956.46  6240.50 2.64 2.21  35.3 -0.411 18.98 19.99 02a60015o0573o
60015.557732  20.155  0.683    32   22 o  0   1.00 195.64892  68.06453  5017.86  6316.21 2.86 2.42  36.7 -0.410 18.87 19.91 02a60015o0632o
60015.586005 -22.121  3.387    -5   17 o  0   1.16 195.64892  68.06453  5037.44  6189.14 2.69 2.24  39.8 -0.411 18.94 19.89 02a60015o0693o
60019.487789  20.204  0.360    30   11 o  0   1.07 195.64892  68.06453   757.13   674.28 2.03 1.86 -80.9 -0.489 19.50 20.86 02a60019o0580o
60019.490956  20.831  0.741    17   12 o  0   0.98 195.64892  68.06453   733.07   633.72 1.94 1.79  85.2 -0.495 19.47 20.86 02a60019o0587o
60019.524438 -20.993  1.883   -14   27 o  0   0.81 195.64892  68.06453   810.21   695.50 1.94 1.82  78.3 -0.496 19.29 20.57 02a60019o0658o
60019.530836  20.196  0.706    30   21 o  0   2.00 195.64892  68.06453   832.75   564.05 2.01 1.82 -84.1 -0.502 18.54 19.71 02a60019o0672o
60023.444358  21.027  0.981    14   14 o  0   0.75 195.64892  68.06453  2592.94  6569.25 2.35 1.89  36.9 -0.425 19.31 20.56 02a60023o0481o
60023.446167  20.471  0.552    24   13 o  0   0.86 195.64892  68.06453  2612.19  6610.14 2.34 1.92  37.9 -0.427 19.42 20.65 02a60023o0485o
60023.449339  21.060  0.970    14   13 o  0   0.81 195.64892  68.06453  2556.12  6528.27 2.34 1.95  37.2 -0.425 19.34 20.62 02a60023o0492o
60023.472487  21.348  2.023    10   21 o  0   1.18 195.64892  68.06453  2534.26  6646.28 2.24 1.87  33.1 -0.438 18.59 19.75 02a60023o0538o
60027.517940  17.399  0.695   399  277 o  0   0.32 195.64892  68.06453  5365.91 10519.71 2.13 1.99 -75.1 -0.449 19.44 20.69 02a60027o0406o
60027.519402  19.806  0.311    43   14 o  0   0.88 195.64892  68.06453  8077.02   398.79 1.99 1.68 -73.2 -0.475 19.40 20.61 02a60027o0409o
60027.521227  19.489  0.552    58   32 o  0   2.38 195.64892  68.06453  5349.49 10481.53 2.04 1.94 -73.4 -0.459 18.69 19.79 02a60027o0413o
60027.523273  19.822  0.801    43   34 o  0   0.87 195.64892  68.06453  8056.38   359.48 2.08 1.72 -68.9 -0.455 18.79 19.92 02a60027o0417o
60027.529522  19.699  0.303    48   14 o  0   1.12 195.64892  68.06453  8119.31   437.76 1.97 1.70 -73.0 -0.455 19.31 20.52 02a60027o0430o
60027.537347  19.599  0.469    52   25 o  0   1.14 195.64892  68.06453  5415.79 10436.65 2.10 2.01 -75.6 -0.446 18.75 19.84 02a60027o0447o
60027.539890  21.271  2.283    11   26 o  0   0.97 195.64892  68.06453  8141.60   315.95 1.96 1.66 -74.4 -0.462 19.05 20.23 02a60027o0452o
60031.447815  19.441  0.204    61   12 o  0   1.51 195.64892  68.06453  2534.04  8669.07 2.30 1.99  35.3 -0.425 19.31 20.45 02a60031o0476o
60031.449640  19.036  0.138    88   12 o  0   1.69 195.64892  68.06453  2555.34  8710.19 2.23 1.98  36.6 -0.427 19.33 20.46 02a60031o0480o
60031.452814  20.046  0.374    35   13 o  0   1.10 195.64892  68.06453  2490.64  8629.09 2.18 1.97  36.0 -0.432 19.36 20.52 02a60031o0487o
60031.467564  19.198  0.167    76   13 o  0   1.49 195.64892  68.06453  2465.86  8745.44 2.19 1.97  22.7 -0.442 19.42 20.66 02a60031o0513o
60036.617664 -20.446  9.286   -24  224 o  0   0.92 195.64892  68.06453  9953.19  9519.48 2.15 2.06 -56.3 -0.600 16.31 17.12 02a60036o0535o
60036.624858  18.313  0.653   172  112 o  0   1.41 195.64892  68.06453  9951.08  9520.04 2.38 2.14 -61.6 -0.568 16.64 17.54 02a60036o0550o
60036.629174 -19.622  4.129   -51  212 o  0   1.84 195.64892  68.06453 10005.61  9604.73 2.35 2.16 -62.1 -0.577 16.68 17.55 02a60036o0559o
60036.632249 -20.010 22.000   -36  791 o  0   1.23 195.64892  68.06453 10021.74  9488.25 2.85 2.71 -76.3 -0.557 14.32 15.29 02a60036o0565o
60040.398021  20.051 18.299    35  634 o  0   1.01 195.64892  68.06453   829.65  3200.39 2.11 1.94  34.3 -0.477 15.12 15.02 02a60040o0368o
60040.399378 -17.547  1.766  -348  614 o  0   1.30 195.64892  68.06453  9453.20  3273.13 2.09 2.01 -69.3 -0.476 15.21 15.12 02a60040o0371o
60042.479371  20.494  3.813    23   88 o  0   1.27 195.64892  68.06453  1876.78  4880.14 2.28 1.84  25.9 -0.451 17.20 17.25 02a60042o0373o
60042.482713  18.757  1.315   114  150 o  0   1.30 195.64892  68.06453  1857.64  4842.55 2.32 1.87  24.6 -0.406 16.36 16.47 02a60042o0380o
60044.462190  19.197  0.224    76   17 o  0   0.90 195.64892  68.06453  3864.14  1286.50 2.02 1.90  38.3 -0.458 19.03 19.74 02a60044o0465o
60044.465366  19.316  0.252    68   17 o  0   1.10 195.64892  68.06453  3843.05  1245.99 2.02 1.89  41.5 -0.470 18.97 19.74 02a60044o0472o
60044.472173  19.115  0.204    82   17 o  0   1.67 195.64892  68.06453  3907.82  1318.11 2.11 1.98  37.8 -0.456 18.98 19.71 02a60044o0487o
60044.520894  18.949  0.180    96   17 o  0   1.91 195.64892  68.06453  3930.41  1188.53 2.42 2.32  39.8 -0.443 18.77 19.66 02a60044o0545o
60048.391610  19.588  0.204    53   11 c  0   0.99 195.64892  68.06453  4203.82  1045.48 2.40 2.18 -73.5 -0.439 19.55 21.31 02a60048o0337c
60048.397349  19.666  0.222    49   11 c  0   1.14 195.64892  68.06453  4222.94  1084.98 2.45 2.24 -71.8 -0.434 19.49 21.34 02a60048o0349c
60048.399826  19.605  0.194    52   10 c  0   1.63 195.64892  68.06453  4169.98  1006.79 2.46 2.24 -71.5 -0.435 19.51 21.33 02a60048o0354c
60048.405118  19.339  0.173    67   12 c  0   1.01 195.64892  68.06453  4153.07  1124.92 2.43 2.24 -72.3 -0.434 19.52 21.36 02a60048o0365c
60050.425648  19.547  0.270    55   15 c  0   0.80 195.64892  68.06453  3363.34  5192.02 2.41 2.24  30.3 -0.411 19.21 20.82 02a60050o0403c
60050.429283  19.546  0.258    55   14 c  0   1.49 195.64892  68.06453  3344.69  5153.07 2.38 2.22  28.5 -0.413 19.09 20.63 02a60050o0411c
60050.434753  19.474  0.278    59   16 c  0   1.08 195.64892  68.06453  3400.01  5223.97 2.42 2.20  29.2 -0.408 19.06 20.60 02a60050o0423c
60050.470341  19.699  0.299    48   14 c  0   1.04 195.64892  68.06453  3418.75  5097.57 2.46 2.20  30.4 -0.407 19.19 20.77 02a60050o0499c
60052.407085  19.396  0.283    63   18 c  0   1.30 195.64892  68.06453   250.32  1242.31 2.45 2.20 -64.6 -0.437 18.78 20.28 02a60052o0376c
60052.409884  19.485  0.366    58   21 c  0   0.86 195.64892  68.06453   228.65  1204.36 2.43 2.22 -67.4 -0.426 18.77 20.23 02a60052o0382c
60052.417358  18.796  0.179   110   20 c  0   0.95 195.64892  68.06453   294.98  1273.31 2.54 2.29 -68.3 -0.432 18.70 20.21 02a60052o0398c
60052.427120 -19.464  0.966   -60   58 c  0   1.18 195.64892  68.06453   315.89  1149.64 2.49 2.25 -67.8 -0.441 17.15 18.59 02a60052o0418c
60052.432588  20.079  0.609    34   21 c  0   1.32 195.64892  68.06453 10309.12  1247.18 2.77 2.21 -61.2 -0.407 18.83 20.39 02a60052o0430c
60052.466930  19.216  0.281    75   21 c  0   1.13 195.64892  68.06453 10285.66  1198.17 2.76 2.19 -60.9 -0.408 18.98 20.54 02a60052o0503c
60052.470104  20.307  0.861    27   24 c  0   0.82 195.64892  68.06453 10350.29  1282.53 2.86 2.31 -61.3 -0.398 18.99 20.61 02a60052o0510c
60052.475558  19.513  0.244    57   14 c  0   1.67 195.64892  68.06453 10373.89  1164.88 2.63 2.07 -61.9 -0.415 19.22 20.81 02a60052o0522c
60056.420500  19.661  0.284    50   14 c  0   0.70 195.64892  68.06453  6009.24  1185.41 2.41 2.30  87.7 -0.407 19.32 20.85 02a60056o0413c
60056.423487  19.772  0.269    45   12 c  0   0.97 195.64892  68.06453  5989.44  1145.27 2.42 2.33  76.9 -0.409 19.33 20.84 02a60056o0419c
60056.429403  19.374  0.191    65   12 c  0   1.13 195.64892  68.06453  6053.36  1222.08 2.47 2.37  80.2 -0.404 19.29 20.83 02a60056o0432c
60056.464991  19.939  0.286    38   11 c  0   1.16 195.64892  68.06453  6072.40  1094.51 2.37 2.26  85.7 -0.419 19.34 20.78 02a60056o0508c
60058.364925  19.932  0.353    39   14 c  0   0.92 195.64892  68.06453  4528.73  3186.91 2.42 2.31  56.8 -0.411 19.44 20.98 02a60058o0293c
60058.366735  20.492  0.636    23   15 c  0   0.55 195.64892  68.06453  4546.50  3228.26 2.43 2.28  53.6 -0.414 19.44 20.97 02a60058o0297c
60058.369920  19.675  0.235    49   12 c  0   1.02 195.64892  68.06453  4492.32  3148.77 2.45 2.31  43.7 -0.411 19.39 20.96 02a60058o0304c
60058.375369  19.864  0.319    41   13 c  0   0.70 195.64892  68.06453  4474.56  3265.32 2.42 2.31  51.1 -0.411 19.39 20.96 02a60058o0316c
60060.345723  19.540  0.768    55   43 o  0   1.08 195.64892  68.06453  8242.66  2891.33 2.18 2.01 -71.2 -0.421 17.94 18.59 02a60060o0244o
60060.347531  19.871  0.835    41   34 o  0   1.08 195.64892  68.06453  8260.81  2931.39 2.12 2.03 -75.4 -0.424 18.30 18.99 02a60060o0248o
60060.371836  19.846  0.571    42   24 o  0   0.72 195.64892  68.06453  2396.88  7700.60 1.91 1.82 -42.0 -0.453 18.89 19.56 02a60060o0293o
